SHIR FPGA 16,SHIR FPGA 32,SHIR FPGA 64,SHIR FPGA 128,SHIR FPGA 256,SHIR FPGA 512,SHIR FPGA 1024,SHIR FPGA 2048,SHIR FPGA 4096,SHIR FPGA 8192,SHIR FPGA 16384,SHIR FPGA 32768,SHIR FPGA 65536,SHIR FPGA 131072,SHIR FPGA 262144
241477,275286,386352,506952,744388,1289847,2415756,4618882,8540938,17005303,33366001,82094270,142622088,327183583,752645060
232772,273436,386622,511649,742174,1291900,2405121,4622267,8441669,17123511,33432976,72324818,138752786,328222242,745790925
228522,274767,390273,524222,757370,1274892,2429944,4598016,8654499,16935413,33581411,73188772,138824803,327676833,746195259
231398,284550,399679,506127,763542,1455804,2648940,4633495,8712760,17264997,35423356,70690117,138783032,328824537,745145987
230512,271825,387065,514697,745470,1352180,2376096,5041395,8557137,19354923,33546562,71364476,138800481,326752744,746087089
230503,274429,380906,506520,757342,1323497,2434365,4587066,8541680,17064504,33360619,70588883,138838306,328859752,746045269
230620,273776,377714,506910,738980,1315974,2416184,4615232,8424386,17323545,33563490,74976301,138607354,328002905,746229303
232353,272139,378820,499214,738024,1324269,2354713,4558765,8449893,17096175,33428911,74691350,138821895,328050037,746230824
233486,275189,378065,518918,767897,1337286,2386933,4474317,8390479,29026967,33416466,74415823,138685331,327660543,807880101
235160,265278,378973,512128,757460,1309630,2388971,4751549,8993337,16977995,33505004,72332664,138580550,328918294,746360489
235170,277338,408251,503563,775924,1305381,2360668,4483752,8747125,17358357,33512791,74173596,138653699,327742238,748578184
240818,284370,387029,499876,741770,1277554,2320822,4495515,8690160,17093778,33430248,72336370,138565761,329977479,746416346
227106,265887,390203,511493,745717,1280075,2353727,4346331,8557617,17413660,33456047,73338576,138639808,327577575,747301169
226835,272638,381221,505330,759787,1289887,2326883,4424783,8511727,17116564,33529725,70730820,138758984,328813112,810150504
225309,283509,374535,504081,743932,1340637,2381918,4686568,8572407,17380478,34679587,76934654,138899601,327452638,748364102
226291,271364,369237,499828,763290,1331540,2320687,4406902,8871137,17150930,35649931,74844617,138813491,328485617,746568140
266419,282051,372833,519647,785465,1333293,2342336,4420952,8669628,17321861,33989666,80899178,138775373,327408858,747250923
253957,274677,369508,505568,756761,1335322,2367839,4568531,8593723,17056482,33600227,82727797,138751982,328818123,746770104
251125,271359,373020,509255,745216,1322881,2384954,4496480,8450058,17307575,33464512,82644467,140230481,331848187,751899595
254110,275916,370227,503398,744762,1326621,2367344,4965614,8474663,17048295,33365195,82303468,138502523,327986890,746530021
254869,272550,372332,533973,744824,1312182,2338155,4492833,8439012,17355940,33465029,82384761,138337969,327286401,746610209
253167,275084,374007,492986,759333,1308262,2334284,4555774,8829402,17049856,33241072,82652589,138576013,328746988,747531067
258495,272418,373650,497228,715733,1254451,2436614,4404044,8720576,17308130,33386531,82859845,138363612,327707800,746478194
249345,271984,384306,510758,707350,1351985,2416864,4474470,8622886,17022218,33501704,82654843,137559122,328837705,746935709
257899,280074,379895,523779,723925,1285101,2400599,4860781,9786362,17286417,33457924,88277987,138543538,328176980,748420228
249468,272539,391043,497562,733950,1255200,2497564,4427736,8721304,16963149,33627264,88518359,139459800,328783369,746204772
253059,272563,380885,490137,711459,1250250,2315121,4444390,8601480,17188767,33609625,95184973,139163140,327280886,770916613
250155,278474,382012,491758,717069,1248425,2333186,4301924,8563791,19275859,33601034,88894491,139067788,327943494,748673854
310529,272819,367181,495594,717375,3051792,2356216,4397923,8898749,17069665,33439466,89700435,139094669,327016057,748794630
277886,276453,371777,515075,705230,1269441,2385850,4745907,8660274,17121171,33419444,75348394,139006043,329128119,749083724
275489,276832,366685,495273,737785,1241343,2362435,4375459,8537281,19162368,33527337,74028520,138968225,328364667,754070489
282151,275956,369071,495570,702208,1252302,2385263,4580824,8624769,16956779,33432018,70565362,138789728,330720166,750507067
276618,283971,366587,494194,713881,1271635,2304383,4309950,8515485,17187541,33447581,72938037,139077459,328394709,751742473
281786,273822,383712,513137,701248,1282356,2326889,4426436,8770955,17031618,33459440,70649289,138760392,329718014,749908061
275876,273545,379890,492078,713130,1255365,2351639,4665512,8664743,17065762,33364004,70765564,139173206,328705172,753564792
271783,284066,381380,502000,698842,1237991,2655865,4421502,8692062,16973211,33380878,74152712,139173091,329113599,748757894
270361,272093,390290,518651,739127,1244687,2634657,4564718,8777342,17138936,33421375,72593111,138850612,328069932,751745737
272722,273684,371065,506961,725745,1240900,2486211,4647794,8927156,16987991,33455208,85646874,139140638,329585217,749380252
273161,273790,380504,510137,733059,1260671,2519277,4670648,8917829,17127055,33380637,75003896,141093503,327845048,751894019
272615,273715,391274,493079,732170,1258255,2931890,5218324,8910501,17003155,33361436,80726833,144558925,329259170,753290463
274880,282389,395895,496107,752417,1240580,2464858,4681606,8966588,17148745,33341782,75271884,145406396,328511368,748763554
268665,272821,390183,491712,729246,1240824,2501082,4728411,8891113,17046840,33339213,72416664,144760735,329318153,749866189
280346,274934,391320,514537,731907,1238258,2454194,4605614,8913608,17053566,33277477,85853586,145044859,328282001,750867990
270714,275199,397376,509544,761886,1267648,2546325,4616924,8869982,16976635,33327195,74025051,144655911,328951628,750074857
274668,273528,382998,488747,740146,1245067,2493899,5069414,8944500,17117467,33359818,80005815,144986192,327723766,749382950
269287,272555,348133,491248,732403,1249547,2436123,4692072,8852447,19203497,33411635,73255158,144830111,329086498,749879680
274462,270226,354643,523542,738228,1264784,2498418,4710681,8839320,16995890,33355611,78621789,145165575,328018990,749462788
273578,267298,346947,490050,741246,1220906,2460535,4615310,8903466,17104628,33461867,71650079,144936949,329091759,750995934
271926,284055,363943,526173,743027,1229559,2431357,4611722,8941976,17088638,33374191,79092419,145082288,328226468,749559749
283339,272408,354011,493541,764372,1250454,2412198,10478100,8917203,17202639,33341469,72674695,144501119,329138882,749766910
273650,275191,365375,495181,750968,1246543,2455891,4609122,8871183,19190983,33374287,78993995,145191052,328306395,755263088
282655,288013,335334,522895,737358,1252863,2455694,4687722,8878661,16997522,33495657,72955634,144864545,329524202,749895619
269951,325808,361725,491801,745512,1233540,2416977,4583170,8972285,17300765,33407424,84869286,145138648,327757928,749312687
279930,298874,362195,510035,743033,1245031,2439504,4656931,8870307,19358944,33416946,75181656,139679458,329858203,750129857
274675,323961,356336,490070,779999,1221873,2409077,5247876,8930366,16911681,33359574,80917924,139090029,328680138,749574229
271898,303918,355385,490730,739832,1228387,2468031,4693303,8889824,24076969,33425072,74067287,139027841,329292537,751427170
273204,315257,361850,498966,738075,1249186,2418878,4680080,8890631,19195002,38984315,80105917,139581624,327787123,749891164
273875,299210,360732,509157,752507,1216038,2422144,4614357,8843030,17044528,33578950,76014908,139184962,329197902,750353601
281261,273303,355061,498596,740979,1232132,2431026,4621157,8911475,17048893,38319277,80429783,139022212,328215670,750372451
272424,274600,356327,499888,735421,1291620,2389012,5168033,8906718,19198565,33641626,73622497,139101417,328935349,749909867
276040,283055,341105,507002,729992,1293555,2413626,4661379,8982036,16994581,33327248,82219498,139073365,328481801,749500262
275100,274699,362117,498401,733846,1399656,2429683,4640336,8872873,17088257,33460076,80300297,139508517,329475122,750738290
281320,280549,359066,511985,708679,1340481,2429556,4611056,8998747,19102375,33213052,82560888,139216430,329402561,749672332
271450,276238,356501,491929,696763,1310677,2429752,4589235,8980168,16964785,33399973,85404000,138966576,328888338,754796663
273443,274134,361327,498943,697160,1307015,2371135,4835232,9025128,17026500,33296340,81930017,138957326,328187925,749784955
272514,274216,371871,507214,700890,1354882,2339124,4456155,8961052,19236779,33574302,81492349,139112144,329179469,750225658
278323,271683,376274,498932,706645,1329173,2346608,4528613,8942672,16879678,33505895,82710713,139109585,328036227,755111968
270293,268871,361703,511036,697265,1290441,2376037,4340957,10622135,17087683,33441353,82681136,138226523,329208924,749858982
271201,278990,357885,496997,707782,1277732,2354347,4416508,9685516,19074427,33468176,82383764,139058362,327878105,749343938
282124,273709,362076,491669,714563,1268090,2307127,4772734,8990853,16987427,33488148,87882258,139297270,328994507,750772961
271496,273013,368596,500489,706724,1261714,2299827,4401789,8918880,17153753,33524135,85154057,139032057,327879947,748507141
272901,279319,364236,488913,697035,1269273,2317596,4458804,9040069,16802162,33449787,87581801,138943002,329026716,753146157
271769,271488,361217,499352,701688,1272963,2309474,4332877,8967692,17002111,33492468,86616873,138949840,327792626,748868543
275611,279696,366475,497488,718526,1249221,2372786,4401869,9001148,17007533,33508924,83189023,139098644,329874122,749550390
272751,264847,366107,493436,720088,1250450,2323398,5074070,10411487,17040895,33461027,74505833,139014849,327781494,752736905
272024,267520,365943,489283,701019,1247537,2362157,4578301,8925497,17028646,33436608,82301012,138813650,329159911,748841965
274619,280327,362476,503162,716621,1260651,2408402,4571759,8946929,17134649,33515316,80502983,139032377,327696725,748425632
273132,270290,370194,494459,725939,1269604,2365870,4427888,8973568,16850986,33424807,82078558,138715000,329135963,749078025
267752,274002,359408,494136,705582,1274177,2350609,4428400,8964206,17081759,33445256,74923775,139101701,328198465,775291253
271991,273278,364372,510838,700726,1234250,2363070,4817991,8911877,17054165,33352190,83999527,138968061,330662759,749174144
277382,274291,370326,507704,726047,1241830,2511179,4606736,8905197,17072311,33440046,72720450,139029834,328062542,743190272
273116,283989,346757,507046,702618,1251647,2430060,8229054,10318071,16934089,33328942,72663104,138846004,330006311,741971021
277310,277644,369445,507945,713533,1244409,2408325,4474504,8836333,17087145,33358000,70437969,139233554,328505071,824340342
272069,1243793,347327,511153,703687,1297901,2357093,4460275,8981007,16951683,33507700,78524773,139348321,329477872,748653465
277725,283440,375895,502171,707837,1263268,2427062,4797174,8942663,17087403,33418065,81468365,138556589,328811491,759808558
271527,276214,354026,509409,706793,1268383,2382234,4450752,8929160,19224576,33561818,87971080,138530926,329717988,751983650
274002,275121,356617,493573,703950,1278775,2385746,4515699,10377189,16886728,33431419,89131834,138845893,328189491,751984322
275756,274614,354422,518224,699055,1260034,2396142,4348915,8884896,17151759,33449283,85481773,138514385,330382196,812533522
269805,266325,347867,490742,702192,1261160,2369768,4578665,8954413,17013662,34564576,86808847,138623080,328459168,752123671
271634,273552,342740,511315,709396,1288215,2408573,4719551,9009462,17103763,33491867,86051256,138689908,329172671,751431854
271594,275161,356940,499551,719776,1485721,2399085,7673438,9019927,16977116,33352354,83312716,138682124,327760579,773073940
276080,266539,356869,493783,701780,1311610,2417258,4514209,10354484,17142577,33813005,81494892,138617328,329082734,751526792
272394,324807,357530,503040,705700,1287142,2515554,4369308,8887588,16909681,33464062,73763609,138620936,327473177,763238340
283540,268379,351783,508792,703491,1290213,2443088,4375356,8998246,17015749,33393850,78081795,138760925,329626951,757020874
269584,277247,354866,518912,706118,1286567,2406212,4993590,8985515,16986621,34078255,76210859,138506590,327787978,756160295
282008,275128,361350,497755,717570,1260378,2404240,4604095,9013048,17211695,33418191,73726058,138504215,329122670,937024344
268606,274342,379124,492956,720509,1284088,2402903,4613780,10362747,16983228,33518380,85633972,137982818,328616794,758624141
272254,273764,342013,497504,730925,1268079,2441252,4447489,9089415,17162505,33410192,77115916,138684541,329225831,757137304
268552,274795,352345,499241,739433,1300174,2396225,4507733,9122557,16948819,33523579,77038004,138702219,327306252,756636377
271715,266355,359262,488155,715574,1289955,2552458,4816843,9055963,17089296,33410891,72870589,138591687,329195482,752845667
271380,281856,351440,491680,706856,1282724,2443538,4466915,9022271,19371382,33326736,77067862,138613905,328022160,763932723
270344,266855,358119,490344,704735,3316220,2414097,4503674,10687375,16874452,34266611,73160207,138707847,328841209,755747910
275887,276222,351763,497151,749829,1290762,2430947,4351068,9029037,17247197,37974743,75171284,139487229,327938062,784010708
273207,281189,356019,494903,748873,1311661,2405106,4420853,8982813,16975391,35414962,73443078,144182509,328867994,757894144
285681,266397,359205,503724,756290,1308788,2419245,4766125,8981241,17176099,33437072,75087179,145010097,327458342,759616012
272277,282993,359439,456436,750436,1256304,2437837,4407073,9060643,16889483,33267757,73566569,144049037,328985179,758042054
278529,272617,359386,475439,764903,1266317,2418015,4474129,9078853,17171712,33492310,76801643,144912830,327477698,759223320
270094,273504,363838,460798,739442,1261867,2432844,4336788,9087206,17054833,33394386,75082602,144165552,329082952,757507656
274795,275484,360477,490213,773043,1271835,2603208,4410856,10722919,17200116,33521815,79133377,144060832,328090239,759257226
271369,273811,384509,457784,735070,1260507,2431009,4721083,8979624,16955394,33279334,83398388,144102805,328664617,757053801
273071,273513,349716,468577,757374,1255966,2444990,4613048,8977334,17206155,33450855,85914179,144539529,326592809,764872235
281647,270835,379903,473506,740852,1252670,2428346,4565200,8971679,16944046,33336485,86033852,144170671,329082263,758192374
269524,275636,338002,467870,747302,1261980,2829003,4410724,9043506,17187590,33503685,85925288,144442510,327757778,759995115
278596,302507,367378,462082,739592,1348951,2592859,4457382,8895849,17029468,33917737,88767086,139159164,329211637,758535557
275249,273522,373162,468835,749836,1263520,2517881,4815556,9033473,17176931,33568858,88823212,138397791,328169791,760542117
279847,277981,359856,462626,727862,1251953,2686526,4397106,10417827,17012281,33416310,95160574,138414404,329128754,760904198
270658,278300,359229,462652,712469,1265866,2447958,4492787,8949373,17039283,33423658,122333599,138691748,327833975,759315114
274335,272993,363842,456729,703026,1257895,2463690,4366917,9069463,16990480,33473757,110338798,138459706,329105899,758147808
268711,279904,359294,459753,721034,1292174,2438954,4404621,9067957,17238652,33417094,87988744,138652836,327814783,760281721
271085,273667,364693,460224,719337,1241800,2407286,4959649,9128952,16972972,33415157,84187828,138437786,329223625,758148830
271144,276639,370855,462160,711309,1231678,2349625,4576645,10063076,17139356,33438598,89877486,138956369,327786645,758527792
271711,286277,357822,468329,702772,1235002,2346859,4586721,8780212,17045922,33568745,89165679,138647270,329515697,758174271
273656,271687,358952,463065,701005,1248260,2347008,4543372,8696621,17092857,33537437,89169933,138686004,327774718,761098714
269457,275347,355953,465462,696280,1231436,2305059,4595121,8608860,16993188,33338167,92580430,138685760,329192965,762724396
279556,277008,358586,477561,705474,1230862,2341094,4944181,8473652,16966721,33481911,89039512,138759482,328029727,759830551
268502,267389,358184,471828,701982,1236147,2352048,4576661,8416657,19556675,33425802,89144870,138308985,329423535,758213763
280550,265433,351068,464218,699704,1224423,2363453,4575041,9790541,17003696,33371253,88905256,138690049,327742187,817334475
269876,265931,357769,459667,702220,1260899,2375392,4546778,8715950,17195359,33334697,88921293,138543220,329098855,756250649
272011,267027,351565,462417,727071,1252231,2386041,4535476,8787884,16866650,33601575,88911940,138482584,328088781,758425945
273221,283345,369639,459233,694556,1235869,2401780,4959195,8694444,17124991,33337580,88528853,138474237,328935758,814422284
270113,272913,361684,458091,711328,1237325,2378151,4620283,8533903,17034949,33566614,88735658,138560429,329539919,757287822
268631,275637,364490,461514,770881,1234234,2360063,4706855,10863411,17105066,33493809,88937893,138385327,329672608,756636627
272847,281457,359470,461213,782320,1262962,2386279,4615289,8907559,19186179,33492723,92714091,138761014,327743262,763747545
282982,272986,357910,469968,769492,1446151,2377218,4620747,11007512,16977961,33494363,84554433,138594723,329436933,756536248
272138,271660,364871,467506,771279,1326424,2381173,4994217,12491502,16907143,33517735,94806322,138605248,328075687,758585995
280661,272968,355270,460753,769003,1324693,2383922,4609079,8637311,16956187,33463383,141141887,138558163,329294284,759405751
268078,264884,369450,500293,769099,1315421,2370992,4741091,8454215,16996103,33295496,83679548,138782434,332206416,757625872
277556,283886,360762,459824,768150,1315628,2390326,4711594,8422981,16937753,33470394,89514228,138500914,328691844,756628194
269547,273986,355960,483712,791654,1303356,2376852,4725600,8420002,17088869,33453400,88460855,138766315,327604966,762384221
269869,276971,360121,474928,768867,1301426,2368234,5111895,9114110,17002061,33451822,89105083,138532649,327622651,757234573
269349,277336,359991,468251,787700,1262613,2383148,4637026,8723680,17026444,33611138,88811062,138637937,326728935,757900689
279865,274283,362517,467317,769675,1257810,2378899,4645121,8496929,16985486,33479341,89303513,138578896,328759838,787159905
252281,285424,346782,472049,782815,1250733,2381234,4610449,8479629,17071277,33474304,89178231,139198389,327531746,760420468
242051,273072,369686,458214,796575,1247833,2401371,4599147,8505899,19262867,33395407,89096510,138698107,328353159,760584768
258055,273946,373207,479981,781928,1249081,2338103,4956859,8507364,16850342,33362672,89134681,138514549,327313839,791469258
238981,276007,367614,459615,770023,1242295,2363885,4611786,8933030,17161875,33503146,88693184,138641150,328497174,760273871
236265,272713,367559,470213,776379,1259296,2365343,4601907,8753438,16921291,33773167,88936112,138854350,327478270,760197933
258325,277340,365444,479787,768002,1280902,2390665,4544826,8732504,17191731,37324952,88930055,143987493,328839990,785168397
256212,274058,374613,485573,785572,1282470,2430704,4580355,8973303,16990471,33638014,89051474,144010430,329144177,761896731
216923,294511,377327,471932,766759,1284053,2393530,4967096,8939411,17169171,33570079,83249078,144026599,328734870,795541538
218238,275298,361781,488187,772902,1276109,2401629,4603055,9077401,17014566,33542134,83325282,144099238,327524667,760034045
219482,265876,366934,473143,769101,1275651,2386898,4682930,8931892,17044223,33586800,82985502,144054400,328712945,760439581
229593,275928,376092,488544,789863,1262350,2415528,4721300,8997639,19363967,33507328,82951071,144154779,327430862,778282651
228666,279186,371945,476035,771322,1434163,2397620,4701735,8935771,16980754,33620103,83109113,143916200,328322224,767267934
224462,272877,373082,484460,777331,1456434,2418636,5068699,9043729,17189624,33562153,88848954,144391810,328769008,807530879
214707,272838,371355,475250,776037,1305017,2396228,4671722,9013617,16986409,33528729,88515960,143925044,328803939,776425389
230965,281507,366704,489125,784148,1301961,2374739,4730375,9021605,17152244,33662374,88470409,144179967,327536896,771913017
218221,273853,362449,472241,766802,1305263,2459959,4684152,9101823,18760686,33474751,88669806,139000817,329095335,768630476
234963,276566,365912,483414,773735,1313065,2397320,4683765,9035887,17229183,33529063,88580923,138712749,328005353,777536194
216123,275886,357164,479016,775459,1304311,2433309,5087536,9083181,16899589,33504548,88828460,138539858,328644537,765544504
232469,366854,359051,485999,776370,1294287,2423189,4737307,8985124,17104609,33528470,88537062,138446103,328157853,781366589
218377,341558,411351,480814,708570,1289717,2406382,4700709,14737428,16867264,33596839,111387375,138319374,328716944,765606734
222625,359036,384438,491458,728333,1283099,2384315,4649487,9050898,17199679,33536228,88934549,138729386,327325356,770342983
219297,371438,382499,477628,700957,1280289,2407305,4618198,9034936,16982776,33477207,105510046,138595467,328545259,767086611
220534,343994,395519,477655,715605,1273163,2417627,4987528,9124923,17062944,33521897,89090489,139046369,327596478,769176175
229196,270184,421731,494112,717350,1271956,2384575,4602114,9047675,16923540,33628303,88567494,138887758,328773451,771729728
224091,277503,395054,477200,698167,1270478,2374649,4588678,9048721,18131177,33455501,84118002,138709840,328560721,769338611
213588,281918,397784,474747,704205,1314665,2428037,4672602,9034944,17001932,33574319,78360804,138645022,328846993,767593142
285634,273930,411916,494300,721039,1312958,2397392,4763129,9023947,17151959,33503375,82033620,138666727,327943624,774795728
217112,287288,399495,474496,703377,1297389,2413348,5154996,9001412,16937240,33535179,78383572,138255141,328651806,768470533
220811,274224,383680,477940,704207,1403301,2450723,4679840,9140657,17114954,33547227,83537488,138722667,327555961,769934855
214090,267618,387095,489105,722040,1313305,2396715,4637274,9066070,16900001,33573144,97299383,138443071,328002406,768824282
224394,282466,403088,479383,717831,1293493,2425672,4660886,9085086,17127148,33359830,88693230,138433420,327600157,769845015
220914,265161,370041,477821,701043,1298386,2396989,4605741,9051535,16959255,33425950,88669907,138435493,328326840,774191998
215568,274346,374857,478338,706561,1270961,2379848,4958917,8974143,17084360,33508157,88593771,138643569,327308256,770304491
217034,271526,379989,472891,748255,1252558,2350806,4520850,9001039,19398671,33953528,88737053,138700353,328756139,768396214
215672,274570,373888,478037,740426,1251358,2329519,4494627,9042949,17021667,33406972,88947451,138676997,327782546,824704555
231278,284246,386017,495971,743158,1251785,2372827,4371549,8747996,16926969,33530750,89439782,138638059,330414912,768111539
221277,274640,393340,533339,755626,1268585,2370173,4420658,8829868,19295481,33209275,89578918,138536405,327571011,769522881
228767,275275,386895,534397,747334,1265560,2311725,4794970,8854529,16925500,33550192,89964747,138115483,328637152,767749613
230187,279932,391942,543320,737014,1256162,2356705,4375136,8737076,16960692,33542792,89815455,138598278,327590692,769583034
226474,273779,393005,540738,735481,1299725,2346823,4459439,8868101,19424232,33513026,89992059,138784989,328906786,825864078
217870,274614,390728,537408,737801,1364790,2387135,4348261,8844794,16873883,33334638,95816615,138790012,327460573,769055150
219896,265119,388761,536170,737342,1334556,2320527,4426801,8991122,16920264,33358984,107198383,138753343,329663515,768246570
237241,273192,378952,532070,739053,1341164,2328695,4801357,8973698,19037480,33470242,87035425,138404105,327389863,767514047
226071,275388,386519,526426,768142,1343686,2340216,4436822,8946545,16991902,33441631,84322710,138548485,328886582,769860243
233344,275998,376933,537355,740506,1318012,2324736,4564847,8684617,16939527,33424282,102219198,138821376,327716824,778152490
223681,274269,371270,532894,720700,1348575,2428833,4335924,8785299,16926454,33559249,93523609,139214226,328475378,770975169
217281,276177,389833,532883,719021,1340161,2324160,4611110,9052502,16968128,33607139,89751665,138695009,327732052,769669112
228890,274566,387854,532302,710608,1393270,2604577,4913688,8815581,17028765,37094093,95877076,138698799,329778504,771421602
217795,284673,379235,537306,711809,1315347,2430232,4452913,8879355,19141600,33543296,107431724,139217186,327701511,769242780
226519,272633,395771,532503,709954,1307179,2397652,4479203,8847813,16804604,33406884,79662738,144331549,328545745,798517398
216911,273043,391009,531288,706397,1308445,2256875,4341279,8823868,16990003,33495234,82667766,144226969,327309598,799212744
217259,283802,436726,536038,704001,1293710,2309174,4407673,8850721,16940770,33515597,84008702,144507987,329236957,773718704
216169,271973,453357,659391,711509,1282860,2302087,4730603,8880273,17036969,33351536,85830374,144263748,327147498,777923114
218199,285432,463681,541826,706145,1292879,2317639,4375476,9255467,16951611,33511896,88944462,144074461,328769556,773295081
227173,272418,355060,532270,711457,1313219,2315064,4464224,8893991,16920107,33477452,88687222,144240096,327328743,776539567
217176,273566,354772,513388,707734,1348716,2291634,4332077,8918126,16959535,33434214,87439915,143937388,329291057,775354088
217075,294584,336985,524717,710014,1330310,2273336,4439873,8820336,16978079,33634281,87757925,144189526,327577832,772800106
228866,270470,376425,505340,709712,1332368,2311212,4717277,8819620,16990238,33363675,85239481,144123744,328567623,773385414
230928,273797,362625,539412,705465,1349362,2316107,4411359,8970866,16963817,33813927,80304482,143850541,327726206,777961680
218710,273310,356828,506797,738910,1327199,2328721,4488421,8817029,19274712,33422248,83055225,138758071,328947876,773008423
215463,274057,360269,511971,737479,1341210,2320983,4527276,9009010,16931331,33530772,84317352,138653971,327035144,774207656
222370,285174,360884,524438,761516,1333310,2367129,4709693,8991479,17026255,33474081,83542127,138608603,328845954,774937717
217227,275069,355003,507638,750675,1466503,2372116,4985908,9033972,19276258,33350208,84241455,138576629,327211236,772425377
221735,313347,365949,499411,746722,1333003,2361266,4621330,9032638,16939471,33308669,89559638,138413289,328992881,772822600
222898,276367,371118,504515,779968,1328936,2355657,4663853,9012073,16961237,33448759,89083890,138602356,328083992,780063556
215698,267327,351835,501470,767018,1316305,2330453,4553734,8990715,19296975,33444298,89143578,138519988,329225100,773078444
226240,273520,334254,517538,732919,1311048,2386286,4619118,9004841,16973008,33308597,88874729,138825574,327543589,774408579
222545,284951,353752,515764,762515,1313328,2337007,5051260,9025594,16918023,33282400,99242498,138839291,328446475,780542973
231029,272858,329368,502260,737624,1345272,2360829,4710766,9030639,17030697,33488029,89181030,138203728,327776152,771567416
222181,275030,347245,579661,731708,1419272,2381166,4729248,9027905,17041677,33313340,88800439,138356224,328089462,772621278
222764,271898,346943,554543,739625,1323633,2361591,4652003,9041628,16848957,33514335,88998386,138697256,327942489,775337684
222321,308062,348397,517860,753402,1437315,2346643,4676223,9114843,16919056,33446534,118365296,138686771,329317526,775108019
222043,273587,349034,526053,751099,1309274,2392704,5001401,9002022,16831688,33417050,77915775,138354762,327610347,770469505
232181,273924,374268,518404,742807,1404643,2366717,4617940,8990748,16963007,33359300,80133066,138320829,328492203,775602896
219390,299315,375042,531996,758646,1339263,2374492,4616255,9005707,16917552,33469221,78058543,138501077,327299013,769083912
224456,302957,363069,530899,745244,1354853,2349737,4610799,8999573,16979648,33413068,76855110,138782062,329352660,770678336
220260,276175,364325,524953,763096,1442087,2363647,4606224,10378057,16955994,33426018,72799215,138768416,327656368,771100076
232860,283057,365535,520316,741197,1320567,2379570,4899059,18807281,16963158,33909424,78279460,138693177,329054550,768421835
215784,274036,356507,534507,738309,1336516,2372654,4559770,8977459,16851087,33487966,74856475,138370669,327338415,766597236
216814,276479,353133,534563,734872,1295276,2415345,4579089,9396571,16900179,33591172,82010858,138290596,328955143,776467351
230916,284299,358187,544788,742193,1287928,2376751,4531824,9033805,16898200,33372120,89938489,138656679,327486549,766845728
225487,273706,356349,516873,737890,1287187,2395247,4569448,9016316,16984659,33455950,88718117,138330318,329330092,768752559
229550,274561,369057,521578,758055,1302533,2418956,4997330,9025571,16931791,33694096,88999253,138878883,327862636,773126370
225009,274687,340482,513977,741400,1349392,2420302,4690183,9023403,16885897,40682646,88888118,138297504,327476167,769320584
217913,273502,359761,531867,776246,1306979,2453914,4685368,9037295,16834842,33598320,88884927,138266649,327528211,766309109
226273,293386,351122,516713,763704,1332234,2349546,4583495,9018926,17041918,33551372,88881939,138441250,329038073,770884094
225179,272605,370390,527592,711212,1309085,2427308,4614164,9082830,16941885,33519708,88744367,138580820,327939927,766972651
227095,273472,361735,528279,712833,1293155,2371923,4960016,9016987,17005644,33482258,89076270,138444190,328912794,763744283
215778,285261,381112,536970,724329,1280284,2338877,4483561,8832091,16857842,33567630,88775503,138404615,327502471,770784561
222194,274347,367020,507221,727784,1289285,2311251,4512785,8611505,16964013,33498875,88685271,138712739,328824163,766291737
215926,273650,366555,511530,709556,1274698,2337495,4379940,8875776,17013781,33506209,101788007,138509115,327347212,767505029
224745,271775,368020,506854,713494,1283234,2318639,4399040,8769887,17018246,33410638,116035267,138396190,328863452,771397041
227178,273293,380631,516415,711432,1267181,2310707,4751789,8590381,16903472,33559248,83108655,139628569,327379321,769061716
217614,280783,361015,510355,707248,1283221,2292033,4366125,8842031,17000447,33505700,83686230,144426889,329135517,767470211
213672,272239,352736,518162,710875,1276931,2297226,4469229,8558994,16908544,33431855,107768346,144449962,327829354,769355363
217731,275795,359036,517893,716465,1260246,2288469,4320421,8788552,16960240,33440583,83862936,143946919,328870745,767419608
229811,282077,355317,511668,712087,1285243,2276678,4326543,8993775,19441050,33397290,83512928,144735959,327038070,769448491
235573,273825,364532,503208,701993,1266572,2261372,4698940,8932006,17002109,33548336,102517351,144598378,328348452,770476869
216164,283847,359464,519376,709723,1258271,2267650,4336858,8942095,17031313,33366535,85029878,144546699,327526266,768218736
223549,265480,374266,512748,735297,1272639,2315812,4454924,8814067,16955553,33456957,84944566,144718816,328431860,767704278
217960,273404,362894,507802,753935,1313109,2313990,4468495,8833771,16971836,33491730,85309413,144614679,326961194,779318902
219574,282724,352823,506408,739231,1394875,2381585,4688551,8594815,16945911,34014701,97697055,144791903,328318796,767990911
224220,273355,374735,509043,764273,1330978,2331335,9015666,8515308,17041509,33426118,94432610,144526772,327278059,767610551
220453,276898,385006,503213,735691,1349652,2322131,4623528,10016541,16873068,33462733,89092463,138363805,328508749,772305760
224298,274976,427414,508368,736608,1330961,2292812,4573078,8861191,17053950,33608919,89146386,136887787,327510285,767678758
216619,265858,416525,516674,738026,1442425,2293506,4404084,8896332,17006720,33487749,88793346,138769336,328762421,768302722
217807,267840,356809,518979,762453,1431709,2324422,4458030,8613004,17044680,33472576,88851799,136793798,326965930,773652858
221842,294922,386384,497399,756227,1306347,2326577,4741289,8789529,16967711,33295142,89010950,136155907,328069467,765371272
214580,274986,371512,518396,738516,1288501,2290095,4350221,10126123,17019756,33342472,88504925,136284159,326983119,767465377
