x86 inductor b16,x86 inductor b32,x86 inductor b64,x86 inductor b128,x86 inductor b256,x86 inductor b512,x86 inductor b1024,x86 inductor b2048,x86 inductor b4096
300237,439332,1198901,1218934,379653,497206,595437,1067083,1940669
301225,400159,1197118,1240365,402879,481772,579874,971101,2393306
311114,334230,1192953,1224904,443743,460047,641857,968890,2293331
305023,329192,1218089,1241250,394793,614793,600536,1494518,1891139
304117,325116,1197065,1233039,382368,506629,609470,985729,2414770
304408,323807,1210424,1225776,390532,475821,601050,964247,2360705
310676,321604,1199413,1233191,399966,509379,597730,1006992,1670657
311711,319568,1193817,1228825,466231,504917,635681,976207,2339185
304860,322159,1205785,1234859,428271,463939,671414,1039046,2400481
298086,332094,1194533,1218726,406008,467985,623098,1035330,1857104
298464,316210,1218742,1244385,388049,477656,667968,966616,2423926
296922,320563,1196227,1216873,383329,657880,609164,954765,2505443
296281,327407,1201703,1229673,432883,494118,604710,947809,1949046
308028,319796,1205030,1230553,419720,478529,588086,1037058,2398730
330753,314461,1206031,1233428,394037,471819,579898,935130,2343176
309904,369575,1208902,1223786,386267,681506,602231,1131971,1754841
304150,334134,1193861,1224037,407313,500856,588688,994908,2362300
299711,323112,1188494,1234745,382473,473955,588911,960050,2434436
301041,329241,1190016,1226574,378698,507725,579670,961283,1845540
301222,368380,1203957,1226067,394116,508047,797218,950582,3563913
303357,323604,1196385,1245162,400386,475975,638051,1013013,8909692
303282,318575,1193821,1222689,392692,496730,706927,977884,4182190
299936,312987,1189792,1230640,380099,542903,628601,1110537,2863992
298692,319132,1210324,1235362,380332,461461,623892,950939,2611269
306844,316986,1191278,1239087,387218,456822,604356,949985,1801829
301674,321027,1199381,1227916,387585,466641,603839,930228,2385848
307227,317537,1194725,1235250,379865,489225,614940,1464094,2487391
296063,330930,1185643,1225907,410993,501342,579465,981125,1748963
297384,331152,1204541,1223808,425246,466494,620856,992854,2315752
296111,322362,1189877,1218228,392406,495416,587740,980856,2348409
296674,316033,1212020,1218604,391005,484861,592870,1033579,1807119
299257,347194,1199217,1223418,383336,478027,584963,1030821,2383639
298350,421400,1191808,1227987,391073,460236,665610,966314,2281113
306875,383937,1199626,1245124,413734,465540,630313,944918,1755829
324136,332486,1185487,1219430,396296,510984,1207842,941621,2514675
310829,326251,1205257,1238519,394068,497471,724205,966112,2431205
303403,331734,1188200,1223816,379947,484111,709576,959439,1857508
302893,319649,1220795,1218366,380751,533238,649414,1046865,2616982
303126,316880,1206296,1229096,374685,502853,680224,988333,2300814
301835,319333,1195400,1219764,381640,474589,632192,998370,2006883
299052,315719,1201988,1228974,403807,468513,649491,971343,4548593
298953,319107,1186884,1218596,459541,491898,598457,1044347,4272778
295005,315964,1195597,1237127,433611,477682,595283,956680,4035447
297574,339188,1204530,1219046,438105,459542,590756,1185758,4264115
300325,323863,1206155,1235834,420882,451697,747679,974813,8125262
303483,400495,1199224,1217840,398788,480814,612407,975095,3686794
307289,330755,1186878,1228393,386200,465022,590793,978745,7657571
302015,380032,1193564,1231137,485658,465806,619132,990708,2380097
303514,322045,1200113,1225585,408822,451096,623126,1002718,2581158
298520,317969,1196886,1228044,396773,495159,643771,1459946,8504467
299006,319583,1197455,1215787,386805,465050,607849,999739,3850107
299079,323191,1196347,1236674,401832,686451,720341,995338,1918800
298554,316352,1185979,1219484,497337,525721,610787,1128573,2387749
327814,318601,1198210,1234997,418477,504204,687311,958387,2342527
307981,315558,1184987,1232612,397741,472324,678730,992036,1795096
303096,323065,1194499,1231089,386488,473576,617379,1018589,2443666
300117,319671,1186170,1223503,395493,494557,606150,1005354,2463162
311268,318198,1196291,1217753,425652,510177,646974,1024319,1835902
307288,312873,1220493,1225740,452352,490828,600316,963705,2456611
302156,316083,1203038,1238287,391545,519205,624280,978405,2529132
298007,317758,1213824,1239458,386372,539210,588297,1033526,1871069
300830,318132,1191515,1236735,387230,531239,589121,1021591,3674511
300641,316932,1189871,1252609,380513,494378,635705,985332,5788575
301372,321920,1211298,1221769,375828,478708,711556,951173,2837077
299773,453986,1197449,1236351,378592,533420,658566,974784,2550425
299991,452685,1211495,1223266,522950,569727,620143,1106401,2419382
296495,345181,1182639,1235922,420986,478304,628348,967792,1855278
299791,345537,1200227,1229634,386337,470197,596266,1026349,2419458
302595,328778,1198420,1237509,404333,485598,602280,980295,3688482
298319,323572,1185090,1238979,391127,470355,606570,995537,3818270
297360,320459,1199746,1235786,392533,458631,625535,979913,9228837
298082,322164,1190897,1239433,376404,467405,586438,958871,6252705
296845,331887,1190924,1234364,405071,525567,605835,1389365,2343156
294757,328693,1202555,1241964,390318,482584,594894,950462,2393940
330047,324412,1201071,1238799,378408,494430,645972,1083297,2385163
307923,319773,1198455,1238382,377811,518627,685483,1016514,1728227
305136,318149,1197502,1241669,380828,477327,611742,1032823,4614786
308802,320346,1184506,1230810,381870,469890,611368,963557,12850779
308820,318044,1196356,1230585,488856,456015,614902,1046203,2074209
306988,379316,1191579,1226100,459408,482883,611820,982164,2543586
305015,324776,1202668,1235030,432708,518764,583079,1145236,2269365
308178,329481,1199545,1227333,391600,522505,594962,1039226,1806655
302700,324468,1189834,1228283,388091,479558,593691,1053935,3344542
299049,320962,1208253,1221373,402149,509117,672426,1047778,6507704
298675,321751,1189732,1224843,381331,489549,601700,1149147,2756128
353344,320051,1199496,1244502,543347,481590,590070,1000923,3052914
315685,322752,1195233,1228233,415008,495007,587029,1016303,2377041
304343,318879,1192509,1235616,405210,526243,786506,964127,1837871
301133,318374,1209444,1230934,395555,510293,732774,943294,2314467
308760,320968,1191062,1241892,420620,508568,625781,964069,2450424
300153,319136,1204968,1228495,399028,504220,613568,949935,2321149
300000,325726,1187474,1226691,395324,479408,595443,1026421,7176787
299375,321658,1202221,1230964,384073,480222,692662,1001830,2380335
299591,475456,1202551,1223143,383076,485815,607299,1039543,1836249
298772,423269,1181427,1240763,402246,531429,600144,976094,2563899
299764,355901,1201068,1235216,441170,1095861,599014,1458186,2461528
335386,327660,1191720,1232090,396802,587414,651780,964061,1927932
313607,325371,1194037,1246144,388677,511212,592281,991142,2427093
307564,336852,1192543,1252040,399891,492649,599068,969794,3768956
304573,339792,1195982,1215221,385509,469374,603260,987795,4052390
310714,323555,1196245,1222457,382355,467313,806619,1135702,3214184
300982,380625,1187835,1227543,379623,467555,639325,1037709,2535375
305317,341922,1194947,1231444,383980,491940,624042,992926,2029607
303985,324371,1202396,1243080,461956,485673,589904,963897,2474907
302718,317526,1215944,1225925,440113,462330,662658,967060,2998136
300217,344441,1206086,1241363,411860,453366,650501,947436,2221300
300731,328668,1209286,1225288,391903,483666,617800,1046129,9294209
297220,324973,1194939,1236932,383068,471098,604259,951637,2754041
303297,372489,1202525,1222983,399812,465006,588751,1058207,7593274
300780,323699,1194999,1225610,415589,455650,645267,1046784,3367988
