SHIR inductor b16,SHIR inductor b32,SHIR inductor b64,SHIR inductor b128,SHIR inductor b256,SHIR inductor b512,SHIR inductor b1024,SHIR inductor b2048,SHIR inductor b4096
33642,41649,86142,71524,104095,169863,285917,586766,1490515
33019,40911,84146,71582,101799,175938,294924,610408,1997789
32557,40854,84699,69255,104402,170144,305082,608270,1849091
33544,41069,87041,70036,102245,165309,283102,568015,1501730
33857,40901,84796,69409,106401,173717,302580,599068,1913920
34896,39699,83781,78206,102955,176783,295074,640857,1999021
35454,41048,82726,68815,101597,162248,290965,628900,1463047
34419,40140,83015,76171,103560,169147,296122,591409,1983692
34594,40775,82763,76631,104306,173189,291998,580439,1956287
34212,41477,86755,70468,102282,167846,312978,600685,1394110
34200,41261,86724,69490,102204,173705,323354,610822,1947736
33311,40517,85616,70372,105136,172277,309947,608779,1888554
33705,40507,85065,69342,103677,168391,301561,648937,1457864
39906,41070,84431,70222,102941,194925,306871,615703,2076598
38927,39824,83816,72562,105937,186874,302784,585149,2018372
44534,41079,85579,69808,100262,178834,285265,580267,1442847
40109,40455,83797,70389,125624,175870,291191,624510,1834528
37439,41000,85529,71240,111089,180128,305002,883601,1909656
33428,39627,84559,68888,107179,172056,295548,585054,1351483
34432,40857,84823,70256,106787,173016,292748,604629,1969739
34702,39658,84608,71997,108480,173703,303025,659287,1949251
34723,40202,83589,70022,102612,167935,292366,589259,1418475
39508,42171,87436,71642,102215,170789,300003,587860,2093837
36703,40928,85144,76097,104058,168531,289777,634645,1921851
34887,40950,85514,72489,106000,174405,335271,572014,1568951
45086,40292,83504,72593,105725,176836,310309,581836,1957803
63163,39756,83261,71887,105331,174724,296262,611171,1982297
41696,40255,83679,70398,99696,168233,297096,632913,1580227
37857,41057,85860,69929,102710,168945,293409,599198,2011050
37133,42304,85109,69660,102026,168541,292240,612085,1938268
36558,41711,83771,69420,104060,165855,281507,606082,1493869
35265,41759,82396,69403,104796,168509,309607,611070,1906730
36663,40978,82684,69302,109392,168649,292202,635654,1868580
33803,41264,85860,69715,105233,169612,300351,598587,1412197
33901,41585,85625,69132,102602,173405,298943,577275,1948692
33567,41855,95607,75487,101141,167850,295801,580404,1999654
33526,39786,85635,70243,100100,166191,285662,580938,1305894
33146,41287,83050,69721,104219,173152,290178,588329,1928778
33793,41273,82795,71585,106306,174754,295522,663189,1963044
34482,39379,82925,70826,100838,164621,338067,589163,5447717
33733,59554,83554,77836,101572,171795,319956,919852,5379863
34486,52409,86909,74648,102224,167594,304850,643215,2450553
33137,42480,83521,72081,102964,170211,300566,585580,1319268
33306,40332,83388,70536,102203,169003,297141,582689,2019882
32807,43055,86665,69773,104851,187023,295196,575990,1938972
33554,40727,83450,74107,103694,178476,281562,579965,1450764
32131,39576,82549,71611,103670,184756,288356,592963,1821990
33733,40126,85995,72753,104381,171851,293339,638598,1798824
34760,39340,84748,71712,104531,169678,284736,640410,1370761
33917,39613,88729,71906,107439,175445,288765,592653,1884731
33852,39984,86560,70051,116998,172508,295145,573310,2023389
33533,43335,83566,69859,106792,166163,290137,581676,1427344
33244,41689,83421,69193,101982,170242,292385,582223,1700443
33604,40067,94025,70302,103261,169511,306817,585591,1852422
32438,41399,86980,69298,102490,167402,294078,631195,1295461
40839,40505,83913,72096,103509,174512,314493,595995,1957822
36264,43870,82672,69291,104378,172827,301369,598247,1937846
35823,47165,83254,70967,103291,167947,283662,577447,1457892
34385,43620,82142,76026,105336,169280,315507,578252,1978282
36469,43818,84032,71970,106326,170905,297199,590492,1844584
35324,42823,85351,70755,109207,170124,283462,561239,1434349
34052,40883,85034,71573,101912,174336,288940,656552,2008402
35080,41497,85234,71214,101913,168918,299762,610626,1964245
36935,41237,84970,71131,102029,164709,281758,969659,1461155
33785,41263,81612,72705,104558,169093,290975,601572,1998191
33022,42402,83289,70468,105627,168618,297678,602509,1900002
34018,43368,85353,70387,103488,170124,286864,618484,1575148
32599,41876,82485,70224,117605,171921,313347,577116,1983635
35179,41049,83375,70248,109730,173924,302828,592342,1955544
34291,41614,82860,69053,102289,169075,288445,640827,1376859
33742,40414,83168,81346,109033,177004,320639,635757,1987152
32929,39991,83696,82675,105070,169436,299774,595349,1984983
32179,40517,83965,77432,102975,166023,284415,580703,1303661
32800,40060,84712,76015,104128,172529,300934,591499,1753107
34230,41208,86375,80241,105457,173734,301871,595229,1827287
33110,40534,83986,72933,103239,169047,281146,568935,1295936
34906,41446,83792,71802,102635,183910,300740,672877,1998013
34151,41506,85411,70953,103032,179826,292633,585587,1846132
33709,40247,83367,71377,103060,167341,286147,608141,1265477
33049,39945,84554,69901,100857,170597,294813,588890,1912987
33970,42362,82921,70830,104133,173792,300472,594777,1910104
33384,42343,82468,71015,102342,170511,295207,587006,1396984
33055,40318,83102,70728,101298,174313,296074,591513,1935068
33094,40798,83510,71265,100711,173356,302162,707603,1976984
32516,40444,82755,71698,100580,171075,282253,597984,1449821
32967,40634,89420,74065,100857,174499,326988,581882,1868819
33446,39053,85318,71109,101314,172205,304783,914711,1894554
34301,41016,84423,69820,107840,165468,289266,580527,1472417
34045,40114,84359,69270,103323,175345,298676,588422,1955044
34575,39794,85148,69335,99839,173347,303323,582952,1981586
34510,39659,84133,70834,102637,169723,285173,600303,1467046
42192,62373,84166,72017,99907,173180,631487,601240,1975645
35874,48448,85945,71992,101625,168935,311641,654859,2007539
35431,42231,83112,71161,100102,169364,293597,625439,1450626
34823,41072,81098,71845,107075,170462,281740,582617,1906620
34541,42219,83711,70603,103733,167834,285080,581319,1911532
32949,40952,82508,68681,101279,169537,301487,589906,1455583
33654,42767,83148,69105,106873,165966,295808,588770,1826379
34198,41624,85087,69515,101642,182929,302300,619909,1830187
34223,45411,86078,71110,100632,165855,320701,648006,1387140
35371,49776,84329,71077,101467,170447,307084,598456,1935373
33029,53935,85725,71992,101130,172618,311109,583750,1952112
34312,45053,84034,69783,102708,169614,282632,576868,1473595
32499,52845,84300,68550,106035,172810,304754,585785,1981634
36125,46351,89324,72494,103299,173580,305022,586357,1963338
34417,41478,86828,72498,99603,173474,291640,630275,1336427
43949,41945,83728,70562,105127,174446,302895,644664,1803965
37714,43290,83772,71828,110880,172144,302970,586145,1901118
32952,43088,84862,76951,108638,165863,302891,605812,1477193
35234,42315,84019,71672,105881,170484,293101,895845,1964784
34586,42973,84232,70430,102185,173568,296575,610952,1989553
33081,40685,85636,71256,100797,169524,288664,557005,1395477
35893,41221,84934,69974,101281,170334,289809,584649,1860053
33510,41457,83271,71584,105075,169598,312659,595166,1940801
34171,41387,82754,73903,101660,165031,304729,686719,1375020
32945,39985,82612,74050,104001,169044,291901,674546,1948483
33775,41694,84021,71395,101844,171290,295852,576015,1927627
33479,41586,85838,68978,104930,167039,285721,585304,1366582
35895,40872,84924,69863,108795,169000,288815,598064,1945330
33935,40873,83161,69076,101910,169352,302301,581129,2017236
32918,41305,83582,69218,117275,169948,281769,567055,1311978
33319,40860,83105,71424,114238,172749,307289,628559,1993812
34892,41094,85432,69679,105984,170296,297364,611552,1956908
33787,42329,84626,70971,101821,165475,289460,590300,1459683
45141,41657,86088,72317,106826,170404,292856,575672,1896556
35095,43152,84867,73310,107649,167407,295328,586319,1968754
33719,40635,82359,73897,105800,184537,283777,573028,1423309
33123,40858,81604,70521,102166,194094,308245,603749,1908896
