x86 inductor b16,x86 inductor b32,x86 inductor b64,x86 inductor b128,x86 inductor b256,x86 inductor b512,x86 inductor b1024,x86 inductor b2048,x86 inductor b4096
51853,62057,72041,84157,189252,232875,210660,415884,1005579
53627,61312,71733,82016,192495,234333,223901,494127,1056011
63833,61027,90055,80375,188089,225021,214221,412470,986464
55739,61546,75438,79258,191256,230929,221837,394698,925200
52964,60282,72433,80939,189462,244039,216791,439176,1061693
53176,62738,71199,79962,188869,236112,235187,394208,1088843
65856,67666,71620,81852,189799,234121,216653,379723,947224
56669,62378,92608,88080,187603,227548,221155,389741,925902
57297,61528,78351,82006,185283,234072,216688,486006,899655
55404,62558,72694,89110,186590,230885,207656,407527,940633
55075,60622,120190,85895,186385,244006,231103,393858,848369
54927,60241,83018,95917,186842,230530,220793,395410,989559
54121,60490,75330,96296,196554,229565,220591,386347,949940
55501,61113,73135,87756,187312,226353,301855,381860,987881
55264,59182,73337,101434,188011,232474,250769,361931,977164
52392,59660,73522,93856,186619,303020,244398,379856,944202
52537,59957,71341,88035,189021,242125,228850,477471,914378
54318,70383,75099,84623,189287,237573,226567,415019,935800
54689,68749,77960,84394,190460,242984,229381,438255,943902
51334,61824,72845,80749,187565,229131,238166,698445,942385
52426,60413,71513,81608,188814,238773,214192,434443,940823
52680,61094,72980,81840,188767,228651,233865,433144,933348
51734,63369,72797,81297,190670,226569,210571,392992,899103
50858,62720,70855,93711,188651,229689,273053,399558,798414
50882,61175,71027,91706,199341,241545,251171,417751,956430
51344,61217,70948,85567,191262,251264,219876,399403,941358
59776,60328,72935,86618,187321,231616,221171,386726,913618
54530,60011,70558,86815,186722,229486,230464,398526,896785
52210,60175,70555,82664,185896,235499,246482,405665,955398
50812,60010,85282,80976,186354,229431,242456,382524,932159
52445,60725,76818,81459,199529,234189,232137,378767,925884
52022,65521,72877,81203,185972,247237,217694,484230,923614
51639,61639,71836,80553,185532,235621,218836,395640,920308
50857,63170,70724,79027,189959,227884,247011,445332,1095589
51922,61448,71171,81189,189690,228982,234224,404642,936747
51688,61545,77932,80160,188387,241646,234867,403204,973301
52627,61351,73874,81802,195953,231158,228997,439285,905429
53103,62917,75732,85948,188338,235138,217327,376420,975151
53606,61717,72518,85613,189387,231877,252773,437152,997662
53022,78924,72131,110934,186938,231006,242468,453619,934675
52935,66389,71442,96758,185262,241097,230575,395031,894106
51768,67188,103736,87915,191612,228804,219883,401929,979965
50651,66966,83876,82168,187672,226186,231803,675608,901179
51878,66315,75699,79504,194762,230963,244974,436006,918587
50830,62864,74721,81261,189402,248753,234366,403853,890381
51980,61619,71803,80545,189718,245857,580640,448991,932936
52499,61660,72241,83102,190678,233134,781561,385991,929884
53303,59939,73348,80066,186547,230483,312772,458649,1003435
51901,59649,72027,83751,189609,235468,252876,511252,962794
53701,60285,71863,81974,187807,228415,239548,409949,919355
56778,59272,70557,81405,187321,237940,224077,384279,1054873
67339,60344,71574,79941,187795,231986,215915,384323,964562
56830,60651,71087,79975,185641,230217,228017,439255,956731
55663,60191,70872,82382,186583,227093,219568,381967,892641
57822,60532,72246,81876,189723,239137,207918,435609,988505
56495,60596,71599,80972,188739,258426,219501,439673,937578
56274,61172,69632,90400,184255,230734,233256,397756,927467
54121,59217,82338,96179,186401,233601,233607,414617,900928
58551,59907,94294,87541,188232,229908,223201,388903,943739
