x86 FX b16,x86 FX b32,x86 FX b64,x86 FX b128,x86 FX b256,x86 FX b512,x86 FX b1024,x86 FX b2048,x86 FX b4096
1410986,1455390,1483921,1535708,1690394,737626,1231871,2558629,8967509
1413325,1450247,1481515,1534867,1685795,756809,1254739,4699809,4626745
1406778,1451854,1589954,1546023,1699087,715570,1251293,4683099,10362442
1412845,1445294,1490123,1537795,1699514,717639,1191270,2642877,8554162
1416441,1442334,1484505,1656528,1688118,727525,1257457,4648197,5109043
1419610,1450003,1484033,1551275,1711136,760109,1295516,4545461,9896395
1419482,1443480,1488586,1536949,1692315,816084,1343908,2767419,8630510
1407631,1454071,1488112,1542353,1712194,757926,1256368,4846137,4966426
1511303,1438761,1483899,1537424,1691557,733507,1217196,4615578,9621528
1420023,1456880,1527642,1529506,1707671,736141,1213674,2529126,7917313
1408062,1439326,1512605,1541450,1700163,723724,1304649,4890101,4609297
1431426,1556837,1493671,1540072,1705052,705534,1239484,4572961,9961858
1405491,1451625,1481625,1541612,1695142,725780,1238224,2494221,8512374
1412295,1448147,1498769,1539319,1692369,707244,1197327,4943868,4656120
1411768,1445609,1490940,1545305,1685925,718350,1375788,4703431,10333621
1412773,1445955,1494304,1535813,1698704,765846,1444378,2495478,8814186
1426424,1453598,1485812,1541783,1671971,718889,1264318,4759955,4342650
1411165,1446911,1486797,1527852,1692411,702368,1251163,4690426,9526382
1405652,1451317,1478682,1529216,1693763,717735,1197249,2625070,8649065
1414228,1446744,1491181,1535480,1722844,778122,1237071,4737840,4861011
1503177,1445120,1490723,1526326,1684559,747097,1250834,4470461,10103845
1429753,1445271,1496838,1635248,1698640,706155,1195830,2855761,9233305
1411735,1554442,1588808,1545090,1690717,731131,1236838,4933842,4504917
1411850,1455420,1500628,1533565,1683027,699003,1192742,4652866,10697485
1408456,1443492,1475753,1548067,1699686,765465,1255886,2805522,8822094
1418841,1455995,1491962,1551496,1707198,732173,1272418,4711379,4727651
1430848,1437562,1463638,1534965,1697969,743084,1234093,4681556,10439544
1414560,1455812,1494005,1640561,1695199,779100,1217869,2879223,8994732
1411197,1442313,1477865,1540655,1687486,729671,1194259,4866199,4797636
1422674,1518984,1477991,1538875,1702598,717367,1222484,4598120,10118594
1415955,1452494,1471076,1549184,1687647,719847,1224588,2557595,9341627
1433045,1448342,1476353,1545969,1696783,702876,1473712,5004602,4864798
1408933,1447727,1491558,1535547,1680610,745921,1246158,4611353,9982826
1416509,1554462,1481879,1544473,1694240,711986,1214092,2615231,8960710
1419255,1462924,1469664,1541644,1689670,719106,1246024,4880696,4632471
1515821,1455517,1491460,1552429,1688880,719297,1408689,4846701,10705151
1420665,1448848,1479781,1551016,1689230,709037,1268051,2601758,9251236
1414389,1445835,1487316,1544051,1698065,713835,1275853,4657851,4767241
1414542,1456649,1477877,1539324,1682398,744868,1235359,5091905,10697810
1411457,1454540,1485384,1533571,1691956,708117,1247273,2711557,8733557
1409253,1446816,1482333,1543209,1694864,711670,1287289,4794773,4900865
1419232,1445362,1593571,1531853,1698185,705981,1256996,4813235,10057376
1408148,1440239,1499676,1544885,1688599,734047,1214924,2720803,8778623
1420628,1451008,1485205,1536692,1702742,707898,1212416,4834438,4857672
1416595,1558461,1483987,1530077,1698244,723885,1307413,4852030,10266094
1518840,1460313,1478077,1530915,1698337,794416,1465197,2725802,8961899
1420380,1446597,1481383,1531084,1703130,728404,1560181,4717164,4646315
1414040,1452980,1474847,1541673,1702752,739455,1203836,4563012,10974258
1420845,1448015,1498472,1549444,1691683,751318,1237188,2666723,8882767
1415227,1443577,1485141,1529285,1708372,731981,1185552,5020480,4591094
1409744,1450250,1489994,1642552,1693341,716946,1298204,4755295,10037945
1416798,1447755,1593166,1529646,1692171,706801,1282092,2715186,8935718
1409205,1453396,1489016,1532798,1681362,746987,1295450,5159191,5054666
1415641,1441671,1482545,1531715,1701971,716342,1385267,5085818,10044548
1410077,1454304,1498142,1523750,1680979,735702,1223061,2599780,9401575
1405988,1543487,1483568,1535621,1683713,710442,1250786,5008639,4897030
1416225,1451648,1492691,1537152,1686490,715198,1268016,4753105,9960381
1404380,1452306,1486474,1522163,1691697,709526,1218783,2584905,9290692
1525102,1437654,1494980,1534802,1691523,735646,1214476,4840870,4738627
1414294,1442512,1476608,1549630,1690222,708107,1185752,4970942,10613875
1408540,1440047,1485674,1538863,1677482,705853,1193456,2567374,9012409
1420715,1453596,1482963,1547730,1697515,720411,1169902,4745825,4458737
1410442,1439441,1488598,1549444,1709872,706243,1429037,4724030,10541232
1416127,1447428,1500582,1533260,1699381,697846,1388449,2650661,8671832
1410661,1439099,1498434,1557023,1691391,746765,1234008,4714989,4859742
1408576,1439252,1486292,1532812,1712851,755361,1242200,4457175,10014392
1418281,1448471,1488853,1554378,1701881,730579,1263575,2676931,9023948
1411114,1446850,1489203,1551923,1679873,731916,1193046,4899982,3933582
1417708,1468418,1481858,1527818,1705101,763686,1281413,4561232,10029876
1406304,1444994,1491180,1535037,1709371,726115,1195658,2668904,9192569
1517467,1453196,1580882,1547392,1691339,716110,1317887,4801966,4732016
1426235,1441483,1489993,1539223,1691365,749700,1195417,4498369,10305926
1411175,1452597,1484833,1542955,1677851,720108,1309837,2534100,8807039
1416968,1446940,1476633,1547739,1699703,714058,1419384,4930170,4666570
1413303,1443322,1484094,1537110,1680630,722818,1221760,4666740,10305620
1404919,1450857,1489183,1538498,1694047,714619,1281122,2613500,9060361
1420424,1444117,1485940,1542983,1685729,725924,1262853,4644426,4719737
1410260,1453446,1490149,1532629,1694145,750500,1227149,5022265,10717633
1415704,1549690,1485910,1535241,1688719,798353,1308436,2678125,8654375
1410709,1465326,1485377,1543530,1682084,707031,1204112,4670224,4817598
1404356,1446573,1592603,1529802,1683803,713374,1210827,4911681,10339575
1411477,1454143,1490618,1644327,1697695,769976,1192542,2570930,8903527
1411808,1447438,1485272,1540062,1698607,714953,1374989,5043770,4255918
1522092,1447586,1491444,1522357,1703036,699166,1371706,4917384,9967501
1417522,1448475,1489732,1532042,1694380,900444,1255744,2639711,9228602
1411468,1443870,1490736,1527352,1704195,874846,1263885,15660768,4826861
1418523,1457001,1475563,1538407,1701607,757362,1230270,10840724,37989025
1404152,1442831,1491890,1538515,1698582,742074,1208472,4344933,37656797
1416624,1444932,1491912,1535525,1697330,732905,1293995,6666252,6385869
1409229,1447140,1493211,1644994,1693521,707061,1208583,5655545,11017434
1411379,1465439,1614412,1543077,1708292,736756,1190231,2827465,8899465
1417925,1453729,1499409,1534132,1684956,721266,1203086,4829762,4501266
1409388,1443307,1476079,1531052,1680855,718932,1383681,4784935,10476340
1425267,1449618,1489090,1544613,1697705,712270,1386912,2611886,8682553
1408106,1444218,1476464,1529881,1688154,775911,1258961,4737488,4661423
1414890,1457834,1498565,1538439,1698182,715592,1277885,4630192,10113900
1513089,1443913,1481045,1554722,1679026,718453,1240150,2682722,8752548
1409403,1458165,1489399,1649659,1701551,741781,1223743,4985577,4408196
1414765,1440579,1474601,1541919,1716651,702070,1285929,4501176,10061710
1410786,1453270,1490602,1527011,1682562,710188,1207672,2519347,9048149
1402218,1437176,1486114,1533596,1688606,724270,1202599,5267256,4806837
1419758,1547788,1479704,1538801,1700181,711458,1245138,5164159,10208884
1403188,1454658,1465603,1524723,1695325,716368,1300919,2591478,9282609
1421729,1449064,1483547,1534414,1701652,807388,1383371,4775621,5020382
1410899,1450156,1482628,1535500,1689401,801694,1225218,4752102,10481821
1422803,1452255,1492772,1537666,1708060,810006,1296385,2718696,8777771
1433158,1458701,1482189,1545161,1709127,753775,1217299,4898372,4691696
1518255,1455231,1478036,1532491,1696306,783341,1218513,4719885,10248312
1439307,1454511,1475732,1522293,1689066,726047,1290084,2608969,8693459
1430474,1457563,1481271,1534523,1708863,702386,1211222,4783861,4870240
1415734,1441917,1612318,1536981,1691784,718459,1208111,4537192,9606884
1433938,1461193,1484622,1526715,1682152,704334,1417347,2716440,8941377
1421455,1559388,1493633,1654024,1701009,721486,1385517,4770173,4851860
1428941,1466790,1477916,1540322,1692607,732723,1321532,4685540,10110763
1416961,1446074,1487113,1563517,1686725,780064,1244773,2727194,9251598
1423312,1458202,1480550,1538805,1698296,768083,1231478,4893319,4829842
1435319,1442188,1493211,1536099,1685396,771523,1276128,4574549,10293455
1423981,1456650,1478244,1535156,1702475,720359,1234553,2618270,8944348
1425599,1451360,1490950,1543881,1688524,726524,1220928,4751020,4716763
1425735,1446602,1593707,1562214,1689534,707661,1199718,4928680,10549891
1518305,1457422,1497386,1687681,1684792,733316,1366570,2565697,8408861
1427910,1446468,1474296,1551752,1689464,713340,1405578,4777921,4824648
1422375,1449994,1494682,1529346,1702304,766814,1317961,5061466,10159059
1434912,1450216,1486578,1533552,1703547,719238,1254764,2564961,9166073
1421106,1567193,1489250,1550319,1689038,714595,1376663,4555471,5095172
1434057,1454286,1479388,1527572,1701241,722749,1239741,4805829,10127183
1414665,1457683,1484949,1538037,1695377,730059,1293364,2545923,8721334
1423655,1450289,1475373,1539194,1702703,727721,1205521,4606107,5254319
1431422,1448903,1492735,1539488,1696090,725992,1249974,5096482,10283260
1421708,1458058,1592831,1537244,1693627,777516,1209666,2565847,8750458
1426320,1446138,1495313,1540899,1691490,723373,1287618,4740746,4857914
1424750,1459756,1485313,1526792,1728183,762427,1448591,4733173,10384534
1510932,1441108,1492231,1535888,1687084,721028,1260985,2659827,9060411
1437802,1452444,1485477,1535537,1680531,718983,1223446,4636306,4613729
1423367,1549268,1487620,1526622,1703486,716200,1231468,4654606,10496121
1432490,1462465,1480262,1536678,1691091,694035,1205577,2636750,8986576
1414448,1451333,1483810,1634901,1679344,1293573,1197117,4911747,5025859
1433197,1445673,1483789,1523613,1698308,796250,1257591,4454065,10013548
1431441,1456591,1481242,1556266,1687991,757911,1203219,2616961,8800552
1425787,1449558,1494091,1541884,1694265,773719,1246519,4827961,4981168
1430438,1451852,1482893,1530255,1687760,864942,1297424,4584671,9925154
1422928,1452325,1483279,1539629,1704403,724457,1364697,2525289,9147492
1415048,1450211,1490357,1529418,1697780,732293,1296530,4677411,4803309
1427944,1447656,1480398,1651961,1690559,703229,1460669,4765882,44868973
1419155,1443351,1482690,1549617,1696695,736967,1248686,2654770,25553443
1434943,1444078,1485943,1539785,1703067,726409,1207454,4912445,9569662
1422867,1549375,1477288,1626958,1697957,717866,1222480,4749947,54765910
1421040,1463380,1484458,1535177,1701418,718629,1183932,2455044,31323918
1429639,1443291,1591004,1542087,1677812,720112,1207028,4694712,6635796
1421779,1452057,1497932,1546564,1699276,715739,1234552,4555926,30020038
1426844,1448366,1489559,1523127,1702311,718385,1257055,2549028,21868678
1422499,1456466,1492465,1555063,1686397,693285,1383232,4788376,13972118
1419385,1444097,1484292,1550323,1679583,751313,1263389,4580901,34536790
1423328,1441161,1491564,1534278,1693227,715786,1369804,2654321,26141969
1414844,1443293,1483972,1532744,1694260,717248,1260726,4726754,5855574
1423441,1439131,1492622,1537343,1692045,755682,1204567,4527188,10115870
1417813,1455546,1489414,1535230,1684677,726184,1201316,2837851,9231278
1419653,1553961,1490707,1539744,5620702,714004,1176114,4912836,4800687
1428057,1467478,1476060,1546823,1793432,906714,1196167,4771943,10332467
1517060,1448959,1508045,1549434,1803342,781107,1215486,2763290,8966839
1430332,1455184,1476657,1531860,1680559,784824,1261445,4640312,4771304
1422602,1444916,1495845,1541888,1705454,719438,1334574,4729364,10587376
1419152,1444191,1480514,1539517,1692837,736183,1270866,2590254,8763393
1424892,1446079,1493427,1550260,1703985,723371,1229637,4725930,4891930
1420311,1444216,1479915,1527730,1696984,778266,1228684,4748987,9993204
1424435,1456337,1493084,1540710,1702101,715646,1182152,2487989,8962274
1420024,1443863,1485247,1669107,1716206,756132,1239695,4787979,4815582
1422299,1459313,1493810,1527324,1699285,705287,1201688,4576659,9902612
1408449,1543905,1494294,1541878,1692635,753849,1205183,2547683,9385433
1510570,1472772,1487985,1534915,1702900,711548,1179321,4739445,4916217
1426184,1447672,1482777,1509350,1689413,721807,1321441,4661284,10763690
1409540,1442485,1492099,1509231,1698478,749484,1286454,2736347,8947027
1409925,1446677,1482002,1548515,1692165,738040,1220245,4702030,4933402
1413785,1445456,1492160,1524347,1720473,713329,1280390,4437763,16864749
1411950,1449432,1486096,1539476,1692178,808076,1228081,2590670,10626283
1416084,1450267,1485906,1535389,1694312,714634,1200238,4859289,4713691
1409620,1456043,1488402,1535867,1693123,721092,2790904,4708105,10530410
1403239,1441050,1593286,1528261,1698586,757086,4700193,2634758,10908029
1412191,1455293,1503862,1552407,1698214,745444,3862597,4631141,20452934
1409740,1452351,1486371,1534459,1691099,719234,2677827,4713074,60028283
1417015,1441426,1482149,1546641,1680988,721841,2125117,2341223,50163546
1404344,1457667,1481255,1525636,1709687,723644,1284431,4810745,15243982
1511474,1552742,1493804,1601052,1695942,716944,1530766,4644727,51275098
1414452,1466435,1480726,1542882,1705974,711812,1286866,2630120,34716404
1407746,1444503,1493850,1540364,1690285,762536,1227556,4739931,12937192
1420644,1458244,1479936,1538210,1713760,716794,1246570,4930166,48374231
1404861,1448974,1497923,1552349,1695733,714635,1263742,2686678,31081431
1403181,1462175,1594749,1537896,1703059,707935,1224206,4644900,25216379
1402016,1441312,1495746,1537864,1706555,738068,1199706,4622193,56867032
1407408,1447665,1482578,1546211,1694452,707306,1328286,2589222,28723825
1412244,1444722,1493356,1556279,1693420,715105,1252708,4958819,4536342
1410417,1555297,1478484,1542479,1690537,755895,1225235,4648414,64245056
1400412,1459928,1489046,1548913,1683523,722363,1262540,2534316,21677516
1419511,1447722,1472222,1536774,1694611,695233,1216180,4812440,16593906
1514672,1450332,1486819,1547429,1700666,726969,1184678,4693344,49372148
1439443,1448282,1479602,1545613,1699488,708246,1226941,2440012,47380347
1422733,1452951,1490049,1536790,1688756,710031,1256988,4877406,4976035
1428673,1449528,1590962,1655247,1705000,789858,1210626,4663422,34446174
1416739,1439227,1494066,1551742,1709701,757511,1209636,2563971,11667682
1410911,1455054,1476044,1540952,1685153,761156,1198875,4918189,5338911
1414862,1440503,1487878,1544349,1685354,722280,1207958,4753668,10335722
1410454,1453623,1484886,1540580,1696909,716668,1226419,2566957,9010299
1425194,1558271,1489259,1541109,1693203,736916,1530557,4605091,4547787
1424793,1463600,1475935,1544762,1704549,717161,1244492,4605945,10302908
1417519,1439893,1491647,1541605,1695543,748001,1206623,2626042,8849131
1427462,1453520,1480299,1553408,1716368,710569,1194742,4639334,4876156
1422426,1437022,1481567,1546939,1696309,721154,1275795,4509813,10051733
1528543,1442854,1596453,1540739,1705331,734429,1222981,2638842,9098245
1419857,1456002,1488998,1541477,1692032,720300,1196688,4861577,4642523
1423837,1446234,1476431,1548829,1699327,704483,1391175,4519245,11334421
1430582,1447955,1485024,1542483,1702563,709641,1241451,2486884,9027283
1419731,1440940,1477478,1547317,1685090,805297,1251891,4776232,5050765
1417563,1454571,1477794,1545616,1676909,746957,1280456,4637845,10016640
1411548,1446585,1484140,1651659,1692688,764905,1248908,2552517,8529783
1405943,1465636,1477282,1541965,1685844,729124,1229885,4719929,5134437
1416168,1454498,1489730,1551901,1689872,720263,1281189,4820200,10108030
1402826,1436494,1581628,1543170,1692551,728711,1279387,2626975,8783139
1418727,1455618,1494957,1557051,1694569,786201,1384313,4907801,4919003
1411739,1444508,1482609,1545086,1686840,758616,1227393,4710213,10048410
1413615,1456432,1487118,1541876,1807759,704194,1413233,2622883,9354277
1527528,1439441,1487157,1661806,1685315,756182,1235015,4770443,4838221
1414515,1453841,1487696,1540813,1697315,715947,1294614,4715639,10909627
1414338,1442675,1482439,1545264,1697536,739480,1368025,2662092,8895294
1412180,1440829,1492295,1554440,1704846,801360,1218181,4968940,4215885
