SHIR inductor b16,SHIR inductor b32,SHIR inductor b64,SHIR inductor b128,SHIR inductor b256,SHIR inductor b512,SHIR inductor b1024,SHIR inductor b2048,SHIR inductor b4096
39461,46916,98899,76489,111315,189160,436100,688033,1688482
38615,47223,99381,77830,112067,203638,431195,678035,1950661
39302,62208,99071,77464,120655,194315,490181,743649,1947158
38532,59171,102634,76885,115598,193884,455354,693027,1612830
39941,52828,101615,74973,110616,193188,425618,689863,1955270
38609,48211,99243,76803,112694,193472,448722,672511,1972133
39412,48376,98299,76448,113930,237448,421173,699269,1526324
38674,50075,99643,76262,160402,220810,424759,736011,1913923
41580,51042,100380,76769,118818,206540,386045,767311,2016529
40150,48037,101655,89255,113538,189604,437352,943693,1486483
39396,48407,99931,78302,115918,196188,463605,690768,1919683
39038,48896,98572,80068,111424,201983,438536,754619,1987735
39497,48122,98779,75242,111427,207926,417982,720381,1605285
