x86 inductor b16,x86 inductor b32,x86 inductor b64,x86 inductor b128,x86 inductor b256,x86 inductor b512,x86 inductor b1024,x86 inductor b2048,x86 inductor b4096,x86 inductor b8192,x86 inductor b16384,x86 inductor b32768,x86 inductor b65536,x86 inductor b131072,x86 inductor b262144,x86 inductor b524288,x86 inductor b1048576
140972,200576,209272,277337,234835,243612,336982,517319,1178763,1875261,2105160,3548572,7745202,14089775,25391769,53240254,93989759
140110,200439,213563,278889,271141,257758,330884,505079,879362,1223750,2190426,3523583,7732877,14046404,27328368,53578362,83026640
148868,198957,211922,291709,237380,235174,441304,487319,876129,1139830,2213530,3569693,7726838,14171850,28964128,52019941,99514650
141155,200628,217810,280386,255457,242461,325656,526450,1082826,1070824,3440963,3564003,7728702,13636431,27688122,52870838,101022165
139384,206875,216710,287976,241913,258128,406765,748200,826563,1196041,3968458,3488929,7698966,13940263,28975819,53196896,98065373
141751,199369,206038,277891,264119,238519,323686,557053,839552,1761802,2079865,3546677,7830894,14027314,29027588,53498282,95011560
140802,210416,222208,290996,270695,256120,322159,529814,1008794,1157113,2086061,3536602,7770708,13901956,29013504,56959390,96251186
139951,198492,208059,294849,236991,249701,323380,512545,967831,1185930,2113329,3539124,7696185,14169748,27439763,51655333,94358845
141434,202348,205933,277412,265620,273551,338107,518140,809714,1857095,2044045,3470322,7655162,14012479,28317187,52116368,96658155
139347,196285,210561,280469,245960,247786,420466,498934,770955,1187696,2031293,3584533,7672232,14119075,28424832,52449365,94470579
140381,201945,216259,277652,252807,236972,331014,502555,665943,1276632,2181122,3546515,7712089,13925679,28715752,51503582,94276725
141400,196582,209922,289594,255051,294323,322830,510095,744966,1145361,2165829,3574921,7675637,14090019,28784267,53443778,99723389
140117,201162,211309,281140,247125,237619,343424,541113,675822,1144087,1964231,3541803,7689765,13869183,29103093,51825062,109331285
139328,210779,220178,281090,253020,245895,320745,503464,700591,1863415,2304408,6194001,7682179,14016569,28439451,52307633,131277361
140207,202825,208316,280621,240450,280905,454786,574987,967892,1180772,2228969,3647885,7584771,13977009,29058708,59082414,114769070
139420,208609,205539,286693,253328,254885,311078,502759,1069016,1165098,2288892,3506045,7623599,14168861,27369411,52475351,95992585
139996,197627,205383,290811,253965,235520,428657,509433,842961,1033452,2427403,3494479,7787243,14005220,27133382,52944949,100702009
141616,201215,219717,291533,277628,261390,332387,504392,706976,1318992,2342097,3525348,13850252,14147795,29295531,53265570,129051773
140568,197242,212448,279878,267529,242271,333602,512107,710253,1071715,2338221,3532071,7722283,14072898,27059183,51743260,100078183
139507,200816,214574,278277,243320,245694,345301,529577,623092,1140372,2230301,3532496,7735955,14207565,26795706,51812561,110652783
141533,199311,214941,286815,268480,275784,353290,517991,726365,1241570,2140074,3500310,7859618,14166802,27006849,51719977,98119458
139705,199464,216824,280074,255043,241448,434388,494714,626190,1213739,2349287,3588230,7764694,14071844,27801591,52299799,96188161
139717,211125,205008,285644,249882,256870,327399,487366,904601,1050941,2304563,3534293,7661890,14076182,27000716,53401062,118927490
141971,197204,209919,296458,261187,271304,314084,501636,704661,1086413,2358625,3671526,7721505,14102144,26851013,52239516,97412940
140840,202874,230796,287632,254218,271539,332598,526798,710842,1205376,2273341,3604003,7749450,14038780,27285344,53087745,100603179
139296,197539,211853,280597,259487,233388,327501,510871,633359,1174867,2298242,3576931,7800620,13947579,26761086,51836510,93790980
144937,304714,206912,279253,259336,270855,447984,507419,707857,1037996,2324464,3550019,7825562,14186054,26946377,51710908,130290563
141093,211767,213098,278104,257724,255960,329397,720464,615652,1357845,2376645,3504666,7772556,14280692,26828694,52312656,132238639
145889,208792,204552,290508,259870,262767,425555,562013,702665,1109586,2299415,3514360,7679364,13989728,27280722,55568322,128408520
141122,209605,215275,289276,270532,258167,325584,540954,604976,1095781,2212225,3919708,7834248,14076013,26837786,51763467,134695777
145884,198682,206088,279262,270380,248202,332079,530850,884809,1991035,2326966,3808175,7670407,14070326,27003387,51650085,115723868
153352,202303,221457,280682,253144,247175,321746,509387,799887,1222785,2229420,3867480,7674815,14154865,27472145,53150057,96483616
147690,199161,212341,278886,233035,265445,327512,514832,812874,1200919,2358245,3481997,7828390,14140244,26862610,52590176,104847208
139059,200141,209292,289991,242585,269800,402606,512262,677558,1864718,2371790,3565776,7703095,14287598,26839055,53749486,136080736
148295,197736,212026,280303,249564,240872,326962,534899,718026,1182332,2293479,3577645,7670609,13904156,27027630,54177219,132867725
139205,201082,212868,279667,260442,235360,320443,501431,621547,1182381,2213442,3557877,7787241,14002981,27188307,52780697,133028386
138350,210034,207441,281598,244099,253115,342420,518386,705659,1248753,2342336,3463829,7770552,14264262,27077318,53190358,135676219
141983,200573,212357,295621,263954,254987,358121,495094,817800,1171341,2213099,3498156,7713065,14001878,26782055,52957095,128137796
140431,211841,215662,288729,263518,267602,476300,481878,741950,1103054,2267903,3452696,7737756,14221232,26991839,52006290,130168738
140182,199549,209935,280111,257182,247319,335622,521411,628087,1300439,2286779,3456414,7811192,14053197,27126077,51842074,132790216
141705,201041,205361,277985,255477,292346,441384,550590,730988,1114408,2271852,3443477,7759521,14269463,27377065,52266044,128221765
138486,197714,215763,278440,257587,243015,331193,505521,691211,1153140,2244758,3490620,10896711,14238978,26717801,52675302,126893563
139719,201182,216007,287705,249392,239684,442864,496131,728021,1038910,2201695,3479914,7681213,14135017,26979655,52950215,138035547
142058,198657,212171,287947,247709,281683,420370,515219,608546,1232348,2224840,3564962,7782578,14006102,27802094,52236827,127837837
139716,199131,211819,279688,258756,246778,454462,496047,860053,1836306,2231146,3595603,7795990,14254877,28336593,52223703,129761074
139139,211006,227617,280726,260185,259719,482075,506220,745391,1186997,2123553,3593642,7692219,14088912,28027664,51324127,136294353
140604,200365,211679,287564,255097,281901,458187,505788,720939,1283783,2138470,3572319,7716214,14146149,29263187,52825514,129474367
140080,203163,214737,278869,249466,241188,468125,473718,623703,1150127,2013988,3550402,7710309,14122251,27652045,51832468,134721927
139588,202048,211190,280651,256089,262316,446928,492421,692925,1104951,2178447,3515049,7696099,14185291,28085168,52944408,131674542
141054,305408,224200,279782,263251,260432,447712,489069,637742,1018037,2224102,3618096,7611781,14131916,29209859,50933346,118473861
140089,223979,211064,284410,261586,250956,424851,687706,712115,1174182,2228751,3565739,7688818,14009565,28358741,52062983,117835137
139526,213645,205911,291573,257983,239418,446991,589250,672587,1811026,2261162,3586145,7670780,14120244,27670121,51821631,129368346
140578,244546,228092,281710,570970,281458,468929,555927,694491,1233105,2279452,3631311,7610549,13787513,28769892,52720812,132958570
140405,257367,210828,280210,260081,238273,393357,493624,1134913,1258413,2293353,3513948,7623016,13835631,27878925,53413499,124378219
139911,214346,205355,280270,263929,248344,453690,513562,1092326,1151391,2144448,3495719,7673289,14256407,27788311,56450755,135571826
142004,213275,210482,292449,242828,241402,420002,529668,952988,1065978,2298810,3584095,7697210,14098506,27915080,52869969,117424260
139573,209663,214095,281732,239111,238788,416221,504350,689529,1246955,2145903,3553375,7682683,14110618,28569600,52976735,96046594
138034,210824,211068,280009,237226,246993,426262,525923,735968,1132418,2203231,3482886,7730284,14066630,27700203,51456663,95900210
140681,221485,205088,279165,248768,269686,445585,507438,606403,1025269,2171978,3540436,7615761,14145316,27886994,51779135,96318392
140091,203412,221062,287888,233380,259500,443839,516453,722505,1244353,2218007,3548359,7719473,14100879,28746642,51972449,88245843
139028,205456,204040,282481,248028,231994,420637,528757,795337,1879746,2354756,3517090,7583682,14135969,27532166,51257232,87225415
141143,203751,207875,285141,248270,264948,440176,537366,794636,1129915,2294310,3541803,7607043,14837037,27079620,53010795,95650633
139676,205959,211705,278826,231312,232995,607423,519183,657201,1425055,2246435,3564927,7697774,14647714,28429794,52316142,95838775
146203,211311,216539,279289,247915,258667,320927,525362,744089,1118479,2284848,3556427,7647555,14205661,27613274,53435980,95547956
140703,203520,214278,283718,256649,275961,312668,508536,662303,1179324,2228200,3554518,7608310,14135783,26928524,53806034,95638183
139615,206226,208958,279681,254610,257433,303684,503910,733433,1142115,2205950,3580233,7643861,14222232,33577154,52187293,95783544
145610,201299,221812,281288,231089,241671,308913,509257,634754,1248786,2365245,3512066,7667633,14118581,26991576,52631300,95977945
141207,205632,213435,289188,230343,263237,321889,505301,871700,1044499,2281935,3524058,7779497,14045614,26717375,52533176,94820040
139411,204437,213226,288106,232827,269228,311666,510528,748639,1153327,2255345,3518540,7634123,14067773,27688575,52432876,96457641
146523,197541,215312,291074,247937,259077,317988,512734,707452,1163740,2249928,3566962,7673685,14111658,26879077,52156495,93713792
139444,211982,219774,287413,242504,267666,320503,501941,2880869,1250483,2327219,3494205,7635446,14151425,26822517,52530214,95427445
138113,198889,217669,280697,251294,248274,300070,499550,718328,1041481,2290414,3468738,7869771,14113655,26712222,54385048,122737607
146602,209254,211233,288129,257888,263585,303395,505652,619749,1375999,2231913,3922762,7626857,13989743,28479368,51572421,95331449
140079,197391,219424,287497,245957,244255,312875,688436,702921,1126688,2201145,3944583,7667523,13388809,27402318,52328651,136101696
139067,200967,204981,288620,249223,262083,297318,630529,656422,1209066,2306063,3513847,7706105,13972669,28134456,52668241,100698987
148123,198337,205246,279622,262150,248519,301748,560606,910530,1045504,2303086,3569025,7666796,13976923,29135461,52655860,131838186
140400,199190,210214,277405,245220,256279,298028,504635,723248,1380434,2191722,3552860,7673571,12434748,27891624,53479647,94939027
140358,208424,225824,287316,255553,244256,296672,529702,699961,1072380,2290618,3919591,7655713,14387225,27430451,52926842,94193409
148268,197715,212667,282895,249261,242184,283468,517808,668347,1119283,2289124,3822794,7642361,14241388,33193055,47528378,94402668
140362,209192,211032,295287,245495,239570,296916,511218,812810,1138491,2309048,3585090,7754407,14276429,26728937,53074078,103428709
141006,198191,206273,279087,258232,241036,284249,507927,673863,1216740,2277970,3495118,7652694,14195343,27069388,52831729,101642182
143225,202281,210664,294147,241805,263404,303915,561075,691996,1061843,2211676,3525208,7691871,14412213,28709474,53944313,99463772
140529,199222,214143,280859,241718,242611,299203,514733,636183,1388132,2206697,3580718,7610893,13871123,27394332,52752179,123423904
139183,198713,211918,278535,267659,255995,318414,680891,863250,1118702,2250868,3470771,7735684,13844257,26818431,52999026,94912148
140758,198635,220346,289129,254867,236275,314853,536213,845551,1141957,2257063,3523124,7581413,14060503,27047459,52962452,101358993
139697,197574,213345,279919,240330,261578,309197,511288,735748,1189632,2372480,3524465,7624102,13870173,28018955,53050074,127575128
139078,209981,208903,283538,242979,276510,331293,536020,652537,1246359,2269257,3544882,7602195,14026052,26895163,53916937,133960034
141520,199276,211959,284005,238407,240062,332004,511219,684950,1076824,2276722,3518382,7705341,13409381,26522617,52849874,104507851
139724,209367,207455,279210,233696,234556,331240,508467,645899,1227257,2239853,3650160,7650715,13980027,26999262,53563213,106921119
138550,197445,210958,280131,226782,273801,324403,504837,686184,1841432,2277508,3579371,7604905,14032933,27076257,52003487,122116936
139569,198639,206049,293186,241837,275922,325336,983718,980263,1122108,2298959,3557766,7773754,13890461,27016347,53124922,107340118
139627,197492,225449,279733,246579,238226,353240,516994,1222988,1335844,2202118,3502396,7701727,13950613,26710347,56358766,100126288
158518,199914,203634,280627,234975,252866,349997,517334,810701,1104935,2266806,3468578,7707305,13861034,27500246,51893956,100706849
140275,196472,205700,280669,222008,253084,479598,529514,674006,1142840,2319331,3617613,7623203,13992646,26923752,53281122,100273298
138860,197104,205837,290942,246205,250958,337276,533046,717547,1033398,2209293,3505427,7821656,14061694,26978647,51566206,103248507
138728,208528,212901,288300,231934,244306,348163,509554,621835,1218822,2340797,3526169,8224662,14035876,26571340,51644081,101294737
140471,199226,211118,286945,233918,273770,342675,682844,743702,1879192,2593821,3530864,7733594,13987439,27842633,51216606,101834892
139590,207673,205527,280226,238584,240303,359476,2460921,819858,1160242,3990285,3575529,7738225,14075115,26821198,51802579,106767456
139916,198436,212918,279154,252349,258733,413851,543184,754353,1272990,2196194,3516511,7712158,14013888,27507911,52141169,101863790
141555,198554,210696,293240,237173,272471,351117,539167,669183,1128493,2403018,3504732,7702381,14093967,26723902,51109554,102498461
139045,198582,210476,279570,245167,231806,333783,533084,702644,1104629,2307039,3553373,7561352,14068104,28720547,51706419,105348181
138468,198283,211885,283670,247979,276640,360476,516144,630852,1040238,2150299,3587290,7688100,14083157,27603891,51369067,101523700
139619,198198,205286,280696,232004,229367,368420,514879,794258,1258300,2279196,3533511,7680424,13995758,27823237,40745091,105068147
138566,199231,209973,287246,242419,236928,463309,523759,634206,1174596,2172469,4034083,7730773,13990578,29381552,52185179,102112648
144864,207773,210287,280962,222180,264183,352794,500702,696490,1101631,2235469,3798286,7646526,13970628,28348318,51087589,100735858
139781,197091,213015,278705,217933,230261,419933,500148,636962,1235960,2156537,3514395,7702738,14017154,27626921,52590023,96381255
139123,198492,204813,281394,235840,270687,439970,506108,2231401,1132107,2222402,3485174,7762556,14037851,33368002,50262899,106143609
146579,198247,207049,278153,230068,241603,413574,500872,685952,1081015,2311173,3560986,7846038,14016379,27230351,50964075,105272255
140860,200517,214263,284390,228755,254834,405791,516980,727337,1295982,2256185,3525784,7632944,14030899,29339770,50776210,107321415
146245,196233,214306,280566,240890,235346,426882,478220,620937,1116031,2159673,3593605,7719194,14248497,27343243,50406590,105821323
153510,197164,211818,279264,226920,248321,402412,504531,745369,1068589,2260106,3546209,7687007,13941476,28793626,52637097,97321073
145164,206051,212203,283512,235583,249198,415873,487584,730101,1235016,2133483,3538970,7665173,14107841,27098495,50881341,101683884
145340,180541,222559,286900,241223,256132,412018,488052,751360,1136771,2208862,3545698,7625253,13926504,27662350,50751079,124459187
148188,178434,213781,276779,241478,247900,406077,530841,816899,1066914,2122474,3537828,7700850,14134054,26933278,54582220,106092769
146677,178265,203572,281546,246838,268613,488863,492210,748041,1209242,2110434,3511648,7635963,14154220,28726405,50805751,102228069
152453,176680,211801,280351,245774,254589,385908,512391,801756,1836132,2241029,3848385,7714204,13961157,27040309,50893241,87971801
139738,181094,202639,277846,253241,239951,432623,496189,1001307,1174999,2238200,3762278,7679036,13962962,27120928,50793627,101667503
138635,178205,211735,288012,260525,247115,415504,505105,782757,1324885,2240361,3778410,7647891,14210193,27538197,51126498,101679175
139951,177578,205482,282187,244061,257889,429283,494280,4779753,1142706,2253653,3782313,7712876,13985339,27115075,50398588,106612696
141916,179159,219170,280756,227950,254138,429957,747648,1559376,1134664,2295566,3575689,8807630,13931172,26840333,51734714,118529703
140428,179616,205181,281208,248777,258055,400591,571480,911556,1103541,2215061,3521982,9504872,14029250,27379929,51471364,72100524
139766,178967,206548,289481,248805,267163,418643,514074,772423,1239668,2273249,3539689,7547912,13984134,28224110,53019971,97421557
141303,189459,211958,278413,246060,243599,432847,556125,740339,1829986,2257967,3491144,7717148,14066938,27205082,52218788,91212247
140742,178480,225829,281671,219407,264011,431068,509445,697009,1209714,2132808,3530152,7600400,13965050,26532617,51140376,98037804
139221,185569,209462,280563,220721,237492,428433,514874,709000,1299930,2269635,3536324,7707321,14090972,26811120,52278519,99447731
143774,177880,211580,288397,237557,247368,454041,514933,718938,1168139,2156565,3574256,7607643,14292010,32117314,51792186,98827698
145736,184395,219683,289711,244959,252922,402103,585552,718169,1101273,2337176,3483497,7730886,14144232,27810748,52093942,97805444
150589,178460,205043,276606,236398,246953,439585,523585,746210,1057561,2230504,3505619,7600573,13933698,27488536,56571075,98962956
143901,176840,214497,278953,230476,238880,410729,508055,956045,1334725,2258935,3645599,7621609,13990556,28625909,51778836,100636363
140922,176924,206465,282464,236554,254379,434987,502539,1126992,1120309,2299345,3517270,7677096,14040417,26566184,52801333,103063151
148795,178356,217406,291182,235684,238176,448565,520050,813899,1095819,2238548,3462476,7755791,14039859,26874619,50439543,106463128
142233,177713,212207,280463,247841,241235,410013,515914,759329,1514966,2333772,3856503,7623268,14097981,29114985,51856197,82322509
140502,177397,209509,280390,252628,249035,394893,526352,736224,1291731,2251483,3895166,7629555,14278322,26953219,52034063,103270887
146889,179094,219590,280023,248750,235850,422558,507434,719320,1153899,2214250,3575161,7753188,14206386,29604309,50491250,102681189
140678,178113,208952,285513,248049,248389,423689,508022,735986,1346152,2134553,3593612,7635452,13943242,27231071,50766809,103249949
140384,179019,205705,278763,228286,245643,453542,500745,709530,1239753,2095531,3522974,7713743,13946625,27229326,50593465,92048504
149038,179496,211307,279372,233116,258156,428687,546461,858179,1134968,2103703,3483974,7625007,14183803,27869889,51489585,81210678
140659,185169,230340,281344,219660,269640,413944,534981,752366,1331140,2135961,3526927,7636456,14011688,27066925,51421509,99374499
138652,176807,206119,282372,235383,267154,426821,530418,765567,1211884,2090360,3554012,7664424,13892004,27408830,51644464,86889543
147337,185810,209642,280522,243405,242039,414267,527487,710945,1174747,2057714,3558331,7694959,14090869,28668760,51497031,99029009
139395,176711,223400,281710,239276,260549,475291,534130,683192,1348177,2109040,3535361,11944779,14111977,27983232,51293333,102896573
139391,186730,213001,281308,246359,253170,466656,543899,689476,1863529,2073887,3516978,7661103,13786328,26868422,51507433,99454180
142652,179905,210180,280229,237707,240043,433368,687166,724064,1286970,2177255,3529780,7743532,14111177,26938598,51227084,103895054
139938,177159,204762,285382,249157,248982,341380,563690,839945,1364227,2085800,3520424,7600389,14078412,29231346,51350997,100206258
139878,178526,218901,279096,246596,269724,435181,520915,802317,1172971,2160370,3562934,7649756,14041124,26974825,51195652,95697702
142348,178117,210244,281745,246061,247551,396542,525370,720942,1221922,2072818,3504940,7701667,14103232,26459398,51286152,99553471
140318,176389,203770,279116,228069,272242,432952,482542,752120,1137165,2115963,3552551,7652863,14009234,26859873,50996466,102845992
139391,183476,220189,292457,248673,261453,396481,501150,688592,1311604,2167674,3561412,7624400,14075023,27742647,51517255,99147823
142040,185368,205904,289113,244434,272219,437133,494514,746610,1783445,2088948,3557448,7690104,14402319,27437458,52278059,99358272
140209,179026,204782,280068,244078,236429,336860,508448,713845,1272651,2090278,3489798,8285804,14040039,27343907,52583159,98450006
139687,178798,211557,283780,244382,238670,412974,507604,866349,1368219,2028423,3526359,7342545,14286207,29307516,54677599,102012780
142613,177381,225611,279716,223408,250338,444354,510111,754308,1131082,2056258,3549823,7329999,14050944,27734721,51775427,100338233
140684,190942,209914,295283,237997,241140,463064,481433,797548,1160828,2434359,3471750,7567078,13988752,27892966,51509040,100475022
140550,178697,203782,281166,234999,243844,463025,488786,714416,1092849,2204743,3580526,7326626,14204693,28792541,51984786,118298462
140899,188831,214150,281653,255504,251469,402321,500027,703848,1255145,2308673,3554112,7459275,14032474,27791780,51970151,102960479
139424,177052,215187,279902,240160,254580,444602,527635,695697,1885589,2285558,3910065,7355467,13874930,27525354,52609047,99837068
139793,186672,211462,297680,246100,240890,420257,488245,772657,1323868,2208437,3753409,7514455,14116057,30234472,50521598,117169924
141507,178554,205074,289420,233599,244920,356724,505415,698485,1331675,2258170,3529604,7348661,13347793,26441681,50959636,83133103
140073,176979,219098,278904,247935,244575,446493,483562,691507,1166599,2308764,3576875,7508123,13866421,26528915,52195589,98780895
139420,177880,212946,282860,246010,250615,359004,477001,801359,1100397,2315767,3548407,7357466,13984792,27541924,51928805,101207586
139589,177324,209441,288830,263298,257690,477264,487392,776382,1326581,2303770,3547484,7524609,13947705,26583281,53852436,106455272
139950,178642,222976,288362,238184,241368,370556,485809,720182,1185256,2267340,3525108,7445013,14125917,27931529,52054290,106387757
139523,176702,213224,278489,223792,277337,451134,478479,691894,1113011,2271219,3566797,7462842,14151867,26577809,43529466,100243609
141351,178733,217565,282902,248899,250080,670757,502637,675284,1273595,2276967,3688745,7391982,13987585,26324226,51474929,102875026
139465,177581,214029,280677,237014,248936,336665,588903,679710,1881989,2282487,3484635,7537359,14871101,31602797,52696539,97614253
137768,179206,228152,296620,253825,263729,306450,692250,780653,1287880,2276752,3556518,7275144,14180706,26623929,51973263,82233919
140448,175715,213068,278418,240265,260786,299952,566869,906418,1369025,2335315,3511320,7569120,14447947,26377564,51580103,101428103
139542,187990,216752,279576,248426,234230,324958,550280,735073,1206533,2256555,3526556,7345330,14369127,27033988,51759153,101030037
145028,176816,209189,280054,241353,251597,322042,532336,719509,1122270,2236514,3524658,7505751,14337589,27874670,51857998,102706933
140036,185967,203810,279790,244623,263824,872677,493398,701394,1303127,2278744,3573741,7381514,14250162,26180564,51125972,109670137
139479,177758,204905,283083,232960,256774,296020,533807,736341,1299914,2243158,3568170,7492583,14339983,33507893,50914326,100918626
145465,174704,212076,279638,230373,240771,291955,532735,647511,1924196,2278299,3484996,7331118,14306991,26393127,51232178,83093245
139824,178920,215068,282029,226839,252281,299392,537244,633333,1312104,2155790,3521714,7587168,14322982,26692105,51242832,111003732
139019,176676,206326,280818,234837,251235,291846,502764,883064,1260422,2294558,3521519,9014936,14428923,26797908,51976063,117791469
146281,177694,204807,313537,244515,254823,305370,499212,770542,1159326,2272328,3496292,7394120,14490767,26661139,52303366,141357302
139573,178782,205271,279072,228187,234412,293756,480808,698012,1092013,2285858,3558545,7398385,14325298,26320245,51693013,102562223
138569,179387,215583,279688,236821,287703,287967,512248,688975,1264622,2296328,3532066,7351273,14616624,26978250,52290639,111607553
146325,177264,215358,285482,222646,239398,282646,472776,639878,1111511,2197589,3625239,7407027,14904490,26219688,50895451,105226956
139321,179067,203266,290403,246565,245469,290357,496249,645057,1046705,2271685,3542601,7585654,14588900,26265896,52190016,105699233
139233,176108,220040,300346,226564,240622,286524,484517,675134,1082399,2244451,3565352,7460918,14644051,26778150,56239280,105066087
146641,180607,208254,279830,238950,264988,291025,483158,622966,1254645,2243173,3545484,7564263,14864649,26624924,51106458,103570859
139410,177637,209931,282269,235987,231231,272679,503029,876924,1125342,2288186,3563311,7441640,14553779,26129880,52109069,99687834
138902,184819,212254,278851,229387,237410,311972,543737,760711,1075081,2283411,3553424,7541055,14691161,27251823,51059050,100909259
148578,177327,219162,282672,243723,274464,296880,496642,690502,1288403,2294898,3499514,7482745,14557736,27464976,51160969,103804672
139032,186187,204197,281245,239738,264978,286858,499937,699781,1165840,2293099,3561593,7571676,14738603,26797756,52021115,107639782
139042,178984,206083,277466,235771,264052,314478,516125,753487,1103729,2851146,3483684,7526740,14825175,26305225,50435819,112576732
147021,177504,222602,279497,238470,230853,325748,488285,1055994,1274789,2284579,3484692,7717928,14602507,27050404,51696847,92779947
137865,177275,213472,290423,255802,262438,354872,481576,632492,1115682,2316265,3574222,7517986,14621351,26438557,51236246,103876972
138220,177104,206891,282357,244284,268033,324953,714577,735241,1050005,2296591,3555494,7625680,14207348,26715327,50876647,136346803
141709,179689,209937,281911,252139,240159,4096978,584463,1279520,1181567,2325112,3556581,7517510,14444643,26628285,51328745,97842863
139109,177725,212704,282091,254404,278089,422038,514708,756610,1849049,2262377,3485990,7552788,14607132,26924336,50408680,105114436
139579,179942,206698,279388,252771,253332,339055,507139,757722,1118510,7585804,3852631,7615121,14605143,26479637,51064493,104472436
142390,179520,212933,290200,251280,263197,352014,522727,664288,1347383,2290884,3526993,7567290,15476068,26776192,51145191,112200519
140200,179118,219893,280056,240457,228143,346841,489344,702094,1132111,3669877,3558009,7580760,14575192,27100377,51668968,101713121
139738,176038,205707,280205,258250,272577,441573,531807,603230,1115584,2217752,3552199,7473380,14428082,26743332,50228007,123611777
149194,202336,216948,280856,257793,256265,458154,496556,688519,1204508,2325415,3556771,7505586,14319550,26310674,51590845,99752835
147318,201939,206715,295911,241430,249066,317823,519126,865632,1221285,2176756,3487927,7534208,14418086,27708074,55673650,104326522
147513,200735,214308,279876,226756,265028,320727,517975,810371,1930031,2233976,3573938,18970749,14387305,27990751,51844594,102373099
141855,198829,202550,278528,230045,254815,352254,515258,681580,1186158,2302222,3880648,8063090,14454158,27534173,52029530,107794315
140207,198369,203912,281968,242655,251921,343341,500943,706957,1316573,2252650,3834682,7374412,14292853,29173548,51495447,104562423
139665,197686,223269,291322,249929,280319,361845,503184,645634,1098017,2157968,3550428,7303807,14570949,29255410,53016569,102700667
141704,198679,213942,290343,219978,266443,363190,470999,665314,1119717,2186286,3506016,7398112,15016144,28001476,52750916,99354764
139458,211495,209126,281413,225143,242812,406297,510977,590994,1215394,2204990,3604651,7374935,14818497,28675901,52060306,103753660
138878,199036,217746,279714,245292,271659,355517,509183,922294,1194778,2231797,3541209,7311178,14722259,28827412,51872411,104468775
140157,200363,218958,279497,242542,255572,365867,489544,796315,1080333,2225147,3553671,7266901,14746229,27246114,51777190,100747864
139326,196151,208906,287903,222520,253374,332642,490012,731217,1104850,2245363,3555803,7439313,15189052,26955637,52513795,105129112
146486,197140,212128,283574,221517,241122,416411,477509,695992,1239320,2228984,3535922,7368752,14640444,28461839,52540903,111683599
140430,197192,218779,280996,251860,260260,403523,485518,646175,1163018,2114524,4181550,7286776,14602800,26873611,52577152,104451677
138836,198142,215419,280360,229894,251400,401273,473551,647796,1059638,2181426,4068835,7365398,14899071,27214977,52427754,114067768
145645,195030,217503,290002,243403,240866,355360,490515,614278,1320559,2237042,3823862,7430452,14757144,26876971,51749974,129651527
139850,197155,205515,279957,222174,272550,380655,503604,632785,1123348,2217899,3965911,7316203,14673630,27189347,53166740,113342821
139428,206568,220441,279533,235486,282103,431155,689360,636129,1095977,2230315,4072279,7414875,14740594,26685083,52951205,103503997
146870,197072,202996,280667,244187,247470,388099,555138,862403,1239166,2137285,3890251,7272674,14680257,29121076,53041863,103856529
139401,198192,213127,282173,230290,232175,381571,501833,838492,1170954,2180573,3853567,7335376,14696945,27544633,53981104,114628162
138889,198085,218134,285980,225422,262024,396820,555047,736795,1022613,2211461,3565865,7357276,14688095,30036717,45175048,111643122
148914,198860,217988,279354,234723,258004,378892,551875,684714,1339587,2231578,3616185,7217118,14746546,26660038,54512761,106110779
139479,196224,205442,278014,223054,260538,422942,519927,649513,1109266,2182972,4107055,7280291,14594424,27093751,52280795,101912189
139465,196818,207212,282159,253559,249205,339073,501120,657813,1104991,2268874,3881380,7259519,14676226,26798050,52698693,97592665
146712,208043,217901,287682,251680,243089,450379,500361,614835,1202460,2237518,4112466,7302085,14989919,27219589,50900908,100681345
139533,198529,204417,276701,240341,256743,337358,509038,886725,1187623,2145487,3790362,7272686,14834263,26649399,53297451,109280026
139451,206627,212384,278329,228704,271555,402465,516579,1211693,1093817,2289762,4076546,7253444,14679762,26983611,52416628,103292462
148474,195340,222608,280893,253713,250187,360353,531336,751034,1314894,2230431,3790287,7274827,14628002,28532402,52496400,100347285
140880,199031,205994,291491,222836,261736,400799,519500,718793,1126673,2146077,4058658,7217734,14663391,27409384,52577112,79033118
139045,195109,211434,292754,241113,273113,481522,505177,631471,1112820,2219318,3883014,7364722,14759785,26737670,51897362,101882351
141384,199202,205581,278644,263205,239412,329382,526893,652654,1057298,2096647,3784926,7211463,14619017,27048470,52076603,108505791
139251,195838,221175,280030,246489,244529,390386,524957,671845,1256939,2217531,3977683,7378284,14791294,30071503,53228462,106578815
139121,200892,213604,279396,246328,270278,340443,644498,881355,1854894,2200462,4012512,7284115,14678515,27100614,51301532,108103782
141722,209976,215091,290972,256083,246151,422381,516422,708977,1204604,2247265,3803610,7491755,14783366,26674774,52094654,98715781
140210,198202,213309,279075,248554,258305,426096,499246,684942,1302791,2203472,4037188,7370372,14660030,27031162,56056133,101433433
138598,206669,214704,276276,246576,259638,498682,498158,670442,1120206,2244737,3960789,7224311,14651268,27132373,50869906,98534443
139890,198076,212437,283507,255267,239793,471553,520618,668655,1063213,2121578,4120864,7692386,14677235,27084104,50689086,101248132
138839,200660,210428,289972,265373,254567,441433,511786,583168,1041435,2266895,3792946,7524130,15157053,26736209,58665276,101369370
139903,196581,222280,289940,248148,276589,515112,493471,620218,1234115,2220285,4157510,7436203,14762978,27025604,50806486,102648681
141769,199168,213031,279801,251105,259565,451949,514612,674192,1805813,2204865,4036953,7464456,14646680,31438226,50567912,103007349
