b16,b32,b64,b128,b256,b512,b1024,b2048,b4096,b8192,b16384,b32768,b65536,b131072,b262144,b524288,b1048576
22343,8985,23146,22866,19808,23305,24921,45575,104201,191188,1473752,2460294,2846090,5251897,31532627,19117466,36937706
10879,8281,21349,23298,19544,20371,27595,38581,97684,172161,1191183,1665171,2745202,5299070,30773650,19141728,36876368
10764,8860,19552,21859,20565,27434,26020,44325,102599,185140,1452683,1163389,2798257,5251776,30995766,19147106,36612622
10687,8469,22796,24790,23306,25953,27573,40391,91382,183830,1175169,1667729,2617811,5259943,31929695,19216592,36879081
11077,8694,21295,24759,32273,26664,27469,38310,87689,184219,1183976,1662872,2814580,5245385,42800590,19143522,36729954
11025,8314,28380,25612,22029,24578,27184,39887,90999,188718,1140782,1180966,2681441,5218207,30689035,19171868,36677693
10775,8808,20324,23424,22030,27148,27682,43579,115980,181590,1161889,1657929,2781085,5307496,31385227,19222227,36858017
10734,8274,20298,22578,22719,25875,41475,44041,85960,186340,1204203,1681566,2724554,5320478,31981438,19043446,37192007
10654,8235,20973,23812,21786,27755,24196,40405,106502,174860,1156549,2673000,2800857,5295772,31975637,19013751,36700950
10300,7903,20014,26947,22124,22151,25456,43675,91297,187389,1490208,1653629,2712836,5270356,30235529,18979031,36742766
9348,8618,21091,22763,24461,21345,26262,46561,91052,194777,1192774,1396477,2770809,5277401,44554909,19036276,36844710
8245,8113,22879,23710,23786,21134,24811,52489,107959,180030,1191888,1665642,2714060,5299710,32122576,18999360,36763867
8485,8544,19620,23452,25713,23325,25011,66040,85555,186950,1495552,1654613,2858212,5246993,29593761,19317734,36755263
8335,8058,23416,22457,24252,21936,45133,48277,85533,172939,1168356,1421926,2740569,5296690,29574875,19210720,36671541
8331,8563,22366,24545,25056,27734,39471,39502,142280,179041,1165654,1684947,2850836,5244303,33408758,19155477,36822960
8532,8178,23598,23694,23999,23740,27349,36698,85229,170378,1198813,1675727,2700160,5197820,33427117,19224742,37515696
8456,8539,20588,22874,25220,21396,29361,39314,94354,192297,1498032,1708685,2806703,5248767,30913552,19086291,36749139
8509,9010,21400,24351,23342,21434,28606,41357,88407,177829,1182506,1692789,2678053,5242984,30569087,19087609,36775834
8347,8202,22865,23500,24334,19781,46357,44658,99201,203817,1489295,1671079,2801412,5248537,32809380,19141676,36754566
8714,8244,20669,23488,23556,20895,28628,39149,109101,197807,1188053,1403641,2717972,5272803,32686440,19028451,36679050
8518,8192,21983,23136,25377,21064,25286,40947,102451,176792,1159263,1459039,2754564,5238063,32695815,19146329,36878412
9092,8625,22037,29038,22691,22391,25421,44705,97353,192091,1172438,1674481,2687039,5243058,31280982,19109583,36673732
8402,8248,25965,24491,18364,24246,24937,40119,86155,180794,1170573,1162883,2806532,5259260,33537275,18900102,36779626
8429,8333,21608,23775,21984,29356,23972,39591,84586,183220,1467891,1692667,2691023,5248253,33121715,18961818,36730835
