SHIR inductor b16,SHIR inductor b32,SHIR inductor b64,SHIR inductor b128,SHIR inductor b256,SHIR inductor b512,SHIR inductor b1024,SHIR inductor b2048,SHIR inductor b4096
268691,371729,659359,1329147,279263,374929,822231,1671834,4106512
270029,366063,672370,1339921,281398,397343,803679,1651200,3219076
269788,364297,666617,1334132,287387,406254,783264,1640277,3781568
269363,372089,672138,1342003,291206,386184,773911,1569846,3550294
269870,370117,649934,1326432,286719,394648,742644,1628845,3205750
271508,366967,659358,1364034,294350,397888,723532,1456726,3825060
271758,371104,670390,1350541,271695,384367,688467,1520512,3991321
271472,372801,663419,1341522,275714,392675,711251,1561690,3468477
274808,366634,685737,1341658,304207,379513,696065,1387460,4028615
268832,367961,657163,1335050,283340,399935,667987,1484158,3658651
274075,391341,688658,1330158,285184,377253,673080,1443520,2932057
276012,354179,686045,1332663,287563,388663,670819,1463303,3895174
265421,384696,657641,1341428,265771,379097,646889,1431424,3958663
261930,361729,692838,1336538,301824,394815,690453,1518112,3196987
264177,380372,676769,1349608,296577,384888,653493,1385482,3646298
259983,355603,663746,1347078,265887,392650,626244,1310889,4140333
269258,388099,651307,1336889,297351,403864,663842,1438478,3194161
260922,358843,668906,1328324,288943,394600,612430,1276914,3788775
264625,383166,657681,1327724,268707,383074,611844,1301500,3571969
261394,385544,682575,1341353,297632,412241,636275,2093261,2976469
261437,363196,659747,1329175,283441,391980,627231,1691627,3625345
261252,365894,670395,1344372,271944,385043,596746,1563440,3718492
260955,373749,653155,1355362,282883,386412,636370,1592264,2970634
259909,386538,659816,1331244,285003,398187,627394,1610837,4359535
262468,354682,680203,1330177,280021,377410,850974,1675228,3841975
259760,394789,659659,1338528,261768,390789,619139,1702782,3082597
260885,351097,663087,1354470,276052,391706,859887,1593198,3630715
261685,342549,665695,1331066,294014,397777,762440,1507102,3397676
260630,343900,652670,1339100,272242,387532,623327,1540199,2892005
264752,349140,682110,1350073,280150,382329,852545,1602098,3641570
259840,346839,656386,1347253,291879,400581,782578,1640031,4011396
261125,343022,662883,1339984,294136,394676,720281,1565211,3210284
259749,347938,663882,1332715,302234,380252,874491,1461208,3801425
266551,342358,688589,1358186,282449,385957,756537,1617678,3565027
251735,345027,652733,1332026,284414,391882,903874,1479145,2812998
253768,350832,657092,1334092,281024,380517,747464,1537813,3750137
251667,343381,669096,1331039,292456,400422,662565,1603809,3644992
254727,343317,671499,1340244,299342,396857,634685,1461545,3503160
252015,350656,657355,1326992,294720,385453,677394,1436013,4036308
252983,343372,676485,1348639,279182,388341,612422,1366378,3693096
251997,343262,676287,1346523,286772,388952,774291,1422401,2979598
260098,349016,657007,1334181,298489,388884,627135,1440626,3685306
252633,334580,669878,1332528,282525,382979,880330,1652408,3539428
255882,335503,660250,1334223,291382,386670,622407,1767288,2923295
253890,333150,664883,1334737,296993,386706,909197,1581999,3424078
257530,337184,664659,1333122,284070,376895,806207,1558917,3913717
254774,339673,647593,1333686,283292,388410,835051,1723211,3247678
257988,334949,682420,1327447,266629,383570,822871,1672399,3853050
251510,336703,662657,1328743,283158,386537,784756,1561817,3532019
257566,337970,666788,1340508,298273,387240,681575,1548341,2928155
253101,335740,666431,1324097,292445,384480,781190,1581960,4005757
257749,334203,688199,1329684,291234,392581,804845,1488431,3593697
253587,341788,678322,1339196,296209,409627,737619,1559933,3328352
251237,335247,658428,1316823,285043,397342,636508,1364419,4179817
253778,337316,669045,1341645,281745,377446,614652,1520805,3831962
253671,340518,675990,1337205,278386,389530,772840,1427874,3089345
254508,336770,666126,1330691,292111,391181,624383,1537933,3505238
244091,341923,662223,1336657,292763,377994,890092,1431336,3359054
245519,335248,648626,1328296,305852,390311,702022,1441505,2820233
242322,333799,666486,1341325,298070,383495,623172,1519035,3865003
247254,343522,659708,1340274,302135,367268,643264,1408702,4153617
244317,333708,674149,1336167,293685,403284,630266,1424429,3222481
252171,336199,662616,1341920,298321,387912,630450,1432438,3797788
245203,341727,663308,1331705,287144,391490,783263,1342124,3560265
252558,337743,654894,1327228,284857,382824,780137,1242238,2796289
245739,335583,660516,1348002,284818,390466,657185,1402150,3419476
249881,340060,673413,1356470,279152,372573,855258,1666941,3964648
244454,336143,681945,1332867,278198,396883,870038,1641042,3174461
247531,335068,662169,1338340,292846,401472,798732,1636081,4571557
246722,340658,670837,1320457,275144,391450,836681,1669017,4350977
244644,337121,651271,1351708,272888,387087,764159,1626077,3445671
244414,339136,669543,1327914,262911,382581,797067,1579778,4560449
245773,335684,681372,1336844,287382,400808,790509,1584753,4949799
245987,335776,666562,1330797,297069,392240,766974,1592140,3928061
242465,339085,664616,1327955,301659,378327,867791,1568402,4796795
245609,333820,669028,1327850,287426,390724,792259,1492077,4944519
242748,335650,667888,1327547,285167,384962,643515,1493205,3961117
248485,337385,654217,1341239,295679,383635,637360,1532022,4541364
245115,336159,653668,1324970,271561,379861,638999,1453477,3967657
251566,335820,667384,1339057,297005,404647,654400,1527874,2983583
248768,340981,664722,1338798,290258,378784,879429,1350134,4066674
245467,335334,660078,1343344,294353,379497,767236,1449491,5275480
239763,339484,644102,1338859,287206,393799,826104,1351479,4066091
236514,336943,652256,1328914,293489,389872,757306,1434787,5089848
237624,334029,653193,1355052,294626,379696,730407,1327782,4578166
234772,341116,660407,1340081,298197,393019,705675,1450781,3311782
237994,334216,669225,1340578,295653,389439,622479,1481501,3926458
238394,333993,657926,1338327,294911,392212,752295,1386627,3782466
245002,340074,657645,1340964,306248,400441,753277,1715182,3254113
237042,333551,658232,1345540,284920,385621,698463,1701706,3677335
245703,337235,650686,1343526,263936,399980,874898,1578751,4647672
237588,339995,668259,1343538,281498,378694,915002,1588105,4042410
236675,332548,665258,1356387,299368,384820,843880,1530090,4291954
238079,338623,678411,1327449,262569,391203,784693,1547799,3922398
237128,333355,675863,1323322,287440,388397,779796,1569693,2937652
236958,335921,649246,1343111,283101,384793,821719,1496065,3768401
236920,339887,662394,1337720,283376,401704,911715,1616746,3594438
248587,334206,676987,1331767,292409,385502,1021588,1625773,2886969
236609,366350,660116,1346355,297295,388371,927227,1492944,4230330
245198,385649,661211,1332814,299687,387711,913907,1546391,4302307
237377,366723,658528,1335463,263641,395542,864324,1473474,3144977
244215,333229,666626,1338492,288027,373332,889801,1551168,3606374
237825,341179,649644,1359947,262429,385954,849329,1514665,3576893
234893,333113,697842,1340332,287517,389935,865274,1469663,2877617
238341,336539,655146,1324756,287722,392319,814192,1490075,3861812
228496,339781,672039,1335384,281312,386606,777392,1493564,3712865
233868,335640,672017,1337104,286347,391136,780975,1526356,3617053
232767,336469,649568,1350562,267694,400974,744230,1441378,3998638
237499,340951,653371,1348320,284935,390537,738044,1470865,4351031
232077,336361,670687,1343532,294053,394143,718074,1384841,3048721
237602,334880,675035,1335610,284340,389509,726000,1380465,3702996
229964,333729,670196,1332374,278080,402137,690954,2095210,3795360
228470,335743,655805,1332548,299733,390627,717260,1661487,3326270
233702,340104,656391,1344252,272454,381925,693500,1584769,4807972
232378,332437,677499,1331181,262308,419599,673563,1542990,4483476
236767,335889,656405,1343273,287820,388239,661150,1790447,3364004
229576,339488,660982,1328609,281404,381598,633589,1660436,4546343
237137,335341,663372,1349639,297097,400491,624660,1624398,3768277
232475,336374,658102,1349975,296304,396575,629052,1603487,2838054
228832,340180,661002,1338710,291536,371384,649369,1548856,3414758
230065,334167,650291,1343046,293279,391124,1286965,1546492,3318282
231989,335783,684989,1353155,295461,394733,3094409,1548729,3401176
234226,340705,658936,1332971,288783,370336,621801,1477765,4009746
232656,333592,680891,1332928,289493,375700,591012,1501923,3661601
235548,339142,661340,1347689,289729,402560,593267,1488012,3008357
233300,331231,659126,1328104,294155,390812,703278,1589646,4174585
237579,335924,653428,1334373,284444,382374,918008,1408302,3600280
232197,340217,669818,1345210,297199,394935,884447,1556326,2979345
230155,334315,657366,1332821,265662,402539,626047,1421710,3902110
232711,335812,670903,1336979,284500,390399,630769,1419081,4122162
225461,341583,662020,1326509,289975,382548,667899,1544934,3299778
231620,333439,670278,1329254,284150,400163,860790,1445089,3738872
224441,336417,648813,1355883,283909,389299,843028,1538412,3515118
228482,340046,658160,1325552,290227,381908,603536,1431267,2916980
224832,333663,666513,1335624,292315,392781,914773,1766548,3802742
224234,340285,664871,1347125,278097,392479,629268,1712885,3598391
226072,334188,659317,1351656,281355,380929,829269,1592554,3497139
224368,335488,657062,1321089,288797,377181,763307,1622755,4005558
230428,339136,664626,1346262,283956,394798,638645,1654160,3668215
225306,336783,656380,1326456,283252,392056,761703,1606345,3013304
234218,335383,660864,1345972,271959,378160,605186,1616713,3531467
226094,339479,662699,1351496,284955,395431,634604,1573712,3593152
222088,337667,660570,1341019,300974,394490,839038,1520017,3241343
227443,335530,664818,1337108,293877,384942,809146,1450529,4041452
222444,342423,651702,1335283,265417,382852,588563,1525093,3793608
230063,336133,656910,1336036,284065,400319,592584,1480152,3092639
223323,336423,681827,1340876,298835,397703,846313,1524777,3752134
229162,337469,670374,1344568,259573,382205,611592,1545810,3693051
225952,335431,659787,1324169,288027,379487,623990,1509405,2935020
223570,339371,667316,1336316,286511,381100,901529,1448399,4205034
226144,334062,662924,1336803,280899,394362,667903,1433264,3821230
221853,334353,652945,1323672,312955,390364,720371,1523580,3447394
228771,338956,652627,1325135,293813,389567,774364,1404624,4048509
222159,338130,670978,1329965,304125,373921,775803,1432367,3700864
222579,333582,663845,1335552,289851,387990,665393,1484743,3078523
224409,342731,674264,1335408,263169,394294,800126,1450829,3544515
219517,333994,645406,1325881,263507,385879,810622,1420838,3561302
219866,336630,659193,1335517,263501,392999,900252,2128848,2777602
218023,340431,651399,1341777,286157,389176,847687,1732399,3617401
223299,335707,660509,1341049,269517,404273,825020,1595099,4182853
218994,340449,669047,1343213,289919,388073,829370,1567279,3260612
218176,335421,668568,1333120,285409,381721,629777,1722905,3799839
220523,336729,656287,1344523,292915,391587,631500,1556276,3588759
219967,339210,657074,1326519,263620,390591,738472,1620806,2962637
223538,332050,649932,1334463,275424,402362,616358,1540302,3443073
219616,335146,669088,1329379,302991,383469,814914,1475539,3479863
219338,342428,657744,1336706,280384,391004,871760,1500595,3319970
219447,335048,666477,1344347,290722,389735,788576,1509348,3986766
217567,337216,657215,1360752,299889,392818,828551,1538915,3741697
221549,342960,660863,1343071,285533,383007,858919,1431098,2934612
218953,335033,651248,1332565,275822,397549,634276,1511486,4151990
224707,333969,670702,1331291,262972,387577,874620,1583292,3667285
219833,340849,659004,1343044,300487,382365,626722,1466544,3097021
218856,334648,671936,1349101,287534,405456,892113,1466125,3557010
220244,341284,660906,1328555,261474,386377,802584,1415041,4007026
219181,336425,661699,1341674,275584,387003,634271,1519963,3243369
222215,333503,650916,1344341,281143,387291,827316,1543500,3715193
218684,341265,669241,1340114,266580,393239,649065,1524160,3537882
217589,336517,668129,1333985,280683,387188,611318,1525213,2961656
221243,334920,668598,1331497,273367,378681,737554,1473533,3914697
219155,341347,661912,1337718,288822,393710,671292,1984641,3715240
233829,333561,658254,1325540,273879,389246,756574,1743265,3195007
213068,332467,660752,1342669,295879,379898,735521,1505181,4288111
218618,339830,679276,1351725,280055,407123,604473,1528499,3876238
212603,335524,669969,1327704,279016,400940,755273,1674794,3171926
213122,339174,670507,1345007,263522,385765,731406,1556867,3762181
213808,332797,664344,1350715,265155,380530,771004,1650911,3486230
213984,332015,664731,1344703,285022,398148,696180,1667678,3129405
217332,339361,663659,1339700,296706,391329,606582,1526205,3961031
212866,335402,656758,1332706,286269,396727,899001,1464629,4159545
212800,336236,663963,1335258,281954,400856,823128,1544472,3265456
214270,341488,662600,1346777,292600,410187,782919,1442194,3829395
213745,334305,682515,1348565,282665,378548,632031,1445347,3509537
221492,335264,655148,1614505,280098,396729,606251,1434897,2928580
214685,339207,647319,1358011,278333,391893,778989,1528039,3961044
215061,335198,681995,1341353,285583,388141,637218,1440625,3747546
214056,334813,662809,1348831,275551,390532,808874,1489622,3500810
214572,338473,663740,1343504,299094,391287,863951,1426720,4011996
218322,332088,656317,1351624,266090,387329,988424,1563619,3835593
214195,337428,656885,1349211,266596,385809,884731,1435617,2922257
213197,337195,659090,1337586,286144,372682,876124,1420151,3870710
215121,335568,667008,1340912,282927,390657,845461,1524987,3600171
214603,341640,658641,1330033,284264,390020,847039,1456065,2899621
219197,332973,664083,1338202,263699,384573,822203,1701075,3954360
215798,334080,656826,1343527,286124,391533,813250,1727399,3933443
214098,342039,685016,1347554,281201,406284,776602,1582163,3262432
213753,335297,664143,1327836,283713,390390,782393,1515180,3702952
212804,335384,665814,1334007,280416,373542,725690,1687869,3599606
227397,339461,660986,1334314,263785,851392,712782,1717185,2909342
207381,333558,662685,1330286,284362,570748,725518,1621296,3921962
206475,338656,661276,1336913,286648,556609,694825,1561236,3744465
207531,334870,669932,1336711,293229,558374,674232,1645880,3460010
209235,334185,665723,1342178,301897,528541,703925,1601481,4053004
212423,340451,658013,1332427,289467,531866,678033,1515235,3872618
206657,334663,669909,1330082,296039,538082,658233,1524006,3026801
205278,333018,664407,1335799,275556,532518,684014,1513995,3493505
208699,336928,662685,1361986,279668,510459,632800,1496887,3427761
205972,333561,682813,1325162,264536,530870,633166,1566080,2944072
212780,336232,653950,1327251,283215,506894,650008,1382291,3957399
205575,339623,688019,1340602,278825,513845,620211,1497962,4519579
206751,333714,658934,1337169,281837,509617,603532,1494297,3292736
208605,332681,674211,1347366,287243,481214,622481,1458267,3720304
204616,332996,660473,1347855,279051,483198,607568,1414163,3573543
210918,334048,659955,1342508,262256,468460,600102,1454703,2920163
207595,338452,662499,1336278,292021,478418,626961,1356899,3514039
205690,331710,648395,1339821,302589,474030,624493,1495396,3595224
214053,334521,657961,1334613,283467,464570,870699,2064732,2861144
206697,340913,666637,1340309,285018,453011,659125,1719086,4117508
206823,337573,668917,1346562,260411,453094,754975,1520270,4340891
208171,335766,662938,1338471,286067,443624,635062,1651398,3169411
206201,341819,651637,1343021,260541,456463,602107,1720100,3556876
211319,333308,668375,1347260,297003,435925,902568,1651570,3429533
207774,333871,651735,1323367,283683,430411,790606,1660335,2928714
