FP32 eager b16,FP32 eager b32,FP32 eager b64,FP32 eager b128,FP32 eager b256,FP32 eager b512,FP32 eager b1024,FP32 eager b2048,FP32 eager b4096,FP32 eager b8192,FP32 eager b16384,FP32 eager b32768,FP32 eager b65536,FP32 eager b131072,FP32 eager b262144,FP32 eager b524288,FP32 eager b1048576
29635,35915,58687,67800,90228,108790,229781,369749,438175,1053123,1736655,3088386,6863272,15159626,26519272,59855552,82323595
29378,36681,59219,67887,99262,109100,239785,325355,602083,1007774,1703272,3061667,6842367,11415676,40328719,62351699,82008934
29264,35826,57454,68060,101861,105973,234409,361633,588138,909375,1711612,3099606,6939055,11637119,32701886,62663260,82820403
29244,36117,57402,68002,101786,106286,219483,314830,522659,890792,1716952,3060348,7055568,11487819,27223600,61652217,81926782
35076,36313,57672,69426,99557,125824,267855,358854,492647,1030265,1708024,3096995,6800826,11593747,26575339,61818166,82478605
29743,36828,56668,69027,101905,112072,235376,429677,459100,812473,1709230,3041676,6821097,11546107,44978172,43569315,81908546
29563,36648,57489,69592,100657,105225,213641,265375,492218,1029956,1751325,3082036,6872226,11556282,81920923,43954715,82081467
29217,37617,57549,69628,97882,110239,364847,260007,622189,1015539,1728005,3044679,6839622,11504305,28915256,47566083,82150982
29532,37559,57850,66932,92467,105517,219623,279335,600102,1087325,1724011,3097245,6801305,11575225,27210887,45358166,82834540
29569,38803,60751,62224,101176,110783,224962,322798,524058,1056395,1756399,3065030,6835815,11565573,35548371,44675592,82020747
28898,38114,57910,61445,124550,110312,218959,369691,461969,988428,1739764,3158981,6812634,11536188,43592442,45359117,82082557
30697,37683,56981,67579,88264,110427,217902,385915,498581,928597,1705783,3041686,6872320,11527786,35091808,45631758,81832846
30060,38792,57948,61968,100286,108443,281552,350824,461791,1049655,1810801,3071528,6832378,11514237,39505679,45403538,82315879
29479,37412,66075,67885,104449,109216,265695,386526,630122,990925,1650257,3086179,7033976,11535682,28712654,45436634,82045519
29391,36533,56637,71141,106883,109222,270365,355964,561939,1067287,1725533,6584290,7036163,12221387,39758236,45345375,82172603
29347,36680,56640,69392,89723,108119,299050,331573,482151,1183717,1733823,3115155,7017657,15352396,28953744,45468883,82470633
29068,36307,56137,67445,99526,101284,291733,338193,430192,910302,1720922,3085304,6991155,15307556,27185695,45152355,83446367
28911,37210,56987,62846,99336,107952,294423,323237,456750,1042671,1712205,3072101,6946361,15113584,28754816,44268231,83677880
30469,35979,56558,83120,96026,106909,319030,322135,541137,857848,1699019,3093066,7306238,15052809,26986214,44008788,83751586
29748,35992,57189,72276,99393,105723,271814,422749,666881,956959,1686889,3074169,6997046,15133840,28905610,44184666,84058257
29533,36212,57312,63212,91136,106133,246090,290688,539743,1027871,1665925,3072337,6952293,15127641,27305846,44073485,83817423
29571,36356,58210,68025,101211,119675,295459,229301,547695,1039702,1668933,3090867,6944722,15212227,28676976,44110702,84037461
29305,36873,56964,70707,99276,110441,298978,270021,509123,794593,1798744,3124349,6969389,15064087,38927367,44158438,83805963
29200,36227,57105,70429,99623,104938,225768,279201,532411,1079544,1825924,3081794,6977108,15148074,28707525,44434629,122877146
36753,36289,56226,68290,101911,105411,280165,296559,681166,982992,1784159,3090165,6982044,15132975,27213930,44124690,123824879
29938,35753,58223,68765,99836,109352,275612,384360,571754,1034838,5193867,3059106,6982607,15160301,31054301,44200486,129606530
30628,36986,55269,63342,106838,107065,293423,327780,548957,1014927,1793795,3101680,6975142,15085288,27239936,43935916,128822854
29387,36103,57405,62893,99882,112408,271086,361913,518928,1305995,1806004,3101797,6969355,15437065,28993839,44109940,128726453
29325,36365,56359,74926,97998,123431,305259,330526,539289,1576458,1819563,3069885,6949362,15142790,27284958,43984342,130780353
29151,35867,57131,68696,106445,105926,300452,340683,452990,1007913,1807173,3093325,7001251,15082650,34329132,44338462,127721090
29307,37318,56697,69218,105272,122253,292856,346705,646980,949243,1799717,3125795,7007850,15099738,46123531,43981002,126169610
30205,36090,58003,69039,101333,125686,270578,330869,610988,938182,1789073,3124240,6947589,15120379,36987207,44133549,125699178
29560,36189,64651,68364,97808,109381,232614,312591,502804,958903,1807541,3131411,8022399,15138587,27357372,43952835,83871406
28989,36017,57132,66482,101521,123254,301023,360956,456857,984122,1817609,3133415,7056614,15057310,28599837,44350940,82407906
28832,36946,56798,62484,98054,115692,328950,320287,470586,979166,1801753,3105618,7116596,15129647,138943775,61219480,87557319
29200,36369,56082,62207,99458,111132,271324,303709,454663,1023399,1789594,3061572,7050200,15145461,35191213,60707852,84852154
29163,35759,58114,68325,101770,120880,322334,350655,652556,944652,1810676,3059583,7078071,15100228,27504869,63276867,85896433
29083,35979,57617,68312,103296,122970,292683,313309,619199,901726,1801398,3094886,7064538,15144701,37668196,62301982,86255456
30242,37048,58006,67766,96134,121686,275090,393111,518686,943001,1834248,3090073,7106686,15131249,27307893,62434820,84827259
30040,35480,57664,77659,96066,108108,274179,259454,466012,971481,1800489,3056174,7067505,15131237,43056446,62329848,86048079
29488,35729,57862,68983,98862,110366,273798,329200,457602,981604,1828241,3113109,7083776,15063431,40057586,62507035,84785988
29569,36125,55961,61329,99708,109124,288246,346385,533414,969239,1778856,3296672,7059490,16017677,34252189,62740448,85724139
29325,42874,57880,68141,90676,108698,312101,332099,703166,1000435,1847971,3235646,7071876,15464846,16263117,62428910,84561696
29031,35865,56590,82919,99599,114487,529306,352381,605415,986486,1786551,3081418,7076138,15481244,28234867,68096913,85055511
35623,36047,57220,68596,106417,104887,371584,339939,538563,938780,1776844,3113650,7104494,15462858,27105875,62492438,84716901
29741,36115,55832,70044,98205,107113,158437,339302,479499,1020138,1794326,3069006,7068065,15488634,28622669,61747465,85071309
29333,35635,57776,68196,101135,104325,154696,362620,476654,954927,1781731,3079268,7053211,15422443,39890535,42340176,84789462
29457,36804,57905,68092,101533,119348,150322,351617,549748,966063,1786797,3101815,7079599,15416089,47804131,42885762,85030463
29513,36570,58317,69665,107096,106116,146363,340467,585196,1004584,1820747,3103078,7116274,15486005,26798739,42402053,119774800
29104,36019,57799,67766,100357,109630,169517,335131,553497,926590,1783978,3128433,7184988,15439611,28718501,44835025,120287110
28864,36304,57357,67407,107758,107308,146092,328538,515736,994914,1818268,3080244,7339892,15426585,32494243,44317207,121775163
30623,37387,65169,84867,99542,122148,152673,377502,463181,941726,1760419,3088090,6810778,15442623,28206059,44003305,121530968
29373,36057,57906,61847,107639,133865,138815,444008,500944,951597,1716950,3064159,6809732,15411885,27142981,44170427,124155841
29174,36050,59564,71982,97882,112069,148255,356256,461988,896594,1699461,3044788,6825621,15405318,28778563,44049577,84021642
29393,36143,56653,67299,100419,115676,130451,235450,565941,1160982,1738283,3057045,6775262,15486785,26802399,44481436,83902509
29030,37622,61062,68353,99946,113734,144774,291742,579274,935210,1690121,3050720,6802771,15478770,39435689,44052811,117690295
29189,36358,58083,67964,108606,108408,166290,317982,557773,892684,1707779,3082776,6871966,15475722,35031837,44274620,87781115
29519,35926,58846,69805,99167,104921,149585,336619,501273,877341,1721708,3045926,6821849,15436137,26976393,44157992,88120936
30213,35630,57633,74962,100551,103791,147901,367520,566190,910291,1702026,3070487,6863344,15926289,26849445,44198753,93608750
29811,36810,56706,74530,91549,121875,142066,330620,521656,890594,1693736,3052381,6796645,12062570,87501219,43989071,91219312
29407,36677,55613,67689,107737,111247,161905,340386,567067,861985,1728253,3084069,6683029,12114895,27162150,44334791,91189232
29138,36072,57040,75965,98928,107515,159796,351738,587394,902396,1735167,3069627,6890901,12074736,26989251,43902360,91253228
29037,35920,56274,66935,93756,131081,146760,334966,478110,861334,1730620,3058358,6828629,12172003,43542642,44268742,91213937
29427,37030,58069,69743,99640,113702,182824,316169,570512,870619,1737570,3024450,6911505,12038301,43055501,44062187,91533909
37308,35697,57639,68562,98651,106111,176429,316827,543658,921478,1665716,3064428,7540132,12165594,35555074,44206596,90992240
29562,36029,57842,67015,99289,123259,180076,317743,543717,894551,1726260,3049910,7105743,12018095,26936410,44013014,91256732
29608,36454,57087,67472,101632,119423,179488,350323,536298,931586,1691264,3062833,7082360,12163387,28493009,44491903,91118397
29260,42868,57566,63068,98763,119875,172489,353457,491627,933874,1686349,3023179,7054542,12143666,28463106,44206958,91310833
29220,36034,70435,82383,105902,110674,195692,311015,470960,833363,1722676,3041732,7052548,12085707,29307831,44319844,113347352
28970,35584,59867,85453,101413,108955,185823,447608,450375,962399,1679683,3082249,7067830,12081029,28264847,60731692,87929108
29168,35804,59001,66253,99615,106718,245289,303700,493540,849440,1709442,3088346,7094592,12107804,28787572,61068107,85999090
29949,35713,58827,67373,97372,121526,235161,275431,610653,793829,1701462,3202327,7070303,12769658,28075181,60611520,86035393
29368,36552,58574,68398,89221,119603,215959,1737478,514049,892870,1667596,3209113,7046284,12213089,37467240,63314172,86174090
28750,36179,58999,69508,89912,108169,185761,390530,550618,849503,1691586,3042491,7035430,12046765,47200874,61752828,85866455
29066,35950,57634,68588,100431,106037,264938,324368,487010,948487,1731331,3075192,7048661,12139312,28798106,62429485,86070340
28907,35849,57896,73222,98445,108153,247392,319402,453520,913746,1706517,3003089,7061899,12063237,42426475,61812844,85705781
28634,36524,57278,76690,98859,106985,267646,316576,513392,843550,1732984,3114068,7056970,12140717,29262797,61635278,86051569
29272,36171,56622,84614,99318,102039,340084,376040,599270,857706,1677190,3029046,7039300,12095931,28017726,43993690,85943891
29780,36392,58106,78541,99704,126610,325424,345698,565926,906014,1668474,3030227,7466692,12075240,28826266,43910140,86033622
29385,36357,56649,68354,100894,128912,244159,347451,483154,848194,1797795,3064304,7179067,12149349,38581191,46026159,85789405
28732,37200,56729,69239,98743,108836,246481,336796,483406,929869,1797196,3028688,7082828,12111410,48080649,45483917,85893569
28898,36099,58824,68689,101893,106580,257282,349730,480073,1035182,1797169,3075012,7001932,12107744,36525347,45276148,86016243
28626,35373,57810,68976,98723,109059,262777,325684,483353,1012048,1794485,3049862,7043104,12158758,47632838,45476791,85780624
28948,36289,57344,67140,104855,108447,255451,354219,643580,923018,1795867,3022823,7020060,12066793,34785131,45405360,86181081
37135,37096,56501,68839,100257,112116,273911,400788,602985,997883,1822458,3052312,7026624,12103823,29466457,45408066,85854580
29803,36075,64808,67270,99485,107893,366809,271334,548370,904946,1768471,3013517,7010087,12816545,28094988,45317746,86007186
29431,36083,56809,84020,100835,104377,249994,242675,514685,967031,1774037,3094665,7048271,12439200,28744781,45355780,85642290
29672,35763,58064,68093,105554,111450,301494,267841,554923,1515159,1836745,3087942,7062677,12303587,28322354,45749780,86094268
28938,41446,57006,67360,98208,107214,229688,272059,568839,1005449,1784080,3077415,7109961,12398502,28826227,45667823,85889159
28727,36371,57418,69778,101754,105379,275934,293223,655065,874535,1807703,3092642,7068787,12304758,38526687,45300454,86365492
29285,36003,57160,79172,100406,107852,273270,309373,579895,976431,1838391,3064813,7029026,12318777,40082784,45412196,85872510
30507,35699,59208,67519,119684,108273,295098,332361,484202,948602,1819137,3044551,7011511,12399184,29149974,45114729,86381567
29120,36314,57383,78769,101435,109492,300499,364600,482942,959950,1802928,3086335,7054462,12428586,30158940,45359238,86640675
29599,36814,58288,80337,102200,110655,276846,319880,505503,1002208,1797240,3074899,7652677,12268505,41481549,45546515,87017620
29202,36509,57031,72705,106909,110395,332721,360602,445695,980147,1805550,3053214,7187022,12286660,33763112,45537436,86637792
28774,35812,57796,67822,104710,109374,293592,355632,587962,981878,1755156,5436316,7154590,12309245,38378987,45271371,87243558
29513,36119,56858,68315,98483,123274,332970,348167,597592,965957,1798228,3102221,7163892,12382418,40665900,45473064,86759269
29005,37021,57647,67335,100951,136710,311397,342174,581281,1040481,1796869,3113418,7158403,12449156,26613397,45497498,86927896
30261,36343,59007,67544,99649,124186,320469,434269,477755,983736,1811463,3177177,7252417,12399458,26353688,45502319,84290041
29796,36622,56390,67761,101968,131578,332594,260688,449478,957253,1799083,3137827,6520893,12325752,30711481,45357553,84491681
29097,36266,57444,62621,100179,110056,272002,217658,448160,959154,1885166,3369357,6537242,12468758,33495649,45524949,84445987
28867,36614,60019,67113,98531,108495,293851,262769,620312,931262,1776005,3090662,6503878,12366329,38397032,45200980,84683991
29225,36134,65327,92103,99688,109842,312636,281525,585137,945093,1929296,3112425,6536660,12754606,26387013,45468891,83600487
28880,35724,58320,76891,87770,112372,261275,321599,499122,974075,1750690,3153609,6484477,12391981,27084172,45217737,84386470
35408,36709,57033,69527,100235,106018,265912,318409,483513,943006,1990826,3144515,6509660,12383487,26405400,45641429,84271858
29282,42809,58408,70350,99261,126411,283630,350342,468583,962027,1764317,3083851,6527554,12386514,28222199,45287919,84531296
29279,36888,57103,69073,98169,105870,288775,327641,627641,1021522,1797252,3108268,6821100,12521340,30502022,45474488,87344748
29364,36019,57169,66811,100946,107830,282522,351601,558617,976267,1790251,3137483,7396538,12408625,27016952,45161242,84469688
29196,36006,59047,75747,100306,110603,295688,327809,493570,910592,1674195,3110954,7409558,12544790,32384538,45530128,84198599
29674,35965,58969,69709,106436,109252,391526,348296,463961,873591,1654530,3053438,7350982,12340168,27355772,45374583,84704339
28875,36846,57468,72754,116536,122987,263285,354234,460828,935063,1686274,3161658,7429377,12407325,30663548,45469808,84371751
30597,36261,59067,68757,106172,108384,149228,372782,466576,876380,1734173,3099489,7390381,12354447,29219728,45264069,84431556
29015,36216,57751,62719,99873,109607,142168,343182,617459,871211,1731904,3145826,7353857,12415932,30238878,45503433,84342864
29132,35835,57614,75045,101398,107835,194674,355524,545526,912693,1701382,3141329,7412559,12443949,29412174,45301951,84521121
29216,36634,56643,77588,105543,109241,133165,318847,511754,909302,1750320,3088838,7413823,12415453,29700886,45323290,84402461
28806,36199,58670,68028,99047,110681,134049,360239,484675,874474,1720456,3094229,7350850,12432770,34048282,45245024,84240411
29663,35920,58760,67498,99131,109499,141427,309835,501877,960743,1733750,3296686,7353239,12310417,30324719,45347508,84365501
29328,35810,64763,67359,98671,118130,153837,455900,511435,844071,1659860,3088760,7396295,12402112,29418878,45612560,84310727
30359,36335,56862,82051,103613,109976,173912,250679,605573,920865,1677991,3150887,7335163,12694487,48163825,45493703,84671033
29374,35941,58937,76531,100795,109172,184571,353022,561594,898560,1690211,3108737,7394003,12324528,29237093,45496684,84381346
29265,35538,57586,61768,100548,122464,189449,298200,492769,844641,1710227,3160349,7377889,12385660,30309585,45189169,84441203
29134,35462,56862,69229,98123,108675,179024,416593,458127,915980,1685111,3055290,7389128,12370250,41026691,46005868,84217744
29209,36731,57557,68453,103000,109638,177977,309750,459596,845882,1680838,3133523,7680648,12500281,29806168,45420580,84381766
29725,36257,58115,68375,102238,108996,183331,348979,525939,849397,1715539,3088918,7372769,12416781,29261163,45611838,84911700
29499,36433,56840,74202,100905,107489,178211,344470,622973,773206,1696363,3132702,7424821,12393419,30260877,45236964,84633338
30311,37997,57924,68878,99468,119523,198860,358543,599098,937922,1677331,3102462,7363186,12345865,30062768,46628225,84331351
29658,39634,56590,81515,117393,107505,194859,306266,493892,749341,1709556,3128342,7425981,12440653,23124058,45310323,84648692
29476,37737,59276,68345,101303,110232,190285,377257,489973,971614,1681927,3111795,7394195,12373286,22796637,45715646,83662533
28719,37994,57586,68578,100786,123190,195043,351810,504366,891742,1659311,5843855,7345991,12290511,23120984,45415306,119231885
29808,37632,57652,68883,100535,127946,202041,352683,468174,916575,1694704,3256181,7370462,12468013,33127111,45956618,120183442
29085,39272,57057,68864,128035,117951,204064,334835,572342,931526,1713135,3112048,7384579,12423504,23202100,45311162,128723475
30598,36096,57689,68256,101020,104845,203549,418746,525631,888579,1700772,3114575,7325508,12424111,22725802,45831359,124424267
29589,36115,57024,71073,99513,108404,278899,263953,520803,5978243,1702720,3139807,7357794,12400113,23128076,45502196,117964778
29256,35633,56987,61561,90982,134210,236994,211253,494019,957569,1687358,3054341,7344338,12302296,22765838,45542755,118167438
29122,41983,57774,72581,102303,111032,225053,253850,471080,898928,1704514,3064697,7358154,12304004,31937535,45292761,91715283
29623,36332,57349,76355,98410,115338,243796,312037,449900,1018785,1742748,3085957,7381897,12706846,33381389,45406488,92359278
28837,36152,65206,75726,98652,106764,218362,350737,623291,1010541,1831516,3143262,7403449,12397174,30092509,59805562,91716407
29255,35632,57498,67979,99605,119180,287925,327867,552177,1003999,1825641,3080525,7339624,12407525,23147189,60373577,96874935
30734,36171,56187,68120,104049,108940,184753,345796,494018,993213,1818495,3076594,7386538,12410639,30573942,65613705,95568188
29626,36017,58912,68396,101074,112771,280663,362643,500815,1320679,1820902,3076915,7635612,12387949,30827043,61572137,95329737
29109,37248,57630,62682,100245,120730,304078,375870,459062,1025548,1822309,3106734,7360851,12423207,30577742,60960168,92483305
28983,36241,57671,68054,107527,107113,271897,357704,455188,898881,1790704,3101352,7407010,12362600,31031523,61517955,92171813
45598,35881,55770,61892,99950,111340,305863,345687,597843,997602,1761687,3053410,7365624,12407721,33333099,67816120,104358381
30801,37846,56918,61614,98828,107267,226770,381041,564439,963261,1817930,3099756,7330509,12340003,42973045,61304826,97596902
37583,36167,57593,67347,99732,108538,269686,366310,476091,998688,1806152,3094697,5942618,12398364,22834654,61076939,97875012
30748,35858,57640,69860,98981,112618,268992,362420,466440,986211,1760572,3084174,6270891,12428507,22603497,61590568,97602550
30939,35709,57867,68366,107218,125468,320927,339290,483813,1018991,1823051,3175203,6138795,12378955,22827594,60737137,97748672
30938,37033,58377,68726,99372,126332,327644,322195,673191,1023481,1800813,3151969,6227085,12393298,42118285,43659156,97568333
31169,36477,57032,63275,103080,129789,310203,448275,568073,1078696,1825597,3125944,6221759,12454267,22839513,44143119,97873875
30955,36191,57781,61520,108221,109454,285007,319052,496997,1001142,1796449,3147157,6133389,12316649,22617999,44542545,97720191
30631,36049,57149,67870,98226,123133,308317,299761,501381,998187,1800668,3578542,6234862,12560891,22969639,45848646,101849600
31667,37128,57303,74004,91466,109593,272921,361088,458029,955711,1791410,3073240,6198517,12952691,22714078,49099993,86357456
29020,36498,57698,67447,99781,106271,319108,416593,488765,2958672,1815030,3114685,6201167,11903439,44994112,45656292,111236719
29619,36020,57190,68540,109957,109485,314232,379087,556613,1002028,1829081,3074318,6226593,15254872,21967259,45947949,105076452
30199,35913,57627,63461,103123,107572,290195,373464,589731,957513,1805107,3115854,7776585,15260065,22451713,45362201,105989790
29609,42030,65965,67861,99067,110726,265322,355794,564674,1030614,1773009,3103735,7606052,15212519,22351437,45567800,101898943
29509,36312,58939,67383,99090,120299,270818,379016,514826,972276,1842368,3087008,7566361,15235657,22274109,45293026,112998792
30377,36026,57841,77099,108333,107955,270551,335995,461842,1050519,1771376,3112485,7645669,15231187,22214820,45894750,106379812
29820,35810,56692,66654,97630,111512,337574,378218,462193,974753,1822844,3292808,7620562,15279432,22416279,45365060,106735388
29324,36087,57442,68801,98614,107721,278773,344687,645336,999570,1777916,3305392,7578919,15235923,30599256,45422717,107000896
29091,36930,56426,67797,94819,107973,252665,327614,609238,958925,1796800,3143205,7615124,15242454,22312030,44202732,102992539
29751,35621,63755,67886,99554,109047,310972,323836,492001,959159,1832045,3138992,7613127,15208411,30478437,44214236,103517050
29522,35765,58026,69348,83542,107798,280024,354984,486145,890264,1822450,3134671,7640498,16732175,23417613,44002443,103131358
29604,36088,58366,68471,100351,111050,305711,404512,475328,964697,1712047,3120871,7639544,11621314,46309811,43983867,108451534
30340,36543,56256,61808,98775,108974,290116,253312,445845,780469,1728600,3098481,7592879,11599110,31126960,44511214,106330893
29861,36019,57850,72536,101376,111470,316486,245115,648488,976525,1695549,3099835,7599285,13825193,30539614,44252951,107268482
29363,35891,57265,61374,101353,121692,309413,267277,590914,901664,1799695,3120719,7672531,15250992,31597612,44150494,107412206
29429,36059,57363,67561,98967,109060,258332,285322,529420,852983,1688321,3126886,7614243,15281826,30568817,44033975,106947289
29290,36930,57287,68136,104444,112364,327088,321608,512350,922145,1697080,3105348,7579450,15300280,42059065,43922766,107225474
29164,36324,57799,71919,101447,108848,272279,317989,499158,947229,1703912,3146731,7633926,15220914,30668303,44099817,107087908
36459,35564,68321,69135,99956,111408,327475,310056,506164,900801,1686865,3156598,7903360,17894733,31290898,43978763,106979324
29544,35645,57292,69741,99663,107643,294320,349807,586938,974896,1715713,3074983,7638706,15297988,43352964,59907576,106366957
29194,41522,57786,68154,102209,123010,291654,316521,537749,897195,1654760,3080120,7614241,15274962,37883115,61330739,106783067
29407,36009,57135,66683,100215,108968,284897,324649,560213,980468,1735453,3136464,7678151,15266935,30528749,50903714,106231066
29357,35735,56826,67531,92679,106822,404586,328381,474022,950422,1708600,3168739,7569925,15284837,39663098,45073163,107128133
28959,35769,56674,62553,98202,134635,228493,359444,456577,918796,1755358,3125990,7578870,15292670,30692494,58876528,107004900
29037,35813,57140,75925,100507,111384,213922,311100,474425,1537818,1713080,3090871,7602029,15304003,31052562,58563227,107101362
30353,36819,57169,70054,99486,137006,149894,425915,602922,4229710,1707223,3144777,7600178,15251090,33399285,58728881,102533211
29002,35432,57501,73292,93900,120457,184273,250612,506976,897462,1752734,3133497,7596729,15989675,36010271,43802620,102965221
28992,35721,55641,67199,99221,115925,193081,229585,538096,1002831,1702277,3160013,7594492,15320642,32169605,43909993,101813526
29423,36205,57130,66348,110275,108785,195043,256229,511950,965232,1737306,3149706,7613002,15243853,21637524,44557969,101944682
28966,36605,57004,67747,100405,121973,192010,290379,471223,878431,1700235,3140850,5996451,15302983,39913618,43821419,101815248
29153,35848,56018,61540,99622,109046,154987,333324,485517,1000154,1852624,3223278,6054337,16018367,21741232,45709281,103030632
29377,36165,56689,62183,100658,108421,191247,353421,723705,948870,1701286,3204466,6076541,11669777,21743129,45648877,101786670
30010,35635,57210,68318,98198,109354,156655,358338,567025,873737,1836189,3200838,6043661,11663491,21723604,45772622,102030087
29460,36357,55670,72853,99585,107980,226116,349750,488466,816571,1748389,3319637,6216961,11612392,21179513,45688482,100882468
29262,36416,58277,70028,97875,108668,198308,372713,441311,953116,1910168,3487035,6396305,11606505,21282357,45752240,101097746
29262,35762,57218,70398,107781,110973,204821,317394,523056,1754947,1728142,3187251,6091157,11725707,21819761,45454513,100779412
29450,35841,56273,69385,90331,111543,221738,349915,644461,965313,1731486,3228626,6080836,11667254,23771752,45804876,100903906
29607,42759,64876,67190,106435,118079,158658,373860,552006,3151637,1761617,3213145,6037831,11587056,25110306,45564908,101774558
33837,36108,57161,67879,97257,109128,218006,390315,525728,907551,1732347,3235379,6050935,11670746,32163061,45636018,103088714
29953,36177,57439,67251,106173,107104,195210,363561,446905,967864,1742045,3234094,6058640,13126454,32079135,45574787,102717548
29454,36392,57321,77691,107125,122294,204589,315569,449419,914473,1693232,3171279,6017744,11921179,31846651,45827011,103149938
29149,35947,56912,68690,99020,118205,216304,318372,447223,893702,1732771,3234656,6076655,11670909,31831674,45593091,101657804
29344,37003,57777,68841,99183,111565,200505,314309,632712,963609,1749931,3210876,6105085,11625623,32022484,45746406,102152241
29370,35847,56144,68147,99942,107938,217188,300343,569091,935663,1716986,3233614,6051564,11628699,52578935,45645322,102154702
29056,35894,58150,68960,99870,107564,175878,426719,485492,904230,1717491,3212115,7712187,11663422,31884493,45829129,103016560
30854,35543,59324,69128,83289,110021,261454,334610,460387,1089266,1754311,3209395,7904091,11664709,31779904,46012462,102727011
29071,36339,57785,66940,90976,109514,203244,313187,473180,903044,2101213,3180338,7909548,11636938,32008732,45692186,97321482
29157,35834,58449,62484,97154,108197,269930,387389,453171,1045793,1734988,3220926,7898191,11605934,32102451,46010267,96995692
29373,36443,56049,63091,98550,127308,220262,367671,741422,922280,1698610,3208192,7874873,11673854,31865280,45689762,97381046
29166,36355,57866,69608,98308,107904,301218,340431,579514,999908,1719129,3209855,8208130,11629013,44102769,45865250,97043708
29337,36701,58352,70193,99115,123582,292933,300478,565482,974882,1668875,3205370,7962785,11565218,31883796,45253700,96255023
29492,35804,58267,68965,99986,109586,273610,374113,462345,905259,1774266,3194124,7895205,11630469,32197368,45839960,96571618
30797,36707,57869,70347,98102,109467,199770,347227,454190,915406,1751653,3205162,7912221,12400935,31826083,45567388,97075234
29284,35660,57571,69532,100387,108039,300246,341438,462743,975204,1704339,3216587,7883707,11605959,45432186,45746238,97274943
29073,37066,56657,67944,102180,110655,270315,347581,639417,919671,1697689,3178820,7880985,11606089,31966913,45656463,97236786
29541,35825,57160,73922,101355,105887,286662,334476,564383,892362,1706321,3243102,7900963,11599223,32063868,45792404,97383926
29211,35794,67382,67770,105243,108028,286618,339994,474280,1015975,1717719,3188623,7945715,11603060,31842676,46316018,97240097
28799,35547,56874,63393,99381,111436,276623,320213,515273,937616,1750563,3223034,7891676,11600639,31946537,45723857,97317428
29335,35991,68644,68395,106835,107458,313839,406653,451595,877694,1738575,3206518,7892296,11589807,33596953,45588745,97082293
30201,37080,56665,68507,99901,109785,266429,264380,469680,963457,1724449,3181324,7916319,11764583,51017048,45499862,97689738
29602,36063,56629,66467,87294,112712,259321,244297,570852,942615,1749909,3205775,7866107,11649462,31848863,45497735,98026080
29660,35780,57744,77180,104263,124061,262948,262846,523175,890393,1746539,3196644,7891219,11684501,31996143,45565237,98097941
29618,36778,58183,74688,99454,105217,288498,317537,516236,786767,1733426,3176703,7891207,11630091,31957309,45421843,97803035
29486,36757,59503,67288,99322,131103,276363,293229,461021,932375,1773004,3764161,7883440,11627854,31909721,45574662,98151229
29526,36346,59205,68058,98038,112342,290279,328417,442765,778123,1743442,3208955,7937079,11594202,31847035,45503071,97791950
34291,36099,57867,76620,100933,116262,292811,367277,471388,1009884,1740295,3202197,8024449,11661546,49183556,45629715,98105944
29745,36153,56697,62053,98548,118021,278774,332760,619504,929857,1818126,3174301,8074891,11902112,49351545,45490563,97888767
29318,36905,58932,78168,97739,107180,260875,357671,545837,1019686,1829235,3199609,7902681,11669880,21148209,45689864,97804681
29262,36075,56924,68633,105341,125121,307201,318292,485841,1018196,1845994,3212675,7907165,11651781,20784891,45518150,97806586
29300,35444,57583,74011,121903,110347,304371,348873,492277,999772,1804001,3168539,7860796,12373609,31872407,45675758,101581372
29240,36004,58168,79167,103748,109580,279253,316268,464827,973122,1830425,3220568,5978075,11700307,32433052,45705506,97774520
28945,44071,57563,67638,107750,106272,292083,369606,467365,1027620,1782460,3187239,5996393,11673708,31643062,45353469,98091590
30377,36554,56039,67898,102477,126609,271894,345208,637085,1016730,4987184,3192143,6024549,11629999,51209567,45419474,97792053
29346,36506,56850,69929,105779,110510,293363,344341,561666,1086988,1906285,3154944,6029591,11646464,46279880,45571159,97962493
29377,36206,56426,61469,103412,108881,289578,311270,500960,1018126,1895711,3206609,6002777,11608014,32160394,45751940,112721162
29484,35718,65195,67026,99324,108589,326511,452991,468878,1023358,1869170,3179875,6006375,11629458,31680740,45320815,112815209
29381,37087,56686,68890,106852,121636,325712,294586,443628,988154,1884117,3166607,6054342,11598208,40316287,45683158,118229364
29610,35921,58056,76654,100097,108049,285034,279932,624673,1022380,1893019,3152264,6054414,11585824,31659394,45503926,111107523
29117,36378,57003,68738,95988,107084,261008,271438,546006,1021040,1912968,3223142,6037853,11662392,32207056,45772086,110369063
30093,36141,59016,72275,93130,107378,300569,285989,485657,997036,1905707,3168066,5993540,11551234,31156660,45440047,106957518
29006,36941,57059,72768,99674,103217,304313,293879,448738,961484,1911938,3193130,6361146,11884285,31928594,45750820,105018515
29695,35929,57211,73406,100749,121634,278891,425039,468929,987427,1905106,3140583,7978841,11625862,31465932,45306141,98182748
29635,36149,56308,82464,85061,383530,333639,296848,446225,992933,1870071,3212780,8032830,11624694,52065592,45765691,109908818
29173,35627,58019,69223,92911,139966,287149,355472,591507,1008204,1920674,3188302,8088346,11626360,31794219,45453292,115384278
29450,37191,56877,63223,85927,131574,297125,320849,558000,1002780,1879113,3168561,8003250,11561074,31934135,45562236,114631935
