SHIR inductor b16,SHIR inductor b32,SHIR inductor b64,SHIR inductor b128,SHIR inductor b256,SHIR inductor b512,SHIR inductor b1024,SHIR inductor b2048,SHIR inductor b4096
301323,378321,750276,1322510,322002,495711,856160,1495583,3171246
315037,383079,697076,1315219,322125,504591,809046,1538504,3000327
291908,376335,709876,1320660,329673,482996,635402,1471995,3003680
293291,375718,701702,1315495,333221,492378,806671,1629219,3875629
294971,371653,728299,1300076,320080,478112,664170,2164131,2879588
294456,386442,693635,1303645,312609,458486,673521,2122739,2900221
293821,381029,693898,1319001,321514,467286,767665,1877587,3929541
293295,374032,703024,1310603,309906,464289,661646,1883541,3518762
291891,390317,700654,1313696,320767,466981,784345,1804267,3156977
295770,373891,704494,1305556,326862,515600,806765,1788026,2978106
291390,373357,727654,1314541,334032,454549,693111,1809231,2982361
294165,383813,731487,1311572,319033,482017,809852,1692936,3625757
292871,377318,697710,1309798,330861,459214,660341,1730654,2772150
291714,382728,715515,1302143,331672,458574,649308,1678931,3112323
299370,376857,703113,1318620,331660,452150,642135,1554929,4186944
291624,384471,712141,1323428,327717,461755,709550,1657177,3171820
299143,367031,700074,1311600,349367,452518,713309,1571609,3028998
292779,388636,725285,1306268,326182,447156,682082,1550216,3687136
299712,402107,709519,1311323,342047,432468,690099,1600435,2906112
293864,387173,692140,1317432,329085,432062,676289,1564647,3039605
297953,399575,702104,1309478,327181,431229,641023,1519132,3730201
290712,405976,720316,1310429,341165,431141,730772,1483186,3490182
309113,407820,715566,1336065,312029,435298,666836,1558841,3178360
283082,371877,714098,1317638,314232,421174,647240,1577471,3003224
290664,396355,716081,1315270,336613,429202,730500,1447385,3028959
284555,413910,709817,1308671,321763,420372,861340,1476258,3701206
289816,372810,703153,1319489,342786,424003,613786,1539173,2735728
284148,390805,712365,1312055,322738,418490,791291,1773914,2975221
291866,405056,701108,1304491,318697,420214,704648,1819051,3697813
283406,398129,721029,1314432,324102,414975,810026,1693562,3402387
291327,389641,705378,1310751,325845,421805,702172,1790563,3058037
283077,405180,732899,1321618,319465,412064,770456,1794696,3695792
291147,389087,716022,1307694,322686,424115,858960,1796752,2808216
283908,400605,706082,1317004,319848,428785,791745,1701411,3404678
290957,401888,706821,1313368,323534,410401,948120,1679765,3750030
282390,393048,724082,1307441,322785,441300,1018502,1597683,2972322
289254,371721,698096,1311094,311406,419333,1153552,1628278,3054580
284765,389485,723548,1326506,318818,419122,924107,1570758,4295283
291655,404554,716973,1326014,313273,441861,877935,1639490,3166731
283892,391409,701248,1303896,322083,413564,898826,1552031,3043469
291102,423720,723188,1311190,318814,426384,876226,1582349,3642580
285918,414361,716967,1305444,310454,402232,820409,1635917,2849712
289554,395632,724795,1320548,333949,414792,834595,1602813,3397452
280497,387803,700634,1301916,327106,414441,802921,1587187,3783437
291632,399656,726919,1314838,334227,420562,787338,1816890,3546626
276877,408258,691689,1325545,337014,419664,752451,1820017,3208567
283897,409300,726047,1312695,347188,408015,739804,2093649,3019140
277429,373487,729618,1300918,329621,413851,740530,1780140,2967012
283841,403161,729521,1313334,313795,421356,732593,1714066,3596646
276251,414899,707549,1312198,327490,420397,720297,1743672,2899516
283106,370271,703592,1313689,319933,418696,692613,2461042,3408039
277502,405932,708493,1305876,317718,410825,688620,2196481,4066027
280954,405298,704919,1308511,328479,402662,674403,2134386,3488098
276575,407323,705246,1317030,322405,430237,686490,1932764,3196368
283131,373373,718134,1315870,313138,426257,642880,1849363,3027267
276698,413879,701800,1302880,321067,421948,656851,1837532,3060797
283480,371604,700654,1314304,312210,420160,629714,1777308,3574486
269269,397597,701417,1325994,328426,417932,623365,1851007,2740754
281261,402421,713140,1302643,324861,413298,627919,1746718,2957496
274949,417085,719319,1316535,345492,418397,624975,1778821,3735754
276657,379954,701519,1304962,330249,411052,621344,1714018,3562261
277881,395290,711612,1324876,335499,422236,641845,1738126,3220324
278355,404996,730875,1308265,334130,423805,654731,1640226,3007384
275468,390442,705296,1315405,325206,405180,891972,1678632,3108361
275112,394954,729586,1310004,326382,417129,631442,1560479,3707434
277195,404102,704244,1329981,323947,425726,1061243,1591178,2766597
276272,412478,699257,1313151,337937,412189,652931,1537548,3657352
280182,372974,719221,1312496,324870,407673,701150,1514068,4392553
269318,406920,718111,1320455,326396,421086,651160,1475392,3176018
268339,416221,700371,1304764,322546,422493,779503,1453544,3063628
268916,370344,721268,1312406,317697,412381,685693,1451025,3695176
268091,397083,717645,1308854,326249,429486,715993,1426006,2699978
269135,396434,695572,1316727,354520,416468,651238,1548308,3287151
276491,407507,700855,1307325,311088,414149,783671,1630219,4303469
267729,371420,708454,1316811,337059,430389,685611,1669468,3492574
274696,403968,724625,1312612,347955,419479,635602,1609027,3177882
268298,406891,694294,1316611,319503,423103,703172,1582351,3022803
273011,371879,704444,1306151,331377,431882,764751,1708388,3497415
269536,405753,726775,1308347,324759,402277,910910,1663000,3522690
273581,403900,696968,1316167,314316,416446,721201,1610380,2732081
268683,399287,693138,1322348,324139,404005,852944,1616778,2893394
