x86 inductor b16,x86 inductor b32,x86 inductor b64,x86 inductor b128,x86 inductor b256,x86 inductor b512,x86 inductor b1024,x86 inductor b2048,x86 inductor b4096
156454,277321,196611,283656,225517,280107,324317,477797,800261
149847,288765,195730,276279,234300,266562,311884,511991,1045471
153579,277720,207150,276645,236073,249443,300565,526412,1721952
153493,276667,200827,277794,243017,259588,312373,505843,990603
150026,286650,197092,275790,241498,269114,290581,485040,793426
149015,274528,206149,283648,249489,267186,295344,510290,761027
150997,272371,195303,282488,242222,251995,281684,496368,682213
149161,271467,198337,276818,231830,259330,291322,490315,666413
154100,285974,207776,276225,239734,274585,277820,471819,649766
149020,274494,193795,276675,250702,286488,282680,489957,655646
148808,277944,195615,275291,226179,271350,280621,528106,881301
156936,269642,207592,285791,249435,259910,294504,485286,1357850
149037,267443,195801,278423,250827,251893,282301,470352,750186
148488,271197,194799,280522,246840,268669,288548,514628,818219
160571,262677,204354,275826,238568,282262,301165,661371,754964
146408,274177,198462,276962,248368,261316,286037,510281,712810
145992,266004,197755,258979,244351,251574,290901,454575,666186
146523,268967,212546,284248,255551,258565,311301,481056,943940
145149,278684,197888,277115,245341,270745,329675,457995,797827
145681,271939,199170,277113,223533,262168,292649,478241,705836
146917,268212,209254,281128,238654,276119,296748,424601,684997
145501,278337,194572,278450,251521,265428,331492,470346,636968
144250,270411,195117,295128,234223,249848,331210,457334,647544
144619,263543,211997,275438,249692,560390,308631,497053,640789
145683,271250,197927,279608,224575,273204,309251,478456,893219
149716,267270,194984,276801,248959,258228,347564,470693,776490
145595,260314,206878,276029,226614,254448,339886,455284,699725
144197,247161,195278,288538,224419,261604,347346,491013,706299
152600,245609,207131,275164,233897,246601,340319,512721,644061
146067,248804,204289,275554,227447,259091,335769,488432,624923
146065,247080,197791,276970,236628,241920,317475,488959,660073
150989,245364,204127,277174,236547,273963,322744,511566,608745
144567,247127,209323,290124,241707,246581,330361,469625,892412
144261,257394,195762,286167,254972,233852,321531,505249,774720
147655,244488,197898,275712,245679,229784,336887,487595,705239
145287,248349,214299,275582,239778,230458,320787,484588,748597
144642,252666,200487,295571,255064,242325,335324,474155,739478
146789,245461,223396,275750,253090,260540,411908,665121,898169
145237,250247,218194,280174,241775,259119,372628,525615,761360
145777,269602,226471,277085,243917,261718,352894,464414,771440
147549,255588,217384,274488,254493,228391,314935,458301,948103
145094,249486,224361,274998,234167,317997,353699,530813,769070
144452,257300,235851,279466,227589,248226,313410,476663,708826
144818,236762,215903,264047,241176,245170,317247,503916,687374
143501,237647,214237,277514,250349,241534,310993,485605,665274
143490,234990,224138,277672,264579,235842,342582,487105,654873
155862,235769,202451,276232,251609,257664,309678,460644,646649
140615,246286,213212,276741,246814,250592,330026,489691,853519
148341,235190,210529,291209,235691,231939,344562,469017,1349245
142742,236177,239165,297998,246342,238199,337662,472160,888210
141911,246430,210212,274375,251624,250744,320362,462722,773055
147088,237856,212220,276839,255709,231190,325519,485815,818616
141964,235430,255970,274177,254599,255721,342524,446153,727017
141565,233609,221555,276691,247003,233600,346018,475493,669627
148905,236421,217951,282646,247621,252206,332934,451363,650943
143239,246409,240434,284768,240367,229353,317088,463517,843820
142324,233906,245808,276805,247083,266196,332752,462015,734315
147264,236749,212626,280908,246833,251645,339891,472893,638042
140847,246461,220078,276071,233322,258180,335284,491164,655473
145703,238233,227262,281076,243322,239488,333993,464252,664542
150461,247382,236248,278314,241433,239767,324616,625704,617668
142165,225798,212145,277983,224736,222701,327595,507004,609645
141208,226726,222490,275598,241855,227553,305603,438652,588437
148661,235452,206049,278612,236740,259278,350189,506065,895638
143284,228803,218729,285365,233339,251865,343232,455986,737740
141182,228883,220884,286632,248352,240599,336596,458659,632841
149714,225258,220660,277095,248046,226696,318368,509754,641466
141259,237395,223962,277245,252539,232376,304329,457987,620041
141871,235949,224369,278477,245121,260255,324637,471906,623456
143989,226013,228545,283013,247694,256574,320728,475399,658500
142113,237294,223049,281013,333278,255508,349860,457889,934019
142299,224541,227709,277843,322491,225575,315118,474961,743514
144333,228163,231326,277163,241462,238770,307483,485730,721090
142362,234835,200237,275086,242209,236981,316903,489381,1115013
142050,227857,204462,275442,242366,257757,302245,481143,690396
143703,237649,219388,284850,224992,241138,346104,482650,699961
141033,228578,213301,281154,244977,256783,316012,458528,1152153
