b16,b32,b64,b128,b256,b512,b1024,b2048,b4096,b8192,b16384,b32768,b65536,b131072,b262144,b524288,b1048576
45018,36603,35496,33110,33063,45820,49246,79522,139164,188495,268103,342015,710446,946101,15653869,2838464,5574050
43860,31903,34705,32971,34809,48911,48623,73423,123674,203369,276085,355864,725221,971470,1721725,3059451,5277260
49260,33271,37025,34266,33542,45597,49820,68409,115023,188103,288003,347277,732265,951984,1661931,2882569,5347760
39580,33492,35219,33748,33531,47974,48452,72269,116203,186375,278819,361037,722228,998237,1666362,2828108,5211939
41114,36245,35939,34291,33946,49786,49876,70358,109411,202688,275763,422056,735297,946240,1737918,3050734,5330622
39079,34302,35303,34280,62081,49194,53985,72262,106674,211569,273704,350423,721334,937488,1708297,2864323,5512496
38836,32985,37030,34317,33899,46110,58575,93139,137502,202411,270982,351784,741982,963067,1683491,2918907,5392298
47659,36358,38700,33896,33260,48802,54779,75917,129875,190131,270579,348859,723003,972608,1658994,2874773,5590132
40468,33416,38111,34314,34401,48705,65089,74638,128461,189813,272223,336684,696853,955169,1678864,2926910,5064257
39183,44901,35974,40881,40016,55045,49787,86812,132583,179295,270865,349343,714449,956554,1725585,2940832,5391478
40682,35153,37405,33760,34201,50902,48760,73129,133872,193043,275652,336321,733936,951358,1737193,2982103,5402410
44668,33849,36761,34002,33675,50344,49085,73418,121075,203448,286385,332068,680571,950915,17403129,2950539,5184135
36186,32575,37855,38272,36751,49621,48693,82276,142048,195998,267989,337089,750020,958577,1711800,2906864,5303410
44791,35063,34561,35405,33837,49017,48717,71816,131275,181094,284219,366338,717525,977618,1646158,2993407,5419598
39527,36184,37447,32995,33145,49733,48627,70402,116694,190526,277991,342211,730608,975912,1667878,2863987,5168105
45228,34002,44318,36558,34472,50481,49390,70263,117359,173802,276747,334335,730528,986664,1652150,2896837,5445852
37330,34456,36459,32503,33575,46044,49581,70420,120657,175948,268939,333551,702764,971711,1628847,2725326,5004177
38656,39238,37795,33807,34148,46256,48704,70138,109909,187164,276702,341809,695567,1084162,1716759,2906032,5370624
35655,33937,35112,32948,34742,45340,60781,68638,141975,191588,277820,333571,714517,968125,1678446,2873727,5351224
37445,29825,38483,33713,35283,49821,49745,70668,119183,182495,279399,345204,722527,973018,1736525,2947166,5323885
36695,33285,36975,35586,33677,43924,56520,86297,129200,183539,262498,331587,728198,941443,1675855,2843455,5190632
39834,34009,38230,32709,34625,48745,49532,69992,114543,188258,287574,345454,689904,958795,1693482,2900819,5597606
43765,31883,36907,34107,34191,53232,48865,72356,117400,187031,268868,352005,700898,956503,1690382,2888078,5029141
37578,34440,36562,33587,35561,53978,49074,70439,122840,184651,271955,342235,714579,949882,1681731,2773831,5505020
41155,30950,35809,34786,35220,53318,48639,68942,149136,184692,268250,357659,697010,987431,1717374,2871696,5336531
45923,32658,34417,35137,33460,52694,48865,84378,122161,194520,270540,360126,720119,1009797,1674744,2961067,5402082
40173,32088,36378,32307,34023,56612,49471,75199,127685,185088,276926,334925,725335,968425,1638125,2835168,5300927
38468,32918,34820,35614,40098,56423,49824,72382,115063,206091,267524,332962,720133,990240,1668742,2825847,6852263
39874,32817,35796,34416,32971,50503,58446,82856,109258,228100,264779,346184,729220,964415,1757299,2869475,5271504
36929,33945,57949,34607,34458,43419,56255,82309,131615,204296,285274,346982,737049,917856,1679234,2883848,5479128
37117,30705,36142,33141,34501,40077,56168,68348,148098,187731,291397,353508,744189,945389,1707823,2781314,5111185
38893,34697,37789,33550,33620,42694,67138,69102,123989,186860,278153,358648,697167,938798,1754456,2817543,5000362
36870,34149,38951,34206,33765,42831,58084,69574,119047,182482,280092,348340,711105,987703,3062842,2806982,5266655
37945,31942,36006,33502,35988,44255,81643,99252,114805,183819,283341,345933,688648,963422,1825121,2906673,5449044
35267,34713,39100,33394,37185,51488,61644,69530,107768,188307,270922,351400,739826,986622,1911585,2827157,5314054
37047,34357,39186,34027,36567,40096,58957,69794,111886,198935,280725,346953,723222,943969,1835173,2989390,5260521
37591,33887,34772,33982,33918,39050,58340,70157,137609,197673,270440,344461,705657,952502,1725504,4803829,5420247
37937,33070,36653,33533,34749,44758,58172,68597,139390,190033,279939,357464,706037,995806,1686496,2928709,5574942
38543,36076,43646,34260,34011,42513,55340,85348,125065,191646,272951,348886,720729,961410,1716641,2758904,5452273
36827,33132,34829,32903,32541,40033,55983,72816,120761,193864,265076,339160,721302,935435,1680608,2992997,5166747
35648,33158,36910,32192,35661,50742,58380,70168,120561,195654,270125,359257,699634,955942,1725073,2876279,5407980
35909,32405,43285,34018,34950,42502,56211,84506,118995,200266,274017,340106,709057,999927,1725283,2837795,5455995
37425,35149,35133,33842,34588,44144,56995,76148,120062,201072,271714,351866,708937,948494,18146791,2758243,5275912
35667,34935,37539,36557,34375,41758,69687,73473,138920,192798,272130,368215,705886,961784,1708129,2802571,7263728
36660,38201,34551,33775,36056,40561,71079,89267,126250,193616,273977,336140,819807,970474,1737407,2712418,5448302
37097,34020,46932,33976,33709,39611,70586,81777,115446,206982,295656,361824,685441,953964,1778300,2802717,5222280
38735,33057,37727,33335,33098,42738,57579,69534,117959,185258,273213,375590,756401,1083451,1726162,2807916,5339767
40402,31779,36319,36430,34908,41043,60618,70512,109220,186801,301279,347806,694986,1089798,1707080,2978271,5430140
39191,33859,35657,34717,40603,44305,63215,71101,107423,200898,315653,353902,731565,926908,1677048,2703791,5065041
38065,35541,38346,35307,35245,50712,57123,72800,142003,206810,273341,359172,718621,910724,1748812,2943797,5572104
37263,34690,35077,34263,33153,41225,58409,72028,130876,194300,272415,351105,714436,958281,1673518,2774334,5461406
46223,32265,35394,32501,34721,44108,49431,70034,117481,223783,269648,342694,720477,940813,9135477,2819296,5292883
38298,32262,39007,34026,33094,40627,56621,69107,119430,204971,280346,361962,697402,926373,1725575,2927107,5455218
38634,30405,36460,34328,34029,44539,50426,68123,118499,212253,275367,349022,722250,1028241,1701952,2752183,5251145
38522,33550,36731,37664,33668,41620,48265,68353,141059,205366,268943,348097,729843,977196,1731319,4127693,5300246
39818,34060,36673,33197,33610,40269,57581,76357,138927,191663,278098,357138,705095,959206,1691843,2860872,5233121
36112,31780,36868,32531,33757,44786,58153,98443,115549,193339,274801,346198,675781,978123,1752781,3047451,5475422
37316,32391,37984,36687,34245,41495,49489,70056,119071,189305,268981,349403,724647,963151,6823081,2921151,5264548
38880,33547,39702,33746,33951,52443,51183,68089,123268,193079,280331,355885,721348,939476,1804707,2812658,8713036
40685,33614,35413,37375,33279,41800,48332,84052,123597,191735,275212,344017,730101,931426,1717337,2991287,5256356
38417,33927,38166,34325,38653,42387,50194,71309,143089,188999,272810,348715,720204,1308271,1777936,2955696,5132276
39232,46294,43474,33771,38948,126024,47603,87030,124126,210951,270186,358320,708843,948521,1710832,2826561,5210257
62349,34715,35709,36475,40703,46025,66052,81729,116575,192011,280409,353753,740817,933829,1693952,2827574,5153315
42499,33928,37165,34613,41011,46001,49060,71251,114072,252475,270736,347084,725859,973205,1693950,3006405,5262504
47335,34637,35066,34469,38184,45587,49431,74056,109142,214505,285134,356335,689280,919701,1790599,2796656,4878108
45752,40171,36596,34115,40178,45763,48716,72808,111355,210733,265442,360152,718452,957433,1661571,2820346,5020659
40890,33943,35219,33627,41752,44959,51095,73845,137322,224228,287141,343837,710821,938095,1684319,2902151,5046065
45555,34992,33921,33883,43765,43295,47993,69764,132279,231015,267650,346547,738327,1012599,1699049,2947608,5205046
41633,34703,37137,34202,34191,42432,47357,70437,117009,215199,278772,347111,724074,946229,1690365,2990931,5417726
47271,32800,38147,33906,33978,42749,57217,68714,118235,217888,274824,359316,706617,934006,10910532,2975865,7459446
48999,32268,34751,41855,34480,42384,57947,83150,110003,205053,280024,339667,689633,918854,1750100,2860779,5117423
37871,34401,36122,35758,35040,40940,60129,67966,108162,217711,267631,357258,683458,941845,1649470,2874849,5091389
39390,37433,37547,34822,35029,42258,55128,69665,139742,208842,296076,1507717,705797,951332,24293371,2875488,5253019
39090,45864,36048,35093,36334,44034,54931,70307,118577,212176,278781,354770,710181,966334,1666771,2757506,5088236
35904,32890,37244,40009,34979,46433,64511,70177,115924,206710,282061,338019,814397,1067954,1627249,2795823,5172572
40195,33223,36028,36142,38328,41534,49059,70092,126615,196112,294145,349622,749381,950370,1657493,2922880,5023164
42626,34645,36857,35525,34704,54184,47716,70699,123366,213319,271530,336044,716535,924713,1633364,2893579,5189275
46477,32840,38976,34970,34343,52193,49050,69561,115859,199352,295096,350584,729132,935369,1740103,2793684,5095644
39342,33218,35233,42104,38162,52692,47927,86259,134011,194849,274882,355087,725475,917380,1668382,2777678,5528616
39144,33680,39685,42542,35309,51052,57831,96982,130138,202086,300147,339242,763772,919148,1745988,2808991,5263923
39212,34965,36640,34930,35051,51141,49014,75675,120958,196894,271986,346394,690027,948402,13203174,3010777,5009537
47255,32973,37485,36648,33524,54877,48491,74027,120137,217602,275966,353389,715542,924554,1646010,2864464,8460715
39996,32702,35319,36250,37635,48854,49188,74365,116173,197683,264635,343123,687059,927219,1895819,2783471,5273396
41266,32668,35172,34375,42512,60148,51209,70394,115184,199119,271298,343717,794632,941520,1647484,2827890,5009895
39799,33883,44014,35840,35463,49934,49392,71337,141724,212417,274963,345587,680852,1047146,1583766,3977133,5381491
49885,34267,35904,32742,33771,49686,56457,70767,120154,210497,270346,355092,742804,939329,1606233,2819798,5407254
37751,33665,36233,32778,35593,51848,46655,72637,115926,211483,273514,342612,711635,995473,1676093,2935043,5438998
40489,32089,38316,35959,34854,48714,48265,70540,123799,213361,282765,392306,713463,939044,20523999,2841768,6984639
36099,42368,35907,34912,34495,54048,47720,71083,114388,229993,289776,344002,733147,1082153,1645954,3012146,4972338
39662,33469,35847,39438,36673,49430,48143,69232,111321,205838,264952,360164,714613,996025,1710805,3001037,5244808
39634,33204,36444,39721,38909,59655,50056,71271,136809,204871,276248,341089,708124,921303,1640291,2779773,5862469
46108,33666,36429,37265,37686,56505,49576,69251,126336,235097,286417,347154,2617327,973710,1717535,2750704,5155929
39611,31077,37728,48120,38955,49052,48672,67977,113710,217271,285657,343639,735385,951919,1687156,2799837,5152091
41558,32918,36698,44296,40922,59797,48067,69481,113379,212695,295659,349518,712179,925057,1697001,2822467,5424666
39946,32703,38839,37681,41210,55882,48783,78507,107607,213384,285754,348131,701405,933401,17150287,2887340,5370848
37902,33254,35445,37623,39273,46909,48883,71929,105590,200727,268100,340622,707093,971465,1659822,2919227,5305775
48760,34772,35937,40519,38847,49228,56520,70431,132968,204873,272124,351674,696526,914077,1657774,2826404,5403600
38003,34656,40749,41329,40038,65841,50610,85852,128321,204497,279765,362435,773134,926911,1600389,2810370,5355518
37917,33990,32608,38440,42046,44690,50383,76557,117379,210873,291415,342107,695981,924414,1659044,2925329,5372347
40767,33481,45570,40593,39255,43261,49967,79511,124374,217859,272136,342434,726583,930369,1612713,2862981,6780418
43715,33275,35569,42689,41028,46241,49692,71850,115912,221141,291604,353714,731845,954245,1649722,2979821,5323072
40928,33280,35053,41152,40031,53723,48714,73201,108378,203205,275253,340495,732561,958043,1638976,3791305,5359448
44499,33266,35979,40322,39190,42668,49000,89851,137556,209555,280436,334317,760225,947148,15087273,2696094,5114452
45527,33298,35801,51714,41311,46325,50533,71119,121849,208487,272470,329325,824107,919643,1654616,2889822,5564263
56754,31422,36431,44045,40080,44150,49898,74934,115985,204991,294027,344179,740772,935624,1619065,3034219,5383458
41153,32537,37183,36954,41634,42810,48646,74494,112993,243246,284986,338035,704160,916945,1641471,2880390,5343054
46965,33174,34565,44185,37994,40902,49257,71718,104421,204124,277630,337627,736355,958481,1765368,3413506,5450591
38809,40004,38688,38277,39882,42625,58677,82164,105965,206460,270721,349531,714910,945510,1895325,2761473,5586861
37554,33771,36228,40165,40080,42306,49250,76025,146163,206646,283982,335134,712979,924307,1644851,2838002,6356403
38346,35375,49306,40657,40714,42263,49338,73738,131167,204100,271296,341067,732943,923636,1738338,2828363,5535313
38315,35171,35141,49449,37648,42108,65038,75619,117280,207955,271668,339366,737552,946844,1650858,2992324,5277209
38763,40917,39782,40712,35661,43427,52071,75506,116655,208471,272467,332339,732970,933562,1655210,2842795,7488718
37788,34723,39570,41804,39876,40075,51114,77616,113988,204464,297499,338964,766252,951849,1673503,2798850,5333201
37897,40122,37756,47612,40018,42654,48072,74142,110864,204661,272932,353960,730810,929040,1647861,2964236,5405586
36790,32776,37739,39405,54312,40277,50682,78156,107437,231811,298090,358702,828032,915089,1655282,2687685,5722992
38627,33041,38650,38906,36570,43200,72898,75491,131382,203412,289967,347214,737179,951966,1701426,2950388,9290254
38914,35396,35829,40867,38656,41990,48336,84367,137372,204531,275508,331270,694261,1170563,1649409,3928073,5303034
45333,33720,35102,40461,37277,44914,49022,83835,122760,199245,270423,330214,728772,989404,1679367,2911611,5371099
37479,31899,36402,38234,38884,42081,49175,80125,120077,200097,276260,335745,809518,947931,15444513,2756257,5364271
42231,32985,59640,40205,40280,43375,52384,79240,110419,215922,270381,338157,712702,935014,1694365,2774466,5532011
46874,32404,43376,39037,46302,41851,49969,78596,109660,204297,282853,321255,746679,1020109,1716741,2889538,5510200
41304,34066,40447,38609,38769,40819,60304,90702,138776,212640,277747,328079,750731,928753,1714470,2714972,5467714
39102,32931,37434,43113,39737,42718,48167,79468,124144,203744,279163,1005158,727406,926105,1629586,2939059,5183941
39947,34699,40500,42985,38071,41362,48422,82183,117454,205013,267071,352597,719907,961406,1626739,2699668,5672987
40240,33860,44519,35610,37513,43318,49323,77494,107026,197564,275091,323851,733496,944802,10201811,2929780,5280608
43168,32812,38345,35171,37563,42029,49379,79740,116236,197685,270690,347793,739310,920155,18100877,3850399,5580277
38340,34806,38693,35160,41321,45899,62628,80770,141559,193670,270379,333419,776362,912641,1635401,2717788,5268549
38635,32893,39981,34595,37051,41728,49009,73032,129428,193382,280551,339182,760627,918452,1644789,2810037,5177489
40372,35389,32930,33365,43601,45496,56390,77062,148146,223091,273082,342500,767234,940856,1631602,3062408,5326238
38808,35031,34303,33621,42788,42796,49876,77392,111984,220829,268150,335748,761742,939639,1672956,2919055,5600206
38406,34252,36223,35781,39157,40585,50310,78755,110985,207294,268904,328569,707768,980237,6227940,2808185,5150185
36370,39587,32482,34149,37664,41163,49851,87868,105926,213149,266450,341240,779145,918176,1672758,2745137,5591387
36838,43801,38093,34897,33935,40909,49930,87663,143231,218196,271286,345034,763572,943427,1631325,2819341,6324789
40330,45617,33941,36319,40730,42469,48244,84654,120753,204655,284100,334644,767710,919108,1681503,2897030,5551185
39938,37007,37817,34504,34155,46175,48584,77495,116568,208940,271045,322017,744689,998529,1640312,3464516,5405615
42663,35544,37747,34632,33232,41473,59904,76937,112668,216679,272974,309226,728297,953247,1646600,2818150,5341807
35291,32993,34638,36340,35258,43361,60074,77810,120774,199673,279601,331313,725267,924255,1603270,2830496,5193242
45322,33921,34689,38420,34203,41714,56220,87379,105487,203516,272370,340494,742257,927036,19542812,2924187,5590885
34233,33483,35768,35131,34470,42492,58398,78104,144286,212468,278930,341796,757092,928798,1726666,2941209,5488690
36113,34537,32848,36582,36855,45299,56867,78382,115213,198428,269983,342434,706306,934016,1661102,2955195,5513133
39463,34879,34140,34221,35054,41492,57301,214048,117759,204316,283857,321404,689412,978888,1681742,2884782,5503870
35688,34618,34197,33782,34458,40485,54656,80129,114663,196534,270444,319032,723171,957085,1631915,2939941,8450365
35891,41041,34724,35431,34085,43264,57111,76661,117000,203967,284750,319743,777854,951316,1615497,2867426,5439355
37378,34648,34148,34962,33856,41821,58372,76456,109246,195090,272509,327028,730265,909968,1668299,2989089,5634279
36042,33749,33320,33453,33255,48683,58387,86676,138121,216293,271790,347740,793987,967380,1619856,2827100,5186864
35468,34652,35861,33109,34254,41916,50691,81159,133333,201768,271826,353468,734023,947176,1585140,2814155,5511082
35241,34893,31771,33150,34026,49375,50566,77436,124786,201548,286153,328583,759351,918264,16688278,2871834,5414504
35312,36458,32062,33371,34277,51200,48587,78392,104426,215958,285489,342238,786962,924505,1611868,2943376,5555870
35926,30981,34003,33245,32712,50542,50775,78436,110731,205901,271691,328798,732891,943855,1636764,2967643,5384411
35082,34584,33095,33365,34860,48012,81144,83598,114828,200314,274927,328404,764655,938481,1625974,2942525,7067850
35889,33811,33851,32728,46963,52109,50651,78854,136165,205019,271849,320557,728021,946296,1641498,3407254,5403917
35195,32338,32651,33055,33994,53048,48313,75747,114283,204377,272913,343013,737357,977215,1611973,2901486,5471940
35179,33303,33021,36241,36250,49998,48857,91740,112968,201448,269193,315139,773259,920213,1612443,2882924,5194799
33898,36791,33217,37440,33835,47952,54311,82773,111423,206990,288709,328519,744849,955977,1606284,2927833,5516663
34848,35088,31834,34414,35813,48811,58789,80683,113920,202009,271391,323836,749414,948980,1679984,4949906,5549832
35695,34737,33794,35808,33339,49623,49342,78523,111669,204617,271988,346420,682862,953303,1612046,3084677,5371397
36598,38330,32825,33261,34582,50035,49793,79650,145762,207284,276281,332181,764064,931834,1744849,2860778,5456283
35673,35999,31571,33793,34434,51844,50398,80174,121456,209179,275912,343243,802170,930683,1609649,2931024,5149956
34357,43164,33679,34915,33247,51671,48624,79075,120902,202878,271906,337029,742174,940691,1687117,2901970,5526268
35260,35506,33381,34997,34121,55933,49001,82782,118530,212371,275647,321807,794165,934308,1616128,2921247,5629109
33563,33913,32313,38797,34358,47259,47730,76077,120735,215285,277100,343710,754283,898417,1620999,2866268,5729648
37897,37532,31513,42474,33487,44697,57483,78259,113188,204277,285426,325722,741574,923978,1638727,3005560,5564760
31657,32745,32038,39753,35308,43479,48635,76447,136712,217390,2634476,332186,717364,920583,1638329,4666766,5595982
32580,32382,34818,41156,34579,40654,49969,84377,120018,221727,293856,327933,738640,950967,1634483,2815163,5583118
32902,33715,33657,37288,34935,43174,48406,79480,121383,211977,276190,336269,750914,938895,1648016,2792866,5557208
30738,32768,32112,42342,36973,43813,56949,84980,125570,203656,280113,337629,760026,913880,1617459,2723205,5597040
32846,32951,35077,36091,36269,40243,49569,77164,119845,209631,272201,328227,724488,934032,1641000,2839628,5591875
31241,32787,32951,34907,33203,39916,48892,77276,116051,200496,280850,322793,745678,935400,1633445,2745716,5612907
31439,37087,33350,33063,35434,40347,50371,78149,140559,216718,267107,320571,785256,910010,1615900,6412083,5448230
32695,33585,33271,35554,34074,43977,49392,96712,123612,214505,262358,491141,722428,942393,1589594,2726303,5399173
30671,33697,33111,33300,33149,47550,62180,82359,121019,218775,276488,406188,768563,946760,1605202,2857394,5473237
37852,34452,41500,33468,35777,40822,51743,78682,116097,209575,283869,330221,762405,934049,1591881,2655222,5523922
31758,32479,35910,33748,35927,40987,68493,82081,113386,207034,284474,294260,724169,1086702,1649439,2729392,5414935
33660,31212,39406,36296,35048,40406,51293,78006,119697,205546,268714,349973,740488,954239,1633205,2854383,5596672
30938,35725,38250,33664,34348,44181,49015,78139,133191,201463,288985,343889,722554,946256,1637528,2802684,5554828
31925,30202,38386,34856,37367,52174,53719,77505,132429,211624,273919,328784,721958,912622,1607228,4903923,5569521
30935,35052,38336,33077,36513,42036,49286,77095,113612,198996,273369,327428,711156,913858,1608754,2613650,5322798
38776,33935,38826,36630,34490,40602,51354,76856,119156,212857,274212,330013,783921,919435,1556670,2848400,5557172
32415,33391,35234,32183,33424,41064,51793,77767,112589,204633,271544,330130,684068,932730,1596449,2627584,5310042
32662,34362,42414,32325,33439,41420,48662,76513,115486,197640,281649,329663,707416,976765,13133948,2659847,5711156
34184,36152,40065,33768,34945,49253,51110,80230,142535,199805,270536,341038,744148,909558,1713909,2861791,5388392
31883,32914,33879,34851,34615,41145,49141,84665,120795,196904,267925,322274,744877,930016,1653056,2761460,5604641
31643,41045,33688,33655,41567,42499,48543,74400,114630,214993,272260,352727,747590,925266,1666690,2765920,5432915
42515,31393,31432,33728,32751,42466,48476,73934,112942,209798,260812,342568,796707,911431,1667390,2841676,5446203
31357,33431,35781,32876,36683,40752,57449,75451,111323,234509,272240,365368,731787,917556,1627067,2514820,5556830
34229,32474,32431,34126,34734,44289,50094,78739,115917,212026,288747,328396,756198,933195,1619301,2697154,5262123
32276,38882,33607,34855,33534,40696,52154,73856,103800,208353,276959,336780,749958,998839,1642563,2802856,5496567
32528,32650,34378,33887,34023,44176,65275,74481,139149,205012,273635,336966,730013,955385,1711408,2694273,5547776
39864,32685,36928,33133,34882,40796,51999,86151,118963,199772,295448,350320,721076,960109,1664668,2567356,5517511
32278,32873,36255,34922,43068,40288,49214,82052,129853,206282,265478,337817,734815,954908,1632106,2619405,7070236
32150,33697,33522,36377,34193,40040,48988,83177,162504,205107,291393,362377,728677,956943,1657038,3304149,5269149
32325,30166,34898,33604,34279,45774,50194,80852,115720,193767,283084,337630,717275,974032,1702811,2562768,7123193
31065,33080,31327,34922,35550,39977,47716,79031,111809,1211026,281983,348746,747245,967541,1669027,2607274,5484535
39211,34139,35032,35241,34060,39984,49325,76813,140112,296964,267645,341504,737893,951932,1642477,2670762,5270624
30441,33620,38826,32872,34614,43188,49612,78963,116148,206619,270994,342863,769290,947704,12803680,4300334,5430989
31643,31479,34608,33533,51097,40117,47696,78123,110824,195508,279261,346140,729757,941811,1689553,2679163,5566185
30847,31545,32593,33707,38335,43858,48867,77109,116976,199158,285012,327197,748101,964507,1653433,2929657,5452342
30899,31798,34638,33836,47044,47635,48010,76932,113702,206747,270408,344574,746062,964539,1715798,2681020,5458216
32529,31267,33829,33570,38360,60802,48095,85453,137033,215593,283749,344495,735210,984199,1724899,2693827,10825772
32503,31560,32741,34206,39239,48600,49251,77071,121581,201914,290464,323826,742588,945901,1754910,2723168,5442891
32620,34242,33627,36314,36707,47168,50708,75354,117631,216818,288935,323326,689801,948114,1746191,2780429,5165701
32488,31866,37136,36126,39615,47482,48796,76751,131472,217552,274116,323240,790821,1085733,1694770,2730909,5267151
32780,30480,31588,31685,39957,47947,56689,75747,114725,203421,263400,317188,723462,952946,1648017,2925540,5507879
32183,33372,42829,32903,36308,50397,48472,76535,121752,204870,277914,323516,766089,961588,1643932,2711013,5496378
33061,36680,44050,35463,37832,48514,48600,78544,142093,219616,285767,330835,760903,976389,5919722,2669613,5458212
33494,38146,34281,32019,38406,51737,48239,86200,121351,202405,283604,351223,698578,956362,1722042,2770460,5499912
33959,36851,33290,34214,37842,49888,48193,87608,115003,207790,263433,321245,720329,948486,1677060,2694116,5064253
32357,34414,31347,32559,37207,44962,50234,86683,113096,210323,269408,318934,749510,952503,1700758,2666166,5802214
33701,32473,36478,35702,36113,41235,58059,82298,116133,209561,285917,326202,721034,931375,1684138,2734731,5478767
32482,32596,31430,36018,36982,45020,50801,80072,120773,222207,284903,331520,726589,928032,1691691,2738832,7244121
31492,34486,30751,33188,37104,42792,55486,79825,136228,212639,270073,345787,735400,959089,1651967,2826295,5387890
31943,34371,29769,34001,42728,40956,49522,77724,117948,210062,273930,313012,732480,959161,1671152,2844495,5393563
33617,32958,33362,32469,39135,43588,48211,77568,113386,209945,275611,329935,724415,930510,1666455,2718790,5459020
30766,33537,33243,32979,38554,44867,49108,78721,109906,202865,267240,337077,729910,936532,1697730,2764698,5560863
31950,34879,34541,34432,40526,44401,48739,80707,115731,202564,285255,341692,731736,975405,1741611,2699951,5342920
31875,45040,32173,34608,39535,44967,58094,79940,109202,228328,267746,333724,708933,958484,1706808,2949436,5794070
32963,32810,34921,32762,40001,42500,49189,76269,133726,206080,273400,356199,735244,936179,1833394,2704587,5345377
32203,34302,32864,33909,40691,43424,49066,83495,120049,202658,279947,347887,699934,943672,1757072,2847688,5554223
32325,35481,33807,33394,40147,40706,48888,81030,117504,201735,282202,345388,740700,947335,1717020,2894006,5364478
32871,33753,34474,32072,40987,40901,65049,77594,119726,205535,295595,347645,728777,914059,15515614,2766108,5628942
31750,33524,32303,33623,38705,40900,50161,76782,117957,206866,264115,331331,732096,906734,1706352,5326643,5455010
31996,33617,30489,35102,50256,43754,55708,88312,111033,205696,272704,336107,757585,915532,1650796,2840702,5648357
32591,33580,34589,34388,39068,42755,48955,86193,144722,200295,273264,352794,760219,889606,1707000,2656085,6383618
32813,34346,35025,34926,43977,40317,65910,103987,130819,204298,276265,343952,733173,993353,1694266,2837430,5615007
31792,42758,32291,36125,37537,41720,53962,92412,112161,206421,269399,338164,802015,918952,1695989,2724493,5398519
33466,32207,33307,33442,39902,44916,49648,89344,115375,201506,286866,337351,715026,923563,1705396,2793089,5517124
30403,29886,31069,34445,41108,41268,50198,90890,109926,199925,282568,364457,686248,987295,1661200,2575355,5461067
30668,32248,34332,34404,40092,41584,49056,93261,119587,205597,274106,349883,708992,951377,1666924,2797055,7405275
32670,36142,31442,33057,78639,41378,48660,92977,131834,198412,279694,342464,738982,975673,1872798,2709056,5476270
30697,46435,33046,33547,75791,41200,49363,92301,134088,205562,269225,342298,758328,929396,1790957,2723150,5558401
29389,32488,33927,43077,64054,41298,47733,88148,132332,192808,267364,327769,748595,896066,1625182,2906288,5537289
29697,30073,36977,43032,61583,40884,48739,89045,120145,202604,266703,330119,704647,927873,1637745,2778064,5435984
31217,30936,29438,39346,46975,41708,49290,86957,110682,200710,270446,338100,768222,913248,1668697,2870545,5357576
30450,33294,33854,49313,46137,40400,48617,85033,106803,204067,265557,340625,735557,929214,1654319,2961119,5415611
30271,33779,33843,41064,46209,40616,51385,87126,136148,204599,272183,346397,713756,927402,1591345,2721237,5558019
29784,34255,32657,41678,46929,44324,50465,88628,135903,200722,269681,339070,814054,921288,1714055,2862238,5518223
30115,32402,32850,40387,46531,43584,48756,86296,116988,199393,288574,340893,731649,997967,1644391,2905067,5467312
28868,34748,32108,34902,46307,44133,54363,92310,125770,200647,278153,341625,757763,900681,1636479,2851628,5431042
29802,34050,33039,36111,44016,42299,51378,88680,107168,204575,278722,335124,5652331,965067,1697561,2668846,5389197
30374,31712,32361,34156,44572,45754,49800,86720,107589,202082,287473,321304,780401,911573,11292344,2721592,15336837
29761,32368,32956,34760,43781,41026,47211,87857,138371,190871,280994,336225,740029,923158,1655628,3999171,5306287
30961,33784,31501,34972,43761,37962,57846,88123,117625,208457,269893,335404,694450,924047,1789497,2638349,5442017
30398,31637,32225,40448,45835,43402,60576,126311,122244,219179,285227,329902,709790,961085,1717156,2856179,5831002
30406,34809,32186,45468,43174,45092,50530,104424,121767,213684,272374,329315,746351,933659,15252826,2837895,5393286
33302,33309,32478,43179,43833,42402,58280,99500,118583,211921,294729,333342,733327,931675,1793276,2775621,5563690
31511,31117,32975,37035,43325,327524,48928,100735,118447,213742,265553,322890,734032,934245,1786623,2793119,5891211
30296,32861,34525,36585,47108,45502,48346,99364,139213,208533,283629,339229,775879,900357,1680123,2862177,5052661
29408,34085,39180,45306,41124,40705,48388,98326,124513,202724,271765,317831,748016,947351,1719862,2651209,5694705
29619,31486,33173,34802,42589,44015,46979,97627,112043,200472,283557,319987,728968,912752,1695747,2769189,5561818
29405,33463,35433,35124,42536,46977,48915,99758,118853,189864,284669,317178,710535,913607,1834817,2838665,5264018
33235,30484,37704,34536,42112,45903,54858,89788,116754,221472,275031,337422,758432,929585,1674391,2811032,5215106
33087,35404,36324,34751,41144,52295,49821,89164,118382,229452,285110,317396,734121,912756,1677551,2736921,5648501
29107,32489,31822,34319,41513,52370,50208,86773,137016,210834,279868,334242,716032,946167,1767426,2758929,5470780
30961,32456,32439,33344,41736,49710,50764,85976,120461,208696,269369,325395,724309,959628,1647172,2735546,5441983
28701,33046,32601,34057,42127,50136,50398,81538,117294,219342,283270,338371,739289,945840,1632896,2693318,5016993
29544,32715,30130,33757,41709,51268,48546,86069,118684,219637,265006,325201,693273,912837,1615855,2929605,5565088
30042,34145,31951,35140,40196,52396,48023,82361,115556,211626,271035,352655,718595,957491,1650630,2906373,5518730
