b16,b32,b64,b128,b256,b512,b1024,b2048,b4096,b8192,b16384,b32768,b65536,b131072,b262144,b524288,b1048576
18764,17541,18028,17534,17690,18729,18847,24260,24540,26337,29952,29008,30768,27431,27191,31369,31485
18540,17724,17885,17733,17666,18730,18332,21233,25129,26311,29469,27397,30979,28256,34148,29472,53423
18605,17664,17921,17594,17624,18865,18818,19571,24154,27535,29056,28363,30662,28392,26366,30763,30540
18542,17676,17903,17628,17643,18221,18512,19447,26628,26828,28290,29411,32691,28799,25540,45063,34303
18339,17644,18579,17688,17714,18035,18729,19373,33248,27504,28873,27000,30310,28215,26245,29686,30085
18398,17727,17992,17478,17646,18245,18429,24457,27481,26161,29113,27296,31573,29335,26275,29391,32678
18477,17776,18731,17532,17734,18007,18564,19764,25148,25233,28484,28772,30710,47814,55492,27748,30418
18382,17684,17979,17639,17613,25299,42239,19864,24942,25424,29660,28158,40074,28032,25167,34135,33282
18022,17471,17756,17629,17920,17856,22815,19443,25036,27047,29017,27223,30517,28073,26912,30404,34317
18056,17514,21439,17607,17431,17911,20168,19248,24046,25610,29210,27243,31610,28363,26043,31130,30754
18162,17494,18087,17521,17795,18023,26387,22329,31479,26012,29045,27813,45729,28842,26608,47595,31764
18460,17556,17723,17633,17623,18303,18827,19487,28435,26291,28718,27730,30426,28887,26527,31972,32423
18216,17576,18234,17616,17634,17925,18311,20008,26145,26857,29252,27288,29781,27375,26767,37217,30344
18596,17419,17850,17572,17547,17936,18243,20134,25801,27079,28947,28725,29965,27847,25751,30235,32285
18410,23157,17900,17793,18079,18291,18375,20111,25086,26540,29745,30045,29725,29346,26324,38514,32048
18156,17322,17832,17596,17659,17988,18587,27476,25258,26674,28098,28168,30909,27645,26109,31871,31581
18230,17393,17936,17654,17714,17792,18694,22813,26725,28628,29023,26914,29195,26910,26123,32464,32091
18158,17705,18235,17602,17526,17860,18608,20921,27343,25770,29028,29109,30638,29303,25708,30052,53584
18356,17509,17991,17610,17662,17916,18355,24362,25173,27225,29073,27712,35767,27671,27236,32515,32072
18210,17619,18084,17651,17594,17793,18600,22147,24373,26430,37539,27155,32036,28059,25925,45970,32261
18484,17693,18232,17607,17586,18288,18501,20976,24807,26514,28075,25740,29579,82961,25315,33145,50720
18614,17458,17801,17967,17779,17815,18639,20166,25188,27079,30620,27962,29442,36761,27748,36726,32268
18460,17466,18024,17581,17825,18251,18790,19973,24529,26850,33698,37654,29629,30421,25813,36087,33251
18462,17300,17852,17638,17913,17931,18830,20106,27451,26676,29247,27865,30358,28109,29374,31609,54113
18482,17642,17735,17581,17523,17868,18739,20407,28036,27604,28459,26456,29712,28805,25629,29751,31681
18351,17512,17870,17577,17540,17911,18323,19507,25791,27596,27500,26986,29987,27646,26977,31954,32679
18473,17604,18170,17631,17544,17737,17906,19673,25104,26701,28350,28876,30708,28753,25729,30303,29927
18349,17541,17822,17637,17580,18263,17978,18964,25556,26641,29147,27692,31163,26943,25849,31926,29529
18435,17509,17980,18053,17614,17848,17878,18544,26442,26544,29490,27948,29539,28021,25963,45496,33433
18493,17432,17888,17653,17759,17829,17758,19062,24917,25902,28970,27557,30958,28567,26098,39314,29438
18242,17571,18079,17667,17659,18227,17850,18503,25825,27472,28768,28959,30146,28110,25125,32421,34889
18425,17434,17758,17517,17508,18037,17616,18987,26664,29007,29141,28589,30936,27803,38335,28649,32253
18366,17697,18113,17482,17727,18373,19392,19813,27787,26562,28777,27769,44883,27631,33687,31273,52705
18281,17627,17787,17545,17569,17709,18154,20297,26376,26205,28724,27417,36310,27065,28426,290098,32283
18105,17429,18087,17779,18417,19313,18220,19476,27174,26263,28932,28185,33884,57209,25849,32727,35665
18382,17431,17870,17821,18339,22319,18062,28263,25177,26961,29024,30674,30759,29347,26169,31985,31180
18571,17675,17973,17742,18483,18181,17782,23200,23460,26253,28932,27144,29362,27924,26150,30337,33786
18660,17540,17795,17801,18817,17984,17977,20699,24977,33518,27754,26224,30899,27790,26771,31028,31936
25538,17481,17808,17678,18219,18006,18028,21193,24019,27411,34565,27597,30648,27823,25849,29616,32984
18629,17484,17794,17646,18322,18028,17827,20859,26272,27873,27885,27002,29042,28156,25855,32141,32307
18754,17441,18362,17696,18826,18317,18147,20394,27892,28316,28554,27631,29763,27393,26343,30614,31933
19139,17446,17839,17681,18149,17928,17975,19934,27795,27499,28359,27374,29944,29161,27365,31050,51821
18450,17452,17810,17654,17958,17854,17852,18858,25944,27387,28890,28000,29823,28539,25949,45423,32475
18817,17373,18259,17794,17924,18012,18485,18737,26724,29083,27884,26997,29856,28136,26803,36077,41421
18585,17405,17818,17564,18033,17861,18617,18879,24145,27977,27153,27291,31655,29009,27628,31921,419834
18551,17400,18054,17439,17799,17975,18987,18392,23382,28619,28631,26176,31086,27854,27308,28979,32913
18513,17824,18288,17585,18058,17984,18554,18817,26770,28603,27654,29904,30705,28879,27270,31635,32417
18688,17709,17821,17551,18011,17948,18456,18747,24806,27909,29719,27611,30967,28034,27653,29953,32199
18459,17339,18167,17707,17987,18381,17963,20469,23319,27286,29190,29308,50353,30230,26396,32805,31560
18513,17513,18392,17388,18282,17985,17831,20046,24328,27183,36585,26126,34062,32007,27137,46799,32696
18610,17567,17955,17720,17797,18689,17814,19335,24301,27567,28722,29342,28737,29153,26255,32181,31170
18407,17391,18072,17473,17934,18668,17780,19302,23588,27278,42575,35705,28263,27157,25372,43803,31674
18582,17378,18084,17545,18303,18552,17919,27247,27084,28812,27708,27583,29994,27272,25896,36714,51335
18566,17429,18008,17461,17765,18641,17639,30413,26951,27516,30123,26708,29583,28292,26450,31494,30200
18347,17254,17992,17738,18044,18643,17881,20779,24568,27836,28646,26250,28970,29231,27473,30368,33601
18353,17354,18113,17533,18085,18671,17944,20136,25843,28472,29153,26309,28409,254683,27349,33008,50945
18500,17480,18196,17447,17840,18793,17846,20736,27026,27265,28476,27175,29068,27997,51618,31560,29603
18614,17395,17912,17625,18136,19638,18222,22101,26400,27873,28621,27297,33893,27464,25814,274845,31103
18478,17675,17866,17999,18061,18859,18185,19785,27255,28261,28476,26274,27093,27077,26086,30243,51213
18961,17574,18037,17787,17738,18379,25730,19157,24211,28385,29349,59841,27929,28113,27465,30528,30553
18407,17536,17988,17517,17691,23683,18082,19547,24635,28098,29610,28185,29053,29059,26687,46694,30696
18593,17572,17927,17642,17939,18261,18087,19212,24439,28622,29661,26696,27970,28465,26739,36378,57705
18284,17472,17908,17584,17805,18585,18118,19333,23885,28039,28376,27837,43851,60272,26694,31053,29262
18323,17536,18117,17995,18235,18154,18145,19311,23025,28511,29203,36999,32969,31943,27871,30016,30754
18831,17434,17835,18377,18396,18661,18824,18485,26976,27275,28904,28628,31636,27841,26181,31243,59455
18758,17401,18012,18013,18281,18670,17935,18678,25932,28917,28111,27226,30593,28419,27447,31025,30498
18545,17546,18081,18293,18374,18292,18180,18725,22881,28718,28054,27608,30770,27766,26599,32382,30035
18685,17495,17797,18417,18608,20285,18476,19052,24024,27944,30347,27739,30691,28334,26340,35376,52486
18163,17482,18080,18031,18700,23954,17886,19227,22580,28525,29073,27375,30218,27124,26433,32850,28361
18316,17462,17984,17932,18206,18423,18429,19219,22541,28123,29078,27347,30192,27847,26251,53842,32513
18616,17582,17819,17868,18268,18476,18469,19143,28509,28010,28738,27422,30881,27237,26657,32397,59800
18527,17631,17777,18456,18718,28263,24581,26361,27367,26498,28965,32829,30085,28689,26800,32531,28711
18538,17682,17956,17967,19406,19875,17839,21371,25012,27882,30074,27159,30301,29146,26530,29376,32133
18568,17412,17789,18267,18522,18186,17712,20550,24841,27759,27986,28026,30572,27592,26098,31452,57519
18396,17383,17853,23426,18616,18408,17741,20676,23609,28737,28587,28884,30789,27410,26353,29566,31445
18370,17438,18050,18370,18262,17930,17987,20710,22469,27678,29612,27605,31770,27690,28059,31021,34767
18636,17442,18003,18376,18337,17900,17821,19283,27458,28368,28027,28935,31449,34908,26508,46538,31198
18781,17535,17851,18370,18402,18251,18026,19079,24741,27410,28951,26697,34001,27687,27817,34038,34928
18729,17656,17931,18699,18435,17830,17898,18352,24182,28630,28301,27296,32965,28441,26075,32767,33678
18547,17471,17930,18093,18264,18046,17974,18553,22981,29903,40169,27471,30379,29121,26911,29604,32690
19163,17752,18140,17985,18447,18023,17853,21610,22873,28361,28427,28489,29945,28948,61416,31055,32774
18672,17527,18104,17958,18394,18137,18026,20891,22667,28188,27604,27036,30585,28112,28959,29670,32929
18493,17553,17969,18348,18482,18011,17926,21499,26424,28084,28460,27683,29815,28493,26737,31814,55047
18088,17605,18066,18402,18328,17949,17981,22499,26665,28957,28405,26978,31233,29161,25896,47877,31025
18346,17658,18108,18290,18000,18063,27168,22055,26035,28605,28440,27165,31917,28265,25972,34895,33454
18346,18372,18008,18397,18009,18207,20497,22450,24518,27650,29690,28175,31145,29312,25858,31873,54312
18402,17659,18281,18354,18291,17919,18427,22477,24270,28336,29602,26737,30924,27215,26795,29005,32132
18262,17545,17898,19481,18485,17976,18281,22425,23068,28103,29547,27699,31821,28206,26990,31920,32756
18629,17352,18065,18424,18399,18025,17960,21911,22642,29019,35381,26925,30246,27627,27183,29644,55827
18568,17384,17903,18262,18033,17949,25111,22452,26749,27956,29896,34134,29136,33008,26233,31209,30571
18623,17614,17720,18254,18109,17986,17926,26420,26537,28793,28388,27471,29875,62528,28142,44098,30476
18376,17181,17916,18207,18198,18217,17707,25969,25466,29331,29522,26905,29393,37481,26974,31000,31320
18498,17705,17823,18205,17975,18205,17873,26173,26018,27220,28425,27803,42052,28544,26840,47238,32863
18912,17652,18031,18269,18546,18306,17795,24145,23195,27887,28511,28258,31362,26711,27905,35446,32238
18740,17510,20902,18283,18070,17945,17993,22388,25743,27089,28918,28743,30792,27075,26872,32537,425151
18711,17568,18631,18124,18078,18024,17932,22264,27775,27117,28676,35410,31219,27327,27237,30181,53129
18352,17627,18769,18462,18381,17944,17756,23816,25216,28427,30077,31873,31866,29530,26955,30699,30991
18676,17456,18961,18334,18039,17933,17760,23098,23534,28212,28090,29003,31827,27634,25901,30661,38519
18332,17482,18885,17665,18195,18567,18209,23387,23298,26709,28665,28877,30954,28442,26849,30486,30794
18657,17419,18853,17860,17981,18026,18395,23127,34292,27904,29404,28468,31613,28453,27495,44237,41842
18488,17503,18859,17825,18178,18320,18221,21846,29248,26919,28083,28377,32372,28122,26271,31938,31172
18500,17441,18590,17804,18253,17855,18221,22529,25495,26439,28939,28381,31765,27846,26709,43678,32020
18578,17523,18662,17675,18053,17876,18335,22842,24588,28471,28509,27076,31457,28616,25604,45549,30571
18575,17359,17722,17519,17967,18303,18338,21968,23450,27803,28691,27596,30140,28248,26494,31200,31863
18491,17499,17867,17476,18012,18030,18510,22771,23524,28324,28179,28706,32680,30208,38747,29902,31672
18342,17522,17964,17777,18118,17868,18714,32647,23300,28217,28549,28440,31863,28162,27105,31731,33606
18265,17528,17955,17623,17792,18061,18255,26907,26612,28249,28382,27655,29818,28885,27240,29688,52559
18208,18366,17793,17984,17716,17931,26742,26245,25052,28613,29804,28943,30968,27118,26009,31335,30994
19440,17544,17922,17716,17571,18152,17995,24443,24285,27938,27860,27056,31445,27364,29395,45150,51265
18217,17575,27432,17534,17775,18072,18639,22786,24168,28444,28936,26738,30434,27960,260089,31388,33876
17946,17648,17926,18033,17639,18160,18852,23373,33578,28125,29348,27469,29896,27330,27163,46508,35368
17909,17617,18013,17907,17786,18067,18906,23493,23129,27348,29121,27671,31762,30625,26119,34314,29996
17830,17715,17843,17597,17686,18197,19086,31555,27724,29691,29431,27409,31086,26993,26875,32338,33082
17921,17549,18123,17971,17916,25357,19227,23502,23944,28158,30251,27960,31853,27649,25479,29981,31391
17861,17517,17783,17717,17665,17838,19278,23040,23725,28562,27174,27109,31588,28480,26321,31386,30573
17717,17584,17874,17510,17518,17879,19101,28368,23144,27885,30193,28145,31960,28410,25971,29639,48947
18294,17509,18065,17973,17601,18345,19363,24436,24120,26837,28548,28433,31067,27468,26330,30872,29912
17876,17251,18176,17669,17653,18174,18911,22998,22983,27960,28395,27017,32258,27559,26408,44593,56456
17502,17638,17858,17706,17795,17915,18786,23534,27554,26166,29371,31610,33395,29956,26132,34825,30581
17662,17472,18019,17715,17588,18091,18432,23608,28155,27187,28561,29554,32064,28317,26907,31171,34223
17957,17537,17786,17855,17596,18725,19764,25071,26417,28965,27732,27123,31325,28018,26457,29866,60421
17791,17506,18046,17793,17719,18828,18496,24924,24432,28282,28967,28267,30796,28108,25726,30782,30681
17632,17614,17856,17558,17692,18489,18446,24729,24066,29014,28070,27493,32426,27443,25579,30050,33985
17624,17441,17832,17751,17666,18417,18497,24596,23797,27297,28501,28493,31713,28001,26026,31101,52345
17587,17558,17994,17562,17750,18764,17938,23783,26549,35638,29278,28145,31217,28001,26349,30109,29314
17502,17549,17740,17568,17566,18794,17897,22320,24707,28306,29165,27247,30710,27375,27538,30230,32588
17510,17606,17767,17424,17707,18720,17882,26716,23763,28206,29800,27765,30882,27572,26999,30304,29607
17663,17557,17891,17643,17500,18804,17864,25664,22844,28375,40734,27978,30425,28155,25496,31370,34094
17616,17429,17717,17617,17510,18925,18304,24875,23347,27825,27446,27349,30773,28245,28513,45659,30579
17706,17603,18078,18104,17632,18788,17782,23844,24056,27956,29203,29363,30379,27751,26161,34249,29674
17718,17493,17856,17660,17708,18585,17868,24778,27767,27942,29612,27155,30830,28288,25580,31837,33113
17950,17906,17839,17828,17512,18643,17905,23214,25098,28733,28262,27801,33441,29728,25599,29827,32893
17808,17772,18037,17641,17612,18638,17850,23770,23757,28179,28836,29423,30462,30716,25241,32123,56906
17675,17654,17694,17565,17661,18588,17860,23841,25007,28230,29093,28659,30826,27641,24941,30635,33235
17328,17672,17880,18179,17728,18206,17918,23012,25601,27356,29230,26963,30492,27399,26915,30157,33099
17175,17529,20495,18358,17722,17862,17812,22743,25196,27884,27380,29282,31180,28324,27244,47933,50430
17378,17596,17742,18485,17569,17549,18299,22785,27178,28574,28362,27350,30962,27677,26027,32863,30218
17280,23771,17913,18555,17626,17846,18502,24302,24417,28137,28731,27233,31108,27322,27269,32084,32470
17131,17518,17967,18259,17512,18107,17678,23991,25124,27544,28315,27080,30796,27604,25799,29959,30329
17221,17367,17672,18626,18066,17988,18582,23105,26132,28488,29210,27695,31501,40996,25588,31857,32944
24412,17306,18179,18067,17828,17535,18147,23290,26094,28368,29480,27875,30579,28237,25263,30588,32131
17200,17524,17887,17749,17586,17605,17846,22993,27930,28039,28301,28245,30063,28442,25979,32190,29676
17452,17474,17682,17700,17692,17591,18194,22874,27711,28021,28534,28249,31085,28317,25389,50839,33966
17343,17437,18268,17680,17667,17907,17924,27727,25664,28554,29645,67730,43788,27755,25877,34552,32720
17457,17554,17780,17446,17795,17658,20538,24478,24915,28640,29276,32835,33156,27759,25960,35465,33916
17441,17352,17821,17777,17556,17679,17797,23906,24026,28850,37125,29963,30178,27542,27359,28942,33392
17153,17683,18201,17647,17786,17745,17856,23487,24353,27291,29207,28715,30586,49966,27352,29201,32802
17289,17295,18199,17903,17695,17578,18193,22383,23868,27735,29748,26879,32335,29035,26844,28760,30463
17439,17461,18183,17793,17692,18283,17830,22925,27347,27825,28745,29138,30610,27957,27342,30785,34274
17296,17311,18188,17609,18143,17904,17754,22873,26962,26743,28695,28994,30579,27675,26891,42680,37703
17336,17465,21346,17629,17759,17828,17901,22404,26048,27915,29122,28886,32418,28170,26397,31136,31123
17070,17543,18010,17612,17665,18081,18026,23858,24483,28415,28083,28246,30607,27654,27537,36488,32282
17223,17472,17838,17685,17647,17566,17876,21792,24187,36034,28624,32640,31733,27799,26311,30104,31704
17142,17340,17792,17859,17791,17561,17946,21352,34273,27909,29391,28639,31316,29271,54148,31263,32472
17186,17317,18730,17603,17637,17583,17808,22080,27341,27993,28929,27542,30845,27285,26985,30086,31234
17473,17605,18050,17601,17617,17679,17909,20731,25405,27512,27994,36911,29536,28016,26984,31205,32950
17379,17480,17958,17718,17670,17430,17926,21135,23460,26109,29888,27426,37947,28218,28337,30006,51503
17245,17460,17955,17685,17759,17432,18086,21842,22420,29467,30252,27231,32902,27605,26133,31494,29845
17296,17543,17997,17681,18087,17586,18187,21966,24913,29327,29138,27406,30771,27303,25639,30403,33937
17164,17515,17875,17666,17711,17909,18115,21741,26167,27888,29790,27325,30819,28749,26447,32236,32494
17239,17297,17973,17666,17673,17571,17992,21225,24887,27958,28916,27489,29928,30098,26441,46897,32662
17208,17472,17801,17590,17625,17969,28484,21211,27401,35443,28996,26556,29999,28142,26934,43302,31883
17218,17580,18141,17740,17759,17766,19289,26343,25034,27378,27901,27795,30005,27835,26735,32263,31877
17286,17485,17940,17585,17475,17458,18609,24840,25414,28308,29095,32065,29445,27713,26754,31955,54973
17374,17358,17721,17798,17498,17664,18295,24882,27731,27115,37804,31282,30078,26973,25976,30402,31104
17458,17606,17574,17713,17654,18008,18079,23269,25648,27992,38156,28485,31835,27612,26475,30224,33046
17122,17492,17756,17571,24845,17509,18442,23095,24228,28583,29699,26856,30505,27170,27127,31177,31190
17034,17580,17878,17731,17572,17583,17852,22620,26436,30045,28154,27513,31277,26613,26867,47123,33992
17228,17378,17769,17673,17634,17927,18045,24446,24662,28687,29190,26913,29763,27752,26425,34658,31459
17256,17740,17818,17681,18742,17536,17898,22184,24125,27301,28513,28658,36675,27586,26008,46868,32786
17392,17364,17839,17662,18007,17615,17954,21857,23932,28262,29808,29340,33179,27530,30025,35514,31158
17323,17591,17865,17752,18346,18077,18031,22385,23452,27510,29957,28417,31771,27912,26798,31756,32311
16957,17591,17725,17763,18139,18490,17936,22283,26624,29361,29828,28383,29655,28023,26982,29949,56597
17280,17581,17770,17577,17945,18005,17812,23705,25813,27849,28373,28564,31095,27900,26376,31204,29370
17283,17269,17796,17685,17989,18193,17961,22203,24807,28032,27718,28054,30488,29970,27468,29635,57712
17206,17281,17582,18039,18389,18013,18024,20813,25550,28699,28272,28407,31902,27755,25830,31915,32594
17180,17421,18021,17736,18301,17932,18023,22585,25462,27536,28434,28497,29986,27366,26095,38257,32875
17097,17345,27084,17618,17938,18242,17869,22711,26940,27386,29633,28796,31339,26464,26510,30404,28497
17093,17356,18694,17616,18132,18270,18034,22917,26519,30078,40348,27877,30657,27064,55722,53213,32288
17389,17484,17803,17664,18123,17813,18098,23534,25388,27153,28594,28704,30492,27624,28817,35184,28299
17258,17616,17860,17407,18039,19980,18435,23036,23164,27767,29542,27802,32566,27361,27450,30455,33451
17236,17723,23896,17630,18119,18852,18416,27682,22408,28237,29112,37338,32084,26766,26216,30058,45528
17199,17500,17626,17914,17969,18072,18124,25143,22122,27719,29110,29066,31297,27072,27696,31378,32234
17423,17346,17753,18026,18076,18397,18967,24644,21751,28623,29440,28372,34669,27575,26561,29632,37493
17214,17408,24332,17693,18069,18060,18168,24209,27120,28244,28507,27749,30947,27321,26068,30735,32684
17354,17262,17900,17636,19179,17723,18070,23207,24556,27231,29406,30913,45558,27743,27732,46147,32906
17118,17509,17833,17768,18328,18365,17993,22518,23028,27765,29446,28605,30860,27673,26270,35385,55986
17299,17454,21276,17700,18311,18124,17978,23325,22945,28819,28543,28568,30834,27639,26006,44942,30795
17142,17910,17759,17609,18884,18232,18168,23667,23042,27891,28874,28511,31714,30526,27052,35162,33606
17255,17704,17809,17663,18544,18243,18211,23596,22784,27972,37266,32163,31154,27520,26166,31594,30784
17286,17474,17869,17635,18773,17939,18018,23109,26500,27354,28618,28468,30567,27721,27495,39977,33280
17217,17483,17811,17554,18521,18256,18507,22463,24691,27995,33886,27693,30919,28616,25574,31425,440105
17239,17380,17812,17658,26717,17998,18222,23143,23685,28672,29190,27514,32947,27599,26873,30268,32703
17323,17528,17789,17772,18787,17900,18200,22279,25729,27847,34398,27098,31455,29171,35572,31376,52170
17233,17448,17647,17619,18319,17949,18063,22543,27938,36561,29628,27132,32466,29969,26481,46598,31575
17130,17447,17669,17616,18620,17918,18322,23021,25429,28612,28611,27156,43010,28715,25995,34091,32835
17001,17458,17803,17778,18128,18032,18207,23488,28662,28513,29054,43615,34489,28034,26737,47860,53646
17155,17435,18140,17714,18460,17971,17861,29062,27526,28059,28809,27254,30737,29252,26775,28665,30503
17155,17417,17740,17624,18255,17892,18183,26430,25653,27815,28574,26834,31207,27444,26686,30443,34211
17223,17401,17638,17852,18550,17817,18801,23932,24573,28337,29296,27478,31100,28250,26515,28686,32964
17342,17318,17874,17766,18451,17944,18084,23989,24842,28931,29965,27560,31363,27710,26075,30927,33251
17065,17377,17877,17644,18310,17698,18293,23753,25052,27943,28303,27638,30794,27395,27953,30118,55607
17405,17739,18031,17631,25120,17865,18453,24311,26987,28544,28582,27212,47997,30135,112209,30632,32031
17307,18002,17935,17669,23596,17922,18453,23451,25137,27914,28549,27576,30599,28268,28120,45406,32872
17276,17680,17787,18650,21942,17713,18356,23659,33114,27810,29267,28586,31136,27109,27509,34940,32889
17281,17509,17833,18419,21863,17911,18740,23583,24215,27608,29248,28392,30919,27705,27173,44337,34067
17050,17513,17930,18601,19574,17694,18095,23874,23244,28162,29535,27992,30456,27701,27849,48380,54684
17029,17589,17891,18610,19221,17913,18404,24822,23647,28086,28307,27344,30672,27620,27316,31309,31801
17291,17398,18062,18149,19352,17879,18480,23044,26522,27287,29311,28515,43316,27442,27532,30051,33111
17102,17562,17797,18509,19208,18225,18375,24063,27834,27196,26853,28247,31740,30820,27113,31820,30781
17065,17324,17914,18143,19546,17901,18606,23703,25233,28103,28090,27498,30736,32312,27953,30278,32602
17284,17642,17751,17743,19595,17997,18384,24074,25113,27962,30504,27682,29911,29062,27699,31715,30902
17076,17466,17738,18014,19157,18022,24062,24480,23660,28827,28416,27114,32119,27613,26036,29699,32109
17164,17471,17969,17637,19035,18336,18416,23647,23229,28263,28485,28683,33597,27981,33703,30435,51295
17181,17614,17787,17728,19129,17997,18400,22991,27306,26901,29560,27870,37964,27859,32051,46402,30021
17101,17577,17766,17595,18912,17646,18295,22490,25362,29228,29366,38967,30777,27522,28035,35869,33500
17091,17508,17729,17780,19034,18278,18202,26372,25156,29359,29513,27534,30570,30128,27618,31573,32333
17123,17447,17772,17565,18857,18292,18166,29223,24621,27447,28559,27819,30899,28910,27424,30049,33980
17007,17514,17831,17731,19112,17865,18011,28905,24828,27905,37483,29347,30670,29020,27775,32572,52964
17080,17458,17874,17824,18871,17950,18657,25308,25766,28180,28910,27876,30684,27931,27859,29830,32081
17083,17685,18593,17705,18812,18352,18174,24213,28901,27653,28434,27359,32437,29275,27317,31428,34390
17056,17532,17908,17892,18927,17926,18168,26358,26195,28387,28630,28367,45071,28773,27355,45434,54364
17235,17477,17745,17912,18897,18268,17905,25420,25236,28474,29186,28714,32948,27802,27553,35741,30511
17133,17502,17937,17790,18979,18205,18001,25029,25506,27523,30281,26948,30663,28491,27095,45361,34143
17062,17549,18145,17700,18795,18310,17970,24260,26522,26891,28339,28757,31808,28061,53300,34430,55244
17125,17377,17827,17757,18952,19297,18301,26242,27430,28209,28607,27819,30177,28734,28712,30791,31750
17193,17486,17927,17808,18674,18581,18438,25340,26932,28606,28824,26831,31710,29138,27439,29198,36106
17192,17356,17906,17781,18577,18920,18847,24313,25135,35830,28952,27358,30692,27454,28888,32543,31586
17313,17340,17608,17624,18738,18273,19022,23655,24012,29032,39317,27545,30733,27515,26861,30471,34350
17042,17386,17989,17815,18709,18189,18526,24485,24547,29173,28093,29073,31253,28131,27481,31899,37634
17140,17467,17937,17745,18572,18129,18400,24848,24670,28202,29633,28411,31252,33342,28354,30050,32190
17180,17470,17711,17644,18677,18029,18424,24639,27182,27033,28218,28185,32052,27950,27406,31055,32714
17098,17381,17822,17924,18466,18348,18277,24789,22840,27135,29237,26918,30704,27715,27997,32289,31738
17100,17389,17674,17903,18587,18290,18574,25486,26402,27923,38498,28687,32284,27475,27204,30019,33004
17224,17314,17804,17692,18589,18749,18085,28141,29508,26844,29030,26925,41170,28535,27935,32563,55577
17315,17447,17642,17570,18569,19058,18267,26545,26481,28296,29745,27506,33142,28060,27254,28765,32809
17168,17505,17710,17626,18444,18222,18276,25096,24665,26825,28091,27702,30491,29326,27152,32660,34533
17075,17596,17779,17732,18494,18036,17897,24862,25169,27128,29787,27903,30782,27781,28262,46446,30578
22958,17444,17720,17683,18632,18337,27068,23437,25573,28330,28395,27658,31005,28469,27045,35282,33741
17049,17347,17833,17690,18523,18346,20472,23633,27579,28079,29673,27701,30808,28521,28270,31722,30655
17181,17558,17721,17727,18346,18435,18618,22829,26553,27634,28328,39337,30809,28028,27612,30617,31907
17398,17429,17862,17803,18472,21065,17868,23625,26256,32495,28625,27566,31807,27515,26735,31683,52373
17169,17459,17745,17686,18287,20127,17963,24548,35447,27940,28180,27998,32131,27607,26975,29823,31478
17278,17535,17822,17685,18510,23015,17836,24767,24873,28448,28500,26693,31083,34064,28171,31879,50774
17099,17379,17892,17614,18095,18502,17956,25345,27931,28264,28947,28741,30890,32008,27584,48367,396975
17175,17428,18156,17752,18410,18467,17775,25726,25518,27963,28060,28906,31203,28285,27737,35069,55462
17322,17537,17911,17738,18278,17758,17861,25154,24104,27622,28241,28698,32309,28103,27827,44986,32062
17071,17341,17744,17663,18439,17819,17899,31442,22844,27312,29018,28201,31086,29261,33050,35244,29882
17214,17359,17892,17652,18355,17840,17992,24780,25693,28632,28918,26035,55547,27628,31814,39791,30661
17128,17571,17830,17616,17988,18068,17726,24646,26835,26841,28723,28112,31589,28563,25996,29805,33021
17450,17607,17890,17808,18211,17671,18057,25084,27779,28229,28154,27977,31565,29009,26869,33178,31364
17257,17557,17876,17559,25595,17762,17869,23822,34378,28622,28987,27654,32756,28273,27436,29924,40889
17360,17506,17791,17490,18504,18178,17753,23573,25940,29141,29377,27744,32280,28264,26196,296932,31708
17158,17754,17939,17463,17887,17657,17738,27352,25253,26833,34043,28694,31599,28525,26902,46259,33574
17160,17917,17806,17616,18242,17869,17851,25605,24670,27576,33799,27507,32109,27519,27988,36875,52385
17277,17488,17856,17674,17932,17670,17724,25023,24571,27636,37520,27111,30849,27806,28062,34906,30538
17123,17634,17892,17475,17676,17908,17661,24174,27921,27302,27431,27076,32053,28147,30038,30744,32830
17133,17422,17845,17724,17943,17507,26274,25620,24826,28755,30568,26901,31034,27711,27080,30644,31880
17122,17646,17764,17691,21128,17890,18321,24392,23800,27712,30307,28353,32102,46414,26669,29897,31501
17111,17406,17998,17983,17830,17816,18092,23941,23728,28473,30419,27844,31575,27885,27168,31259,30359
17272,17491,17813,17652,18166,17892,18881,25218,23385,28762,29607,29463,31721,27292,26249,29570,32907
17215,17259,17697,17774,82854,17830,18869,23950,23812,28663,30061,26730,30555,28676,26696,30502,31317
17186,17393,17806,17545,18487,18319,19408,25586,25920,26943,29110,26848,36152,27449,26648,45720,31929
17096,17409,17867,17791,18174,17815,19390,24481,26479,28618,28463,27526,31535,28906,29087,34016,40979
17174,17650,17786,17731,18282,18196,19222,24332,24943,27843,29067,33909,30465,28410,26698,31218,31918
17306,17462,17741,17825,18598,18079,18813,23606,24794,27792,29482,31894,48168,27702,32438,29533,30754
17240,17442,17780,17909,18383,17877,18762,24154,25099,29127,28451,30229,31070,28375,26550,30496,30572
17050,17450,17684,17810,18222,21500,19040,24290,25321,28237,29750,27554,30687,27492,25896,30781,32390
17038,17475,17885,17818,18603,18261,19054,22869,27806,28129,28900,26679,30485,27836,29499,31597,30377
17068,17325,17830,17799,18475,18288,18190,22867,26991,28253,28408,27863,32001,27441,27658,46516,30707
17238,17497,17646,17747,18495,17821,26035,23047,24412,27852,28984,26816,31906,28483,26620,34236,32475
17060,17503,17635,17877,18332,17843,18195,24104,23736,28609,28921,27226,30989,28316,27852,43339,32033
17106,17504,17774,17730,18414,18153,18205,27808,24276,27041,29330,28990,33025,56992,26143,35072,54316
