x86 inductor b16,x86 inductor b32,x86 inductor b64,x86 inductor b128,x86 inductor b256,x86 inductor b512,x86 inductor b1024,x86 inductor b2048,x86 inductor b4096
452512,762802,415207,494313,464794,541113,658880,1119915,2049363
480066,767217,410961,510227,469922,504934,657658,1120032,1947021
483337,762849,415633,516179,481607,512567,651498,1044828,2690027
477888,747316,413249,501891,485752,529655,646053,1031945,1749915
458561,738930,459779,495036,446151,514892,671678,998131,1996997
450431,743600,414410,531512,445766,533594,667575,990494,2918643
496325,741392,451733,499281,463181,543009,643217,992413,1807590
481179,763948,421956,492964,469540,504532,700567,987913,1738384
499765,737432,412326,488230,465644,528574,670644,1251970,2468187
474879,711319,402304,501131,466218,535025,680695,1126309,1765785
449610,756739,426678,487538,461271,520915,663512,1093811,1830865
455008,714641,414306,502977,471996,538701,671551,1012945,3414890
499680,698854,413061,501990,477981,536596,663663,1068785,2152640
477764,712742,416499,491319,478672,513281,644761,1038983,2104557
447662,743840,408401,498869,466048,519678,668269,1022263,3079648
404002,742169,416261,490852,485778,509091,683779,999310,1899202
460390,706430,456899,487909,477280,512253,667298,986756,1801968
559159,722562,436800,498945,477758,526103,692039,1017792,2557729
543441,719593,422372,501733,458415,521269,669563,1018662,1689485
451432,728335,442385,490952,473866,511539,651031,981931,2003024
501481,659216,425986,507037,463413,506261,670933,986676,3045872
480470,691455,415068,503493,472072,542537,650700,1009887,1999404
457514,676836,426423,497480,465306,513841,663029,1008317,1896936
425463,705968,429781,483633,470658,524660,637739,949613,3041881
438237,697415,412058,510728,475481,538822,633062,992142,1635487
466056,677693,409470,493073,488045,528799,645797,963930,1646999
443941,662790,418650,494904,460469,519964,698185,928456,2409729
460561,684932,441485,491373,451380,518597,652376,984656,1569493
474766,689960,412389,492915,471577,529931,656942,949328,2258562
478715,598185,434017,510526,477098,502752,668844,930817,3158510
490550,605788,435621,482966,476289,518850,667647,964325,2013454
468822,607116,422877,502708,463542,516185,657582,1368119,1936943
503368,611360,439370,485575,468514,537307,681370,1056505,2881932
489271,606458,417259,494733,466554,520699,641571,1091596,1795608
458921,603168,423306,494653,471788,541500,630833,1135442,1761598
438701,604757,420913,496645,447939,530943,655219,1150259,3407167
555315,610084,410521,486343,480500,507467,666992,1058482,2102486
568394,617330,421834,481807,463664,535069,665791,1026830,1955405
488337,636058,428727,509362,466868,500194,672502,1043222,2871981
423527,567881,428233,479012,478001,531347,678381,1018657,1817808
514313,620182,419866,482676,446264,516868,657986,1020220,1798897
479248,580695,439723,504652,458030,518074,804720,1078545,2624038
419936,593753,431977,489143,473448,525830,699977,988094,1701873
466259,599495,439232,482645,464398,518663,632856,983257,2205996
506355,582939,436761,504650,468004,525961,643244,1005721,3191262
481896,600347,423321,489099,477471,519283,652060,1015298,1921941
498431,612857,424634,498829,467932,527697,647329,963264,1880791
494107,648615,430143,492965,476857,515889,615200,963975,2449962
511784,610090,402815,496388,473986,500617,628945,959503,1654233
473639,603124,408482,506937,457020,532690,585955,1000341,1633194
454414,597634,396469,493302,467907,524045,646912,1018870,3312616
456713,559814,401538,514284,473433,550601,640558,1338870,2097326
491113,594117,426573,484506,467380,520466,628623,1308080,2016756
469416,571086,426119,497860,466862,540972,611126,1165688,2766181
442137,558594,431827,511303,466969,514180,580269,1241195,1845647
435646,544530,417321,500653,451152,515900,595508,1282455,1793703
422672,592262,420765,496462,483208,524837,603043,1242258,2551355
443963,564588,421897,496706,463907,513641,593265,1180744,1701197
412685,599757,457233,500291,457705,504852,625652,1152524,1949389
496410,545727,412688,513733,474971,521586,602280,1127087,3140204
472827,578957,418600,485269,481414,525910,573382,1128647,1930623
469369,540597,392652,515663,462336,539626,608433,1074863,1925719
493220,545905,406283,488359,450013,531323,576973,1052735,2741159
477112,557734,414834,516902,457689,525922,561809,1045557,1653839
457087,566244,405522,490631,451288,514639,577669,1026735,1640370
410830,549514,440526,483207,460240,524094,593808,1054633,2464255
410681,546542,418201,509354,478299,529348,566710,1106351,2249143
427396,586501,447377,486165,480883,519066,626517,992090,2082072
416691,576319,415308,486538,471395,529159,617305,1008964,3032587
441751,577973,436334,498622,469909,509135,655164,965242,1813900
480222,572373,433126,487155,478813,517414,666823,1005923,1794825
426033,593222,432740,500665,473465,527664,657866,977263,3007381
437246,570695,433164,493116,458669,528680,679947,986955,1798504
466089,592630,416950,503013,463507,516555,688150,969974,1965862
450618,539979,401394,505787,468994,529245,608842,1029058,3339731
434660,539690,423089,526345,487644,541849,676822,976373,2061085
433326,500402,427419,514739,451863,537786,615433,953023,1843120
498271,537644,403333,498791,459133,510130,635032,1266526,2704773
521946,530702,413067,508668,484263,525524,628879,1156521,1708047
545010,520483,450062,491014,476797,509973,661977,1111132,1696822
467137,587697,447187,501817,467500,507149,702669,1102007,2510974
429737,491790,438829,486217,479037,543183,621231,1113877,2127346
425888,760338,424539,493686,453493,523931,700452,1051296,2015672
424656,613302,432744,508054,479394,523452,620710,1048371,2589948
440140,536987,439948,482508,467742,528153,651343,1069676,1797774
441553,597071,412254,513848,469839,525437,671638,999667,1717304
428365,567290,410989,503653,462707,530423,670113,1043107,2399368
401734,580668,433144,492460,478716,514624,649844,1122794,1611815
406580,580796,398418,516463,456587,504297,660506,1029056,1633799
422284,569047,410950,481828,462763,529880,619146,1073812,3085467
420896,550575,415755,497463,468474,546025,619684,1062723,2026159
433984,548754,405777,505333,457179,529768,621053,1062181,1984905
436880,592698,459869,498466,470207,510288,707206,1108993,2704935
613254,580505,438339,512126,479136,526423,682647,1204646,1829255
427216,489824,459661,508937,457086,526536,632913,999075,1800601
509973,500596,416136,499571,472854,536747,637197,1036638,2552177
573427,470364,424328,494344,466038,526603,633308,1028088,2252295
613945,494713,415844,506921,467166,520492,638369,1025132,2093007
620735,463809,403908,498181,468224,535661,683507,1045989,2864778
608022,494634,427553,501258,451217,521226,662090,1110223,1763044
621871,474410,398170,508141,467701,540401,626093,1285749,1765857
634112,481906,416672,478192,469965,534252,640869,1010239,2633687
619365,483245,411662,503170,468713,508446,653314,1036496,1658599
614995,492397,405916,503218,463591,525528,701414,973390,1653741
621899,510823,409961,491402,463104,525206,662872,1009987,3413509
609767,480053,438359,511403,463144,536416,635889,982786,2072225
603937,511076,420804,493887,478243,524062,692939,1042324,1914658
578858,491677,418386,496957,467899,519814,687916,1042598,3071629
538310,518490,430325,471658,465609,531987,710938,1067659,2242824
578389,476008,432320,494497,466127,528315,657925,1139990,2440476
571099,455049,412161,507721,472339,536673,649281,1033819,3557679
530653,478617,408758,487471,484212,525474,663856,1076538,2635213
