FP32 eager b16,FP32 eager b32,FP32 eager b64,FP32 eager b128,FP32 eager b256,FP32 eager b512,FP32 eager b1024,FP32 eager b2048,FP32 eager b4096
211913,274674,450628,542091,588610,781039,1274271,1999389,5695337
206504,276941,464604,581915,626134,801783,1379871,2336178,5024339
193986,288685,493040,571257,618181,781389,1356223,2307183,9574007
211542,278340,444618,564719,599994,803984,1250289,2223893,8498356
216407,275791,477529,589051,618657,797689,1362572,2212940,8132393
196666,285377,443899,556987,613963,804860,1330777,2177382,6834164
193501,278374,475960,537325,601739,773836,1288321,2085029,4851362
209377,276681,458712,572905,631032,808435,1347338,2678601,6147423
222928,289043,472606,570311,602594,795578,1326533,3712635,6820693
207496,278602,464404,558290,592319,790753,1291741,2057589,6321914
190079,276222,476898,555825,613957,806415,1234869,1989430,8005872
206143,278342,456397,569671,609443,801261,1364071,2051064,6517574
219144,277746,452480,559808,603224,781553,1304507,2046814,6827565
197560,275161,476123,585943,614333,807972,1358864,2463772,7350687
191887,277368,470372,579242,636516,797589,1211418,2008818,8281370
207251,275943,472866,540340,595033,795693,1241042,2565123,6236303
218328,285753,475857,561630,616980,814557,1351155,1988658,7899965
205670,275411,449811,575014,594532,791261,1357671,1978981,5938296
190428,277667,451604,560385,586777,799564,1263461,3458303,4534063
207062,280995,448135,574089,605683,808750,1394213,2555047,4142682
223423,274949,462991,553474,612899,796673,1281895,2323428,6723936
196940,275849,470596,547301,607606,772548,1376480,2298245,5550867
189839,285676,464412,567626,620511,802035,1363207,2181452,5091012
199249,277029,451552,572052,608948,791858,1225612,2213960,7295455
209632,285123,461175,569886,589297,790763,1267348,2141021,4439683
206481,281521,458342,583974,637554,806588,1319715,2154550,4047405
192336,287400,442679,551137,589900,804392,1329177,2105231,4851990
207284,275502,485417,553064,589082,780356,1368838,2015647,6632130
217570,285323,468596,571275,609823,802850,1318434,2070170,5229661
196649,287194,456950,588745,596171,795985,1341912,2083309,4871333
189095,274595,447301,561035,611422,784132,1352255,2048772,3814111
202623,280972,447726,564237,610797,799755,1534113,2020809,3917499
213864,269712,464174,570685,614809,795280,1400112,2025430,7541557
202939,270261,483595,554515,611442,783319,1419402,2567695,7969435
191300,273476,495911,580572,626375,807671,1308306,2348066,5090348
202291,270863,468935,587161,596360,800228,1258370,2260778,6458278
207482,286293,467800,558402,590196,783182,1307360,2517520,6797631
197104,273631,451113,561770,628439,813407,1225519,2478256,5933576
191546,276344,461838,563982,609820,794798,1172436,3334381,6897878
206320,279071,452627,551836,625378,794811,1166339,2955275,8714510
207954,276608,471256,575053,597637,802100,1177044,2043620,5769509
205897,274631,459294,586272,614803,805194,1203845,2032965,7268108
188924,281496,491832,548379,617464,763242,1313336,2010987,5526379
209649,273077,445273,565576,614791,793683,1319369,2589453,4879268
220783,270222,456567,581886,595124,792527,1359945,2049619,5869315
196820,278443,444542,545881,598034,797983,1289889,3678772,7369609
194533,272009,478681,571028,607306,805456,1253471,3592131,6229763
210970,278720,465546,577822,619392,810809,1307863,4123185,4634968
211075,283916,483973,560029,598380,789984,1375893,3355829,4742811
202627,276006,463903,572530,618299,811841,1361679,2223370,6858786
191083,274616,464217,562230,610302,801397,1262219,3847647,5638813
208293,269780,461342,557823,613040,782072,1285862,3099017,4999677
214451,272289,454200,577410,618780,804167,1340321,2106690,4710903
196539,282282,492705,553722,607764,802656,1285819,3204068,6891208
190358,270025,491127,550959,595171,778673,1355163,2867362,4255427
207438,270301,474371,574298,614901,793083,1214854,2019658,5912859
221627,279409,463166,579750,620043,794033,1351621,2110947,7266366
200287,269069,453434,566531,590341,784236,1357674,2054443,5497668
190879,281629,470923,574690,611437,803788,1350637,2030840,7411794
210310,288075,468002,563250,612918,787117,1360585,1995169,4744276
207817,277449,457778,572683,603856,762283,1225919,2584243,4718973
197126,277077,489877,575226,629108,822423,1344701,2001396,6282994
195877,282567,458481,574548,604285,786232,1245025,3086765,7929093
206217,275105,456666,557578,589248,777778,1332652,2810578,6296710
214294,272397,448054,576877,644834,782357,1327504,2572414,5442060
203911,285717,475218,579240,590891,791443,1269720,2337658,5043156
189872,276501,472290,562103,607448,783176,1253639,2615734,4501367
210283,274165,467897,582360,617781,806475,1313567,3956979,4775742
210494,285843,476492,577788,607295,801122,1279757,2187886,6145247
198046,276358,448648,541705,601494,769449,1220475,2082791,5686068
193006,276514,442353,581480,613275,810229,1244044,2129935,5424531
214750,282248,455751,574390,606028,820808,1325531,2081634,6185260
210639,276579,478611,564042,594980,784050,1252581,2095748,8497676
205573,283553,475989,581154,608852,811463,1266262,2095943,6867970
188950,275370,465148,558781,622068,789520,1207308,2057208,4932821
212308,275644,454361,551903,600959,1186371,1361683,2042879,6879038
217019,284889,446457,576363,637908,1001002,1173263,2057213,4568866
197310,277660,460417,581808,614674,981360,1358530,2032609,3636743
189605,273596,469679,557436,606387,946054,1236661,2351602,6187696
206404,307772,461995,575966,628319,950634,1410273,2328448,5627713
208931,411406,473987,560530,604701,925606,1325671,2923151,6317390
209705,375751,451267,545715,601462,919507,1314903,3828252,6736329
192197,407526,483386,577736,608771,911408,1347158,2281654,5325927
209252,400280,454821,573140,614785,907443,1288721,2167361,6558584
212108,280927,470121,562577,600389,888167,1333520,2131753,7806090
196090,290070,471824,570737,638491,893624,1224727,2094169,8069801
189987,280799,470388,561477,620954,892370,1268998,2150756,6483139
196961,283242,448383,542783,604585,864717,1288479,2102361,6933946
