x86 fx b16,x86 fx b32,x86 fx b64,x86 fx b128,x86 fx b256,x86 fx b512,x86 fx b1024,x86 fx b2048,x86 fx b4096
984521,1129162,1144275,1157958,1292475,1320632,1592816,5495696,5012347
984390,1122831,1142659,1170235,1304103,1322528,1737298,4646372,5518234
972086,1130016,1147344,1151730,1285091,1346392,1686480,5697261,10021598
984330,1128968,1142764,1168555,1301003,1344909,1635161,4643984,6459944
979465,1128942,1152501,1158014,1255863,1324578,1682834,5463022,9817683
979245,1129543,1153141,1173928,1290164,1341829,1645502,4546384,6319696
975410,1127308,1153915,1161329,1253268,1351914,1581343,4440155,10260308
981736,1128526,1154603,1171883,1267527,1314140,1713602,4533257,6478987
976525,1129809,1143836,1158176,1270379,1334715,1630713,4450309,9842052
977499,1128226,1140038,1179599,1296578,1341501,1584722,4514881,6483247
981744,1135516,1156869,1163548,1254676,1305613,1674887,4399757,9860637
979824,1132745,1162699,1176508,1273537,1358139,1674039,4901901,6297665
979392,1131042,1144415,1159169,1263315,1315867,1635545,2335238,10266364
1029914,1129297,1163244,1179343,1284567,1309128,1653305,4438391,6507941
1046486,1130119,1142333,1175352,1292593,1332654,1583600,5566894,9595704
981157,1129289,1151611,1184250,1305796,1319079,1545955,4695231,6285927
976217,1141636,1162904,1170336,1246840,1325481,1635682,5530318,9492239
979546,1126853,1140645,1169537,1267259,1351337,1577271,4767555,6321871
977257,1130312,1156272,1162953,1255310,1315310,1556418,4571161,10245881
982382,1126569,1154362,1173268,1266365,1305983,1655674,4585757,6466414
977956,1131740,1154336,1151952,1290629,1344927,1600548,4478163,3629190
981157,1122905,1161762,1182967,1303550,1305484,1863496,4923846,10074155
978517,1129471,1158801,1156768,1262401,1306293,1705912,4629127,6284520
978849,1125594,1150177,1183693,1286811,1331445,1559000,4548238,9250924
976146,1122754,1150639,1156218,1273468,1318869,1570085,5366476,6734901
985599,1125951,1144185,1176791,1301024,1301557,1625663,4599360,9864293
1007680,1130030,1159725,1157324,1269064,1338390,1577013,5349902,6451574
985661,1133478,1147049,1180386,1306871,1324948,1534101,4550913,6702862
978260,1143071,1163681,1141090,1276583,1320615,1571392,5307642,10015758
974827,1116118,1148576,1169544,1310450,1352573,1551420,4598192,6299015
969507,1127163,1150317,1149909,1278271,1316418,1531661,5361427,10225120
977576,1132410,1158126,1170466,1289751,1314032,1590523,5170868,6507045
981748,1132887,1148384,1151225,1264310,1324285,1554960,5481454,6649904
980230,1135604,1166303,1171601,1278737,1316479,1535216,3734988,10189027
977230,1128346,1152242,1150662,1259577,1320809,1602921,5928854,6383199
980119,1129825,1146113,1185892,1291639,1327825,1531032,4648660,9309386
976861,1128517,1159265,1165574,1276711,1336748,1486424,5440838,6657966
982764,1117823,1159500,1177984,1309920,1305170,1567832,4647687,9903503
976346,1119821,1138039,1141176,1282368,1337555,1520123,3275825,6391995
978441,1125956,1135515,1167087,1292478,1335529,1548091,2640926,9653356
982018,1128396,1168575,1159113,1269156,1312401,1620513,5869990,6151769
973148,1128238,1156757,1181044,1283222,1331871,1569884,4691424,6496630
974871,1131437,1148727,1143251,1260558,1319708,1530550,7295979,10943001
979379,1140598,1156786,1169560,1295034,1307439,1691050,2652207,6619367
971924,1116205,1138582,1162824,1246553,1327532,1587065,5624371,9865557
988070,1110635,1163183,1198157,1297409,1318801,1617758,4516536,6234584
981017,1154581,1139006,1161831,1261856,1295070,1761365,5338471,6329449
979549,1125201,1148870,1167043,1292884,1324667,1621567,4070102,6188350
975527,1135026,1146783,1161034,1254097,1321245,1603904,3772339,6858998
975545,1114245,1143236,1180855,1266638,1302620,1721947,3934558,6576368
979061,1128701,1180974,1158474,1246204,1339605,1620598,5495293,6359069
983298,1128640,1137923,1181550,1271706,1319248,1604637,4619273,6386040
969972,1130795,1150911,1153691,1281064,1306765,1633155,3217968,5115924
974806,1129577,1153153,1179125,1286132,1332635,1587611,3999027,6124892
979946,1133502,1152579,1159649,1278588,1311726,1559380,5443962,5435439
980192,1124906,1162060,1178866,1286728,1303021,1690103,4552141,5166571
973299,1130961,1152539,1161856,1259723,1343366,1706775,5345993,5343037
977716,1123355,1156716,1181352,1292779,1327780,1592785,4504204,10203682
974804,1132817,1150574,1172000,1280035,1305950,1703528,5306058,6238269
975382,1129892,1147491,1167930,1281715,1326431,1682524,4614835,9284837
996529,1133844,1159229,1149690,1278488,1313433,1609721,6094917,6748244
1026950,1123941,1149167,1166719,1290307,1344520,1701718,1814578,9793822
983687,1123932,1170364,1152994,1244918,1345239,1639232,5939901,6335792
980941,1125285,1166819,1166793,1258691,1329696,1594913,4672261,9856929
978311,1129867,1147856,1153226,1252040,1322563,1672318,5301743,6278753
982029,1131072,1150460,1167730,1282665,1342317,1659848,4063754,6614748
980343,1119472,1134483,1151032,1255494,1324724,1592393,5962732,9962694
980751,1130380,1154824,1165882,1285659,1305192,1682491,3781603,7405838
983247,1127395,1150082,1146349,1269717,1336196,1693883,5796384,10657910
975532,1129457,1152636,1186664,1287125,1314062,1663111,4612139,6938959
978940,1139597,1133423,1170226,1284597,1303687,1680132,5399444,10148480
979729,1127740,1146612,1179829,1315215,1314216,1702687,4630061,6708175
976939,1129143,1144047,1155885,1275477,1317533,1588001,5375735,9840341
979839,1127274,1147366,1171401,1285627,1318523,1681996,4508716,7242579
977898,1132139,1158379,1154728,1276186,1368699,1628328,5331752,11039711
980402,1129020,1142240,1166039,1276791,1329619,1630903,4510177,6724510
1049768,1130030,1146388,1164035,1265426,1329896,1684254,5392483,10302409
1124023,1124820,1160234,1172354,1257382,1333721,1671155,4714818,6699210
979976,1132286,1146327,1151070,1260726,1304562,1547354,5565271,10809456
977925,1128882,1166887,1158716,1297742,1296714,1740760,4419935,7522463
976690,1131933,1138301,1162533,1253179,1328478,1681355,5208817,6178266
979038,1133166,1166344,1179941,1292007,1310250,1605582,5235018,6835349
981053,1139853,1154753,1162031,1277248,1319551,1672287,5610150,6999153
974140,1125744,1156444,1172951,1299121,1339680,1638503,4737193,10706368
976855,1133779,1180974,1157273,1253268,1308935,1628853,5596341,7659376
992040,1128324,1143142,1171736,1307876,1325583,1673173,4610392,10828132
981433,1130417,1148346,1160961,1261141,1343126,1623444,5538604,7102565
981278,1132945,1149925,1178078,1294873,1330553,1555729,4584291,5995758
984413,1128749,1172246,1157521,1244110,1312305,1744520,5436893,5795735
983922,1127323,1157122,1171019,1293384,1347094,1642219,4531551,5775862
979925,1124817,1153882,1153133,1264033,1321481,1549748,5371359,6083284
976775,1126132,1143440,1174623,1294830,1309662,1699373,4581682,6474428
974707,1123885,1163733,1159052,1275038,1336556,1696706,5374990,6778182
984156,1127817,1155956,1171998,1253196,1320465,1682748,4463543,10227274
981057,1124393,1143910,1155981,1259361,1314746,1705301,5299385,7010917
984505,1126133,1161658,1182824,1296436,1347296,1686778,4522522,5449812
982985,1128371,1166708,1160282,1282409,1310200,1560030,5320035,6208241
983778,1125523,1148491,1167845,1284165,1320292,1661789,4548723,10141213
978630,1127347,1150035,1157102,1263476,1353302,1918898,5251776,5333251
979957,1130474,1134935,1171948,1303471,1319636,1619466,5275441,5688937
978168,1122877,1158295,1148640,1268387,1300328,1652292,5512697,5445183
982143,1125800,1177376,1161432,1269547,1326918,1649437,4605293,5567455
980156,1125091,1155180,1154659,1257205,1336458,1583586,5469519,6183703
980019,1128382,1150976,1160409,1283978,1312721,1627689,4646773,11223027
977587,1133162,1149506,1172956,1274184,1330276,1585558,5328724,6795968
977922,1126759,1183098,1181014,1302490,1310466,1537965,4524005,5554807
974644,1128048,1153594,1156332,1283827,1307077,1599100,7251420,5455574
983668,1121900,1144501,1174573,1304505,1351547,1553318,4945952,10509070
981593,1129021,1155412,1174192,1269801,1324757,1508264,4573904,7270409
978025,1135541,1151499,1170529,1275976,1317587,1575839,4599552,10469384
983265,1118822,1157450,1164707,1233480,1360876,1545427,5313949,5311496
975461,1125144,1161620,1160112,1287540,1330348,1516835,4471593,10181358
976982,1126511,1138892,1161951,1244859,1301600,1585510,5198191,6267175
980899,1128608,1153956,1171705,1298584,1331489,1556797,4546345,9566989
984257,1138691,1153154,1153681,1268555,1335074,1513104,5319246,6956816
979630,1130680,1150710,1160803,1294709,1285296,1581288,5211724,10320541
978130,1125319,1156063,1167460,1264415,1336445,1536605,5566596,6815821
981138,1128534,1143170,1178950,1293531,1328721,1508584,3725091,9996402
979956,1120673,1162804,1152727,1270717,1324300,1575587,5979697,7218882
986266,1123144,1151750,1178737,1287541,1343044,1555928,4630771,10609146
979765,1126057,1151723,1162483,1237314,1309362,1542513,5514393,7798806
997568,1123672,1157196,1177447,1292892,1310202,1675104,4583339,10619873
1031149,1123075,1157804,1167048,1267493,1335178,1674281,5429871,6995518
977232,1123594,1153725,1168158,1299156,1328124,1597079,4784187,10063349
977453,1122036,1149143,1151009,1236455,1318825,1732871,5401958,6661156
979819,1126056,1152462,1178581,1291270,1350365,1724984,4471798,9995545
983868,1121095,1142159,1151521,1270959,1325564,1571214,5266852,7261649
983421,1121149,1153778,1158790,1291383,1322263,1637788,4488735,10550113
977919,1128870,1166415,1155985,1278724,1350824,1583884,5320161,6866983
979051,1125091,1144580,1183571,1311885,1320932,1554416,4521497,10874397
980659,1125155,1135113,1169274,1276114,1298026,1633444,5194052,7695456
978075,1111061,1149586,1183438,1281023,1332630,1575663,4556615,6055618
981912,1104728,1159627,1161476,1254992,1325075,1605479,5266713,7193185
979908,1126317,1144175,1177536,1270457,1338545,1691588,5177808,5707809
987845,1127231,1148823,1217312,1270077,1354563,1678149,5485934,7261418
983572,1125701,1164878,1179888,1293334,1318457,1578727,4939627,10236741
977251,1123539,1149610,1163662,1283689,1311949,1664155,5467743,7141876
983105,1120883,1154365,1167105,1298708,1361431,1644611,4739181,10662482
978720,1124489,1140344,1153696,1241395,1317522,1578652,2843599,6768809
981592,1121454,1135174,1189126,1274458,1313776,1684255,5876700,11547315
978491,1128463,1158571,1150261,1244947,1334095,1629300,4567614,7645834
977457,1131761,1153195,1174019,1296758,1317391,1586148,4538950,11085067
982384,1128553,1138631,1158990,1246519,1326585,1695092,4551562,8872246
980276,1112239,1148898,1178421,1290164,1347624,1670040,4481278,8615783
980437,1108892,1142339,1189785,1239984,1313422,1584339,4479013,6649945
981299,1125511,1140426,1176166,1269733,1340809,1723395,5300400,5890396
979288,1125041,1158042,1180906,1265500,1327857,1646008,3561586,10770217
980714,1122905,1152170,1179763,1266755,1338273,1588224,5662716,6813597
980791,1124591,1147177,1178004,1260700,1315983,1689002,4507802,10908500
983687,1130138,1160146,1176989,1263695,1338832,1667156,5452918,7298213
979970,1124025,1144986,1157061,1250336,1339234,1639990,4704973,11634190
981750,1135563,1155553,1172490,1285735,1315366,1696223,4773096,7006429
979705,1126229,1150203,1153840,1253614,1335032,1643342,5556646,7101166
977470,1127396,1150368,1168634,1285541,1303861,1623599,4630200,10572304
977196,1124234,1135511,1157597,1263200,1320783,1718392,5424217,7133338
981105,1124704,1160360,1157899,1303368,1309715,1644268,4656048,10744330
978309,1137665,1150775,1164787,1271356,1321708,1590569,3181409,6500592
985842,1126424,1155348,1178576,1270762,1300025,1684551,2598717,6131115
982591,1124870,1161563,1164346,1257574,1354004,1646553,3581959,6951053
976454,1120416,1145247,1166212,1252569,1292662,1590783,2497327,10756695
979869,1130787,1155873,1162199,1291335,1297401,1688433,3513555,7145280
978712,1132837,1147049,1168125,1320171,1321131,1647292,2620660,10552238
978097,1122961,1152543,1163872,1266933,1336971,1624281,3598545,6457203
979215,1125075,1144800,1179714,1293072,1306274,1723441,2528745,11023456
975689,1111606,1149492,1149951,1256167,1347715,1640060,3500987,7319018
980552,1097317,1148912,1169484,1287395,1337116,1648281,2567578,10275423
983356,1120807,1141665,1151833,1265100,1314264,1697873,3482447,7259129
981241,1104631,1140356,1163806,1294255,1322548,1661194,2981692,10643611
981544,1127356,1149473,1159363,1283988,1308428,1611254,5974499,7244473
968475,1121426,1133518,1182850,1280635,1327400,1698019,3667836,4295569
984945,1123844,1158342,1153890,1230907,1337555,1662877,3691524,11169347
981002,1128339,1134283,1181548,1304245,1317096,1607034,2779822,7226871
977693,1124471,1150365,1164991,1255267,1335122,1680393,5880774,10791299
978132,1122996,1146058,1174341,1296773,1326632,1686598,4604287,7144073
980191,1127670,1144233,1158571,1280848,1339791,1590542,4583057,11915150
980334,1121359,1148385,1176438,1291282,1306421,1993040,4521168,7537641
972987,1140873,1148953,1156730,1282700,1337643,1725553,4609104,7295321
978731,1124195,1156611,1187202,1271677,1334958,1630879,4935015,10955297
977241,1116604,1140519,1161140,1274462,1327283,1635267,4542488,7606161
981581,1121835,1150579,1178330,1271184,1346535,1644745,7174058,10262765
979978,1134213,1157208,1160573,1273293,1315626,1601885,2750801,10720450
981123,1134294,1154835,1181293,1261890,1321615,1669966,5927574,12018212
976704,1126086,1160500,1157587,1291147,1329873,1573745,4479323,4351902
973250,1125067,1141566,1191534,1290335,1307864,1550885,3738348,6471660
981899,1123126,1151420,1175244,1266094,1315322,1670612,2599206,5284880
976037,1126428,1146816,1181709,1280763,1329766,1600874,3726448,10204654
974484,1122985,1150572,1153525,1255909,1314785,1600996,2640511,7447252
978559,1129928,1153896,1176985,1276918,1318041,1617074,3649714,10869883
984840,1125059,1167943,1155517,1259465,1326995,1579311,2640682,6908124
980273,1122242,1152623,1179812,1307891,1322511,1569024,3593712,10217637
978340,1124630,1156000,1159336,1270681,1302067,1608292,2720958,6713835
996382,1122856,1148584,1166731,1267255,1345921,1544295,3565277,9951973
1031225,1128009,1163042,1151126,1268307,1345545,1550720,2583696,7399055
979139,1129355,1146675,1160876,1305109,1285334,1633695,5728492,10595357
979993,1129042,1155597,1160018,1284251,1349007,1560602,4582184,6978517
985045,1126683,1148777,1164672,1308415,1318901,1566656,5405526,5453249
974821,1129471,1143317,1151943,1281380,1309320,1628485,4839523,9164350
980801,1129804,1156726,1184314,1308799,1319289,1591043,5325984,10358837
977075,1140719,1150579,1154437,1262925,1310294,1658613,4591020,7399340
982315,1124242,1145112,1177555,1293431,1308196,1729779,5325272,10618704
981802,1131517,1142540,1168431,1259457,1342016,1672389,4493636,7119938
984489,1120731,1154520,1170489,1287776,1308655,1634931,6198726,10198238
984842,1132476,1149273,1153763,1269643,1300785,1750096,4897683,8834191
977613,1134563,1144420,1179400,1310745,1341563,1670313,5136758,6932059
979115,1130964,1166187,1190145,1294310,1314276,1570401,4796274,11447031
984943,1130144,1140970,1183515,1282232,1331999,1692032,4715046,7025206
988096,1129772,1167046,1164644,1264537,1349607,1626074,5425808,7088712
980210,1123028,1136869,1174881,1272600,1341650,1586202,4651588,10848096
981424,1131853,1152529,1157921,1269909,1294668,1680290,7196993,10279352
979287,1126311,1143295,1166066,1270349,1321664,1663033,2692659,7726821
988096,1127242,1152958,1158610,1267144,1325506,1604281,5733554,11129821
976865,1124306,1155685,1167417,1285835,1322014,1663871,4577781,7245225
974169,1130234,1154638,1154563,1261187,1342209,1656386,4848783,10600829
978316,1124215,1158910,1174572,1277056,1302955,1600067,4855749,6946285
973750,1129217,1153257,1165092,1267526,1308658,1678602,4583637,10301908
985786,1122147,1173900,1163590,1292427,1333595,1669200,4667308,8810829
975572,1123120,1141205,1165753,1258221,1324554,1607524,4435289,6943223
974214,1123121,1144525,1162504,1297247,1294817,1695586,5400879,11257542
983832,1125433,1158556,1161392,1243089,1335233,1676520,4643232,6884040
975647,1121584,1140679,1183948,1284156,1333150,1607525,4906244,7330673
978004,1136610,1165818,1152586,1258451,1311577,1694129,3270889,10720061
