b16,b32,b64,b128,b256,b512,b1024,b2048,b4096,b8192
14320,14064,12498,16381,17742,20596,53485,102674,135261,182950
13045,13854,12747,13439,15067,19173,43186,84331,131404,200286
13023,13709,12892,17351,16692,17794,46184,87832,131784,192901
12815,13323,14381,14517,15111,18403,36220,90747,137915,186609
12549,13391,12692,14456,15542,17525,35796,86076,139558,186152
12705,13176,12767,14182,14624,17899,47483,100281,128763,192215
12771,13957,14177,14383,14292,16183,39667,83757,131089,196930
12909,13505,12579,13372,14311,19088,47516,88050,132189,185281
12604,13574,14052,24637,15919,19252,36345,93948,162886,204234
12735,13369,12896,14117,14453,16588,36159,92733,134145,191464
12689,28293,13011,13325,14600,20931,47326,81826,149561,181896
12848,13325,12999,16709,15002,19959,44255,99861,137078,192788
12547,18146,14051,13323,15188,16836,46828,103445,132397,192464
12623,13351,12860,52165,14702,20189,36301,93562,147071,201258
12246,13289,12727,24013,17579,19172,48194,97304,137184,181189
12338,13598,13902,17619,14952,16490,122757,90686,137015,193133
12530,13399,12960,13964,15378,28243,33997,82639,144657,202348
12536,13669,12873,13727,15446,16148,44095,86222,131573,184665
12678,13433,12643,16180,15183,17904,49670,86991,128654,192348
15717,13769,12597,21327,14962,20945,41731,92013,136051,192303
12677,13521,13023,16777,17156,18317,47797,88064,132757,183366
12668,14188,13028,48914,17232,20808,33029,85362,148329,186396
12769,13731,13816,26938,17785,19026,32376,84967,136345,199499
13701,13702,12822,14485,14972,23183,42117,85135,137202,182885
12694,16726,12719,12881,16191,16670,38712,105914,129465,180032
13239,16545,12614,15709,16669,19455,54114,97601,134989,192060
12767,13262,12658,13349,15654,17558,52238,96022,136426,190105
13244,13387,13778,14765,15405,16957,68642,98704,130418,194417
12804,12952,12621,14832,20295,18356,61609,91696,138328,184829
12614,13496,12944,23760,16062,16708,63768,94613,130033,182971
13169,13589,12723,25484,16087,22758,66990,110353,131224,193227
13164,13005,12636,13063,15914,31993,66849,104984,132818,191358
12695,13241,12383,14315,15757,56796,69144,93417,128099,191561
12721,25560,12616,12943,16368,31832,69290,87665,138148,190922
12766,13461,12600,27498,15113,20047,65701,86034,139199,193139
12626,13608,12821,14888,14709,137558,104046,96859,132643,190347
11650,13878,12759,12892,15603,24324,38255,105808,143560,201890
12924,20849,12948,27119,14815,31644,36829,88532,127531,187530
12806,13170,12813,46294,15085,27203,66940,88675,136371,186631
12813,13159,14080,29988,14736,20609,38135,89792,138641,194225
12750,13362,12579,12932,14060,25624,42260,99294,131372,185042
12524,13564,13022,13703,14448,24324,35970,93883,128295,246422
24871,13224,12669,28927,15499,36188,47354,86003,133785,215044
13014,13295,12885,12865,14227,44518,36026,106995,140916,237477
12697,13551,12869,14144,14498,34296,45553,103926,132110,220164
12489,13447,12924,12716,14181,24661,43700,101421,128722,205883
12580,25202,12598,12752,15601,21056,31454,103689,133074,217007
12804,13539,12858,12584,14533,18847,39572,92145,131902,330035
12837,13411,12875,12650,15481,36960,35783,83984,128434,190711
12795,13761,14316,13299,14394,26015,34946,101014,134112,231819
13457,13585,14108,13009,14063,33240,46304,87500,142715,235769
12483,13342,12808,12951,14465,46907,34421,95470,132943,192407
12623,13439,12344,12325,15359,42653,34065,86497,138081,184324
12524,13558,12958,12990,14128,26386,33334,90716,133056,195389
14812,13201,12389,13188,14704,20715,41506,94967,147819,242945
12593,13472,12773,13773,15210,27059,43448,93027,131649,230166
12622,13260,13571,12417,15235,43444,31797,85497,135962,209612
12423,13237,12550,12628,13984,20343,44502,81967,130299,211420
17451,13325,12783,13015,14762,26843,43698,129981,133889,217210
12682,13138,12616,13211,14089,22803,42914,110085,149135,211516
12504,13310,12624,12867,15021,19755,42513,105588,141189,213540
13035,12877,12412,12656,14304,23926,31489,107906,131466,207261
12698,13871,12424,12802,14486,30455,50921,94345,147083,214815
12683,13630,13579,14036,15317,48188,52050,100326,138016,203939
12578,13200,12506,13024,14250,32567,42723,107769,129826,213293
12607,13455,12328,12841,14285,31026,49552,95960,138622,213480
12520,13081,14121,12744,14146,22761,34152,103064,133982,199872
12626,13472,19212,108233,14853,21979,39647,98863,133866,212818
12501,13319,12677,13117,15589,30038,41840,98823,137358,217115
12619,13277,12924,13149,14516,19336,51626,129605,135633,217429
18659,13359,12482,13533,14705,20624,38621,105512,136709,203971
12613,13375,13076,12996,14905,17757,43690,88242,131584,244697
12784,13522,12511,12669,15563,18099,43958,86981,141111,215752
12515,13623,12941,14291,15137,27369,35957,86784,132819,184191
12512,13199,12630,12846,15433,19318,45815,85405,129024,191890
12553,14117,12756,13315,16139,19879,34091,102882,134964,187673
12596,13079,13699,12503,16615,18829,40552,92807,135668,184978
12509,13197,12559,13108,17105,18327,44158,83182,141390,199130
11541,13084,12411,14012,16953,21231,36804,81543,144170,185034
12544,13227,12728,13731,20751,35409,44784,88810,131816,192854
12548,13171,13242,12864,15218,25291,32546,86648,139797,178011
12635,13348,12760,12681,15157,19893,33237,93290,131976,187749
12816,13533,12803,12498,15309,20344,39083,84886,129192,195575
12521,13216,12676,14005,14927,21793,36007,83872,131462,180323
12698,13273,12586,13685,15915,18516,43549,85921,129343,187130
12813,13027,12537,12569,15010,20480,35238,90639,137540,206714
12144,12953,12302,14428,15487,19551,34190,85760,127907,190598
17862,13132,12407,13090,14732,19614,43777,95628,135580,182357
12572,13202,12648,12831,14531,24748,39543,94713,131015,191403
34969,13778,12874,13795,17189,35895,46779,84586,145022,197597
13205,13286,12704,13159,15043,20429,34828,86872,139925,189829
24300,13426,13134,12947,16264,21693,32506,88470,135443,239413
12879,13274,12466,14098,52401,18856,47071,91841,140842,229277
12963,13659,12779,12194,14643,24629,38894,87542,136530,213963
13109,13657,12438,12589,13998,18212,50176,87061,133806,201503
14444,13938,12622,12778,14578,22392,46514,88437,138039,201899
12323,13496,12778,12717,14494,18756,40088,85317,124070,234888
12777,13232,13817,12555,14293,17386,49804,88822,134731,212577
12628,13265,13093,14334,14186,24564,38796,88584,139507,210780
12603,13473,12618,12771,14097,18429,40033,84815,128696,236119
12463,13420,12408,12375,14023,23677,42283,89763,142001,384165
12487,13307,16783,12598,24117,19738,34936,87193,133436,189859
13002,13507,12713,12687,14964,17936,44920,90366,138076,190344
13374,13305,12971,12730,15592,36507,47243,93023,137635,192169
12634,13368,12984,23150,15141,18533,40395,87685,131268,196531
12543,13283,12713,12594,14313,40727,43246,101124,130056,189402
11665,13105,12815,12971,47367,22927,47603,82384,145060,253746
12762,12976,12400,12813,28681,20424,35806,83757,130143,234419
12517,13322,12317,51387,27331,18062,46044,88764,134795,269772
12611,13296,12260,13051,15062,20132,44935,96378,150890,219653
12473,13526,12762,12860,14104,26641,64293,88553,134822,222627
13235,13199,15887,12626,14234,29504,46368,89733,132201,203107
12652,12940,12696,12559,14191,29665,37153,86671,138711,213431
12493,13018,12952,12725,13727,28193,46080,88911,131519,205902
12867,13533,12538,13686,28362,31920,46870,93723,135377,233936
12704,13382,12543,12467,335955,34956,34549,87102,148075,206183
12941,13301,12366,12849,15352,35417,32915,86300,132519,209676
12818,13558,12664,12654,50426,25181,35218,87235,139327,239175
12680,13539,12343,14182,15164,24302,38351,84992,134790,199624
12786,25281,12762,12706,14087,28373,63088,133727,130006,226504
11454,13327,13725,12649,36436,20588,62092,107506,140928,216873
12621,13143,12772,12480,14190,26372,59830,94257,134218,202376
12747,13717,12553,12800,31515,21176,64251,95493,135507,212481
12517,13397,12656,12624,14275,20578,67255,98939,137333,215216
12561,13498,12579,12785,15346,17062,67930,96157,130984,207392
12565,13237,12466,12599,14409,57858,68201,107022,127625,204164
12688,13181,12387,13011,13688,43420,68276,87768,141371,214390
13044,12822,12652,12390,32150,36205,74253,88365,135129,205167
12733,13205,12571,12917,17281,25753,70701,90075,133778,205623
12871,13333,12430,12419,14634,17922,52913,90026,140444,212854
12775,13030,12624,13783,24005,27878,37708,98433,129657,208527
12450,13509,13921,14380,14236,22802,38254,84148,136840,214635
12755,13509,12835,12725,16111,18839,41437,105286,145822,209673
12936,13590,12936,12932,14320,17418,37684,82513,146309,210670
12525,13424,13579,12430,31524,17043,44220,107045,136644,220827
12494,13519,12765,13030,13930,29469,34412,91905,135238,212252
12979,13553,13638,14292,14525,18703,36095,84389,134025,205762
12433,13441,13146,12803,13994,18424,39687,87117,143791,221941
12542,13820,12509,12271,14170,24931,37994,84518,124761,202665
12764,14892,12669,12756,13614,27290,40350,96802,136792,206282
12799,13654,12852,12612,14091,21605,43784,87474,147210,225202
12884,13519,24336,12611,15367,22889,37165,86734,136204,214340
12719,13248,13866,14023,14146,19090,45527,89293,133849,207662
12495,14603,12724,14053,13903,19882,78901,90347,162787,218248
12549,14662,12282,12374,16543,19375,63432,87244,140577,206873
12625,14543,12450,13652,14318,17632,61214,84026,133876,202745
19585,14231,12384,12688,13995,26429,64677,103875,131943,222308
12593,13547,12517,12645,13933,23132,75300,88048,126507,204199
12678,13231,12143,12778,13748,23822,61969,84449,137507,214239
12720,14832,12233,103468,14705,20239,41420,107291,133737,201101
13152,14120,12758,14029,15196,21075,42858,87868,135317,206911
12676,13442,12641,27637,18324,22803,40206,98719,142648,218941
12797,13367,12360,27257,15318,21672,41239,93684,129563,205903
13306,13528,12714,13723,13978,19212,50370,88900,134090,215479
12832,13428,12517,12739,13901,25323,38522,92116,129827,215600
12942,13244,12837,12765,14309,20886,40077,92512,129239,223372
12884,13340,12525,25559,17860,21329,47402,92859,143676,208280
12789,25868,13460,28247,16648,18185,41146,88853,135750,219889
12731,13567,12602,12899,21320,20021,41871,96229,131858,213765
12663,13383,13805,27738,14314,31720,35194,83397,148677,213423
12318,13444,12482,12922,16408,19699,32525,92211,131781,219861
11499,12866,13195,13954,14004,18591,48720,93578,141854,227697
12885,13872,12730,12602,16374,24343,39334,92548,130196,210667
13176,12903,20082,14973,15148,18775,39830,106967,147902,217525
12802,12832,12120,12435,14200,21699,43326,86250,136858,215710
12927,13577,12590,12958,14345,17946,32835,93029,140248,205147
12758,12857,12379,23268,13977,17319,36601,82254,127992,206614
12611,13243,12575,14489,14165,24599,34477,98077,140061,212432
12478,12949,12343,14735,15290,21985,32286,86354,139007,208513
12516,13176,12366,14174,18027,24353,34769,92355,134928,207121
12709,13152,12368,12697,15829,24663,39854,84871,140355,210116
12317,13295,12343,13892,17622,27236,41296,106385,130455,217860
12386,13533,12624,12568,25363,37101,35502,91310,137708,212424
12748,13279,12463,13989,14778,32251,42710,89106,138352,201610
12326,12996,40482,13840,14294,33318,41887,92358,136735,213897
12641,13058,13853,13957,14175,30969,32204,91221,136867,218803
12691,13276,13866,12421,16442,28477,45648,86309,130759,204612
12555,13503,12853,12836,15559,30287,40149,93059,128884,213592
12640,13140,12765,12843,13846,24267,44018,80811,149146,214699
12603,13610,12776,12595,15698,21068,45128,94488,148586,203642
12526,13246,13642,12534,14707,51306,32871,105003,152144,222123
12328,13377,12497,12411,14027,17712,41817,90463,134849,220594
12723,13436,12709,12637,14711,20276,35025,86935,138770,205627
12723,13390,12721,12573,14043,17345,32931,82888,131762,207198
12449,13443,12876,14289,14431,18338,45029,84608,147253,212740
15536,24587,12569,12968,15026,18592,64731,94189,138435,209468
13049,13191,21270,12542,13947,18241,49986,92350,131099,204112
12961,13122,12681,12738,13836,34184,36856,85256,131374,213169
12777,13139,12505,12970,13797,18925,38345,90267,132765,212818
12619,13338,12402,12780,14133,18872,51152,88098,141706,215312
12527,13255,12832,12770,13999,17648,45865,83229,135175,211685
12703,13120,12349,12529,13884,17796,34449,88249,143208,213159
12819,13393,12478,12459,15287,19324,33447,88459,155919,212948
12657,13126,12775,14005,16479,17183,42016,82676,134122,206607
12677,17787,12480,12710,17544,18689,37328,82340,134291,213764
12554,13238,13492,12733,16207,17143,34578,82538,146606,213343
12760,13460,12808,12432,14109,16829,42735,89628,130119,211301
12768,13201,14200,12561,14373,22782,50006,92221,128960,205775
12595,13408,12643,18131,14318,16862,39558,85682,130483,212327
12770,13366,12365,12272,16782,23788,44185,84866,136810,214667
12564,13261,12316,12535,13914,22811,50133,87331,141292,203333
21500,13562,13774,13480,14241,18009,35905,84393,129025,215112
12756,13334,12330,13778,14007,28133,44330,89303,134773,214897
11410,13441,14138,12761,14956,19488,40029,88931,133813,209780
12564,13458,13798,14106,17162,18328,34855,86336,135829,217207
12672,13386,12899,12928,14113,20406,37062,84779,135976,211899
16999,13550,12464,12385,28077,16847,36787,83659,133097,213216
12284,13048,12381,12807,14347,17427,45554,88971,132637,203018
13808,13373,12403,14135,16269,18529,45286,95260,132580,213203
12842,13952,18228,12835,15767,16993,36947,87197,130947,227099
13072,13385,20396,12108,14615,21025,30602,82726,141460,200346
12718,13447,12440,12517,15670,19093,33124,90768,135942,212464
12706,13293,57580,12426,15242,18204,50581,82052,134042,212256
12742,13606,85735,12532,15397,17767,46807,90020,136698,211379
12700,13515,23955,12775,15035,19573,36850,88924,137415,212903
12685,13298,18010,12398,14607,26397,32204,81514,142083,212847
12503,13487,15879,13707,16769,18531,45776,83988,131959,215351
11430,13292,13677,14235,21085,19874,45646,84014,130786,208047
12629,13019,13006,14388,20009,20397,36528,82129,139438,214045
12784,13255,15070,12636,16843,18337,36010,93210,132780,210832
12849,13560,56616,12585,14187,20112,33299,86502,135324,203886
12603,13572,30671,12212,15120,25221,32988,85430,155567,207062
12714,13475,22570,12801,19778,18331,42820,85515,130288,216559
12550,13299,20538,12487,16438,20062,35761,96200,132835,205497
12734,13291,15188,13099,16027,17930,50522,89896,134001,213587
12865,13154,13960,12639,14117,19943,69610,92804,134886,207616
12782,13594,13626,14012,13652,22879,58284,85304,139104,221765
12627,13385,13243,12822,14761,19927,65308,87642,153529,208971
12683,13742,13057,12557,16433,16898,66127,84296,131109,210842
12593,13675,12873,22089,14824,20225,77207,94561,134038,226171
12603,13839,14295,12139,13884,22953,75564,93898,134981,215041
12772,13661,13104,12764,15649,30481,38938,86044,137262,210139
13002,13228,49989,12818,14299,22908,41998,82568,148341,215596
12918,13068,12947,12610,15932,33057,38760,82876,148343,212714
12765,13484,12803,12627,13747,29844,75353,83102,132564,204640
12729,13196,12621,13912,13837,19808,45827,102736,131793,213288
12659,13495,12613,12584,16007,26966,42202,89056,134549,211906
12543,13093,12452,12466,15244,57563,42194,93974,132965,207534
12630,13388,12975,12232,13945,20486,41828,99162,135553,211165
12746,16741,12591,12643,15102,52586,31317,85798,137911,215543
12462,13299,13002,12549,15257,45336,29329,83752,134263,220383
12578,13124,17671,12801,15333,35521,32189,95104,132796,207132
12802,13337,13261,12471,15459,131779,45358,82011,139198,214391
12478,13699,13006,14819,15326,18965,28760,84822,136617,207318
12417,13235,12732,13735,14209,16371,28936,86004,133844,221817
11579,13328,12672,24600,15002,25640,35650,94630,130933,204158
12979,13313,12838,13845,14030,18862,29527,87408,129496,230384
12689,13336,12286,14066,14377,68918,44021,83916,131625,215296
12632,13182,12932,12520,16508,37478,35454,85602,130349,202724
12795,13462,14382,14277,15264,65616,31226,86144,133395,207580
12735,12944,12755,12748,14060,69241,34520,90580,147954,212237
12573,13800,12825,12661,67124,23936,30271,90843,126823,203187
12177,13106,12905,12833,14452,22702,34926,86167,129963,220144
12917,13381,12859,12389,23579,25600,28195,94081,133437,212266
12520,13428,13826,12525,13953,18785,29031,83719,137136,207402
13098,15463,12619,12815,16153,18497,30647,83278,127884,204612
12702,13214,12627,13942,14106,19829,34948,109423,138799,214405
13198,13362,12155,12660,14230,18239,54495,94869,133331,207688
13188,12944,21793,14096,24880,25206,30662,94980,133090,210826
12813,13187,12457,12525,14955,25096,29905,94835,141166,213999
12699,13305,12969,13752,15228,21041,28217,87688,133213,206780
12614,14143,12525,13842,14053,18921,27586,95229,144031,209076
12798,13505,14321,12897,15345,44621,30751,83386,133474,201033
12443,13271,13190,12763,15166,26142,29198,94803,149856,203178
12421,13584,12713,13687,14276,22941,30401,85628,138400,213971
12340,13470,13153,12735,17495,49441,32809,87598,132616,203913
12761,13518,14765,13998,14171,30855,33927,90815,148075,203556
12844,13540,14135,12454,14056,30420,28899,100271,131794,218777
12436,13800,13785,12650,14452,24634,29935,86295,133945,203089
12755,13266,14836,12767,14292,22144,36218,85336,129460,204861
12715,15858,12480,12799,13946,32972,51439,85422,131810,210863
12900,13895,12765,12878,14008,24077,34413,86033,145084,212707
12829,13660,14053,12715,15895,27513,29076,97124,134695,200876
12546,13543,13764,13016,14685,30361,39756,86209,131341,215068
12554,13403,12725,12620,15074,25359,35436,86137,129924,232710
12556,13860,12655,12595,15287,27336,31189,84264,130984,203842
12536,13418,12796,12669,14141,22223,34699,86025,131324,231341
12349,13510,13572,12306,15450,22475,35268,91947,140547,216485
12681,13110,12692,12674,14116,29167,28616,87589,134720,224589
12602,13454,12353,13752,14082,24857,29443,84106,133414,207881
12728,13559,12526,13699,14074,25055,29868,86050,132942,207999
12632,13173,24527,12317,15830,21828,39260,83802,136537,214194
12655,13079,12841,12646,14222,23718,62725,84584,142235,214673
12711,13563,14178,12466,14147,31788,54269,84531,146693,206392
12509,13231,12539,12394,17408,24329,61879,90105,140454,216475
12563,13618,12257,12602,14802,25471,52755,87611,133650,202114
35643,13946,12634,12750,13888,27292,54360,85924,136138,213848
11693,13359,14888,14131,16708,24000,54147,96190,131451,213352
12759,13356,12608,14123,16528,27848,35424,88324,131509,207668
12662,13186,13905,14920,14273,36526,46809,83453,147592,207724
12712,13107,13746,14003,15259,23631,36972,84807,125294,216430
12427,16523,13869,15773,14371,32724,29392,82373,139989,213801
12652,12271,16782,13888,14748,22808,28944,82029,131599,213151
12889,14367,16252,15115,15834,24139,33536,92198,148966,224342
13011,14611,13799,15131,15607,30498,36705,84670,133235,226504
12238,14875,14005,13789,14065,24869,31055,85342,130946,208433
12575,13180,14927,13990,14254,26607,26692,94761,138148,202361
12197,13872,13849,12499,14248,22887,47433,88006,144861,221864
12098,14956,13639,13584,15565,23554,37492,89249,134381,207037
12585,13401,13933,12609,14177,29215,35551,87213,135568,208343
12302,13394,14032,14091,14168,23284,67870,86827,125681,221399
13006,13248,13484,12744,14151,27036,48847,88146,137206,203296
12741,13191,12633,15416,13776,21982,51215,94004,141516,221485
12742,13188,13983,12826,19147,21704,49633,89673,132192,201167
12774,13190,12765,13634,13824,28011,53086,86387,135523,213467
12576,14156,12516,13740,14346,24115,55147,108987,132300,226357
12801,13237,12666,12503,14172,28683,51480,85935,135682,205243
12431,12789,12712,20470,13894,24627,53523,88062,130204,212822
11256,13139,12651,14782,15008,22022,53193,91098,131555,213040
12835,13308,13541,14883,14596,29206,50942,87489,135740,222291
12138,12872,12868,12438,14241,21541,54401,94263,129967,220692
12105,12938,12963,12402,24669,33538,42558,100443,139677,209846
12469,13447,12453,12848,14157,26824,66336,96008,124512,217692
12577,13069,12361,12278,14191,23146,29120,97039,127642,200105
12386,13345,12404,12612,14473,23054,29065,95084,135523,211228
11420,13190,30062,12617,14241,22382,33082,83145,130213,207963
12986,13206,13980,13148,16941,52345,35270,88077,143632,201208
12803,13354,12727,12859,15262,40304,28806,82150,127463,218747
12643,12985,12798,12869,13979,41885,26440,96912,128529,207428
12750,12590,14336,12493,14620,37861,25787,84766,139381,217172
13238,13467,12810,12532,14360,38439,44723,88442,135009,208476
12925,13198,12694,12900,14027,42213,60082,94975,135845,206344
11437,13626,13932,12331,13861,44199,135244,82411,133566,214624
12532,13555,14110,12767,14027,36322,32475,87012,140718,201915
13012,12998,12799,12591,14042,40005,37369,84460,130945,202784
12920,13230,12722,12828,14067,70605,41535,90682,134770,224116
12673,13431,12650,12306,13870,38494,26411,87676,128715,213861
12858,13239,13701,12629,13904,27953,55186,83528,148678,204362
12857,13219,17216,12827,13867,65900,29140,106956,128245,219937
11708,13625,15335,14035,15020,79234,42992,83605,131676,206803
12724,13455,12748,12507,16323,35562,39288,87766,129912,204273
12949,24805,12685,12688,15028,47368,26560,92888,133055,215340
12553,13281,12522,12618,13904,35634,25677,86504,128480,206542
14108,13156,36157,12426,14247,31571,64156,81327,131323,217502
12653,13059,14101,12753,14003,109856,34832,86415,133278,222068
12585,13314,12700,12234,13711,24149,43486,83567,132668,207409
12565,13264,12382,12592,16055,27760,30377,92666,136260,210566
12556,13077,12643,12913,14178,29492,40663,84650,134050,208975
12648,12740,13770,12572,15640,26723,31255,86423,126914,203611
12526,12625,15552,12987,16900,33349,27284,86843,136331,211701
12573,13467,13848,12579,16826,31152,26011,79903,125958,213604
12755,13104,12874,13020,13740,25760,27426,87742,129271,213231
12781,13203,12546,12857,13905,31184,25391,87870,144468,212395
12613,13381,13762,12393,14035,78548,26452,85622,131561,211834
13771,13446,12616,12611,15196,22116,32381,91562,132894,207578
23315,16393,13828,12528,15281,24302,30781,85505,136696,247098
12664,13704,12981,12813,21466,171421,33773,85466,144681,402018
13038,13638,12539,12300,14258,46542,36417,102487,129981,211270
12853,13489,13918,13166,14151,26992,27324,86753,131839,217213
12988,12960,12553,23040,15206,40185,27203,82531,138651,213892
13057,13104,12686,13963,14076,20129,26333,86009,138334,204399
12752,14837,12612,12828,13771,19065,26476,84381,132414,204485
12717,13321,21205,12391,14144,19138,33272,98088,129822,210619
12955,12992,12497,16222,14703,23345,26552,92800,134775,212293
13029,13348,13879,12702,14393,18572,27542,85194,129204,204642
12344,12980,12620,13551,15636,18486,24292,83883,133583,211648
12628,13122,12463,13889,15044,25474,28259,84634,134122,203268
13058,13463,12381,12508,14198,17708,40641,85096,126619,223914
12550,13291,12513,14396,14119,16615,36136,91988,127542,206941
12410,13823,13617,12517,14051,79225,49182,84308,132852,217238
12777,13715,12465,14209,15041,25136,122058,90550,145058,215800
12630,12966,12489,13953,17502,140878,44435,91317,135426,201295
12551,13220,14275,15134,14272,37363,38872,82641,137917,221453
12674,13368,13820,14026,23569,20232,33506,94740,123114,210413
12778,13500,13034,13510,16590,28998,41534,91301,142072,212411
12645,13155,12690,13441,13912,24373,35622,86156,130964,212622
12588,13217,12368,12722,15278,19343,43476,83180,130820,228694
12638,12982,12589,13809,15381,18327,40874,94082,136803,206019
12655,13474,13815,12423,14948,20903,32668,86307,128982,201661
12439,13603,12479,13647,16670,20030,50524,90364,135280,209144
14588,13487,12927,12767,15239,16865,31276,85494,128804,205037
12969,13404,13672,13821,15356,17484,38403,92872,131400,207535
12589,13580,13113,13976,16128,19239,58925,81147,134369,218347
12812,13369,12588,12636,14554,18302,41838,91673,134378,207775
12508,13150,12398,13658,14104,17327,40746,85608,129594,212011
12530,13156,12623,12322,15333,26681,28277,86137,144954,209674
12579,13439,14902,14475,14991,23897,40405,104894,131584,213948
12833,13273,12566,12720,15294,21035,46062,118706,127105,224790
12432,13251,12470,13753,15221,23925,54504,81002,139878,209304
12287,13403,12627,20539,17878,21196,97066,107084,128581,209440
12666,12960,12506,15292,14120,21603,63881,83490,139189,213846
12283,13218,12770,14103,15864,20739,38717,81926,134764,201672
12194,13345,12206,12469,23275,19840,54653,84541,140941,203727
12569,13076,12782,12480,13865,39431,30561,91080,169882,215519
12567,13236,12434,12642,13993,33388,28305,94391,150163,205990
12497,13019,13834,12874,15151,26568,30966,82361,150632,205373
12613,13261,12513,12913,13973,29375,36984,86409,135803,213683
12566,13167,14322,12807,14169,30776,40274,82210,143078,212160
12452,13169,12739,12668,15992,35230,29534,94023,127969,213340
12349,23549,12605,12465,13609,26040,38047,86629,131087,221323
12268,13707,13125,12539,15281,24429,38444,85646,142768,211874
12309,13218,12796,12516,15238,20090,48376,83791,148629,223655
12861,13945,12872,12460,14036,19786,61967,81980,131638,206392
14378,13139,12812,13796,14037,29210,53490,85363,140117,203538
12953,13233,12584,12610,15839,31995,57013,94517,131911,226373
19755,13511,13575,14083,20940,21583,73647,85828,130362,202897
12997,13478,12378,12482,16354,18090,53176,84327,146929,209398
12976,13256,12803,12820,14159,22059,54155,83171,128595,218421
12537,13374,12596,12567,17763,31334,65728,83856,127319,219981
12792,13701,12405,12575,18379,22711,33773,105018,135956,202403
12672,16969,13741,12632,14562,24962,38648,84090,131384,215435
12723,13409,12096,13139,14364,34895,29792,86410,137416,210862
12479,13446,12136,12504,15716,18616,25795,88585,128010,207973
12294,13606,12552,12656,14344,24787,34746,85468,133093,215632
12433,13165,41116,12735,14821,20942,49465,89960,137916,223296
12601,13114,28808,12803,57683,21484,48038,89856,132552,219961
12380,13442,38956,12654,24882,22490,34817,92225,146368,220075
12385,12959,16436,13463,19926,22560,30340,85684,130687,215114
12665,13285,14356,12968,22194,20989,30502,84868,129248,199060
12610,13124,14694,12667,16573,21741,36603,88395,129922,211283
12717,13219,12630,12483,15892,32088,28828,89513,133610,210840
12743,13398,13016,12290,14993,23650,35967,87518,140193,214708
11564,13664,15990,12893,15935,18596,35937,86377,129298,204776
12927,13785,13086,12918,17700,19962,28338,86492,130601,215093
12884,13866,13830,12546,13878,22194,30668,92049,137566,224913
12898,14329,12702,12431,14507,17998,33735,84590,127184,215133
12825,13342,13129,13806,13933,22226,39778,84719,144895,207632
12899,13157,12715,12112,14073,18415,33358,98624,130288,223669
12824,12981,13951,12884,13681,18866,28981,86023,125843,216432
12824,12923,14237,13584,15665,19260,35505,100372,137761,210075
12867,13141,12946,14265,18615,20515,31077,95553,142408,224820
12660,13320,12891,12334,14009,22834,34595,83975,132620,225608
12711,13401,14115,12752,13640,30885,35956,103085,130609,217444
12609,13867,12765,12627,13684,19411,26417,93423,156966,204463
12508,13541,14087,12686,15367,19636,33699,83505,132306,213863
12264,13571,13475,13628,16113,18218,33612,87877,128420,211004
12728,13401,12812,14561,15452,17816,33471,82833,129103,203143
23770,13061,13089,13772,14163,19073,45627,82914,147416,220171
12352,18998,14208,13639,13732,18123,33059,185389,127211,208480
12442,13522,13323,13625,16107,20399,36690,77795,131661,234094
12450,13538,12768,14111,14163,19800,35373,75983,134393,190370
12632,13288,13920,21025,13524,16447,31937,76613,137399,213391
12488,13554,13590,13435,13688,30417,28352,80544,131215,245514
12701,13124,21813,12806,16052,25580,28170,80631,127548,195269
13066,13409,16333,12551,14276,22570,36875,81244,145891,196807
12799,13530,12922,12453,14529,25744,36956,79242,126620,189887
12830,13395,13946,12673,13936,23834,32022,83102,141905,186818
21802,13617,13751,14359,13681,19463,25921,149804,130100,184177
12685,15092,13118,12297,13758,29349,37658,91631,130338,198761
12663,14001,12458,15968,15480,18937,35167,93408,137718,191434
14792,13120,12402,14014,14494,19898,38155,221431,126564,179790
12565,13528,12550,12726,13615,16793,29891,85934,136757,192465
13128,13382,12820,12300,18154,18650,27243,88974,132978,182552
12827,27327,13069,14065,14090,25419,25988,86064,149907,336647
12228,13001,12887,12720,13626,18607,47746,99513,134539,225327
13044,13314,14181,14133,14983,18353,30067,85111,130286,213369
12826,12783,12978,12629,13881,20835,31765,88277,153415,213730
12759,13472,13691,14495,14853,20277,27654,81467,128201,202410
13013,13008,14116,13331,13597,19496,34203,84481,133063,206835
12876,13221,13851,12711,14387,21985,103472,85058,133236,210822
12717,13313,12663,14741,14279,18082,39446,110109,140750,202605
12553,13241,12982,12594,68106,20585,44143,85614,122999,217728
12552,13116,12639,12785,13836,20096,34362,83442,147377,353783
12431,12804,12506,13188,15307,19853,43672,83495,133660,221569
11784,13267,13720,12781,13906,23524,33690,83266,134558,208585
12560,13167,14564,12651,14604,21637,57820,127730,129515,217409
12778,13492,12906,12481,15370,19517,134269,86114,141793,216286
12465,13121,14000,13791,13663,22752,57830,82224,144345,210071
12262,13871,12627,12589,13548,18288,43308,131908,126537,227802
12586,12901,14193,12745,13489,23206,55096,90923,136710,217172
12320,13805,13024,14104,15268,21010,35871,89396,138039,209045
12572,13534,12967,12670,33649,17767,60374,89189,136202,205153
12966,13893,12616,12758,28273,24159,52135,107071,126493,204951
12947,13527,12648,12845,27812,17894,44785,104403,124577,213830
12846,13123,12736,12549,13503,23129,52479,85001,127554,215593
