x86 inductor b16,x86 inductor b32,x86 inductor b64,x86 inductor b128,x86 inductor b256,x86 inductor b512,x86 inductor b1024,x86 inductor b2048,x86 inductor b4096,x86 inductor b8192,x86 inductor b16384,x86 inductor b32768,x86 inductor b65536,x86 inductor b131072,x86 inductor b262144,x86 inductor b524288,x86 inductor b1048576
304561,351832,422339,475643,493262,1458797,2004532,4572684,9110545,24599809,28177510,212011459,143874339,231853819,642296410,674170881,979949703
300522,300006,423202,479159,506333,948639,3017297,4288327,7334914,22165519,25671739,209610867,142750194,184636399,413956018,661454917,983868376
301332,318318,416157,490498,512327,2310817,2055487,4727487,12497457,25133897,28109011,176874030,144849230,238942689,589203780,696630939,982568253
302449,317877,421620,478780,497957,987980,1809938,4312800,9759008,22345091,25584838,184939669,142923186,182643011,419133645,660030923,1028810506
310558,325038,412525,479006,504894,922042,2488710,4776385,12577235,18934072,28239913,199053679,142761148,187424047,657152873,736413366,975226281
305216,305677,430896,493236,493099,1528154,1961828,4174547,11560528,16276708,25305930,200466047,138945935,187326330,392302833,766105819,981918004
309630,327890,431868,474387,491265,922510,3071505,4612592,12339055,15854534,28099019,174633158,141134034,235098571,596109271,751489790,975480284
301044,321372,409847,484664,495519,2238704,1781210,3998509,11385125,13470164,25578465,202834747,141171710,236388494,381810360,705257959,983381541
315709,320559,412180,503831,503480,997652,1572195,4820326,12787394,16381802,28228477,199029548,142670138,238280491,590382335,778246262,1101898728
301417,318817,417270,474520,482658,950116,2260238,4278709,11338685,15451003,25570353,197399367,141973832,240619378,409461584,732461589,1174731426
303272,317030,430365,486583,499422,1550664,1896557,4587716,12005035,14413057,28099439,199754431,141191464,237606349,600997383,677554383,1153548556
302286,325279,429245,502631,493676,906979,3177162,3948729,11460628,16225591,25638096,200186235,140227585,239701250,347230586,706519920,1173065613
301944,313056,418177,480411,489744,3105020,2185440,5022856,12642239,15935844,27944891,199251619,141148257,178174017,621267533,677915483,1207628464
300453,318083,410419,480151,494567,1416664,1684130,4151117,11423019,13395950,25442945,199258704,144636935,239770797,363411369,688635018,1148910827
302492,320670,425173,497784,510204,1119234,2338737,4599863,12572587,16407037,27908333,202417674,142665848,237237979,625836260,757652298,979886837
315283,309921,427388,489643,488094,1881953,2337684,4160879,11294846,15404137,25234267,198898591,140922659,237642810,410793254,668817222,982209602
324448,344214,425848,502317,496732,1098716,2970044,4804977,12710036,15707750,28069313,201311255,142245709,200504668,606186837,692337762,1502868173
302710,321904,412586,512358,557160,2558326,2029170,4554104,11419939,15449139,25859918,198512139,142078700,185410398,420500790,652779110,1447482946
310374,337475,416478,499400,515969,1156644,1839344,5373489,12865417,14689520,26667520,210624570,141403167,182632429,689080322,679991824,1388899626
302162,323322,412646,485440,503701,1158091,2653572,4523891,11326236,16182238,25525854,207901569,142375221,239993976,415859060,693891313,1223314370
308811,374787,426696,519548,516703,1977387,2094898,5353783,12756319,15926709,27964074,216325723,143300444,185786574,657955742,716205368,1300619218
301759,317909,425384,494797,488350,1111409,2985067,4502438,11562369,13535016,25468855,204427394,137781632,239469074,507061629,690525387,1236247479
317093,326935,414162,489212,490260,2654328,2090887,5249015,12613070,16489468,28275555,206092621,144024126,232968425,700550456,661145961,1141770569
313183,318037,412006,512669,507517,1129456,1868327,5718876,11439419,15511403,25803601,208239871,142764974,238710223,545040806,704754071,1123843373
301492,375709,446443,499940,493667,1148708,2652314,5425823,12903704,14559993,27985947,211649920,143555230,189642064,667937307,705082683,1047817768
301376,332016,420702,483564,507274,1833152,1959979,4402284,11419153,16126994,25661816,208786117,141273061,249079226,509309080,666461658,977709747
309315,326080,410293,509162,499917,1163033,3096067,5353873,12669181,15801809,28409235,211857174,143526040,239827796,722271898,691308042,976602464
303680,316721,420551,493969,479187,2560821,1960623,4402008,11425993,13343105,25790707,215935376,142406300,247217086,600687564,711583615,978589813
309036,346986,431527,477480,505389,1099416,1827943,5411889,12685021,16467652,28010341,209570835,142206208,237959047,705662681,646773641,974879369
335249,312527,428772,505652,515701,1063530,2583217,4371172,11432138,15289078,25564774,176677806,142229317,247779459,629231026,680712687,980276712
309032,326509,412598,479188,496360,2005698,1929021,5539741,12754292,14445377,28169039,182299869,143929393,234768680,742972417,687931092,1227958588
312314,317143,411868,476726,496358,1285018,2828620,4327663,11451030,16087819,25628121,181560725,142164845,233879417,684718633,680482491,999920421
301778,325301,422608,508601,519471,2720202,1978196,5456660,12818082,15816801,30179326,166709416,143425404,238636313,752801696,661307032,1029378202
312820,307212,422301,492009,502002,1224547,1849150,4368174,11470161,15429734,25650118,165133283,140208629,236741785,670858685,719893775,980821965
301123,338662,422070,486061,499144,1154087,2633086,5436255,13228385,20213206,28163779,168651878,141565478,246383630,721821968,629098077,979262120
302966,311793,424013,516461,510958,1921604,2142111,4324976,11474003,13407203,25587832,166975539,141568598,235414102,673474766,719267670,983621613
314248,329733,417566,485993,490417,1221801,3266289,5492527,12730126,16434189,26097737,168011073,140459684,241718950,726421690,704335863,977271242
302618,310661,432944,478119,478189,2704752,1965463,4386129,11486826,15363269,25748950,166046048,140107469,220645820,640648278,611244237,979666187
303921,349089,423855,496606,507114,1203615,1803253,5350022,12806425,14464478,28224854,165596960,141248343,247079936,735854131,684554495,980907732
312659,315718,410117,474128,486478,1156365,2623774,4530404,11268306,16252952,25820321,164864248,140532936,243552532,616195700,630462867,985733711
302245,342975,411638,500885,502316,2008824,1931167,5422619,12646392,15792245,28139512,164342201,141197717,246933913,809819744,641436521,978831031
311463,311022,412339,493661,507237,1226676,2989360,4465106,11466157,13419293,25821557,163637288,142911563,246416239,561458628,653868822,979625383
302062,319281,434491,478565,495922,2365822,2129378,5308616,12663485,16315677,28036790,164348261,142293628,247638304,744465009,740871274,1066944641
314652,310875,413320,476998,500045,1215670,1897296,5706473,11550712,15416063,25631431,162982093,143022214,243220772,574497911,667472249,983130001
303564,309942,402840,496716,498797,1180877,2708998,5486175,12727462,14763659,27992334,167986183,140994015,243740456,705625936,707434200,977276335
311516,311659,412936,481534,491234,1599896,1841755,4561498,11235250,16146562,25400602,163535086,140947324,241334468,568967801,610411935,981709477
303246,329436,412045,489905,497170,922185,2751729,4959681,12552749,15805077,28320580,202911252,141673512,251138715,717402804,710582869,979194527
301556,326069,423938,493046,501244,2302393,1805688,4157815,10864014,13369924,25391077,172880408,141292373,241900562,583735693,721573826,980851848
301952,337092,429523,492361,486710,943791,1658538,4676135,12762235,16608051,28041293,175582620,142666284,252396565,647438416,715218848,980401545
301270,318972,446215,486255,502137,861496,2457357,4025088,10238162,15535170,25477038,172296756,141861867,237207133,521840350,714572674,981288787
308829,320123,410152,496370,500447,1464611,1770733,4691750,12552027,15199807,28169950,177232488,142556817,255303362,514497762,665982785,980022514
301458,319441,414804,470416,502590,885639,2726791,4235199,11496426,15421356,25763054,175375196,141431720,241600935,527925258,633513630,1171425397
307758,320612,430220,485729,499475,2195330,1782125,4863131,12666943,14694907,27969984,176296283,142729981,243412490,524902402,672377803,1146851253
302510,315174,438278,506461,503736,974900,1665881,4334398,11455471,16135680,25600310,174728030,140473013,235744945,532399975,713755735,1174083935
309058,329775,427210,480497,499438,913087,2613644,5005951,12427932,15816550,28169653,177193724,142438233,251241245,522279837,660463351,978128249
302933,331968,427025,476369,499928,1539284,1773843,4180075,11400595,13446476,25434937,177594200,140914085,245951447,520753349,745692695,984587917
312398,332490,426476,514846,515756,913937,2731804,4851338,12686048,16510950,27924912,179375076,142797155,255139548,523008148,721878252,977220773
300843,320321,460844,493724,487633,2277517,1937689,4153803,11701036,15408297,25445304,177766399,142536594,245958920,520775446,685609808,980961601
304522,331400,439911,498911,509429,1009255,1701989,4554842,12820289,14577197,28271020,211250952,143800042,251755064,516016214,723238550,979942159
303900,320460,414021,523678,499901,960990,2467745,3967607,9508818,15863995,25791990,200026588,143687125,246491049,766768397,718206184,985161153
301533,310426,420606,480687,497049,1508221,1782135,4918110,12758817,15783282,27966376,203372671,142137980,248349634,598857129,648962571,979754970
310059,321759,419064,489483,504715,935216,2795720,4512599,11490921,13308960,24682996,216366180,143700304,252628624,701204955,718752284,983669073
303954,310424,428004,504139,511246,2184518,1948748,4726604,12637909,16523897,28193255,215648337,143459308,249492896,618977752,724384963,978818412
313490,326055,435705,481528,501519,1021226,1611459,4657584,11422813,15394376,25712584,227568828,145323797,247597160,751672889,750024051,981836689
303258,318202,418875,490133,504550,923098,2297747,4970709,12692802,15876714,28238553,210546018,144267632,249566675,713168636,699851714,975025052
311658,309876,422401,505460,510803,1455952,1906322,4298082,11323123,15507012,25725115,219868394,142537091,248214167,678588684,731929359,979394184
300601,312562,437555,476560,492490,904360,2550232,4726869,12721997,14472843,28210837,207519760,143620176,246338052,705924221,724195735,974660790
302179,320238,425122,478368,512594,2149401,1766094,3958253,11498898,16079254,25891549,217156063,144536859,245712218,725970182,698800667,1009305033
303542,322334,417511,486870,504888,979691,1581536,4460402,12651449,15787739,28116816,212014894,142236645,248706686,641223316,751410356,978859329
303017,322531,411324,477821,491046,925207,2101833,4001157,11325803,13424883,25464471,210175771,142074318,248353205,779146803,751197494,1036490692
299897,322538,411116,477410,505496,1509629,1794173,4422692,12622805,16424168,28160795,215626946,145432226,247400623,665200052,729739646,1137471919
318708,321678,420785,490930,514195,922549,2518760,4206275,11290331,15433717,25525491,224742611,141459192,243578213,711871066,759654417,1088104890
328472,330225,424892,476239,484561,2263483,1726328,4895901,12596752,14727171,28214107,211957002,148519949,248329985,580526800,690398444,1159994977
303339,318190,400101,476620,483875,989070,1859661,4430157,11556069,16081464,25751617,232051304,141582732,248154133,740048274,749871835,1139169539
313694,326856,415732,503178,499482,1044921,2609824,5396331,12633101,15764115,27087066,176517856,143182121,243058377,633985959,748006415,1227837281
302128,319953,416729,476550,478543,1593264,1947025,4331123,11446024,13439625,25682671,179225722,141463950,241351639,696238731,730092694,976068210
310533,339338,423707,479361,504941,909414,2794723,5245926,11001917,15711985,28045613,212858194,142236347,240521707,655485729,737113625,987225836
303991,311679,436175,499025,516370,2255447,1978845,4407441,11207399,15441378,25609307,210855641,141327168,242060512,727104401,745521393,1195206112
313793,316197,406348,484421,478511,1042396,1928845,5550618,12720451,14543592,28139575,212635817,144924426,237940177,622740883,722702752,1034310807
313630,319216,412748,473790,481468,890689,2463708,4523096,11424311,15983443,25593319,209814048,141364958,240670768,742082284,758016477,979967130
304324,339168,431015,507510,502830,1528836,1937920,5384216,12778475,15942065,28128516,209590634,142883763,240833665,663893560,785130632,982889835
303697,299546,428950,473706,479852,1020057,2853876,4436689,9345788,13441339,25675522,214835593,141190312,240457629,716870038,815361921,979897596
302366,314609,416559,489154,500184,2194385,1977156,5538123,12735274,16382159,27866435,213030652,143041133,241463293,667748712,839354916,997018001
301452,320161,419871,494262,517868,1023695,1976749,4421368,11409142,15404847,25599845,217753267,142333437,240769304,769540852,811276869,1198819702
311177,366748,423477,480124,485398,916624,2625723,5506178,12726758,15719429,28080715,214201893,143623982,240854422,647015003,790636218,1115016355
322512,315596,431622,497664,476685,1563616,1930679,4414041,11501220,15398448,25718623,210802097,140530102,240756359,738824559,800625351,1250536205
309292,321186,418922,503053,519663,931448,2755400,5473424,12244201,14470700,28411584,212274134,141302893,243339113,673691527,833128644,1150519300
311106,312652,418217,487505,485642,2237887,1975057,4306721,11472002,16085625,25750392,207449214,140580420,239836627,739856359,814163858,1088229843
301213,329314,421124,498975,489258,984917,1772620,5539325,12780200,15820932,28408411,196150787,142677068,246539139,697576513,813642403,977295123
316934,324035,433170,500798,522555,963231,2544644,4379812,11551863,13395691,25722937,202441987,145434055,246126779,767201702,774348164,980706398
301344,325426,416681,482167,495249,1554823,1921775,5356420,12771794,16497885,28225926,199227428,142939530,244426428,711407107,769565694,1081451184
310492,313459,402898,484471,485125,918578,2979826,4398247,11480229,15437950,25512906,200527280,143879675,247735720,731371981,768550001,1188839292
329509,327903,453445,500719,517579,2236571,1993462,5397337,12556877,14471932,28150125,199803397,142977633,241490732,598664216,744758551,1170178262
323278,321480,434837,479853,489524,969659,1879893,4443986,11528803,15991214,30621621,167520770,141123580,248205458,642995672,767388675,1208855020
305673,352634,405920,483312,501544,931992,2624993,5300641,12559539,15820645,28411923,176262037,141388250,246799562,600476522,717694040,1195950389
307452,313057,409647,519523,535662,1534669,2306601,4441790,11270534,13395753,25427452,197596636,140675809,243938434,648414941,741019286,1260406920
304611,320028,426912,511441,525615,927925,3360353,5420290,12756558,16416031,28244058,198817904,142052927,247725376,615318998,685378250,1187208261
312654,327633,414238,480023,533225,1791501,2115004,4423889,11466432,15393527,25340736,163013417,140888624,244405792,646969028,740174830,1245400278
304952,335441,412606,508423,511035,1058247,1930026,5406722,12668595,14570447,28268661,185255389,138268770,241013781,617843157,728675928,1277748626
313472,323721,422445,491207,491153,991080,2873067,4395305,11489267,16224723,25456329,197258804,142732566,244151156,651665875,664089649,1027081772
302902,355452,412419,491523,505797,1512660,2057981,5269543,12791626,15798184,28342580,198345537,144398264,241050476,608204513,675309658,976138128
313891,308549,432878,495267,507795,1028278,2872229,4385839,11455573,15372834,25902830,202912007,144508195,241961549,762746509,684928512,980427399
302967,323676,424896,482183,504474,1877853,2024817,4804068,12930806,15590879,28246594,204819789,142306461,242175087,678358202,688123214,979415642
304354,314878,413508,486119,512248,1119284,1706632,4338995,11441506,13498413,25726774,206082205,138691255,247532368,813549567,675697808,1234093237
303577,327480,430542,493142,500231,1039899,2429137,4603164,12612564,16477721,28333524,205196202,139388813,244248245,747325639,732416836,979820543
304384,316677,417184,489128,499927,1502234,1859825,3938809,11469872,15405153,25696622,208510577,139592898,245856461,604431895,735968349,1201184737
300364,338728,434433,483846,496323,1015421,2779526,4443707,12548744,14581494,28329042,209532660,138952831,246408211,642936412,695260985,1186325523
303856,315210,420304,500308,503129,2096587,1983086,4320711,11251515,16096539,25618398,209012047,140717358,244762313,618540133,744940557,1356022255
309277,324261,420107,482990,485091,1038311,2010922,5002791,12371697,15843785,28053022,211114351,137572639,243985311,642543169,748776294,1323230012
303321,311161,410195,478131,504059,931192,2482001,4405030,11381342,13347554,25224028,213893779,138811306,245261162,626689562,704691294,979436742
308609,329696,422141,509763,493763,1507439,1945062,4947362,12690615,16489481,28353603,213737713,138951721,246229558,671406238,739570618,974940249
301270,317144,430775,480155,505498,942732,3021730,4256432,11297780,15363393,25754435,210813381,141100597,246615617,625473178,647510317,984573467
313496,317433,429472,478856,484370,2102178,1954453,4649840,12676297,14484118,27951949,210210700,140278996,247808638,781186244,730533616,1039480210
326432,315671,435317,489623,510834,1024809,1690626,3988207,11392879,16104897,25733703,208203047,139773008,246717782,776657939,636743351,1189383697
314019,330861,423937,476061,507662,945426,2641855,4892255,12519027,15808069,28377151,207801705,140424454,247149453,767683145,674224107,1158297249
302714,327332,425024,468493,501731,1540013,1749452,4163125,11398094,13438700,25607385,179984266,139803924,246046572,689900123,688525407,1167827076
304398,323550,448720,498858,509617,902769,3050539,4608764,12758698,16488845,25962752,180239122,140706216,245971959,787981841,666040299,975914302
305767,309287,424502,483934,484350,2326264,1934909,4262861,11320717,15535764,25335333,175747505,139661037,236443288,742175606,674483306,987475702
313384,340830,443062,478140,515444,984128,1613353,4718500,12708882,15837234,28516875,209204687,140580523,245521441,741249187,683345833,1206963385
303041,326729,427573,492390,504331,979052,2267017,4298065,11254330,18071741,25592106,213576358,141176416,245990247,675048587,682127210,1075684711
310273,344421,432860,483946,504161,1537751,1791781,4712178,12294791,14548737,26352049,208635660,142155641,247220960,764251927,731846737,975652821
304683,330368,436353,486682,499399,915021,2643467,4196248,11445004,16136768,25847071,212292864,141404538,245611927,699843520,638797587,980325732
311192,346828,421382,497416,525820,2269121,1808396,4513532,12557067,15829665,28127694,208760716,141800483,244274748,752439283,675929582,1028949581
304668,327207,422066,485470,490049,1033948,1588279,4370432,11495798,13398913,25739167,211620072,141599501,244211681,723717285,724769655,1346934507
305325,334158,433838,500426,493541,830389,2251041,5086203,12466871,16387790,28472768,207355166,142769921,247664685,747394931,678308886,1203445721
302814,328182,446823,506627,484062,1555054,1714950,4165650,11358846,15383889,25529416,211482952,141264417,244471820,720825237,734038429,1291735487
304185,331172,425208,491169,490643,936590,2449695,4824573,12674529,14517062,28153715,212482299,136661025,247173420,797707552,744432153,1091222044
314142,328342,417348,481304,520084,2213023,1798058,4278604,11416821,16247569,25536290,199441811,141565095,246033336,705527342,752158921,980603611
317044,320268,430980,507336,510885,1000772,1690752,4810627,11164288,15122696,28418302,211832460,141755354,248391888,741504098,739203505,1092304920
301538,319918,433829,481487,495109,937461,3224819,4418532,7666568,13542618,25551849,210827611,140762575,245762480,700066805,671870725,1198945187
315537,369554,418138,472710,504727,1565484,2086038,5438403,12935314,16390578,27991344,202997308,141068280,246443678,759967431,709429710,984472347
303327,326951,423260,506336,502354,934195,3227964,4385551,11253342,15517297,25664747,206025079,140046082,246695144,750616565,696080706,980801120
312795,338690,452626,483833,477518,2312133,1905393,5318782,12476066,18710439,28278105,191912399,140393867,246869813,775565085,739960408,984095000
304029,322602,418427,476252,525626,958468,1854404,4380369,11459102,15459135,25750932,211788512,141175051,246073232,732150852,723789633,982601647
331081,325440,428225,503592,494304,897369,2728188,5362408,12486376,14596432,28179010,209993910,138852736,247910237,729728641,741264163,981248610
323118,312307,434658,484659,483191,1566523,2395741,4350886,11479363,16229900,25707535,213096093,140945530,247001282,744454762,709771720,1100015660
304331,335833,448245,481004,526247,924607,3046115,5402178,12767339,15784684,28372835,191847548,140839281,246755846,732395534,698904421,1251119807
303921,310090,426628,496012,508808,2269556,1988036,4425949,11379354,13533600,25424510,211176579,141380524,245760392,724958988,683426076,1336758622
302732,325368,429064,482631,491965,970350,1788080,5395610,12893627,16444010,28332384,213352266,142840211,247654346,732887037,639382277,1144367127
300944,309863,433937,488989,503210,918731,2564760,4503744,11344837,15463212,25438047,211818512,141536594,246662881,705824571,659676849,1152751015
308784,348175,450392,509610,510895,1509367,1933875,5350908,12733566,14683305,28292557,215448033,141523523,246928684,740337561,611278591,1316719729
346452,314206,422670,477744,496772,924768,2999334,4344904,11239761,16159342,25935505,212842816,141935184,241740432,721856818,656202954,1372387942
314076,322872,430215,482806,498119,2312043,1967606,5360070,12522235,15721993,28077324,217177684,140257094,242491396,783084791,684102297,1199758890
312203,322533,439487,498377,493317,972234,1864719,4448468,11372398,13372829,25517467,200447713,142188057,247093612,657378704,687709090,1153912880
302321,350826,419693,489710,490466,912712,2559038,5386753,12584744,16359624,28112490,199440817,141867484,245482769,650534224,711356127,975158676
315264,327852,419998,499188,513422,1358499,1969710,4393635,11337413,15496012,26048633,200573216,140434667,240851097,872203568,751739769,979306607
304597,319432,416124,509042,504558,922531,5136378,5402180,12794379,14447341,28275398,201634521,141816070,245756403,768099136,750629937,975938546
304939,311547,433481,479248,493953,2065628,6008963,4446273,10896445,16130258,25575272,201409554,140018691,244218897,793642270,790890729,985237208
320654,320020,424823,489287,506186,983376,2669895,5408406,12637698,15859303,28547354,198387885,143033600,246187557,362063085,726889605,981392432
313083,321762,422479,520233,494936,966928,2611102,6401627,11646741,13396779,25542925,197745666,142785950,245534426,351356312,774939291,983043514
304000,329397,434384,487108,489324,1471055,1975713,6391201,12944537,16404520,28284561,179296442,141896610,242138873,319549494,746072398,981490759
310530,318921,437405,489647,500282,915797,3395091,6623159,11563704,16648662,25723113,201853639,140688211,246662768,291069486,723589566,980507717
302448,326043,426222,519329,525283,2317351,1972737,5672772,12903342,15844436,27946905,202465622,142514955,244720125,440628243,672306327,1147991971
314939,307618,427659,484143,486434,969442,1716389,4470649,11527478,15492796,25562484,197859724,140462246,243088303,300171241,768934910,1096892073
303779,316009,430568,481661,517063,1001466,2463843,5388982,12586155,14644294,30385783,199547290,140517836,245297157,511173831,767663151,981720563
315168,319107,442134,511869,496129,1489506,1969379,4361005,11485145,16209814,25415043,197650144,140550265,247571837,438370632,633991468,983829653
329334,314944,424194,481585,492111,933215,3206626,4928900,12881571,15826530,28176213,219192356,140977642,245080174,729410470,707453051,978664508
303444,322058,424625,475865,513023,2251925,1847448,4092204,11571164,13469027,25484869,201385670,140603943,248492455,541869555,706359571,1047434435
305616,327663,431438,491727,513285,966828,1862917,4582990,12732182,16438816,28189551,203687651,136830213,248674020,602941440,677856070,975076718
302745,307002,451979,481475,495931,942026,2393828,3989003,11597285,15469305,25532032,208802640,141196781,240417651,439898591,628300909,1212009879
305753,327884,424947,476164,496845,1405750,1787621,5115976,12669950,14696818,28305935,213111952,144040626,239905095,292240697,587380289,1049868008
302208,313853,432262,498217,487869,907924,3118279,4195489,11583551,16225786,25777513,221754853,143363623,241554720,285820853,518154447,982993121
303669,316781,432510,482428,488648,2323984,1791851,4830860,12933098,15816003,28105579,205063364,143584378,239720634,288034690,543390419,1216516592
309216,317644,415888,471836,492057,964568,1590746,4260049,11612202,13565164,25598615,203988507,141193078,247256894,339604037,518376615,1178817767
300769,313256,432366,484152,512062,957163,2283403,4805447,12757179,17403827,28132505,221220808,143583080,251263978,290454663,520499563,1143959459
311592,313761,432940,482475,500046,1528281,1678341,4216850,10268396,15387104,25479802,210129719,143457060,246006902,382632416,517107314,1121827352
305446,325858,435590,479095,503315,922698,2698965,4503394,9476439,14587567,27972658,210145407,142617157,245982023,286404785,516258991,1169627965
311433,334048,422557,504825,505117,2282491,1813000,4048996,7328100,16105611,25258227,218939540,141983955,249027605,369522590,522432979,1219716573
301337,337030,422799,479132,490501,992228,1700784,4661761,9276092,15804644,27931550,214648054,143016243,250748062,287086668,719452996,1168832743
302045,317677,435338,494240,504989,970250,2277985,4140954,7504317,15349722,25625066,206429862,142410963,249850147,380539805,672915139,1139907447
302063,326234,444344,503326,502432,1511962,1672923,4959940,9244498,15815518,27992200,202386428,141531105,250073598,287340222,721374845,974243059
302349,327019,422578,498997,484949,923646,2514687,4243377,7200153,13370450,25599399,212135640,141130518,252598454,427427853,721065049,981448039
299605,327901,428993,480187,480166,2316514,1788506,4912946,9185653,16498226,28070469,210845732,141792219,245513186,398272471,756340053,1199498589
304001,318990,431767,506398,509598,1057378,1569606,4357636,7419663,15460260,25577269,218832762,141920090,246724291,646498300,678809694,1065745009
311653,336269,425553,486454,483968,954077,2627691,4644819,9255697,14489529,27987296,216492275,143505856,250998055,420821054,685343982,980999394
302618,337372,423042,508005,497377,1410910,1854603,4113394,7383740,15846445,25474186,210626721,143266641,244482835,666608105,749566730,982761841
312425,346673,439814,513159,518106,1017022,2409611,4653924,9497639,15826744,28135608,202253824,137906553,245487943,404405419,726443834,980776619
300164,312528,436563,504865,493847,2100074,1791773,4308680,7252652,13395361,25631347,207505002,140791666,245479030,644728824,763587584,980473777
311792,328383,436550,499231,508003,1004622,1683749,6506425,12422244,16294638,28153975,204460980,141256195,246147180,468721098,716773865,1000904151
302779,327390,427193,512555,508227,1043909,2291980,4274830,10958544,15410154,25570281,206387798,141535501,251163540,644415505,737085984,982900493
305872,313156,452012,495907,496324,1431406,1756725,4718630,12392838,14301636,28114995,205379878,142570354,248253552,459074507,766041262,978304128
304166,315653,441674,487983,487216,1014557,2681118,4276507,11483776,16169645,25682086,211949419,140674413,246521193,650709001,709961634,981089593
314798,327416,431413,496829,502075,1910043,1776763,4727102,12470098,15870594,27947863,205971048,142336051,248088745,533799289,758283235,980635994
320025,319306,427108,479265,503719,1105906,1689159,4061650,11425954,13403013,25610689,207375503,142087414,247093863,645618530,726315428,978518603
320795,335289,434937,480318,492511,1039704,2571201,4892695,12780657,23235277,27950652,206355761,142203039,246872530,554372260,653321335,982547719
305999,312194,430241,501889,501266,1460455,2044254,4194395,11251336,22557176,25626606,210356925,138312854,246499035,660274438,701262465,987723047
308300,337434,433351,482997,499994,916228,2919145,4712488,12707838,22739177,28295230,211758458,141321288,249887672,603634823,702091880,978291687
304130,326142,433335,481455,499463,2062229,2117407,4191017,11485959,22574048,25553748,210618022,141243562,243444188,649622303,722169394,1054935750
312589,329248,446692,517827,510594,983666,1964266,4785488,12945351,22686770,28029218,205253786,141822984,248293835,567463202,762909577,1192003713
333925,303423,441786,490989,503504,943644,2645312,4174153,11477836,23143898,25726588,204195642,141692117,255966956,648895869,760334461,1169221614
315164,324255,426884,493868,535979,1377514,1963490,5477164,12760594,22768049,28072666,221828818,142007500,247062446,573020706,749230368,1261080013
305157,323105,441405,519124,490553,924913,3280422,4364226,11378464,22484264,25384466,217725283,140543986,247755089,796432695,736486467,1294743442
301903,329065,436356,486593,516968,2055012,1969254,5382683,12820819,23315068,28079388,209097777,142927765,247378606,671499093,712111000,1110294548
301129,314836,418313,490290,491580,964499,1831294,4345162,11410013,22551260,25833191,206520896,141569690,238922734,765739748,760153681,1129814989
302339,331634,438607,510143,510290,976085,2417876,5466865,12936765,21303116,28035576,217764387,141823178,247094093,701204994,754051968,977536016
302800,311920,435693,492589,501445,1465926,1898245,4470273,11459149,23094530,25445062,213703848,141986580,251414966,685596840,659978539,978476339
315531,329287,429277,501480,488189,910486,3415395,5391440,12890878,22523064,28394061,204669793,141941045,249992050,683428345,676476277,975508050
322041,320387,426344,519528,508732,2270334,2349517,4456286,11567792,22095568,25614601,211791323,141587729,245029002,730740525,632540806,977035198
302517,342572,432992,486720,506984,1001290,2135394,5488683,12870196,23061621,28027926,199732485,141082450,246050767,700307219,633269691,976001919
309587,310036,439277,502793,486535,996220,2856374,4433185,11465226,22301417,25400918,195444242,141212998,245369216,640981312,529806554,980384992
303162,327932,432190,521575,490733,1543801,2097813,5341573,12864339,22201191,28068747,209408839,141736286,246248100,609265111,517125249,973718591
309714,313457,423064,493375,497297,918198,3191477,4507549,11401712,22087382,25770697,196117502,141993930,245501536,664839976,518373906,982137180
301815,331703,433876,498578,500436,2240968,2098259,5365194,12719349,22209392,28035957,195710155,142317073,245517085,590846948,522562864,978458281
314975,309250,446047,511542,504802,968945,1936206,4324444,11477670,22393229,25640516,196027951,141286051,245926168,787484791,515969144,977042361
371998,333203,441333,481062,497829,941203,2584936,5344826,12728415,22120940,27736720,199058009,142210042,241843574,615262829,516511627,1087899410
311421,312915,434768,494638,488814,1377167,1954928,4353115,11538022,22145010,25580128,200986679,142099366,246081245,623722195,516154910,1151056628
300617,332111,441804,511614,493092,905261,2984927,5324499,10911060,23034150,28086274,216720216,143760841,245302003,612508181,520116884,1124295017
309499,307899,431517,501186,505549,1701119,1972589,4507066,11391807,22059501,25684055,209641651,141456704,246622637,876609652,516537759,1162851758
303001,324059,437214,503778,498838,1043961,1828413,5400225,12660129,22350445,28205701,203414456,138727802,245009545,688380361,521329665,1225289470
312904,321507,447341,508315,499938,992982,2647629,4372392,11327519,19199362,25552691,200379777,140478322,246927781,672099296,520613741,1238503899
301496,319740,437364,480723,492904,1692411,1919273,5386640,12747621,22049171,28090788,191424355,141552509,243713410,622179570,614074746,1127301248
311298,309489,430990,487012,511522,968325,3018991,4329117,11463076,22105900,39772854,212475621,141205458,240242264,714418888,624174839,982812189
301177,326288,428233,511666,494859,2040787,1837276,5215382,12864003,22986136,40428467,175033007,140850565,245455877,736108456,692408895,980573946
303676,325719,442882,479014,486514,1091841,1626824,4277840,11337225,22077930,39685619,173503401,138063884,245726511,674157468,533142504,978006048
302136,327312,429971,479556,506188,1059358,2528868,4653687,12667153,22296810,39988835,171774952,140082664,240465684,689399554,523704139,982513458
303731,315788,434234,496815,506198,1689929,1750462,4034238,11246354,19479479,39711477,175312976,139681504,239822272,697141815,517152989,981263810
302326,325547,437017,474930,502835,1118936,3094170,4438907,11999915,22101061,40042401,173836582,138844049,245209427,696709958,516250590,979015887
301364,326882,442321,467951,488492,2513065,1916227,3942909,10818724,22015535,39654295,175719975,135570657,245920838,765337057,519656197,983844848
309926,334109,447070,499850,499947,1160309,1563513,4473093,12691300,23025993,28059166,178754464,135626146,244245538,734193843,524752524,979080387
