b16,b32,b64,b128,b256,b512,b1024,b2048,b4096,b8192
2436316,4845152,10288314,20430258,39332502,82400089,157363726,315152670,630308416,1260684886
2435981,4849569,9861515,20433630,39522823,82463861,154370174,315147773,630325717,1260683998
2440327,4838247,9861427,19571927,40967441,82463952,152722919,313191725,630315069,1260701639
2435643,4845411,10287575,20237294,39334037,82227480,154371313,314081758,630362558,1260678550
2438062,4838438,10292150,20437606,40974070,82463642,157442623,315155506,630311149,1260682629
2435915,4846573,9820628,20435624,40966210,82187544,157382118,315182176,630313552,1260679124
2436172,4839606,9822408,19572282,40970816,82463684,157373556,315149900,630308460,1260673992
2435996,4842375,10287021,19572288,40971731,82431750,157367934,315148313,630310036,1260639022
2435900,4846679,9861743,19571671,39330090,82466682,154368779,315187417,630325053,1260679336
2435676,4851161,9861821,20430894,40974331,82463883,154360141,315154802,630363484,1260724303
2436047,4842841,10290184,19575856,40971706,82278813,157372576,315195516,630276870,1260642905
2436074,4841385,10288928,19570736,39334028,82464866,154373719,314708532,630319232,1260673360
2435827,4838298,9860283,20436364,40966805,82391248,154364120,315200299,630316962,1260723114
2439860,4837280,10290984,20441021,40973217,82348368,156318777,314592009,630291873,1260676044
2435809,4840693,9860515,20432476,40978045,82463687,154366259,315191636,630363139,1260681195
2435854,4849978,10288850,20429067,40967573,82215136,154368271,315972250,630361597,1260673915
2440247,4842587,9865001,19573693,40965541,82181004,154369578,315118808,630360437,1260662935
2435996,4850856,10292235,20439296,40978179,82347003,151901774,315190542,630303393,1260674957
2436128,4855009,10297660,20440011,40974398,82186299,154360856,315201529,630304670,1260676604
2466310,4850610,10307883,19570964,40972463,82457810,154362783,315208845,630306629,1260676529
2466383,4842704,9867256,20439225,39329659,82462257,157376275,315201346,630321018,1260674968
2466610,4848726,9858508,19569661,40971938,82462445,157367782,315211246,630303928,1260675651
2466599,4838260,10289342,19578212,40969811,82292021,157362515,315216326,630338614,1260680977
2436003,4846083,10289712,20430900,40974459,82462506,161043682,314999072,630300805,1260722348
