b16,b64,b128,b256,b512,b1024,b2048,b4096,b8192,b16384,b32768,b65536,b131072,b262144
3956,4870,5895,8090,13105,23158,42328,216356,167783,383407,804843,1758033,3270805,6404458
3986,4915,5829,8015,12747,24152,42376,125688,174871,387156,801316,1635583,3248186,6426580
3974,4953,5923,7918,12471,24696,44554,82689,171595,384789,815857,1607790,3276690,6403833
3835,4834,5793,7949,12904,23173,42446,243994,168051,373116,805683,1665008,3308766,6397025
3996,4996,6000,7846,12773,23171,42418,140460,174200,390325,781566,1596527,3281672,6651199
3937,4862,5965,7998,12377,23969,42037,85345,165680,385153,794870,1724728,3134065,6397406
3778,4857,5835,8121,12632,23597,44973,78666,166353,374499,800413,1758709,3311783,6428996
4004,4828,5863,7815,12494,23228,42314,78802,168008,381502,1447588,1589931,3166923,6391178
3931,4950,6443,7885,12420,23228,42092,78907,163291,382412,804283,1624485,3289814,6396893
3883,4907,6027,8065,16822,22592,42579,78264,167583,395287,814561,1652714,3304988,6642339
3795,5223,6638,8004,12950,22721,42796,77453,169035,388158,793123,1644323,3313938,6393410
3997,4837,5925,8080,12622,22210,42470,79090,165594,390336,828076,1786593,3380646,7167810
3779,4799,5739,7972,12515,22571,41634,253438,170213,399180,804484,1685606,3087845,7155344
3945,4991,8694,10451,12678,22065,42933,134775,164985,373427,807902,1600677,3299440,6417435
4101,5154,6122,8807,12694,21922,42153,85718,172522,396147,797552,1580179,3072816,6411507
3998,6514,6094,8055,12535,22944,41888,78843,167893,383862,818555,1563949,3299759,6476247
4005,6924,6468,8459,12267,22072,42447,79979,173327,394643,807084,1587398,3317115,6413058
3987,7109,5933,8191,12477,21947,41622,82710,168834,402547,837398,1550194,3339232,6538015
3905,5252,5997,7991,12474,21868,42909,79584,170002,394191,830236,1610535,3331838,7151084
4344,4750,5758,7990,12658,22013,42034,78337,170198,417099,889619,1628851,3288937,6253214
4221,5536,6000,8111,12688,22013,43650,79447,173665,396205,794408,1628138,3325195,6500956
4179,5016,5748,8012,12447,21717,41895,270352,177534,381225,804209,1662149,3293077,6468815
4210,5114,5914,8243,12523,22513,42112,105648,170342,396782,796623,1631965,3298859,6520383
3990,4900,5885,9054,12595,22579,42568,79346,169531,401278,773724,1629251,3339153,6434525
4041,5196,5864,7958,12603,22674,42080,98771,171801,376437,764719,1635978,3310159,6506268
4088,4996,5866,7874,12572,22497,42332,77495,168956,390210,788265,1674213,3295785,6436361
4111,4759,5658,8051,12815,22379,42485,251366,167235,399295,854188,2260590,3333311,6473475
4148,5010,5826,8914,12494,22716,41744,140745,174315,392620,833958,1770448,3329690,6468875
4010,5284,6143,9468,12377,23021,58425,81505,169035,384419,872737,1694050,3312525,6479789
3948,5071,5909,7901,13362,23554,40933,78605,166818,820787,857701,1786261,3391347,6419665
3985,4876,5943,7901,13042,24721,41434,78516,173495,406367,837762,1673744,3217796,6562886
3851,4843,6037,8114,13063,23880,41253,77902,169256,390276,829680,1756652,3212671,6460199
3961,4868,5907,8196,14446,23645,42735,78690,169762,378571,846913,1773982,3242662,6495628
3892,5226,6019,7876,13585,23897,42050,78600,169981,387098,878694,1756878,3202712,6451852
3954,5263,6491,8179,13613,24113,42311,77840,172355,395307,892388,1619769,3492825,6580870
3961,4918,6099,8038,13796,23475,41891,77879,175049,393588,825872,1649952,3387831,6167375
3877,5123,8336,8393,13424,26389,42445,77274,174709,389263,832146,1770883,3479206,6490820
4045,5068,6065,8254,13940,24249,42197,78683,171048,393554,882096,1701365,3229498,6440905
4000,6993,6788,8405,13433,24042,42232,79583,170238,391836,871287,1664634,3421581,6509392
3966,6913,5894,8186,13519,24201,43408,80154,167708,395915,843362,1770203,3241781,6459336
3986,5466,5924,7854,13089,24474,41225,80750,172529,399515,858037,1706179,3474672,6482467
3930,5156,5827,7901,13301,24251,42275,77957,168706,392006,864658,1766289,3472493,6456432
4192,5047,5876,8011,13350,24214,41426,78316,167553,390504,763071,1618207,3469191,6185627
4226,4964,5807,8212,13774,23996,43144,80866,177854,411224,865515,1787139,3508724,6462572
4084,5073,5870,9541,13924,24059,41435,78531,167845,400156,874664,1736077,3333054,6080148
4244,5392,6140,8025,13808,24295,42934,79477,173547,401948,886161,1663676,3440738,6399041
4090,5046,6062,8200,13675,24313,41547,96576,171004,394672,870374,1784253,3399321,6527438
3862,5288,5886,8196,13582,23720,41695,80387,175794,825897,788427,1796256,3290302,6431553
3964,5168,5732,7976,13200,25298,42914,79717,167845,391267,804315,1790890,3263464,6533573
4117,5044,5939,8073,13602,24139,42082,77123,167428,382997,850329,1786475,3462196,6458503
3966,5431,5883,7953,13410,29642,53240,78084,174987,392381,838513,1772477,3326546,6425468
4040,4940,6018,9108,13614,26988,43564,79302,170883,825132,895750,1792768,3335710,6448276
3862,5118,6385,8164,13647,25590,41438,77596,171632,363918,864283,1738229,3337913,6608224
3691,4919,5941,7928,13328,23886,41865,78449,169686,391479,897606,1763552,3403774,6420726
3879,5199,5908,7907,17501,24922,43316,77444,175437,396792,878126,1620680,3414209,6460208
3735,5098,5877,9009,13427,23971,41459,78925,168989,393623,865922,1624419,3486466,6438013
3786,4809,5881,7933,13270,22633,42733,77679,173577,388541,898894,1769311,3350140,6433469
3827,4820,6015,7926,12910,22192,41649,78009,168548,395056,840517,1755513,3319284,6005358
3939,4966,5923,7971,12947,22512,41517,78506,170491,396676,863549,1620922,3498543,6451563
3975,5107,7974,8136,12546,22131,42853,81142,176237,382481,877150,1626057,3434001,6439447
3968,4905,6157,8137,12520,21938,41862,80414,170259,401030,902862,1637133,3553271,6586265
3844,6497,5850,8176,12497,22132,41910,79186,167448,365369,876017,1767270,3441751,6434434
3935,6818,5883,9024,12396,21879,42975,79824,176868,395683,890852,1633234,3534106,6625383
3915,5154,5933,7985,12816,22355,49296,78083,168865,388652,828497,1782263,3504890,6612260
3817,4902,5817,7962,12571,21983,43025,79447,171984,407603,838427,1784453,3454899,6422130
4507,4984,5816,8041,12488,22164,43035,81197,184855,390833,826572,1791183,3496337,6424133
4116,5090,6371,7978,12281,22263,48869,79695,172065,404795,906890,1769370,3431425,6420042
4268,4861,6476,8004,12558,22276,42399,78799,171509,441490,893708,1593649,3539161,6636665
3810,5011,5712,7853,12621,22085,41758,103322,172435,426198,819214,1578390,3529837,6456875
4141,4892,5786,7890,12497,22061,42613,79916,167575,417021,839679,1796421,3312107,6439686
4135,4792,5911,7905,12728,23377,41838,77418,173117,372618,824203,1759103,3461913,6453371
3860,4787,6334,7978,12914,23749,43098,76988,181083,388028,930857,1661215,3343713,6612415
4200,4850,5941,8020,12298,23225,52928,79538,170002,456180,921579,1711082,3452259,6397069
3955,4945,6716,7900,12510,22693,42262,79700,168726,465874,885071,1801980,3458466,6483047
3874,4740,5884,8063,12560,22348,42297,79591,168557,457365,918406,1769612,3450892,6428286
4060,4920,5845,8905,12267,23587,42471,77239,172789,407387,871150,1771613,3420331,6426439
3718,4927,5857,8042,12564,23404,42323,79067,171128,453350,882116,1752987,3431619,6474734
3907,4821,5951,7921,13207,23114,43190,79932,171178,457347,836935,1755443,3465440,5993532
3964,4890,5842,9959,12455,22976,41944,79656,167620,414107,938404,1769278,3481632,6443911
3892,4829,5855,8458,12589,23172,43710,78738,172030,409387,832384,1763385,3465135,6472901
3827,5090,5828,8675,12531,22403,42241,78470,168352,409654,835390,1637361,3440826,7163084
3829,4965,5680,9776,12502,22128,42460,81076,175301,384380,893666,1663100,3484402,6412919
3766,4854,8267,8781,12369,23222,42107,79015,173234,391426,830478,1793906,3460390,6415255
3936,4901,6387,9992,12508,22869,41679,78665,170207,397414,889703,1777152,3463980,6417974
3837,6806,5987,8998,12994,24544,42395,79829,171042,410069,862609,1802771,3538640,6541408
3842,4771,5937,9876,13403,24942,42806,78594,170030,407267,861936,1673388,3346219,6421487
3830,4997,6404,8226,12765,25948,41564,79852,171593,422171,819175,1770096,3437248,6198906
3913,5368,6015,7975,13841,24593,42360,78358,169430,410163,846926,1774458,3417910,6176894
3636,5486,5986,8143,13090,23398,41676,78901,172393,392829,854148,1624331,3458248,6424381
4211,4686,5955,8153,14132,23986,42517,79390,172314,435814,854844,1776838,3359516,6406759
4058,5133,5783,8143,13343,26301,41826,97514,171695,443226,873454,1774083,3657705,6122029
3826,4724,5984,8900,13632,23806,42631,78557,172428,394861,880437,1770838,3498777,6442145
4101,6013,6098,7934,13706,23792,42650,77669,167763,375280,834103,1758340,3450539,6401652
3998,5772,5766,7995,13619,24464,42340,78968,179028,388955,827486,1770347,3429469,6412671
3892,5147,6005,8353,13145,23664,41592,79221,170131,396943,853844,1615645,3492517,6401621
4048,5253,6043,9829,13576,24280,44198,77186,171337,391866,874161,1769414,3452057,6408926
3917,5230,5842,9690,14745,24115,42457,78879,169021,393110,890666,1774391,3517663,6410420
3878,4510,5971,8728,13741,32301,41895,85162,169302,393400,874413,1627128,3449897,6401977
3928,4644,5990,9744,13868,23754,44376,80973,167131,399634,891785,1629583,3302503,6419834
3802,4698,6475,8932,17505,23575,42032,79495,174091,386052,798125,1780196,3247361,6419975
3883,4619,6637,8889,13869,23739,41526,77481,181098,389215,885193,1780296,3410765,6418221
3933,5166,5871,10040,13278,23206,42405,77629,168416,386893,932038,1793816,3407074,6433263
4038,5495,5728,8301,13513,23710,41943,77214,170225,389736,921846,1642144,3452074,6447524
4001,4757,6154,8072,13399,25755,42075,79275,171160,394051,910971,1634028,3251332,6138172
3713,5045,7941,8897,13929,24109,42509,78028,168121,830543,931809,1547312,3471738,6426127
3844,4593,6265,8349,13455,23612,41991,82632,171314,390049,944297,1655783,3461118,6432974
4140,5227,5921,8082,13104,23791,42912,79171,169729,409563,931882,1688535,3433065,6409079
3968,6776,5936,8150,13423,24505,42491,78774,170278,388712,837776,1675866,3481449,6410474
3861,6807,5866,8144,13508,24168,42111,77233,167761,399282,872998,1580432,3434525,6573560
3827,5230,6102,8126,13196,23767,41739,77215,175778,390151,881343,1720879,3445431,5966702
3863,4810,5944,8934,13364,23840,41977,77322,167551,385402,832717,1661884,3447373,6384876
3965,4879,6535,9044,13091,23693,42037,77764,169531,388453,883303,1676734,3463865,6381799
4212,4723,6847,8006,12846,23200,42209,96252,174633,825044,1458290,1680059,3444957,6576019
4187,4677,5845,9133,12628,22693,42294,79127,172956,368522,913591,1687761,3466271,5942603
4219,4781,6535,9040,13268,22377,43005,78021,167635,392693,861026,1671706,3343850,6416630
4188,4860,5753,8048,12636,22344,41604,78900,173514,381540,937807,1692399,3380720,6382888
3897,4684,5798,7904,12715,22221,42145,79085,175906,383860,913577,1642957,3443630,6541357
3843,4514,5926,8045,12529,22179,53712,78418,168632,392168,884875,1544052,3475089,6396269
3932,4763,5785,9238,12572,22300,42199,79027,171050,379161,857759,1649464,3305029,5958779
4074,4656,6043,9070,12893,22304,41914,77721,172297,387871,944614,1756446,3230907,6598044
3888,4848,5842,8083,12694,22640,42027,84556,174203,396187,907116,1670311,3440014,7150645
4008,4619,5895,8112,12795,22510,42008,80389,171783,389189,887020,1660115,3392620,7138693
4106,4820,6041,7941,13514,22169,44664,78066,166376,393529,905738,1649189,3462747,7157449
3837,4794,6067,8014,12483,23791,43230,80563,175257,384460,871471,1618234,3496906,7154848
3836,4640,5878,7945,12517,22464,42427,77551,171434,826334,895682,1661180,3517757,7146073
4009,5164,5766,7740,12465,21915,42315,80448,172399,383713,806106,1619635,3457780,7162658
3990,4739,5957,7890,12301,21997,41331,79009,176513,393142,834714,1631277,3226173,7191082
3845,4700,7954,12079,12709,22603,42133,80010,181467,385603,827868,1649456,3472741,7145680
3999,4783,6225,8522,12449,21970,43564,78302,167474,396297,906547,1653189,3307435,7176473
3823,4611,5972,7984,12629,22356,42426,78453,174019,371200,946038,1641741,3406217,7167095
3920,6370,6051,8104,12675,22430,41589,81876,182791,394933,921595,1572258,3435409,7150364
4035,4914,5823,7989,12407,22175,53527,78256,168040,396769,939040,1565423,3282445,7145724
3972,4898,6040,7956,12506,21912,41905,77153,172586,411222,921612,1631834,3443582,7163465
3988,4857,5792,8020,12657,22003,42152,79697,178524,436262,926848,1658730,3455470,7159444
3930,4725,5788,8006,12862,21939,66274,98801,167813,390535,907436,1643717,3529661,6463661
4316,5100,5759,7925,12452,21987,41247,79644,174281,393847,870259,1662264,3397497,7115227
4624,5160,5803,8232,12347,21764,42576,81420,171151,833290,860606,1625264,3397665,7076542
4914,5513,5873,7949,12697,22771,41415,78063,171771,386759,854851,1574875,3246793,7171430
5302,4610,5795,7989,12606,22136,42411,78496,168145,384254,849480,1575066,3244996,7108775
12372,5238,5878,8995,13047,23727,52476,77094,170415,385432,859564,1582078,3456619,7066530
4745,4727,5916,8122,13998,23579,41697,78927,182995,385001,846530,1632554,3466056,7181876
4751,5154,5788,7941,13269,26660,41579,79150,171329,389607,862791,1640676,3415350,7115974
4523,5121,6451,9328,13822,30090,45026,79762,178927,406180,844860,1634729,3364905,7183353
4535,4618,5912,8119,13631,25002,41981,77626,189942,389762,891145,1642221,3459100,7112740
4607,5770,5907,8083,17527,24590,42755,78502,176118,372385,943741,1658190,3481213,7084690
4738,5547,5909,9190,13388,24625,41882,78865,180333,382973,867897,1668331,3353979,7096583
4459,5563,5901,8076,13644,23541,41747,80510,172109,366585,840709,1628949,3468105,7195370
4534,4829,5968,9095,13447,24016,42812,77503,178012,390431,854645,1650468,3256450,7101555
4688,5549,5813,7878,13510,26168,41629,79383,174256,384904,925203,1572937,3220349,7085265
4438,5340,5844,7933,13999,27091,42824,79376,177086,393958,865444,1667359,3386046,7072246
5093,4882,8362,15075,13754,26246,41624,77742,201570,406377,1315550,1632210,3254331,7101087
4444,5441,6784,9412,22683,27798,42061,83304,180395,393466,873330,1652628,3413394,7094132
4250,7332,6096,8108,13354,26918,41774,79716,452456,387758,817389,1649830,3273719,7110437
4231,7276,5833,8103,13621,27044,41886,79202,201926,380155,924020,1660711,3496617,7108408
4160,6764,5771,8090,13413,26444,41646,77756,168585,367988,867582,1639530,3462839,7083321
4180,4962,5933,8478,13506,26269,41641,78123,170474,409729,905380,1631267,3476294,7128272
4308,4992,6106,8204,14048,25867,41667,95709,171650,438703,775559,1650787,3210603,7084840
4236,4876,6061,7988,14631,24489,41278,78259,168293,403345,795639,1618638,3226010,7153411
4687,5267,6546,7975,25875,23681,41298,77659,176147,387942,810397,1785544,3260251,7134827
4116,4841,5864,8374,15613,24089,41631,79514,177561,453239,942003,1691451,3230875,7159256
4198,5220,5906,7967,24464,23625,46283,78344,174621,401741,944574,1719381,3255055,7110816
4117,4730,5935,14821,15142,24939,52439,79530,170405,384318,934156,1708569,3211388,7121034
4221,5292,6017,8108,22516,23852,41607,78109,173937,391374,926525,1700994,3483072,7112697
4210,5493,6405,9182,16140,25690,41768,78954,167616,383234,918596,1719885,3127232,7096529
4078,4753,5907,8150,15077,25689,41486,78882,171487,375102,874754,1705134,3482330,7162253
4118,4636,6114,7984,15031,23905,41477,79552,172662,402189,841835,1773100,3171058,7113042
3942,4656,6044,8491,14943,23839,42005,79217,169589,383664,889061,1691871,3185608,7175088
4091,4895,6031,9030,14314,23443,42590,80077,171369,382079,874534,1621157,3518285,7085930
3955,4725,5872,9241,14579,24296,42566,82634,178296,400480,865015,2228083,3246516,6409764
4017,4817,5690,8007,14234,22827,41927,80095,164262,384214,859353,1732014,3526882,6407603
4017,5141,5876,8031,13909,22129,41705,80856,172807,395865,879059,1742421,3440810,6435371
4166,4877,6577,7999,14526,22259,42265,79366,167149,397666,916060,1756160,3476063,6398016
3885,4925,5899,8019,14064,22044,42517,78830,170677,386836,878074,1730012,3511889,6422088
4105,4875,8044,11411,14105,22243,42801,80085,168463,395564,853358,1743681,3538227,6465709
4162,5088,6814,9262,13725,22245,42506,79716,176471,394191,1554134,1625896,3402579,6104525
4021,7709,6018,8453,13344,22311,41639,78093,171937,394287,830964,1722555,3529961,6577988
3963,7001,5816,8045,13285,22555,42663,79073,171961,388177,852844,1635637,3497831,6408610
3995,5453,5866,8159,13464,22391,41647,78221,177100,366391,892287,1746388,3244790,6406821
4009,5091,5791,8105,13780,22555,42233,100069,171871,391456,879088,1660131,3501740,6407823
3969,5042,13566,7981,13303,22238,42158,78711,168063,382344,882270,1714265,3248004,6582098
3878,4972,5791,8914,14242,22125,42326,78741,171588,387494,880096,1780137,3518044,6400745
4427,4973,6406,7960,48791,22427,42090,78820,170028,389209,919289,1713936,3462599,6393011
4283,5060,5791,7936,36506,22350,42378,78621,171627,627279,927419,1738300,3477092,6405896
4231,4969,6421,8498,33809,22323,41874,81727,167571,388169,816198,1713730,3511971,6420066
4395,4858,6010,8088,31331,21962,43970,78473,169416,380857,814662,1611691,3458110,6396002
4022,4921,5999,8037,29370,22483,41673,80392,168867,388241,921582,1734989,3484876,6410417
4076,4888,5756,7984,28391,23041,41382,78383,171047,390023,936807,1695599,3216146,6398998
4194,5115,5862,7937,26313,23092,42680,81082,169808,383420,923242,1737441,3483792,6387358
3968,4888,5944,9067,25137,22018,41858,82081,170774,393555,947306,1742737,3476609,6414078
3897,4935,6060,8059,24539,22113,42232,77251,176746,380453,930330,1735147,3477441,6559933
4037,5037,6558,8019,23890,22462,42394,76863,168416,393386,896096,1768351,3393285,6395111
4036,4976,6056,8008,22667,22512,42242,77014,169855,361929,896976,1672289,3217551,6401148
3968,5058,6060,7899,19543,22190,41700,78830,169015,383659,891456,1685708,3552106,6425587
4125,5088,6086,8000,14078,22151,41061,79520,165976,384568,872846,1681485,3323923,6407835
4065,5193,5923,7988,13487,22563,42186,82051,169233,384566,835248,1630394,3463578,6388798
4059,5033,6573,9622,13599,24137,42071,77613,171665,391597,855873,1599086,3468405,6103139
4029,5114,8435,7936,13880,22689,41711,78947,169115,386759,865206,1699069,3549910,6418423
4243,4945,6023,8108,13516,22110,42458,87378,169550,384164,810206,1677070,3521001,6163885
4238,9158,5958,7919,13332,22060,41967,78054,173102,367224,862321,1700931,3448133,7223083
4136,6240,5815,8130,13313,22153,41543,80327,175916,388527,860300,1726717,3509619,7185861
3922,4761,5862,7974,13600,22689,41938,104433,167881,388562,816096,1585981,3240081,7254111
4028,4908,6561,8028,13698,22206,42609,79783,171685,380872,867749,1699815,3222515,7146767
4058,5139,5887,7961,13550,22661,42064,83365,172326,375555,877608,1631983,3502703,7162558
4035,5083,5826,7798,13299,21789,42627,82293,166962,380109,888716,1747680,3507731,7187541
4495,5198,5860,7901,13170,22398,41423,79011,166266,386013,896789,1654720,3584609,7167502
4179,4969,5992,9040,13340,21883,41942,78841,169015,374025,891372,1764369,3460557,7136573
4744,5428,6346,8521,13762,22714,54186,82580,168839,392061,887536,1785150,3241121,7168376
4188,4907,6003,8029,13416,22316,42288,78161,168654,387373,868382,1625493,3967717,6668026
3908,5059,5740,7991,13616,22425,41494,78801,167488,385803,892702,1627531,3613778,6429262
4088,4818,5937,7887,13544,28314,42145,78702,169769,387359,985985,1642683,3456744,6403619
3833,4992,5867,8035,13392,22160,41333,77084,174127,382236,1164227,1811417,3471983,6444408
3917,4896,5801,8949,14054,22299,41935,77012,169669,377444,872389,1655533,3487314,6433693
3920,4834,5787,7940,14833,21921,42306,79152,168275,385007,841248,1711699,3546797,6290840
3878,5117,5792,7987,14175,21833,41762,78686,177851,382966,902991,1651041,3508117,6406648
3866,4898,6505,7991,13216,22233,41927,77176,172357,427113,908021,1688071,3451145,6468297
4116,4798,6211,9076,13277,21752,41821,78277,165663,391339,840230,1632673,3455395,6097771
4221,4861,5783,7952,13424,22626,42031,77674,174630,380234,799777,1729151,3490760,6443455
4118,4990,6414,7923,13737,22267,41775,78103,200497,387961,931932,1731261,3492426,6425173
4135,4863,8572,8303,13332,22136,42209,85000,175179,384022,928062,1775642,3503650,6429384
3938,4852,6034,9046,13707,21919,43521,77987,212873,376623,923006,1564553,3502420,6403942
3829,4784,5935,9158,13225,21837,41159,79174,167368,379131,941025,1711310,3524467,6433404
4275,6998,5903,8169,12678,22312,42964,78808,170595,401973,937131,1798813,3457185,6273517
4015,6660,5964,7978,12631,21835,41888,96312,175439,390729,942759,1656429,3478466,6621636
3921,5419,6556,8979,12949,23345,41702,77975,169829,392846,889686,1668231,3482495,6449545
3873,5660,5859,8015,12612,23807,41989,79899,171694,376316,862345,1700801,3225972,6634427
3766,5119,10924,8067,12826,23917,42271,77739,168169,378311,1227253,1576987,3501851,6478323
3838,4914,5802,8124,13475,23624,42052,78642,174590,393716,793890,1700123,3486070,6453107
3844,5063,5854,8255,15175,23632,41540,79137,168877,385356,885140,1705944,3491717,6475673
4115,4843,5661,15385,26037,23587,53836,79773,169891,381095,873206,1695024,3274797,6439641
3933,4752,5745,8125,25162,24895,43469,78730,169472,387568,871274,1580483,3445024,6656534
3908,4728,5711,8302,15652,24268,42367,78031,171244,835800,851835,1694293,3457902,6446357
4058,4837,5931,7847,15055,30056,43172,77839,171403,400846,869782,1706757,3248129,6473757
3830,4744,5767,8298,14905,23239,41462,78293,170078,828553,862100,1673468,3476996,6432318
3889,4816,5939,8098,14877,23873,41789,80792,172133,379995,822433,1658441,3475020,6641617
3946,4853,5734,8032,15805,23909,41711,79083,171276,396232,966927,1725373,3491805,6453969
3979,4941,5778,7923,14817,24100,41517,79776,170029,831227,1028866,1796117,3213607,6489084
3985,5002,5788,7747,25741,22977,42490,78452,169956,411348,889530,1669788,3472553,6464359
3975,4870,6046,7777,14589,25212,40644,79572,173165,828484,853134,1653567,3460685,6447143
3999,4926,5852,7814,52013,23640,41748,78296,166254,832076,877934,1665072,3257059,6443605
4009,4901,5860,8019,37443,23877,43180,80422,180798,386008,823197,1841398,3453551,6461951
3908,5415,6452,8947,34879,22992,47977,78007,504126,383390,809271,1654281,3457347,6427961
3939,4801,8020,9710,32766,23835,41476,77394,176705,463183,822982,1749067,3502586,6481257
4200,4812,5945,8956,28680,23660,42126,79043,170117,361338,939756,1741625,3246983,6580736
3946,4848,6084,8924,26910,23691,41507,79542,173948,403562,922007,1690537,3476384,6471772
3865,6781,5917,8940,25487,26950,41966,98877,167877,441401,939653,1678373,3473251,5921259
4033,6662,5875,8585,23921,24951,41886,78787,171656,439259,932788,1569217,3491847,6421921
3809,5161,5828,9036,23092,24433,42029,79076,168519,417926,929059,1658409,3444464,6435967
3966,5108,6448,8831,22226,23580,41949,79642,177979,412336,916934,1532421,3495572,6486923
3965,4930,5824,9557,21363,23900,41428,78685,170954,428458,814875,1675491,3432386,6439409
3942,5414,5895,9199,21337,23771,41444,77806,169581,391587,860001,1667230,3511572,6293240
4005,5232,5767,8727,16593,24837,52674,77419,171635,415322,865825,1633275,3466192,6475023
4383,4942,5792,8911,14696,26572,42053,79270,172274,408229,812438,1671375,3485869,6442130
4122,5182,6416,9107,50171,26403,42163,77183,167652,417508,873358,1631362,3528052,6441851
4081,5054,5745,8824,19268,25647,41811,79960,168276,413102,878266,1654771,3244899,6445216
3987,5304,6465,10161,18128,30985,42389,77018,170994,432010,849402,1622665,3472550,6463128
3936,4623,6340,12082,17270,26597,47019,81997,173526,435091,797462,1766745,3270368,6447936
3927,5138,5659,10610,16517,26382,42673,78666,172808,448613,879299,1678492,3489756,6439611
4062,4985,5925,9675,16614,26669,42226,77773,172093,452946,887838,1680275,3500125,6476625
4031,4731,6570,9225,16069,26618,41786,78398,166575,466631,873570,1692006,3465693,7179386
3856,4536,5967,9279,15545,26252,42824,77099,166943,473669,857883,1685841,3506187,7146609
3862,4623,5834,9163,15688,25978,41373,78190,167779,399882,861788,1686617,3325206,7152224
4057,4593,6321,9281,15008,25635,41923,79662,178999,423646,874428,1636474,3286924,7154551
4013,4739,5851,9045,14615,25865,41340,77840,175159,429387,900046,1665264,3433622,7167853
3969,5185,5814,8744,14701,26101,42851,78526,164393,418228,927620,1641983,3076779,7216435
3814,5182,8227,9045,14447,25877,42070,78082,170688,418183,880707,1715564,3493581,7150312
3719,4661,5976,9586,13952,26606,42028,84692,211775,427841,888414,1657626,3468475,7137614
3829,4759,5851,8924,23450,25713,42182,96738,174576,436800,845949,1678537,3440676,7165807
3841,7661,6495,9265,13422,27255,41570,77391,179770,392816,869052,1750813,3419329,7155208
3824,6942,5814,8834,13433,25960,41380,79967,170517,385302,909071,1730873,3188083,7151307
3939,6212,6583,8911,13822,26010,42738,79380,166421,394755,939433,1703302,3484382,7146651
3837,5044,5691,8805,12909,26662,48304,77987,462762,383511,947298,1723451,3396629,7143352
3840,5119,5913,8776,12839,25961,42173,86982,171272,385749,938762,1727639,3505417,7171638
3897,4874,5799,8982,13116,26611,41922,78047,166077,391855,928069,1752473,3443402,7192248
3871,5133,5787,8880,13110,27161,43237,80098,193331,382490,939637,1734168,3451565,7170161
4185,4717,5749,8765,12833,26454,41500,79583,174061,381545,885461,1728550,3406169,7155362
4082,5149,5791,8665,13054,25769,41361,84159,168459,385340,800527,1862038,3414016,7146487
4128,4609,5819,10930,13898,31917,41763,77139,175727,382828,863182,1743155,3415576,7168622
4212,4603,6489,9297,13856,26485,42140,77625,217060,831372,882562,1761599,3381897,7155759
4034,4640,6486,8887,14183,25641,48962,77459,464186,375981,825990,1716357,3352361,7127538
3854,4523,5899,8921,15101,24391,42356,78130,171261,398861,975859,1757484,3439992,7146911
4064,4496,6339,8475,14971,23796,50392,78193,173880,395303,902503,1749543,3410029,7147941
3917,4592,5692,8313,14921,24111,42345,79525,178336,394519,875808,1777244,3265483,7142902
3906,4503,5773,9410,14480,23893,41250,80883,174857,390286,854677,1732772,3419123,7168801
3874,4538,5920,8066,14504,23575,42098,79411,189957,382737,891488,1762036,3335032,7134115
4017,4523,5851,8236,14721,23426,41620,86795,182246,393235,893954,1767448,3287676,6507693
3924,4577,6109,8159,15150,23469,41391,78997,185413,398089,881890,1756438,3450057,6522156
3814,4785,5841,8075,15114,23746,41322,77550,171545,392715,901019,1745851,3483772,6441520
3877,5122,8433,8179,14700,24121,41847,78446,184959,380626,866946,1790837,3432909,6449217
3930,4613,6061,9095,15276,23662,42453,96768,178131,383982,892632,1724754,3466235,6404997
3819,4551,5896,9068,14513,23845,41016,81784,173398,388122,812416,1716624,3395405,6433983
4025,6140,5897,7905,14611,23688,41559,78280,170043,393805,938303,1749078,3431549,6462271
3927,6730,5888,8067,23545,23881,42197,94949,172799,365612,940241,1757774,3451262,6469642
3951,5323,5800,8027,31521,23784,41856,78104,199951,365503,924238,1740631,3437577,6519879
3893,5027,5779,8064,25510,23767,42258,77858,170215,393215,927116,3090247,3436000,6525758
3860,5009,5924,8486,16953,24537,41724,79830,180257,389359,886020,1788727,3444437,6430897
3727,4743,5723,8145,15784,23742,51097,78931,183352,830323,853419,1763469,3426192,6475391
3966,5034,5881,8034,16554,24095,41858,77009,172841,382184,869533,1787688,3450443,6426362
4447,5068,5876,9328,15859,23846,41377,77689,174048,390306,922209,1784909,3424041,6412654
4141,4787,6742,7959,13793,24503,41997,79812,204826,384430,838105,1862248,3445434,6267606
4042,4753,6594,8227,14239,23896,42098,78169,169486,386662,872819,1667677,3433231,6262340
4051,4776,6008,8066,14235,24200,41877,79013,485058,836555,853180,2400172,3494251,6129397
4112,5009,5785,7938,14629,23865,41230,77540,173535,393367,893207,1765341,3244473,6555374
4097,5073,5626,8208,16063,23618,41816,79472,173438,371925,958660,1735629,3465403,6447899
4009,4864,5987,8089,14353,24709,48971,81206,168910,386507,882602,1740984,3436789,6844069
3981,4994,5919,7934,14849,23733,41843,78012,173646,394412,872112,1617449,3591094,6496237
3995,5463,6587,8019,14210,23494,42401,82921,172696,384115,878312,1779016,3444230,6517016
3923,5624,5909,9332,13337,25808,41662,79967,236525,389558,925315,1873342,3481045,6426325
3882,5472,5975,9187,13014,26050,42473,80164,172942,392603,920118,1787855,3360983,6091418
3863,5159,5856,8758,13430,25621,42403,78335,168259,386309,913566,1785838,3346232,6494394
