b16,b64,b128,b256,b512,b1024,b2048,b4096,b8192,b16384,b32768,b65536,b131072,b262144
12441,13106,12271,12670,24748,32409,34585,33588,40767,35545,37273,36580,42399,36572
12555,12430,12321,12964,24111,30583,33051,31868,33849,39436,55073,42396,41197,46335
12585,12956,12643,12953,25037,32252,33031,31874,33279,41440,38675,37825,37422,83844
12542,12380,12276,13357,24907,30577,37364,33119,33797,43934,40069,38779,35238,45979
12760,17066,12262,12438,33683,30711,32947,32091,34999,41975,40436,38492,36492,43926
12646,13430,12226,12737,26693,32623,32122,31926,45511,41820,36188,37302,43215,37019
12651,12919,12135,12614,26955,31102,32157,31955,36823,43752,37601,54256,45176,36120
12428,13197,11703,12632,27081,31247,32452,30597,41904,41647,38561,37371,42223,49810
12974,12857,12104,14143,24752,37258,31535,32823,30064,42795,37872,37554,40702,48061
12949,12689,11838,12731,25409,33306,33187,34150,33096,36567,39266,38091,42538,379239
12634,12641,12057,12469,26907,32049,31541,73093,34875,37817,38710,44279,37885,51900
12363,12287,11999,12562,24266,31624,32834,59146,35437,36992,37290,38078,43005,38350
12392,12479,11789,12089,18568,31052,32639,42915,34479,37238,39335,42925,39077,37169
12334,12301,11847,12360,14567,31853,32159,40154,35040,36412,41215,44749,35691,41592
12397,12763,11963,12743,15701,26541,32363,55153,33785,35913,38415,43505,36120,37158
12534,12400,12126,12361,16199,24641,34496,40214,36525,38679,38481,42717,43855,82329
12438,12337,12118,12809,13635,29215,31689,36289,45592,35922,37146,43600,43863,39050
12773,12479,12255,12559,13587,25460,36289,32973,35240,36090,39764,48430,35124,39287
12366,12583,12125,18385,13009,22480,52985,32895,34678,34560,74096,43896,41877,39290
12379,12335,12863,12456,13447,20350,32962,34890,33765,36972,39841,48268,51634,40445
12718,12868,12205,12820,12632,25760,31070,32925,35069,41037,36459,43319,37394,39299
12451,12619,12973,12318,12889,26047,32837,34000,33364,43774,38896,44030,38724,38082
12662,12870,12013,12600,12889,22634,40316,43046,35475,35657,38293,48153,41096,54680
12427,12319,12069,12209,12249,23480,31746,65445,35532,42553,48754,43810,39875,54727
12739,12637,12240,12321,12761,20149,32838,46175,37398,45022,38422,44383,41971,246620
12968,12790,12856,12814,13710,19982,32058,47909,33863,43054,39233,41631,42545,46874
12831,12489,12160,12832,12706,25736,31545,41972,36357,44300,37783,44694,42447,36760
13657,16741,13069,12580,12206,20038,31161,40781,35119,41691,37446,44713,43740,36418
12613,13228,12261,12570,12165,19185,32374,39403,34086,44868,39251,83563,46916,38512
12733,13211,11995,12402,12287,17539,33316,34531,34420,43039,38475,46652,43390,133760
12953,12709,12129,12303,12110,22931,34373,34300,34906,41754,39583,44616,44639,101402
