b16,b32,b64,b128,b256,b512,b1024,b2048,b4096,b8192
41178,52433,102623,98959,121931,164109,225638,522146,2085583,1649916
39455,52256,123617,97984,135107,147748,227401,572206,898339,4621321
39581,51085,115770,98157,132208,176099,279916,595666,843194,1552618
38947,50939,78712,94860,122206,154479,245207,501414,2076800,1667186
55375,58243,108283,94743,121616,198416,227551,605817,896768,1653313
39821,52503,88141,97239,122830,180191,225473,605304,1719421,3672254
40397,52148,109236,97367,123488,148265,232938,847041,878412,1654104
41672,52466,94834,340323,123538,150421,234574,548052,872736,1682251
38896,51739,105494,104173,123265,153729,245651,509828,2023562,1734057
39889,51983,97640,97515,121888,163167,265226,1839861,851869,1606008
40184,53457,119832,100482,110737,149710,231634,606240,939581,1695292
39374,52687,93064,100969,112543,160920,228858,822347,2025484,1367330
39331,52037,116020,97124,120068,172301,247721,614157,2451882,3379841
41500,51821,99153,239055,110943,172301,228869,588538,853919,1354728
58207,52416,132327,99199,109900,174693,230137,604114,2042035,1462727
53419,52521,115807,99587,113436,157333,244428,654887,959307,2923243
64313,82377,103820,97152,111200,157575,227659,846846,831036,1610250
50888,55469,108365,100607,111282,160808,233892,616897,2053348,1541039
41433,55535,97240,96437,110013,158578,218239,644412,833870,2875448
42038,54730,89650,96121,108443,1874980,336655,531677,850462,1549114
39833,66200,90639,97614,112080,170967,229770,504730,2020426,1690535
41124,58218,85454,95921,131915,156137,1721628,1081290,849073,1496363
46527,54454,84517,96825,110632,147947,231425,533327,951993,6372082
51697,55987,101586,96768,112717,152987,242017,587388,1973970,1555320
40519,53848,104349,97444,124182,158936,229049,570316,867557,1611174
40196,68534,105926,104644,110951,160798,247369,741135,1858940,1600638
40579,55627,101229,98896,126029,156130,221059,588572,2001852,1756787
40154,52103,111350,97270,114874,156524,228666,566864,837274,1566351
41192,53560,77796,96127,110237,174316,225309,819243,856717,1598729
39643,52233,90692,99692,109574,156700,230729,551935,804518,1615130
41531,54600,99111,97621,109046,161124,433453,498467,912905,1729387
39586,57606,101530,107554,110610,160507,1224776,613078,1999818,1440480
39453,52165,107768,97059,127701,157754,242395,520778,895888,5284578
41028,52758,101162,94975,110468,153555,262192,844220,1545130,3099130
40785,53848,95955,98426,121848,154589,241669,524801,2016239,1532582
38036,54463,134707,94534,110275,155960,230749,530355,947417,2893896
39294,52549,106016,96252,110960,156926,222167,611520,798126,1506097
42036,53024,90717,96078,121148,154915,462040,517651,2048299,1581047
40154,54931,92156,97354,111738,182936,1689661,535208,916265,2999109
40891,64545,87739,96164,109700,153146,333904,529700,902969,1524762
40888,50819,112872,94448,109258,166583,285476,827427,2358423,1772578
38238,51646,88622,101023,111648,168899,263318,547911,1368830,1852933
47860,53894,100168,94169,628797,148707,262656,609299,2030837,1598771
41048,51677,82853,105826,125672,180305,320066,568707,797653,1620539
41547,54295,89581,95034,148759,156303,276697,538440,877815,1887560
39713,56195,99562,97379,135302,205350,327101,829426,850836,1663496
40823,51575,102585,97032,151799,174068,503105,600111,891821,4135494
46426,50570,109571,94797,173829,160475,470627,559434,966502,3029672
41211,51621,93840,94994,151190,165643,441891,548666,859340,1642867
41774,51253,102710,96279,137782,158017,413169,530458,2096561,1410623
39020,51616,102545,95078,127716,159903,394694,825946,931193,1736276
39441,59337,116834,96369,127570,160277,874347,558650,830725,1408284
40461,51059,101409,107770,121607,151930,2668069,552204,910159,1565448
38663,51308,93839,97056,109905,162883,261066,591664,875958,3289687
39076,53628,103858,94592,111543,156920,242297,528872,862533,1546130
42027,51440,111281,93808,112067,159323,242229,566728,879045,1799549
40090,54308,105931,95615,121711,152856,265479,602089,975165,1556419
39674,51465,101999,94718,138263,151723,406603,536053,847258,6044775
39946,53810,109898,92923,126700,157539,295614,545725,2003286,1529888
40483,52092,90840,113953,109186,149309,267844,627505,883684,1565951
39202,51296,94049,96738,127417,152079,350506,575239,874235,1574227
40375,55738,96807,97062,121581,154630,926111,698256,998559,1621971
40047,55473,110051,95642,123798,165739,468224,578964,897244,3352222
52778,51941,109966,104489,115208,180332,833384,615199,805095,1427927
39471,50494,100813,95782,128659,154513,1040048,545503,873051,1619274
39610,51648,90091,94732,429860,150697,456916,802192,848048,3393169
41140,54284,97343,95831,114311,164901,424174,560254,978354,1416494
40156,54930,94261,95735,113914,151435,223022,559624,2053873,2441447
41591,53784,102015,94479,121502,146401,224320,536167,822560,1623063
41513,69356,99047,95378,116074,161188,2115631,558365,894210,1489204
41517,51139,102185,97105,120007,165816,239724,554845,827567,3117329
41905,52695,98669,98164,136416,159745,224512,534795,914625,2931933
40351,51391,100729,93700,149099,167824,252416,822913,840240,1357159
40197,53953,115811,94078,124643,153543,327810,709377,840691,2973713
39457,51079,95485,110462,123179,155228,323109,6215565,1005681,1303007
40466,52905,88145,95115,191677,161697,261281,811610,817705,1468137
39400,50490,94601,97954,122765,239492,230427,534660,853350,3080796
38114,52077,99656,96355,127643,150186,281625,607137,1873966,1228242
40228,60587,95674,95118,155467,163372,265653,573987,2005984,1497728
40524,52875,89769,93584,143484,158864,289747,544729,1423024,3141460
39818,52181,102353,97582,123104,154716,623885,559957,792221,1479395
39929,53727,86246,93227,121550,149944,300482,534343,1980377,1422997
40236,52869,90385,96415,124639,154949,255801,584377,989094,3126947
40008,64451,88180,95768,123641,157799,274983,571097,851789,1590741
41649,60829,99601,111452,131986,152002,246921,569484,2021666,1588978
40045,51975,97854,95854,124575,152535,285227,547139,837625,1597385
38592,53437,97095,96353,138029,158191,326787,4636987,837376,3104094
39210,53925,98258,107445,124389,155580,248293,570697,1737169,3069044
39321,51482,95699,94945,123159,167333,236758,580748,833969,1943020
41579,52655,91495,114144,123878,158050,235298,857798,1338838,1536978
40381,50340,89253,96177,122823,154789,235071,541624,839349,2920549
57629,52505,97434,96518,139993,188896,264630,527983,2035401,1548614
43969,50363,107735,96385,114651,156001,265290,563501,941546,1745587
39325,52070,97358,94962,123274,157120,238439,560451,811297,1634803
39153,52406,95917,95469,130584,159573,233564,557643,904590,1626873
41331,53029,106950,95198,122688,203197,260684,530541,867314,1605834
40172,65134,89129,93790,133075,195666,243922,566365,848322,1660914
39226,52614,88322,95104,123240,195817,251015,595691,845253,2901782
41336,51872,100397,96936,124497,194921,243801,542708,791474,1586796
39711,52425,97927,94193,139474,205392,231700,597810,871804,1609816
40331,52811,92035,95699,124935,201268,267929,564488,808201,2851014
39577,51263,85204,108471,122413,210312,276201,566094,991003,1467353
42844,52771,97535,96163,124961,197155,2829135,536212,2033894,1649846
50152,52122,86376,101744,123403,195004,240617,579282,861838,2826825
40015,52680,90713,99273,136344,202298,229147,550292,865491,1636420
40774,68311,88166,96038,131770,221626,242356,577085,877829,1578565
39129,50643,96611,110815,122977,202309,237981,864945,943249,1635629
53855,52447,88300,96571,125235,194324,243578,650668,2055971,1890473
57053,53202,101160,96586,124835,190929,225904,561884,971572,1617601
40515,51845,100868,95581,123352,211156,299692,536820,785503,1649541
41714,52081,102621,97168,122582,255673,233363,610873,999867,2832630
41791,53107,101447,96517,127092,202231,245540,562691,912465,1582973
41679,64267,90412,96101,123937,211831,470771,623856,792036,3632510
47187,52065,88936,112831,124457,196492,396096,564999,893649,1661388
40322,51651,88771,95249,123678,198383,399589,567418,904418,1687837
39985,51662,97613,103496,121790,193973,632359,612085,854468,1612237
40379,51908,90213,97757,130916,193059,431514,570488,1330020,2543252
39485,53006,97969,110803,123318,200655,449992,827678,854973,1605978
39667,52905,90368,97229,121061,197429,431483,547471,901821,1649808
