b16,b32,b64,b128,b256,b512,b1024,b2048,b4096,b8192
3690,3717,4498,5244,7705,22666,97300,39893,82225,177192
3730,3873,4336,5516,7247,14689,85328,86873,130102,209046
3646,3807,4385,5247,8335,11431,21863,38501,121913,204984
3643,4016,4251,5480,7459,11656,21439,37646,84163,237429
3510,3818,4561,5286,7639,11386,20980,54309,123801,168278
3508,3898,9724,5906,7220,11907,21511,72073,123572,207281
3619,3931,4476,5343,96207,11479,21916,38368,85801,338390
3551,3947,4399,5328,8607,11122,43461,57364,125033,159462
3497,3901,4948,5828,7542,11825,22910,69831,122336,204305
3571,3965,4365,6844,7397,11769,21070,36518,81973,207745
3626,3791,4276,5220,7360,11685,22163,40066,131756,199309
3627,3863,4415,5348,7315,12418,22904,79867,122414,165698
3688,3906,4531,5431,8320,11388,46664,37599,77251,192192
3578,3991,4244,5485,7370,11981,36376,37661,124713,202433
3613,3887,4569,5323,7157,11896,23794,84545,121303,183262
3374,3924,4519,6025,7034,11676,39066,39599,82910,212967
3496,3783,4437,5512,7109,11188,47086,75518,128937,197874
3731,4659,4539,5424,7874,11470,23849,39636,119310,213311
3626,4103,4558,5430,7563,11902,48120,74543,82025,167316
3688,3975,4359,5465,6882,12089,46906,39438,121168,202388
3557,4040,4391,5228,50848,24004,50884,92906,78483,195738
3515,3964,4400,5297,7417,11415,80522,37971,122515,193587
4017,3883,11139,5569,8125,12158,26168,76596,74030,202535
3752,3802,4515,5430,7121,13088,162650,38464,78441,243466
3574,3983,4520,5345,7432,14242,37529,38522,128938,196545
3575,3814,4673,5866,6886,11124,21893,40131,80475,172588
3720,3918,4565,5392,7409,11345,21561,52446,114811,190247
3489,3981,4354,5385,7782,19910,49370,74130,76841,214922
3536,4973,4355,5293,8105,10662,35831,35801,79998,183889
3445,4011,4477,6117,7558,10728,20887,36743,123078,181906
3509,4028,4383,5372,7251,11551,21801,41042,79679,202303
3445,4086,13613,5409,7104,20532,21140,38307,107031,196790
3574,3814,4425,6421,8257,10804,19942,83179,101163,173083
3534,3829,4336,5265,7261,11392,20497,38757,76547,201619
3578,3897,4460,5453,7399,10748,50772,37463,120529,193536
3561,4005,4323,6707,7410,11375,46588,37291,77322,164044
3588,3988,4322,5418,6832,10563,21177,36901,77529,200215
3614,3846,4934,5255,7749,10452,20747,56902,125730,205503
3558,3973,4384,5271,7321,11563,19761,60287,76819,193097
3438,3825,4696,5573,7037,10957,20989,36485,121449,184777
3392,4258,4498,5681,6977,10861,21608,36973,80253,200433
3446,3926,4469,5323,7085,10835,21551,37346,83298,204946
3654,3827,4465,5286,7889,11718,19773,39329,126579,185336
3529,4395,4470,5285,7192,11367,34065,95172,79449,316064
3523,3845,4450,5604,7234,11360,32203,36136,123027,189476
4049,3745,4532,6293,7365,11511,46164,35771,78568,196954
3739,21630,4531,5205,6994,10647,21946,36209,77111,168881
3657,3807,4427,5337,7367,11585,20485,39310,122419,212120
3568,4395,4308,5221,7162,12246,21091,59244,80384,205293
3520,4004,4873,5138,7080,11571,21445,64177,103996,189117
3600,3800,4547,5167,6988,12224,21583,37132,78973,201445
3482,4137,4416,5263,7274,11639,29261,35906,98214,215183
3387,3962,4473,5211,7884,11777,20098,37055,108424,198103
3498,3858,4624,5303,7593,12009,20429,36533,78354,167525
3583,3754,4409,5858,7287,22285,21649,87114,130731,192131
3702,3770,4555,6389,18915,11557,22094,36506,81196,203724
3549,3867,4495,5215,7132,10737,56785,34657,124511,162596
3553,3999,5073,5560,8244,11002,19951,41706,121119,231157
3424,3849,4309,5982,7155,11967,22433,82562,96434,206916
3574,3857,4304,6275,6836,10756,20339,36538,115239,189823
3521,3916,4793,5634,7235,11574,20145,36299,126444,182038
3482,3817,4382,5355,7156,23126,23249,40490,81120,213112
3456,3768,4440,5288,7618,10749,19173,82569,131594,194815
3640,4471,4277,5282,7300,11416,21933,37738,119681,172625
3564,4187,4576,6702,6958,11338,21179,36071,96694,199263
3607,3908,4484,5403,6870,20893,22724,73939,123854,193988
3540,3745,5189,5236,17535,11143,38488,38089,122789,179786
3552,3936,4286,5470,7909,10941,29741,36850,82291,215806
13278,4301,5836,5640,7575,11550,22353,84665,139644,194261
3729,4106,4358,5151,7109,12116,25435,36842,123716,204162
3666,4037,4209,5285,7339,11056,26392,83141,96656,194450
3659,3919,4263,5092,6827,11603,24932,40361,116181,199129
3658,9748,4308,5257,7787,11493,21431,82401,124422,200799
3632,3957,4330,5345,7420,11475,23377,40244,102470,172527
3445,3871,4546,6498,7121,10829,56271,87791,112202,203503
