FP32 eager b16,FP32 eager b32,FP32 eager b64,FP32 eager b128,FP32 eager b256,FP32 eager b512,FP32 eager b1024,FP32 eager b2048,FP32 eager b4096,FP32 eager b8192,FP32 eager b16384,FP32 eager b32768,FP32 eager b65536,FP32 eager b131072,FP32 eager b262144,FP32 eager b524288,FP32 eager b1048576
263155,303194,312091,394901,458239,945389,3677407,10976596,17428434,31977933,47359456,543116390,214086772,334947099,3042793713,1370744656,2649618404
279606,315301,308691,396313,538658,1057334,5659916,11186842,16976436,30041973,45730157,522578610,204903156,332744841,3054611125,1325600089,2649712073
274847,352159,321801,375214,457937,991166,4125637,10823464,17525315,31767059,47406206,548380461,211781866,338309799,3027524813,1332827332,2650758592
294953,287773,319439,388404,544000,1039173,5521284,11388375,16981276,30463746,45830624,502212361,205708940,334483330,3064780191,1324551044,2733583120
297019,330751,313743,406949,455198,990085,4214506,11227852,17262557,31233968,47328123,539142980,201098042,335041318,3021031415,1333257821,2652024493
278162,328030,297304,392999,547908,1045467,3645425,11196982,17139882,29193705,45865791,523829096,212613932,333324948,3055634522,1323746181,2637798725
260080,331206,289155,397150,454954,1033036,5492283,11544326,17317818,31417955,47407889,519116158,210472456,343824132,3064771159,1327128826,2647995181
276700,309987,315045,394449,532043,980162,4402753,11227742,16937508,30584050,45566628,522766086,194695822,335023251,3043883129,1359493938,2645657632
291284,327116,311893,394633,449827,965583,5715291,9983566,17701991,30761061,47147011,536180411,195057421,335422990,3123449426,1519633465,2646373309
273746,301831,304195,411214,551934,917239,5387805,10680626,17008462,30822845,45745897,504564227,169404143,333170476,3100467078,1335477044,2650737967
267144,346186,311663,392486,450234,946747,4553851,10125307,17511903,32465715,47431477,509887022,170351159,336584919,3089122026,1332223518,2646394219
263526,315143,313147,394029,537618,945852,6004564,10319295,17027567,30584841,45519322,521208420,169185428,333587432,3086779751,1394382322,2647423944
286944,310288,319406,391374,452777,951646,4390516,10521367,17775202,31600035,47164183,564679968,170280509,337728619,3056257362,1348649516,3129214092
263433,327597,327631,391681,539186,944225,5369987,9922976,17094987,30387094,45452300,499602942,169791186,333280077,3059448046,1323268150,2797094932
301689,330169,316153,403668,450923,982336,5404937,9866873,17708770,31539116,47817040,518770288,169996269,334724170,2993966060,1330632889,2649723612
269867,300941,302562,397237,532316,957253,4680343,9515082,16994726,30587878,45545882,514896293,169037400,334600118,3039697905,1334984779,2639953759
279819,318776,332346,393392,450889,973841,3965601,9291086,17747908,32214585,47023402,519580412,169185039,340684749,3073823088,1325298385,2648968825
280733,307474,319465,385559,547762,980202,5181396,8989981,16534679,29628971,45577746,569449030,173236534,336960859,2985922940,1383639073,2643370435
253731,333334,313745,368154,456509,976375,4075631,9970117,17656379,30211588,46959104,568733185,170140524,338226221,3002932328,1403529535,2652668998
285197,331505,317970,413075,539602,974171,5301104,9736889,16425103,29598219,45257671,515742033,210097355,334941920,3044213146,1427741257,2666760029
267842,347322,309532,383313,462184,972726,4013324,9466697,17457276,31884719,46234971,546872865,204340246,335163259,2993298112,1334042222,2649932072
259418,284848,295148,393187,537848,915115,4077705,9608943,15966985,29867486,45420335,509708140,200114623,335826679,3025643018,1329524158,2638801015
268168,286005,315655,392814,435178,956130,5421520,10022603,17616854,32682701,47064095,520019192,201344396,336128845,3020402578,1331916463,2647557644
299246,302360,312257,378725,528277,911671,4185878,9785382,16514880,31474810,45916828,505309956,203163300,336487195,3057079268,1325951678,2646121214
281580,287417,302287,396113,454086,976728,5545437,9404056,17214574,32701225,47110214,514882457,206710660,343535577,3047647275,1330976192,2646473858
282864,322313,300635,398212,538019,1276001,5245970,9302827,17065676,31149092,45604876,546241338,208408138,336903545,3033535869,1322820305,2631120989
288153,332785,320207,401236,445657,1023651,3653146,8799812,17529817,32150963,47200159,513995406,212543593,335164635,3022001908,1330521785,2647864304
267096,283375,307834,387258,530330,864448,5295554,8880801,17180937,31363876,45487061,530435900,205417762,334943262,3051543919,1328254958,2671927588
283049,330098,313081,373620,455132,878516,4386579,8727437,17309603,32701702,46894503,559124542,209384049,336751836,2987202007,1333792224,2654059109
279242,350996,300145,404871,535000,867497,5476638,8812972,16816208,30081450,45640427,538176026,210226017,334570024,3504983467,1327303436,2648167119
275713,316922,312453,381750,452193,759720,5277348,9559317,17575762,31712774,46840559,527606161,212296058,336098747,4341705722,1328389571,2648217542
267350,341942,310487,406787,553809,875092,3738311,10084972,16865754,30600678,45580849,568945550,199412215,338225169,3215673905,1325590347,2637171389
291324,299929,336533,382332,449668,876461,5162897,9351894,17950682,31950515,51621930,565310030,191102554,337346975,4302513610,1332331868,2655283252
278997,290477,312641,394168,538676,839402,4286781,9177311,16465263,29575137,45515630,582654086,205151325,333925371,3170248990,1365635549,2644991320
285721,316911,320809,398344,451809,875998,6004643,8921356,17586200,31925053,47182537,524755584,203031376,336779809,3058392693,1329471757,2647666054
260935,316435,309011,388539,540164,846106,4159178,8896321,16620143,30743372,50199111,515673453,198881329,339243462,3030407271,1328326728,2933014293
258056,301541,311685,406087,443475,882443,3615124,8772177,17559435,31605529,47287419,544516905,212082267,335689247,3134436912,1564716342,2924892691
276923,325626,313070,389769,530587,756775,5466294,8842875,16610300,30029785,45714845,522330448,202941313,334593550,3277702489,1420892579,2857739464
293902,314734,308349,382447,444040,885259,5402643,8912208,17517995,31130282,47077850,583309277,204362315,335648506,3428253383,1328807050,2914092791
267166,293661,336512,397216,532188,865391,4782024,9224798,16788589,30643915,45496111,516742378,197908933,334939358,4397908605,1321450255,2976344433
292666,304191,299946,400967,454570,849445,4235067,9151848,17418256,31712757,47613392,558246851,208655460,336315809,3286014395,1331762218,2820967770
286147,320792,300694,390841,535225,851761,5700089,9697510,16910581,31097237,45558502,522169897,211216252,335103616,4280646598,1322771324,2675007221
259783,311346,324924,401615,443281,816890,4304308,9790475,17341169,31085906,47402148,535471555,207719793,335918319,3230136985,1331983471,2659334565
266971,316105,316660,390692,527134,907996,5573774,10145404,16710546,29346311,45786013,535236390,205076265,338115657,4286457699,1329341991,2710879811
302153,320075,319371,404254,443886,815302,4331245,10087325,17505371,31354616,47712467,569230224,204199011,336495319,3241855120,1329837275,2669429008
319021,312164,299006,413760,540281,872376,5583709,10161006,16983024,30319521,45846299,542130860,210686314,334481581,4280891691,1392554092,2649051271
282173,307746,315016,403200,450565,859894,4281614,10239021,17605043,31238626,47442822,601479070,207044726,334890366,3214702742,1333182932,2881707580
278424,295468,302174,394560,539658,869463,4532432,11070700,16854340,29953862,45774376,515242257,201064893,335045713,4294713305,1322461546,2933650240
280999,301190,319279,373560,456677,805663,5912350,10848963,17506614,31375499,47441957,562196785,203547921,334775410,3095391225,1330849650,2935860248
280381,309945,327379,416928,544534,854776,4343521,11260952,16549114,29920753,45936765,530447049,201102508,334354661,3108841698,1325933315,2787801112
276399,306016,321854,391964,436736,870415,5539297,10657061,17515466,31209691,47497924,528915935,208583187,338796448,3052750399,1328974379,2654803203
294845,291216,316642,389334,541194,870249,4384867,10251263,16610225,29418556,45878421,537512556,206256869,334884622,3336004019,1324938022,2658033198
310901,329067,310895,397519,448632,837447,5467731,10365106,17347465,31268096,47292839,564174949,203925384,335828861,4262428689,1327703183,2647318920
288707,318499,308689,392958,535426,852615,4171209,10991501,16633032,31247872,46106632,541745495,200991204,334548993,3239713271,1326985905,2647855610
266738,309375,293006,415673,463353,933933,5672521,10376961,17762544,32358671,47155255,562807367,201498844,339099030,4312022016,1328227004,2655255943
284758,286287,284687,401855,550922,857953,5724954,10901792,16514669,29419981,45851317,543568053,200988534,333687533,3346436716,1324204886,2684571042
284892,316886,298489,411572,453819,851591,3678111,10053716,17918695,31088677,47153692,549012153,201196119,335976263,4296879476,1325375931,2652231052
274220,288066,303835,388004,539759,919936,5522589,10223908,16855324,30872894,45906416,516739270,206125848,335345952,3197625404,1327000389,2688719887
274624,321897,291549,398500,466648,862437,4270690,10139335,17264963,32539604,47225209,570643820,203203282,338216299,4261750764,1328952470,2655817395
299685,303908,319650,411702,537239,883487,5450293,10190727,16639451,30737412,45885854,549949084,209839188,344441104,3259959298,1324979051,2683218750
291640,312840,292614,397122,446781,804409,4100211,10787650,16946756,32605142,47262431,535629785,201085996,339418998,4247653005,1332199032,2658319715
284707,326969,306324,396548,541858,941800,5485263,11969665,15460861,30575076,45608417,544200440,203903840,333595647,3213826554,1427437032,2642774460
291104,316341,316534,396800,471090,946941,5447800,11719790,16775610,32299233,47431521,567175427,205416735,335434660,4256092679,1348940450,2652536790
281508,283783,285622,400545,540087,780685,4746872,10903994,15572796,30151180,46008338,551373075,204479998,334944795,3226613428,1324999302,2945330152
269172,333662,319729,405836,443181,916797,4155608,11029502,17059381,31626148,49197701,526855129,202950992,335616829,4258675704,1329057967,2997765639
288512,327531,301299,382043,534762,903842,5449653,9871822,16914504,29431312,45812751,523953850,203162205,337826413,3549641336,1324307413,3081897199
258641,292397,290969,398962,455898,907113,4226353,10013927,17493503,32465257,47704525,546350425,210149583,336674542,4330496818,1333498134,2936258793
282085,318520,303482,401518,549762,911323,5572100,9797402,16851931,30242671,48586099,555548465,200599731,333739848,3257855218,1324898400,2665562224
287749,335085,307917,381192,454660,884697,4591422,9839349,17680196,31770109,47173542,559545654,208612494,335738552,4264272117,1334161382,2643428469
280099,295263,295727,397764,560399,945401,4475950,10052770,16814046,30926457,45472226,555570724,206899160,338964197,3071268138,1326540232,2642014668
270422,310757,308574,386740,463252,792215,5599785,10030504,17380839,31934476,47386630,562369346,207357738,335526188,3048888623,1334507798,2658025432
263381,337912,314165,391254,546752,913393,4325638,9042743,17031662,31132493,45525639,529520323,205009351,333080009,3053681190,1438023170,2645170442
264745,325918,329609,411542,463151,976616,5586722,9507749,17215071,31689884,47132680,564718180,203308433,334955205,3059112021,1382259492,2650879788
283454,348729,319255,393407,557347,951244,4179296,9576628,16088564,31502390,45640064,556394007,200909632,336947266,3196433194,1513857469,2645134535
273644,334745,308066,400302,445704,1014954,5211019,9861953,17831582,32893027,46984522,548652078,201684984,335396658,4467268878,1502194085,2651021664
275788,303381,311379,389655,536695,944301,4280817,9457054,16269581,31312407,45345260,539454279,202276645,334400917,3224766949,1418570565,2639286598
274528,298372,311234,392247,446241,1101123,4456160,11047247,16655949,32408358,46845134,553424650,201050576,338494391,4262071772,1331296747,2652173742
273937,322348,305118,382419,535850,946960,5738400,9535633,16623971,31293838,45429762,544232277,199845233,336844940,3173439097,1326734708,2649600192
280204,305413,317018,374270,453158,994575,4346877,9025291,17056691,32413196,47282573,595761545,211207670,335964296,4272531144,1326630242,2650766102
264063,310770,297863,398972,542191,900094,5676275,8901567,16794748,31431615,45801446,559781048,204833685,334189088,3182325621,1322960612,2647193080
297030,297274,308329,402663,458615,951267,5546425,8978425,16934480,32170835,46951752,522000930,205926537,338789680,4268385970,1332761059,2655552762
252026,285202,311180,401627,551898,934067,3732742,8829635,16964302,30839576,45192271,537514412,211212288,334088803,3236134578,1495846643,2643759100
259431,321208,307733,386190,463876,933855,5978425,8618343,17548890,31090057,47379223,547558617,202103168,336440971,4313360426,1435212973,2647788008
250649,326520,297802,374620,550145,899891,4404299,9233606,16818554,29720952,45601681,558374761,206822737,334739188,3286080925,1409059391,2645211149
274358,306478,307622,406535,475666,1043379,5860912,9095850,18080676,31890642,46897923,565293278,200944138,338290566,4307357425,1602855572,2657515245
289629,324146,297908,406782,544286,934407,4509825,9008333,15943064,29478067,45511620,538458296,210208810,335592056,3264307702,1533176961,2639332882
266738,321042,289473,401527,461215,894928,5799567,9438724,17310829,30788517,47322903,578959133,200295075,335781891,4284721591,1436072594,2663571354
253563,316042,323487,393625,539724,897085,4328385,9596918,16481895,30994966,45358102,504403488,197176188,336220649,3039167294,1324126758,2646272372
279083,309884,299351,379111,451359,787726,5352231,9779822,17291862,31258320,46952709,540344017,195714823,337745938,3043806411,1331909369,2646847542
299661,295769,312990,397577,538970,955074,4173576,9177015,15961182,30771522,45339338,545721572,195346769,335224961,3054510345,1324617950,2674715178
262189,297807,317546,403490,464415,905765,5423169,9450794,17409698,31808192,47140276,575468711,208275218,334881054,3041295125,1327905999,2647724978
270367,304842,290286,390059,544828,912754,4240679,9675501,16570184,31386448,50622454,555245405,208442179,333502828,3372323618,1326550392,2644256280
277803,310282,309023,393887,458660,1037680,5470632,9405449,17523035,32066866,51379877,528809839,208141641,336837529,4388520207,1329597138,2651580878
279728,320709,290544,390812,543954,948752,4279574,9335219,16854990,31480653,49510894,515245004,198952628,336020978,3251333503,1323040109,2650075663
294375,314538,297927,411257,459028,915620,5374763,9348541,17486734,32320314,47135229,561628972,211920827,335509512,4303348260,1334289831,2647198124
282116,331209,321493,405129,546458,974782,4180166,9497775,16576155,31498627,46037627,555991451,208391585,335141563,4280693714,1324682155,2639652400
274045,303822,307081,411607,459967,936521,5473635,9368890,17532414,32472128,47644557,522912295,208388222,335577574,3262912368,1331142949,2652617407
290479,344502,313973,391425,534421,907295,4154277,9953384,16942125,31174701,45788221,523223519,211029727,333716320,4331549691,1324968013,2645855255
285644,324348,321272,374978,458405,966852,5570885,10017493,17754030,31979221,47295586,529878440,210488540,335193391,3202529103,1329082728,2674256361
272863,271995,323207,408446,539226,1057093,4141407,9933116,16938026,30514604,45953416,541560484,210780545,337074288,4288254706,1323422042,2658151753
282349,293694,318609,406293,455915,1086696,5392920,10086922,17699400,31977361,46955584,551942637,214862274,334570965,3018001790,1330774640,2667298023
284855,335162,295172,390996,545172,940916,4069430,9890640,16882570,28758748,45642105,550849616,210907169,335273736,3053027984,1327764215,2887297589
281664,293696,305687,379567,458411,1000289,5557070,9725123,17635158,30725962,47123303,513615280,208472020,336725192,2910876450,1372631652,2652726629
273254,303404,299979,390380,538820,930296,4344139,9997160,16546022,29648561,45523352,535454711,206489519,337427063,2878278694,1454326301,2671453641
279380,326983,310451,403481,447477,1052239,5764215,10052889,17282956,31704473,47321076,522767489,209536882,335278830,2886800640,1342268053,2719978744
270718,288318,312457,390716,539788,901426,4208839,9752161,16558295,29912257,45930895,514801272,211752499,335128648,2838617703,1573164826,2762774187
289205,337629,315855,403557,452867,1020834,5533394,10121087,17493640,31395140,47179306,520768726,216974755,335417307,2693945931,1359512059,2646859242
285013,306012,301802,390711,563720,929068,4271745,9888863,16731832,29557961,45711270,542718043,209582845,336181924,2768813426,1323569157,2686941688
297906,293036,314675,405806,450595,970625,5675805,10301333,17256126,31186587,47393085,561908374,204134440,335226603,2732147188,1330397134,2648032620
278343,327234,306279,417790,525627,895078,5679273,10278689,16664819,29458036,45513273,551804564,204318572,335101356,2806579031,1320456618,2638837245
264097,328572,327239,384268,467753,877808,4928364,10911334,17137486,31921868,47240956,542180626,207555250,338571861,2770950874,1329172358,2647668487
278138,285926,329122,400933,538001,881882,4592269,11109710,16213644,29591934,45491796,541267793,213762525,338494686,2776430839,1325627893,2638456260
267105,296806,308311,401839,451236,901106,5995720,10924967,17200815,30651060,47410462,549951882,208956204,335215373,2758441597,1330964766,2645387413
277307,334633,295981,392827,541854,932493,4498037,9821825,16920129,30781693,45876113,576956840,211053409,334763729,2662245825,1326996473,2643339538
279462,306461,285465,400876,448655,939080,6017817,10778500,17527631,31860806,47386701,550483941,225586230,335560031,2547488436,1328832218,2645271722
293051,344934,307675,382276,547140,948939,4512478,10103003,16742315,30456419,46459499,519770647,228568498,334651481,2652927620,1320476292,2634793109
285884,316457,310490,406105,457857,877399,3739909,10063694,17559841,31872480,47240840,537479435,233486651,339735912,2565402333,1327843181,2648523000
272701,285436,305876,395013,547271,963738,5943933,10051557,16875093,28653745,46087659,535137056,265546287,334931080,2591654714,1324053673,2640028037
286966,319170,305133,393484,436430,968497,4659800,10117181,17682946,29885562,47195577,536274457,265128368,335497855,2583256492,1328071681,2720034447
277213,327832,304939,397144,554511,1872199,5680028,10076957,16690166,28477027,46092858,550133282,262227936,334739018,2659294386,1323390175,2659391404
293952,285398,323428,381726,454033,972988,4327480,10156171,17615871,30638233,47875396,545461722,262091677,340133215,2598969109,1325570485,2647352495
277475,320271,304798,401234,545676,929989,5674740,10207149,16138558,28775974,45910006,550844823,261889391,334176802,2624401910,1318896213,2692393293
264563,339723,303046,395228,444835,1029569,4230871,9690799,17471753,30716682,47406202,545023258,260270949,335625368,2575591027,1326582657,2649730615
263207,306841,299379,397194,525962,960448,5710683,9672933,16801756,29186776,45817455,520851652,256961131,338886398,2635024203,1324478499,2679284777
291666,296364,298597,409906,453859,992237,4364228,9436378,16958059,32066894,47239160,583649155,255440058,335773339,2592650325,1328913126,2647324788
283216,314690,295492,404297,533365,932009,5402224,9085314,16580727,30621562,45808037,583254739,256232776,333489654,2596462180,1354448397,2639388837
273587,288328,299437,398808,445788,1063223,4244362,9104666,17835147,31533332,47275373,538294632,257342495,335488070,2622866160,1395959095,2650554640
295863,302088,303595,381108,537822,793981,5748192,9017718,16670285,30370537,45898487,530943533,258814189,334819726,2597247432,1418706988,2647257976
268619,315144,328795,402163,454685,940339,4442916,8706523,17567570,31703050,47722291,561526386,263920308,382430823,2610145250,1423981845,2654453124
278452,301760,312740,409757,533134,959749,4466853,8917089,16810122,30335431,45657390,545479386,262315976,409254753,2602309219,1445427818,2638645213
261499,310063,328107,397146,464362,899174,5879507,9682991,17489489,31453834,46961650,531051302,252831374,389764761,2671589384,1346564127,2649796786
258736,306221,314064,383673,529255,955258,4350660,9620491,16888801,30419880,45327915,539955276,256615221,387664926,2784079293,1326639891,2645072610
273702,294401,317393,369826,457250,791537,5641015,9472887,17541570,32174719,47327123,571474173,239456129,390637346,2664443585,1330448383,2650127296
273784,310066,317255,397494,539875,944419,4299257,9121307,16726780,29855942,45695325,534532568,238954626,378850465,2659340307,1323372507,2642281910
268448,345730,311096,413654,443779,994355,5700837,10070999,16834918,32046459,47179531,568903779,239667189,400465960,2591067536,1332717878,2650452235
278789,292328,295928,399383,537339,947942,5084086,9608782,16458532,30075590,45587126,562709789,241804307,388194417,2603711485,1321955235,2634158201
280927,288949,311781,385153,450275,1034428,6379378,9797624,17339136,31832704,48318371,556644343,238942704,383123909,2584405710,1332843826,2644968467
274817,344448,304887,402231,540510,981910,4737190,9691752,17036211,31122909,45787740,553411474,238190226,386051928,2622720320,1325529856,2643254144
273717,295988,315201,391120,452322,1011756,5845764,9776563,17202641,31768958,47230469,542774229,238599307,392588109,2593755643,1355315650,2654114486
269326,293567,315298,402706,541197,870748,4612727,9518568,16498373,30649171,45599836,539059612,239591237,377841517,2634649118,1408641632,2639587949
273483,327545,321941,391939,457962,986893,5588460,9608971,17759392,31563839,46499258,576461584,236493689,382982565,2591898945,1439275283,2650649313
276835,326559,303536,400130,541974,944502,4144721,9211739,16925340,29826150,45831453,544864771,237750421,382266719,2605526335,1445360116,2639449240
272086,312558,304575,383436,468572,907332,3817693,9668507,17200403,31235031,47319083,539656674,223573592,390852489,2653157552,1354290992,2654259663
275335,318901,316222,397217,549224,923971,5709291,10219532,16550028,29720818,45787669,549050413,217160641,377712053,2600373830,1321244876,2705412189
284150,273426,295399,395577,444522,890699,4217759,9797295,18016697,30620354,47140151,567840904,216245540,382289491,2606524050,1329920193,2650800646
279766,323065,298132,379556,538224,959857,5516371,9051929,17071094,29394524,45821766,540418703,212425841,385271163,2671563185,1320897134,2656317811
295157,331851,308758,401681,445992,1035701,4246627,8877832,17604569,31246564,47213419,561748815,208437915,385200059,2588061409,1329843355,2649557561
280368,294298,304717,400010,532125,916013,5580660,8829724,16490959,25139972,45975221,540187705,207702635,388008843,2606616275,1361017816,2667086468
276641,302835,300328,379627,446912,976600,4217008,8711922,17158093,27693498,47273607,550891803,211271264,384704448,2648247482,1473808689,2668547447
295960,319629,292360,396225,552636,906218,5537690,9372318,16564532,24925824,45547350,527970228,203019457,387033111,2638198882,1390356544,2651034430
297699,280952,305289,372363,457265,900241,4393036,9134012,17322480,28233402,47250978,554496773,211876449,375735814,2680331438,1328881855,2654003502
264759,304490,308482,399151,548473,793995,4330718,9261138,16687899,25477067,45890754,568240264,219239499,381875112,2685914815,1324483236,2642876758
274972,336048,309760,390811,448042,926095,5693905,9715726,17125782,28400161,47168374,545933788,221972325,385789692,2633367493,1370111366,2644026144
278321,333467,321954,397248,540146,892216,4143297,11006597,16498593,25546070,45498183,532258123,219250496,398806571,2623455419,1326691411,2642360453
256941,332506,304716,403912,445556,836868,3902650,10839996,17254123,28522608,47264800,561583059,216987511,392131838,2600837702,1327873931,2654136330
267520,301383,322686,404684,532658,875363,5501897,10727879,16103274,25695485,45963654,537457470,210383062,383237004,2658437844,1326632726,2637581541
292778,305406,318401,400612,457593,847458,4151168,11062412,17315435,28218573,47514425,549072632,212403744,382908430,2621832477,1341816397,2648293765
288729,354303,302893,391314,537608,852218,5739616,10538857,16643387,25500353,45839134,552644842,209984078,378245492,2616773449,1450927260,2646049163
266646,303101,305876,384272,456884,862025,4120813,10942018,17501719,27253428,50499677,575041148,214945693,393971901,2673487646,1361324687,2646281776
275514,292154,293587,411506,532421,855148,5432040,11036956,17287714,25467524,45566040,599109177,213079814,388261708,2588538386,1324130278,2641769859
258551,328262,296090,408830,445022,873212,4202451,10751855,17708229,28645380,47553070,553342419,210828885,383953357,2587255742,1354254846,2646396864
268575,329114,305448,395719,541182,926548,4274817,11091644,17089222,25389897,45613831,554703019,213762573,393416127,2583946332,1327093878,2646177365
279113,304758,300072,395310,458281,969705,5594780,10617875,17378321,28361644,46957090,580107176,216291545,361646595,2609166165,1329255200,2649759128
283890,326281,306375,397690,528363,879000,4264242,11091270,16524248,24876966,45602002,567565657,217995655,337870215,2661377700,1323495644,2644975617
295849,315683,301183,405239,454204,1101939,5550955,10199103,16917594,28084272,47121587,579488205,219197951,335355549,2769091038,1330860876,2651675510
294782,306857,294475,398661,525901,879852,4106510,9591988,16383993,25174843,45539345,560194613,217501513,336121119,2650770580,1320664659,2638749507
262589,337645,288991,396523,446819,1023782,5381325,9889217,16868856,28302451,47113420,536873063,214341167,336681661,2591519475,1741446586,2653281887
288874,317735,307908,388075,550584,902944,4077164,9963893,16844258,25516184,45785413,565757943,220599819,333440692,2616092573,1503135792,2640483391
278555,303778,311040,400013,460996,969504,5418016,10964158,17119390,28075754,47282340,561820588,210717073,335156922,2601200803,1587302227,2645315059
270203,327523,322248,411450,549344,937709,4156197,9837634,16841021,25020430,45523734,553027980,214817443,333940069,2615231559,1530644029,2643466382
267545,327789,307280,396767,455427,976749,5581188,9901505,17239781,28257364,47043554,575778168,218972518,335096580,3709132873,1390370278,2649885867
267303,296920,302796,387532,538924,784737,5313115,9904196,16999657,25719234,45776787,558226466,212951407,333231755,2556551664,1323920796,2647724818
280314,355478,305567,381225,443931,914963,5027143,10073561,17369075,28350984,47462501,558688733,207795278,336579822,2621990775,1329065327,2649260621
278386,339545,317386,399760,530009,908679,4166421,10059282,16171161,25658718,46322188,581516608,215419156,333488807,2566810151,1321986434,2647508866
283773,301348,293067,408618,438592,968515,5638138,9668552,17400093,27967563,47237893,584135893,222397343,337798779,2768270181,1335063379,2653181979
267319,316861,308951,397658,530243,917802,4265473,9941862,16284139,25623379,46630055,572539560,219565739,334214429,2574760620,1322635140,2640648827
269243,341854,306862,406408,445480,803535,5595280,10094549,17256128,28448630,47146253,558434462,212263323,334770900,2629277383,1414728586,2654499953
276040,288143,309584,408952,528701,998121,4081672,10085462,16379259,25603382,45956662,582453265,211049302,333870432,2580455730,1435304692,2639606531
252431,333059,307172,395864,454100,968382,3576988,9832930,17284840,27804774,48348001,562652142,210097983,334477874,2631648634,1439311830,2653430785
279506,311610,292768,405724,531819,943775,5903558,9531068,16460579,24999104,45652678,559874734,216050270,337127640,2558649742,1411013354,2647417572
287595,299290,304667,393576,446326,1027895,4231518,9570083,17301157,27977377,46938783,537119891,221144105,334768985,2619495534,1324645349,2652514513
276275,314795,307483,386460,521332,970617,5780696,9366168,16451468,24999299,45782119,568844285,218264295,333606304,2598443846,1316072673,2642107531
249894,324253,314306,395205,464670,928091,4308573,9327283,17556575,27471788,47080107,573365866,213408957,335438763,2640675506,1336746060,2648674676
261333,287167,304174,403837,544822,774908,5540912,9063208,16348852,25075106,45497912,539987183,216128743,334720021,2574963913,1370328287,2649696521
260807,292361,294429,403857,464224,957962,4184134,8885662,17270106,27725130,49141861,550986979,210043865,334158763,2678692392,1430422829,2648109524
272711,312768,295004,390784,549436,913736,5556055,8919462,16256226,25027380,45274227,558177971,220491306,334856173,2593808270,1444456224,2635390930
270453,291853,297047,387195,445322,880873,4302669,10200704,17285484,27576871,47119958,614313175,220762485,337830795,2712906110,1325401492,2656394612
267745,320493,307031,399876,537309,926613,4173625,9863329,16499418,24870368,45942960,565393163,218647759,344292459,2581357467,1434268917,2640833027
280490,325012,321453,411099,454057,772395,5490633,9570609,17516236,26681289,46810406,590757101,218018464,384396987,2625987315,1478302239,2650260105
275816,315123,312088,400370,529524,929627,4311793,9186536,16566384,24573205,45763288,568689715,213218198,378988961,2563867950,1426496206,2641282803
289322,309072,312862,402737,448514,966170,5602476,9178757,17775462,26742778,47273481,575102971,210130202,391869014,2623557990,1486168727,2650774053
262486,357895,316090,396163,540940,927328,5685076,9066029,16799688,24817038,45491348,573082285,212133415,384781573,2611850785,1333751930,2687908397
274606,291437,321199,399268,459302,987776,4936975,8932826,17850873,26440826,47119408,591162114,215628916,389564237,2652495963,1331267033,2648974011
282091,310908,314628,391222,537078,912093,4288240,8867698,16987589,24476606,45356216,607225933,220371200,390986931,2613880491,1325155942,2688756234
285407,327390,301610,396309,452601,911747,5511147,8806083,17469156,26616579,47214211,554340196,222146434,387089828,2639654260,1335867892,2762065485
263686,320956,334412,406747,540341,912482,4195436,8762709,16080349,25078910,47243011,532920332,218220119,384281422,2579999219,1506750171,2653962110
277563,325849,307507,399608,457698,900073,5636685,8627057,17272930,28153575,46990404,597518049,216823547,389782237,2636125954,1521655072,2731488738
263343,318275,330229,405095,535521,918434,4326227,8787892,16133022,25193355,45491672,574339281,215079483,385634057,2560880432,1598393263,2743256387
270903,310453,305466,370250,450750,979328,3748304,8618127,17431018,27729316,48199838,582306246,219553721,381943110,2680526453,1795850518,2694850926
258605,328331,297019,432050,535123,941808,5771402,9470991,16414965,25187722,45965891,583598263,217080463,378302094,2751619729,1501586833,2860741957
280202,313314,301334,384272,458804,923271,5635584,9260844,16807434,27670189,47058344,579829689,220971802,426020521,2683995997,1669912801,2835592659
255959,315372,300658,398842,540567,927745,4785215,9115610,16222442,24999178,45563319,562009214,219790082,391537436,2567475142,1570902886,2743691182
302687,325551,319524,397054,451311,892937,4367149,9088836,17498354,27809202,46937228,592343304,218218607,390656509,2662582425,1523214915,2659115231
287211,318073,312606,375302,551050,906523,5558069,9217949,16194474,24888290,45495857,548476385,222485268,386252811,2568688112,1558145361,2641363800
301741,281357,303667,395295,465150,948497,4262254,9511390,17863724,27734418,47087259,601797196,224195134,402435053,2744877486,1509744429,2656829323
277247,278368,308260,405985,548090,929024,5468542,8830184,16453796,25017889,45697950,546624441,222506258,418943301,2577438423,1638744709,2764622017
275738,322377,299267,406220,440988,928541,4198415,9261213,17215652,28121111,47082111,579299737,220313411,415876609,2645174769,1590958084,2848554407
285976,302077,302858,402834,540060,875456,5309218,9663698,16299799,25496598,45952139,552581618,219263392,414904530,2550381569,1623902676,2852782922
284166,302404,311343,402745,449348,880588,4059456,9810704,16965677,28437480,51180093,577448197,219763645,425901140,2686375649,1479636919,3012399356
269101,316614,295731,411991,536634,851483,5367192,10236446,16344388,25521542,45622647,570592937,220107533,436938110,2605815268,1513269199,2645449758
276046,294275,295760,404690,456873,857362,4042950,9571050,17189769,28213975,47360475,601911107,220353371,405369779,2719652524,1460717567,2953171315
279501,287865,307617,396025,537924,864611,5332452,10871758,16441279,25547828,45945698,581072334,223546212,401623591,2655272378,1618744569,2879750299
