b16,b32,b64,b128,b256,b512,b1024,b2048,b4096,b8192
17605,17753,17297,17504,17706,19057,20779,33544,31565,28772
17593,17946,17414,17680,17450,17847,21453,33282,31755,27942
17347,17889,17429,17725,17809,18039,24311,29199,30542,27123
17587,18017,17554,17777,17677,17782,20762,28987,31203,28108
17721,17747,17374,18326,17622,17631,22565,28748,32497,27444
17363,17737,17882,17778,17589,17716,20649,32852,30446,27560
17615,17696,17478,17546,17472,24955,20938,28709,32763,28477
17551,17869,17380,17683,17432,17941,23863,33571,39965,28804
17715,18076,17607,17575,17490,17925,20916,28038,31832,28388
17710,17874,17397,17713,17581,18241,22209,51708,31450,28250
17627,18095,17325,27196,17607,17815,20437,31921,32047,28312
17493,17852,17445,17781,17634,17831,20870,30932,30935,27852
17799,17864,25089,17671,17587,18318,23475,33780,31984,28730
17630,17837,17352,17809,17827,18206,20961,30823,32067,27943
17504,17930,17772,17642,17661,17670,22491,29090,31257,27205
17748,17823,17498,33067,17871,18517,21269,28583,33100,27765
17596,17965,17316,20495,17803,18081,21144,36981,30931,27207
17497,17916,17757,18469,17709,17559,23506,28977,30701,27351
17642,18004,17487,17382,18229,17706,19725,29085,31722,28598
17403,17940,17428,17398,17425,17401,22186,30536,30017,28654
17637,17818,17399,17862,17814,17940,22639,28650,31206,27843
21560,17820,17208,20272,18118,18207,20256,32433,29804,28349
17672,17887,17324,17521,18312,17942,23060,28167,30476,29214
17496,18013,17536,19809,18166,17816,20309,28888,31737,28094
17600,17928,17879,17520,17696,17803,19289,28116,31023,28618
17506,17903,17420,17345,17829,19064,21553,29245,32967,27730
17700,19132,17554,17383,17770,17756,20677,28659,31349,30088
17533,17972,17335,17919,17909,18265,26108,31723,31062,28191
17457,17909,17319,17216,17752,17812,24916,30508,43064,27215
17465,17895,17764,17212,17560,17967,27393,29025,29369,29060
17527,17857,17315,17301,18194,18066,29620,28059,30511,34822
17457,17816,17294,17277,18208,17454,29480,29202,30307,27618
17534,17978,17484,17293,17822,18010,30147,32013,29023,28231
17631,17895,17466,17205,18401,17527,31569,32494,31643,28392
17683,17887,17474,17576,18061,42607,30191,33165,29386,28123
17561,17719,17241,17389,18663,20139,29885,30026,30187,28105
17544,17900,17411,17557,17979,18827,29743,54423,31303,28159
17535,17809,17333,17548,17744,22719,36954,30534,30471,28318
17307,17860,17422,17376,17898,20084,21209,29820,30941,29778
17586,17883,17276,17247,17952,19486,21490,28228,29778,35659
17618,17953,17229,17864,17814,20155,28523,30093,31268,27932
17485,17991,17885,17367,17633,18533,21330,29432,31879,28212
17515,17858,17589,17216,17518,20249,21870,31297,31351,28909
17391,17775,21513,17032,17430,19130,22074,30370,30955,41073
17496,17733,17416,17160,17849,18493,22134,28433,30996,29110
17542,17746,17431,17120,17461,19273,20839,30288,35843,29766
17539,17670,17606,17696,17580,25173,20064,30277,30833,27458
17606,17832,17541,17284,17400,18710,22207,31974,30932,28566
17664,17796,17310,17290,17755,18887,19608,30037,30548,30755
17661,17841,17389,17246,17516,17841,21911,30341,30275,31237
17708,17800,17570,17383,17816,22277,20205,27845,29770,27880
17552,17909,17855,17101,17398,20501,20117,28682,30418,30038
17636,17923,17687,17349,17516,20952,24233,29729,31269,30678
17546,17951,17389,17210,17531,22058,19675,31732,30056,27675
17449,17879,17575,17028,17943,19244,19479,28629,31158,28582
17367,18143,17474,17359,17345,19995,19868,28331,30070,26676
17459,17786,17313,17115,17435,18511,21717,28471,41242,30976
17447,17944,17084,17597,17999,20727,22720,31460,30709,29388
17825,17947,17664,17095,17782,18332,19323,29535,32055,29828
17796,18046,17358,17263,17446,18436,22602,28869,29824,27017
17543,17753,17364,17314,17345,18921,19891,32762,31360,28291
17583,17887,17284,17231,17447,19042,19619,32327,31550,26582
17728,17860,17380,17346,20926,18450,22604,30501,35447,28431
17606,17785,17568,17151,17597,18294,20218,30660,30114,27594
17595,17688,17520,17213,17657,21788,25765,29767,33570,27431
17722,17646,17520,17367,17540,23915,22616,28841,30236,28242
17613,17773,17312,17108,17495,23941,20718,33476,29677,27208
17619,17835,17413,17210,17619,20335,23325,29724,32913,28544
17716,17846,17849,17214,18178,19463,20286,29763,29978,27196
17444,18059,30430,66162,17958,18836,19657,31991,32359,27479
17499,17984,17472,17493,18214,19092,20759,29754,31191,27622
17546,17797,17426,17371,17658,18631,25418,35752,29605,31273
17846,17702,17200,17534,17789,18760,21237,32721,29654,28417
17759,17710,17380,17462,17953,18219,21806,29009,29812,33140
17735,17774,17261,17204,18229,17842,22577,29029,31543,38492
17476,17829,17514,17742,18405,19369,20659,28994,30149,29813
17556,17666,17281,17216,18214,18093,22921,29483,30613,29925
17532,17668,17429,17417,18139,18000,20337,29685,32457,27149
17402,17956,17837,17397,18498,18685,21526,32377,38529,27851
17549,17856,17391,17297,18181,18474,23553,28776,31218,28585
17074,17752,17281,17529,17980,18720,20282,29385,29162,28422
17638,17649,17360,17470,20967,17839,22281,27832,31133,30661
17546,17793,17514,17185,18006,19296,19882,28626,31017,28424
17627,17933,17502,17167,18123,18269,20166,30848,29445,28352
17509,17964,17485,17272,17644,18414,21183,27790,31298,28376
17517,17775,17317,17669,17700,18708,20942,29125,29361,27610
17445,17829,17487,17587,17947,18573,22971,28476,30255,28868
17472,17874,17311,17066,17978,18166,22040,28381,30902,28950
17583,17631,17375,17681,17739,18130,20034,29263,30148,27008
17415,17763,17507,21900,17713,17681,21191,32883,33777,28114
17303,17717,17259,17213,17830,19881,19991,29124,29400,28904
17629,17753,17428,18006,18528,18151,23559,28659,29908,29490
17545,17846,17369,17227,17874,18452,20388,28861,33741,27535
17560,17980,17455,17296,17763,18514,19782,28968,29983,30472
17574,17865,17490,17564,17650,17868,24233,31736,37851,28787
17742,17925,17530,17209,17514,19581,21064,29651,29743,29273
17600,17826,17415,17070,17435,17718,24263,29707,29414,28384
17397,17857,17389,17287,17436,18491,23240,28815,33532,27661
17710,17859,17463,17052,17591,18344,20391,28499,30115,27770
17609,17804,17846,17236,17490,17937,25003,47214,30580,35692
17627,17744,17472,17481,17324,19940,20656,29671,32401,28012
17768,17765,17423,17385,17500,18034,20454,28652,30466,32800
17746,17905,17485,17447,17532,19129,25143,28427,29752,30620
17654,17738,17440,17171,17786,18603,20652,30276,33085,29850
17600,17947,17531,17237,17460,17942,22986,29324,29285,28217
17545,17975,17285,17234,17605,19662,23736,32021,32861,27482
17753,17777,17754,17592,17671,17836,21907,28727,29180,33815
17757,17933,17391,17140,17360,18442,23338,28550,29489,28581
17190,18015,17256,17342,17777,19467,24489,30283,33354,32233
17525,17702,17356,17173,17607,18031,20555,30339,29311,30764
17437,17854,17175,17433,17475,17858,23486,41194,31749,32644
17429,18126,17551,17215,28644,18537,23781,32049,31150,30409
17522,17912,17282,17245,17565,19722,28739,29480,29619,30331
17557,17701,17752,17305,17402,21443,26306,29294,29417,29777
17491,17953,17485,17325,17671,21927,21069,28949,32965,30463
17499,17934,17382,17234,17450,21663,22368,29268,29953,29963
26355,18027,17380,17618,17486,22910,23043,32856,31170,29727
17524,17855,17146,17309,175320,22421,20386,28804,35764,29078
17523,18049,17393,17180,17692,25814,20057,30073,29531,29676
17614,17783,17323,17245,18233,20332,21022,29189,29879,30356
17604,17794,17343,17658,18071,20644,22569,29335,30967,29299
17702,17870,17412,27199,17777,33855,29874,33828,29197,29829
17225,17793,17764,17263,17366,19003,27811,31871,33914,30136
17474,17918,17478,17284,17635,20696,28285,30374,29722,29241
17535,17962,17308,17217,17488,19066,29140,29720,31989,29898
17477,17746,17337,17445,17426,19995,29218,30327,31008,30680
17849,17803,17242,17391,17848,18331,29828,30413,29264,29679
17463,17738,17313,17211,17456,27143,29534,32905,29794,30018
17476,17843,17390,17458,17384,26071,28516,30356,34847,30645
17610,18011,17405,17287,17728,21062,30080,30788,31156,30381
17813,17948,17377,17302,17341,18914,32415,30734,30605,30223
17576,17863,17528,17061,17344,18362,22138,30528,39327,29644
17385,17757,17317,17457,20240,20465,20432,29157,30686,30046
17433,17934,17641,17600,18151,19321,21980,43751,32125,30229
17531,17923,17476,17320,17542,17939,23111,29267,30942,30059
17647,17913,17507,17100,17578,18101,20738,29344,29011,30099
17533,17865,17441,17125,17670,17860,22512,29240,32552,29695
17644,17771,17414,17361,17373,21948,20064,32622,29874,29135
17699,17938,17550,17746,17460,18639,23125,28934,31389,30812
17561,17889,17452,17301,17631,18307,30288,28788,28854,30877
17530,17602,17438,17200,17472,19732,19863,29693,29286,29260
17639,17976,17305,17211,17651,20299,22434,32662,31631,28629
17688,17796,17488,17319,17265,18904,23484,30512,29037,29294
17449,17764,17410,17220,17401,19016,20061,29703,28814,29926
17779,17927,17448,17655,17500,18374,24523,29964,30225,29766
17655,17778,17536,17495,17295,18870,29276,31578,29301,42162
17688,17737,17603,17193,17443,18504,28807,29544,31062,30525
17482,17846,17591,17594,17439,17977,29197,28625,29476,29261
22858,17926,17313,17177,17563,20317,29263,30374,28905,30291
17570,17684,17427,17230,17444,19688,28124,29604,29690,30138
17595,17785,17379,17290,17551,19523,24723,29416,30631,38023
17626,17758,17277,63802,17782,19439,21201,31635,32663,29632
17503,17944,17407,17333,17505,18519,22814,29669,30435,30229
17470,17850,17397,17180,17614,19192,24104,30209,32574,30857
17686,18017,17378,17246,17908,19198,21280,32075,29992,29301
17730,17652,17309,17260,17546,18452,25980,69224,31451,29087
17644,17903,17267,17205,17393,20106,21595,32454,31907,28225
17579,17859,17250,17252,17423,18452,22645,29305,30641,34631
17415,17740,17311,17326,17868,19067,26576,32863,32680,30188
17594,17911,17298,17316,17241,18401,20642,29550,29936,30815
17462,17914,17473,17191,21307,18785,22581,32683,29579,29624
17532,17951,17615,17265,17551,20442,21046,29064,33237,30825
17452,17896,17207,17236,17641,18144,19924,32963,31311,30698
17334,17953,17464,17069,17421,18246,24435,29983,32636,31219
17830,17830,17356,17118,17429,19715,21354,32723,31424,30626
17721,17925,17454,17314,17685,18310,21459,32867,31387,29484
17740,17887,17110,17163,17473,18234,22640,30213,29008,29075
17766,26731,17307,17370,17497,18269,19850,32062,37765,30690
17537,17953,17391,17252,17761,18340,21040,29441,28912,29347
17449,17899,17259,17365,17448,19594,20124,32862,32608,31122
17743,17876,17388,17107,17787,19523,19978,28492,30839,28583
17572,18019,17182,17220,17962,19138,19940,32695,31627,30790
17626,17876,17293,17266,18038,19485,21671,29671,32673,36257
17698,17712,17356,17646,17851,20900,21919,31769,30270,30221
17620,17976,17203,17122,19099,23548,20570,31800,33208,28817
17646,17895,17402,17579,27038,22291,21648,29902,38940,30137
17334,17797,32672,17836,17491,22037,20458,31660,39000,30388
28053,17685,17888,17629,17764,23644,21867,31726,31099,30422
17673,31195,18057,17222,17797,21747,22756,30383,53398,29381
17656,17830,17572,17394,17747,20815,20013,32732,29890,30177
17492,17938,17448,17097,17419,20015,23042,30095,31521,31266
17547,17877,17377,17279,17506,18668,22889,33090,29913,41679
17603,17791,17451,17315,17735,18356,19738,28349,31700,29949
17674,17867,17614,17156,17451,18013,21430,31875,29854,29604
17547,17967,17266,17199,17467,26150,20807,29280,30081,29751
17615,17829,17445,17253,17614,18137,20433,28769,29442,29610
17437,17854,17349,17674,17471,18267,23185,29064,31380,29240
17428,17809,17196,17188,17625,18104,27627,33400,31814,29476
17679,17818,21597,17292,25665,17894,25731,30045,30696,30237
17435,17970,17477,17237,17348,19591,20363,28788,30940,30058
17707,17839,17319,17161,17488,18082,24209,30112,33069,30596
17593,17789,17367,17184,17518,18499,22982,29574,29855,29238
17514,17832,17108,17444,17480,17772,20668,30107,33369,30225
17507,17786,17440,17277,17534,18057,20126,33518,30722,29816
17538,32610,17329,17067,18068,18818,20314,28592,29306,31004
17724,17842,17186,17476,17402,34322,22676,29280,30338,29691
17514,18027,17311,17373,17613,18289,20751,29021,41171,29792
17542,17863,17378,17295,17481,18462,20763,29447,32116,30822
17691,17888,17361,17199,17417,17866,21132,29747,29306,32984
17612,17969,17319,17272,17508,19864,24378,32654,29639,30256
17813,18012,17343,20158,17434,18138,21131,28117,32718,30429
17720,17724,17511,17069,17442,18856,21831,29189,30343,42236
17641,18033,17383,17098,17568,18873,26993,28128,29926,30298
17751,17930,17821,17179,17337,18277,21321,29006,31443,31115
17785,17937,17298,17409,17546,20549,23222,36376,29840,31058
17269,17954,17722,17365,17733,18695,21168,29114,31087,29293
17482,18069,17683,17534,17711,18656,20524,28559,29706,30896
17715,17927,17640,17318,17344,19107,21518,29531,30732,30597
17531,31357,17316,17170,26141,18324,20508,29171,32086,30222
17518,17760,17485,17367,17755,18456,23056,28446,29732,29660
17499,17875,17524,17585,17554,18352,22851,33617,32212,28339
17693,17883,20918,17305,17827,17746,20361,42783,30387,30282
22109,17996,17389,17191,17618,18776,19892,29100,32984,29991
17652,18011,17238,17334,17708,17863,19829,30003,29448,29406
17602,17865,36941,17131,17874,18174,25891,30446,32489,30049
17787,17903,32403,17125,17897,17709,26789,35047,30347,30834
17495,17840,22030,17224,17463,18333,20452,47609,32718,29817
17587,17733,19598,17142,17335,21047,19845,28534,32360,30044
17605,18040,19368,17490,17745,18088,19530,29153,30897,29654
17286,17900,17996,17466,21365,17960,22858,45885,30083,29132
17567,17876,17979,17585,18050,18361,20907,28764,32656,29397
17590,17825,17821,17099,17794,18135,20170,31883,31164,30581
17448,17682,36411,17198,17525,18206,20190,52422,33377,30646
17596,17944,22798,17344,17462,20532,19819,29600,33751,30140
17581,17997,20483,17221,19345,18348,21668,28197,30131,30000
17422,17880,19373,17255,17505,18449,20616,29339,30105,29360
17534,17923,18165,16930,17688,18016,25828,32442,31708,30078
17615,17828,17862,17314,17462,18928,27353,28352,29336,28739
17653,18037,17460,22434,17345,18839,28454,29287,31074,28705
17474,17871,17421,17206,17681,18001,30852,28569,30092,34882
17475,17816,17467,17196,17945,17840,30090,30395,29036,30523
17715,17911,17546,17199,17819,18455,32692,29455,33848,29886
17467,17812,17770,17153,17398,19148,36183,30248,28904,31362
17666,17803,17584,17185,17514,22060,21604,28883,33885,30149
17699,17737,31146,18736,17239,19780,23814,29510,36565,30026
17608,17709,17614,17306,17787,25451,21507,44568,29692,29670
17552,27340,17780,17187,17470,22544,32892,29121,29656,29695
17559,17725,17591,17533,17453,19342,26680,33814,29735,30823
17606,18122,17548,17227,17522,19693,28799,29346,31983,30671
17541,18003,17603,17251,17523,31250,22026,27932,29634,29440
17717,17830,17342,17338,17398,18607,23870,29316,29859,28923
17690,18935,17346,17222,17792,24617,20361,28884,34004,31391
17494,17817,17407,17049,17618,20267,22630,28986,29752,29409
17412,17820,17905,17192,17621,23658,18850,32743,33141,29271
17535,17816,17416,17147,17541,32454,21573,28751,29376,29965
17468,17662,17501,17328,17711,18026,19611,28609,28843,29194
17605,17846,17550,17634,17525,17497,19906,27967,31628,36477
17266,17800,17327,17469,17751,17893,21961,31275,30414,30224
17629,18094,17229,17581,17621,18278,19441,28819,29845,40112
17670,17954,17392,17580,17402,33380,29008,28534,30170,39623
17443,17887,17534,17495,17664,22932,19255,29371,30361,29661
17606,18013,17525,17861,17816,32355,20440,27425,32081,29266
28367,17749,17363,17186,17368,19575,21945,32626,29932,29310
17653,18109,17587,17189,17341,18837,19807,28402,30431,29104
17748,17893,17422,17260,17276,18519,21658,29012,29896,30160
17594,17880,17502,17259,21552,20848,19751,36534,30120,39842
17536,17564,17844,17080,17545,18442,20475,28480,32065,29953
17579,17653,17262,17067,17400,17957,20778,28932,30289,30367
17534,17858,17319,17565,17499,18103,25797,33266,32068,31774
17668,17960,17452,17258,17393,17542,26895,28518,29541,29340
17735,17746,23052,17539,19224,19244,19810,32496,30080,30429
17766,17613,17744,17410,17524,19221,19737,33096,32027,30097
17462,17899,17347,17566,17606,17985,20178,28075,29762,29732
17693,18206,17342,17614,17385,17562,19075,30409,40848,30073
17623,17949,17369,17264,25318,23898,20239,28635,29463,29453
17452,17763,17577,17172,17330,19658,19638,29991,29866,29866
17637,17750,17410,17568,17402,18706,19112,28529,31729,28800
17626,17837,17448,17319,17730,24539,20041,28459,29390,31220
17553,17964,17462,17663,17450,21179,21143,28110,31355,29920
17594,17840,17704,17303,17392,21361,19929,28066,30331,30788
17620,17711,17748,17299,17485,26897,19142,28331,31341,29692
17587,17733,17435,17182,17476,19040,20555,28044,28754,29838
17475,17936,17564,17303,17415,22331,23979,28140,30323,30479
17644,17917,17374,17418,17468,19221,21381,28407,33370,29608
26765,17899,17656,17261,17412,19505,19304,30786,31171,29508
17671,17635,17478,17336,17497,20176,22030,28617,29061,31205
17615,17884,17483,17089,17692,19854,22497,29204,31732,38968
17715,17926,17478,17224,17564,19571,19442,28487,29472,29388
17592,17732,17275,17290,17469,18471,20937,27829,30262,31855
17680,17654,17302,17208,17601,18474,21250,31368,32365,29684
18142,17896,17379,17203,17343,21028,20253,27552,32253,29702
17607,17861,17393,17595,17519,19062,20545,27919,50438,29535
17786,17906,17644,17556,17595,20074,20347,28123,31395,29384
17683,17862,34275,17113,17483,18414,22443,28656,29602,30025
17786,18037,17443,17270,17288,18923,32885,28244,30634,29368
17709,17929,18003,17316,17565,21310,29452,28248,31040,29822
17575,17976,17523,17253,17738,19402,27314,28224,32156,28906
17583,18077,17634,17273,17786,19782,28775,28233,30188,29421
21520,17874,17539,17137,17212,20614,27489,28425,32285,30216
17243,17915,17442,17530,17444,19683,28996,30840,28652,29955
17550,17885,17266,17657,17897,20182,22554,28635,28936,32244
17770,17867,18057,17254,17281,21925,24695,28202,32125,29770
17541,17879,17988,17212,17630,20396,20925,28493,29475,30743
17515,17936,17876,17460,17513,20418,20201,27644,33301,30671
17535,27267,17808,17306,18095,18710,19869,28042,31234,29346
17446,17863,17803,17790,17871,18893,21165,31672,32067,31307
22825,17820,17797,17702,17914,22666,37012,27812,29461,30092
17594,17889,17927,17307,17534,19609,19717,27387,29494,28621
17736,17968,18121,25200,17777,19997,19333,37803,32963,29595
17691,17876,17827,17364,17444,19488,18907,28293,31156,29707
17555,17928,17775,17271,17430,19517,22808,28282,33055,29270
17622,17746,17681,17312,17476,22606,20114,28806,30493,30341
17598,17864,17863,17309,17332,18974,30167,28508,30258,31676
17700,18019,18074,17398,17417,20220,27440,29117,32337,30036
17786,18116,17575,17580,17573,18928,27430,46923,31545,29095
17501,17824,17726,23037,20525,18898,28245,28652,30171,30204
17663,17895,17225,17474,17544,21888,28408,28009,32896,30001
17684,17861,17445,17132,17477,19028,27885,31994,30285,30412
17760,17731,17531,17203,17643,20227,28768,28463,31626,29290
17635,18025,17535,17114,17658,19065,28987,28091,29442,29187
17347,17850,17299,17302,17809,19126,27751,32186,30302,29963
17641,18026,17157,17515,17429,21596,27348,28995,31170,46340
17429,17883,17378,17162,17596,19264,30028,32649,30523,29967
17571,17631,17458,17252,17809,26772,22491,46403,33719,29424
17582,17920,17299,17191,17392,21638,25269,28037,31017,30109
17582,17793,17129,17016,17323,19373,19607,32647,29245,30269
17610,17800,17155,17285,17437,18750,19689,32702,32636,30690
17257,17867,22045,17144,17630,19680,21107,28870,29995,30024
17633,17926,17767,17238,17529,30334,21808,28892,32764,29857
17536,17992,17470,17396,17841,26984,19102,28036,29477,30063
17676,17879,17356,17248,17295,26910,18843,29178,30535,29573
17495,17686,17675,17315,17404,24388,18221,28478,31781,30803
17599,17765,17249,17290,17675,23847,20133,28531,29778,29135
19777,17846,17530,17230,17464,26461,51553,29963,38014,29772
17246,17825,17461,17326,17537,26733,81316,27970,39174,30100
17545,17815,17616,17217,17609,25409,22580,26546,30224,29215
17663,17756,17351,17232,17541,25289,19204,28338,32433,30291
17682,17849,17301,17272,17457,33973,20780,30304,29436,30418
17568,18008,17364,17230,17361,26088,19123,28801,31332,29747
17586,17985,17772,17254,17262,19315,19587,28901,30392,29423
17645,17889,17633,17257,17420,32424,31618,28264,30722,29969
17343,17843,18086,17607,17485,34033,25445,27909,33432,29545
17635,17809,17604,17072,17834,23447,23955,28266,30002,28607
17457,17964,17629,17298,17513,27414,20203,29685,33059,29784
17301,17890,17329,17136,17549,22539,18754,27381,30654,28629
17657,17992,23750,17163,17519,21429,28394,27532,30497,29389
17633,17891,17963,17284,17700,24420,22189,28130,31729,30003
17503,17903,17261,17193,17499,19019,20537,29083,29732,39009
17838,17832,17385,16976,17873,20726,21251,30177,31225,30637
17634,17832,17333,17282,20219,21848,19147,28469,31708,29402
17408,17819,17734,17024,17744,19793,19579,28188,29409,29602
17699,17506,17761,17301,17888,20270,19873,27650,33192,30032
17763,17920,17790,17102,17541,21298,18824,28050,28816,29796
17482,17927,17600,17140,17469,20058,20965,30440,30051,29545
17589,17646,17687,17455,17319,21186,18942,27101,33296,29121
17618,17868,17874,17151,17354,33654,20199,27882,32264,29834
17636,17971,17552,17181,17890,19139,21170,28369,30088,29160
17597,19651,17823,17099,17607,19330,21402,28815,32519,32644
17674,18104,17464,17410,20446,42389,19599,27046,29465,44337
17696,17957,17292,17304,17493,22074,20411,30825,31731,28158
17588,17871,17664,17236,17424,21665,19105,28140,30133,26984
17623,17849,17445,22140,17925,20708,18583,28459,31250,26657
17671,17949,17281,18075,17453,18998,18191,28053,31650,28123
17705,17678,17539,17297,17536,18331,19313,27897,44722,27316
17533,17832,23114,17265,17527,18174,20970,35067,32224,28108
17601,17926,17633,17370,17533,18398,19033,28256,30466,28546
17629,17763,17607,17296,17432,18009,19005,28315,30266,26836
17648,17746,17549,17315,17280,17560,18474,28259,41775,29267
17645,17817,17206,17531,17741,18920,20028,27517,30095,26374
17673,28292,17493,17209,17364,17425,21386,27734,29837,28899
17553,17633,17360,17237,17500,17295,24866,33328,28372,28863
17614,17575,17561,17120,17542,33764,34954,28521,30114,26776
17801,17801,17491,17322,17597,21487,47676,28422,31786,26654
17594,17748,17455,17258,17494,42022,24838,32139,35789,28639
17576,17624,17341,17661,17549,18525,23789,27214,43151,28213
17797,17650,17750,17232,17542,18412,21236,28559,30205,27498
17734,20362,17503,17273,17688,21221,23300,33835,30152,27310
17676,17746,17471,17049,17360,18799,22798,28417,31284,26501
17477,27713,17355,17133,17256,18340,23098,28083,29064,26399
17688,17515,17211,17205,17762,17916,25006,32237,28668,26581
17642,17886,17779,17351,17422,18905,20625,28972,32273,27005
17653,17858,17425,17248,17788,18678,23085,29816,29540,28266
17256,17902,17298,17267,17629,17767,21345,29072,32728,25726
17586,17987,17892,17283,17935,17821,21907,29802,29417,26509
17789,17938,17590,17523,17827,17979,22306,28783,40895,28454
17692,18006,17350,17561,17529,17984,20667,30490,43035,27035
17756,17931,17302,17215,17601,17674,20202,43912,30425,28537
17563,17732,17304,17267,17430,20811,19401,28127,31794,26865
17797,17591,17293,17178,17360,19541,22485,27876,29694,28664
17700,17902,17320,17273,17719,18254,25568,34706,29580,28674
17633,17756,17421,17612,17303,20348,22260,27509,32298,27481
17596,17811,17414,21098,17699,18473,55700,28319,29116,26915
17635,18039,17433,17301,17387,19781,20084,27936,32342,25985
17646,17836,17354,17786,17325,19042,21534,28679,30443,26540
17521,17718,17349,17160,17521,29123,21829,28636,29111,27609
17702,17994,17384,17100,17464,24911,19529,32346,34208,26420
17723,17908,17436,17152,17510,25646,18988,29029,35850,27028
17739,17870,17552,17336,17508,23421,19148,27681,29397,27770
17670,17852,17508,17123,17436,22751,21980,28308,32095,28493
17725,17922,17756,17269,17452,23224,23310,27811,29593,28403
17475,17945,17601,17037,17407,24527,20647,31288,29960,28695
17713,17854,17662,17194,17570,19918,21988,27715,33838,27397
17612,18116,17908,17169,17312,20400,22061,28471,33297,27711
17659,17698,17562,17183,17757,18777,23392,27931,31328,30034
17494,17626,17304,17196,17565,18799,31278,28037,31039,28339
17607,17843,17401,17774,17560,20883,27741,28334,31421,26487
17539,17924,17470,17155,17714,20475,27172,30659,29314,28681
23870,18032,17558,17113,21288,18886,27346,42138,32959,27105
17766,17849,17193,17206,17555,18151,27268,27357,36348,26308
17679,17713,17337,17258,17549,18066,27772,27065,29995,27759
17554,17803,17250,17057,17855,22135,36695,28767,28818,28948
17806,17809,17460,17277,17766,19452,21172,31844,34974,26750
17602,17890,17885,17247,17817,19490,21517,27844,30435,27098
17586,18039,17376,17206,17664,19177,19537,28890,32732,28257
17689,17755,17471,17341,18275,18253,19841,28566,29718,28075
17564,17816,17591,17451,18217,19677,20415,29517,29972,27387
17548,17805,25254,17239,18041,18714,25632,50941,31279,27464
17639,17910,21680,17265,33558,18801,30241,28493,29866,34059
17479,17999,26104,17153,22039,19860,20095,27661,32193,26165
17643,17838,18410,17216,20565,18471,20578,28222,30483,28239
17660,18035,17711,17383,19070,19072,21056,27594,29474,26358
17527,17919,17793,17200,18010,18684,22131,30746,33800,26990
17592,17871,17421,17249,17798,18872,19546,28647,30652,27678
17689,17580,17474,17215,17695,19644,21181,28255,37199,26505
17304,18112,17599,17225,17658,18540,21191,27992,29670,28430
27410,17983,17458,17337,17933,18608,19001,27803,29485,26382
20325,17905,17953,17119,17511,18733,21863,32279,32043,28204
28575,17940,17368,17118,17715,18070,18761,27384,30363,26118
30053,18631,17171,17518,17544,19574,21508,27414,37097,27272
17553,17793,17474,17151,17589,19147,19545,36514,30875,28506
17693,17685,17608,17233,17433,19292,18707,26915,30367,27147
17499,17942,24325,17593,17486,18461,20169,28047,33374,28525
17497,17768,17350,17658,17790,17797,18786,31182,29522,26922
17632,17849,17322,17151,17649,19460,21103,28981,29603,27979
17568,17882,17818,17176,17553,18577,21639,34408,30304,26992
17668,17996,17687,17182,17564,18244,18661,31212,30541,27197
17775,17901,17672,17272,17797,18396,19797,27992,30950,26821
17696,17765,17639,17663,17818,17958,22401,29024,27666,28395
21117,17954,17270,17256,18279,17714,19568,27796,27871,27680
17532,17881,17435,17442,17548,18034,24757,29124,34172,28494
17576,18099,17625,17174,17498,18166,20512,65800,28920,27900
17707,18007,17806,16999,17320,18087,23167,26379,33670,32671
17735,17766,17486,17150,17399,17877,23787,27742,30419,31329
17634,18011,17676,17282,17414,17787,20129,26236,32124,30051
17480,18035,17304,17273,17555,20217,18937,26549,30708,34046
17665,18068,17893,17096,17556,19981,18939,28038,29186,29453
17568,17951,17878,17206,17360,18623,21116,26272,31058,31154
17543,17675,17519,17242,17471,20166,21040,27478,29942,28466
17582,17815,17840,17325,17532,18608,19876,27313,30996,29498
17875,17923,17723,17130,17639,18402,18435,44341,29839,27179
17432,17910,17343,17152,17715,20272,29399,28431,30102,28850
17561,18050,17335,17724,17500,18224,20823,28778,30089,27096
17875,18041,17538,17545,17629,17973,23874,71847,29125,26398
17590,17901,17778,17226,17481,17828,19233,28454,36835,28455
17638,17779,17570,17153,20625,17804,18884,28963,29284,27245
17663,17796,17479,17128,17718,20222,18572,28987,30343,65182
17713,17949,17468,17200,17385,18200,21774,36519,31066,32436
17520,17946,17860,17599,17579,18306,19457,27705,28946,28733
17485,18026,17381,17251,17477,18355,19061,42270,32287,30971
17707,17854,17340,17325,17436,18834,19218,27910,29104,30115
17793,17872,17683,17369,17448,18481,20040,28461,29236,29355
17563,17894,17965,17045,17533,18515,41481,27550,32775,31828
17507,17966,17307,17497,17668,18239,20856,31637,29678,29524
17694,17699,17298,17278,18110,18848,22862,27812,29245,29025
17434,17829,17417,17358,17563,18365,20147,28121,31062,41932
17369,17882,17325,17005,17914,18081,23069,27459,30036,28697
17280,17856,17463,17286,17356,19359,20646,47850,32557,27110
17514,17854,17260,17199,17424,18793,19860,31365,29293,29666
17578,17810,17377,17291,17801,18099,94223,28794,29659,27886
17557,17754,17562,17784,17445,19582,20643,27986,31130,28075
17507,17857,17684,17112,17535,18536,23165,27750,28986,26784
17769,17907,17760,17270,17554,18722,19950,27258,31461,27034
17714,17823,17330,17537,17898,18205,19860,32126,30216,27113
17578,17952,17438,17059,19607,17795,24388,28464,32413,27476
17487,17911,17328,17076,17728,19879,21344,28491,29286,26733
