x86 inductor b16,x86 inductor b32,x86 inductor b64,x86 inductor b128,x86 inductor b256,x86 inductor b512,x86 inductor b1024,x86 inductor b2048,x86 inductor b4096,x86 inductor b8192,x86 inductor b16384,x86 inductor b32768,x86 inductor b65536,x86 inductor b131072,x86 inductor b262144
319787,371788,396015,454490,471496,808558,1013823,4529636,7405622,22043412,37172944,38336011,70003534,197767479,344624712
312049,324196,405104,481292,472956,837076,1001323,4747792,7885966,16756472,36949312,38268272,69620486,207314834,293160155
315681,296453,406155,468988,462393,795465,1024215,3205465,6026268,20200905,37070005,38774623,69930507,213429639,355356930
313817,295187,407682,458280,478579,822556,1036859,4616878,7841655,21807768,37072960,38189852,69554466,216101481,345620710
314518,290851,403472,477330,484761,801985,993298,4556431,7727754,21197665,37133777,38833245,70145868,195643094,354536637
325733,301216,419240,490201,491406,804107,998070,3570838,7446244,21203420,22559605,38761385,69751276,195546575,359121724
316662,290240,403774,449036,471119,800178,1179739,4612630,7646372,21152270,36744417,38304277,70315447,188599866,348505538
327221,289092,395539,474675,495906,816459,1160591,4931544,7435089,20976312,37184153,38333155,69796960,183788633,300901485
315486,300503,409029,478640,469586,828249,1118460,8107159,7870164,21327270,37133293,38162471,70248173,201890082,312353405
325761,288352,399025,471104,462713,821968,1048329,5828718,7455446,21685381,37108772,38273953,69625074,194249827,307931587
321471,356252,387012,479730,473091,785550,1112698,4572839,7782481,22291155,37279773,38251287,70285347,212517763,356118494
313761,334556,406856,471853,473003,833071,979190,4597058,7442449,21113823,37290728,38332340,69785798,204091441,290272149
314741,304696,395131,473032,476172,802708,1042734,3528576,7799149,21088510,36812441,38543696,70018181,194088383,308782004
313347,290744,417047,489096,464485,830773,1040949,4743758,7433324,20853821,36895859,38790674,69702994,199061246,358176126
313932,304485,391010,490410,479569,787659,976277,4950250,7725873,19851550,36990530,38297029,70086588,193316568,335335834
315242,288514,412643,472180,477407,824252,1031233,3670599,7453885,21349281,30875256,38301518,69701247,203066633,311688474
315397,286175,392879,453701,468843,793244,1132689,4891377,7961855,21032016,23928166,38867043,70160067,201459509,331732334
316228,288362,405737,449808,479762,803104,1135680,4566943,7433980,19973411,21298600,39207973,70003223,203363044,298106687
325544,288411,402715,478249,469188,815155,1167760,4039670,7751021,21525436,21312692,38215594,70299544,194949288,317988327
315147,299635,402559,487718,468808,827030,1134990,4621775,7453256,20860404,21312522,38248619,69921653,195621556,311824744
327856,348938,398546,453880,450830,816664,1150319,5074843,7732216,21586456,21269663,38321550,70079643,188740627,293663804
316456,321053,407646,474123,465185,831496,1053920,4834106,7441495,20686106,21318918,38324171,70755377,194921869,317358263
325433,311615,399902,476358,491759,799540,1111407,3423476,7791558,20254439,36791548,38642124,70051177,194025139,335574690
314789,294330,402737,456831,467443,834608,1067311,4674999,7496069,21848849,36800083,39066304,69690132,195220011,303794280
318995,285710,411627,469541,478269,793876,971795,4512168,7726125,21385269,36857164,38339845,70188428,194200406,324964593
316431,296609,401746,479322,478212,823534,978811,3177522,7420679,19918490,36804976,38355188,69511303,195083255,337270198
317077,287840,399404,458905,467145,793310,978431,4394441,7786041,21587267,36793222,39819573,70159764,189038065,348050933
313887,284318,416298,480881,484182,819609,1141131,4921822,7376679,21027984,37209183,38354806,69519667,200209602,333914692
316151,293675,407497,484178,467027,795564,998383,3715828,7878280,19841834,36879681,38259455,70199311,193852780,297956861
325298,287721,392919,468016,482141,826872,1038949,4521805,7434201,21270980,36925395,38634733,69842717,195001490,340847596
319784,356600,412305,468436,474056,789884,1069407,4762758,7875082,20952070,37033437,38791053,70091025,193971210,313106147
326177,305921,416104,492328,475287,824792,959827,4915707,7549020,20819884,36956661,38906814,69675038,195300308,289349745
316521,286495,399419,479061,477848,805590,943231,3472755,7678398,19906912,37232254,45562814,71170246,194197771,346904710
326300,287074,411226,463625,465863,819795,1141787,4732612,7377081,21388046,37145335,38312041,69799242,195147698,330313608
318568,285761,405940,485060,491380,795636,1147168,7712336,7702485,22526958,37212376,38333076,70185988,194430503,324012673
315951,288139,422092,476758,479782,811413,994911,4905254,6085035,20904647,37812911,38273186,69613856,195140236,300391586
314231,292272,401348,455100,475620,787016,1139591,4785630,7789383,21029936,37398754,38212633,70199523,194109518,329494091
314618,286165,388806,475670,471606,820175,1012534,4654934,7670040,19908555,37340000,38490726,69472838,194883115,310262243
315444,287259,396647,467481,482190,786068,1907222,3277134,7534413,21924911,37179219,38314575,70268793,195798274,317964569
314785,292878,389954,455096,452981,814353,1428771,4238410,7688004,20876209,36743713,38137075,69676029,206522294,359524258
328879,370356,390713,467783,475101,802173,1278765,5313220,7421603,21491392,36705900,39152539,70419165,211830234,331014694
315584,305656,394517,480516,484550,814828,1196007,5084069,7878476,20755563,26110780,38470489,69637242,196372251,275305039
324670,308457,417701,479531,510275,813672,1246616,3625501,7454670,19833480,21522442,38263662,70118900,195734229,338539022
315083,286132,395261,484166,470072,869498,1222900,4842406,7784845,21191078,21459241,38441862,74775234,195890143,349164705
322586,288875,397961,481076,473510,863991,1306692,4777393,7401065,21012997,21512452,38372313,69925590,195767060,304648033
315439,294865,406497,472864,453431,851722,1252760,3311430,7742735,20819399,21511100,38494106,69715408,209609739,275209721
327771,287534,386149,471471,464362,902377,1253124,4396347,7382297,20951951,21516916,38511252,70001886,196869226,309470000
313816,295123,389939,462061,470128,922525,1187410,4359868,7694154,21276672,21452799,38307270,69485316,200192010,340844789
316849,288013,411581,476301,470218,836975,1295342,3104198,7419023,21722322,21473696,38553745,69798898,161647944,324826187
313424,286055,394459,465902,481590,795660,1334117,4525719,7795701,21149680,21594315,38466917,69368668,196980638,334671425
319989,354778,399834,467670,473119,806777,1294297,5818403,7411702,22141918,21826649,38266156,69918596,197638705,287045155
327387,301778,399128,468368,488419,799686,1200878,5304296,7710717,21170082,21607399,38337674,69567308,197840840,333143177
314321,286439,412852,492129,480873,792681,1313294,3999962,7417203,20400861,21629156,38417080,69989215,212776300,270697480
322906,293779,396179,463264,481113,793195,1197900,4918638,7670556,21763932,21444306,38362952,69553817,196542558,221449397
312277,284568,390500,474474,466463,788606,1189689,4696503,7442970,21308619,21623170,38279943,69912219,196384852,218413133
323146,286542,385935,470985,468245,823170,1320448,3317107,7748576,20283661,21527375,38448565,69604047,193947854,217874100
313994,291870,402464,459094,482017,839439,1228305,4553775,7413804,21798134,21597864,39197660,70321769,197518166,226200491
327576,284613,408607,460550,472794,822577,1292213,6594951,7709688,21061949,21484479,37931121,69360131,197358645,219625637
313973,293454,393753,486910,647620,829311,1258654,3140536,7480830,21509362,21551601,38328741,69891926,195369840,218472889
321784,283625,393261,539022,531794,841110,1293572,4047736,7865211,22154886,21462858,38342413,69202165,196311378,222626777
320816,355193,396720,469083,483795,808707,1200058,5049688,7398628,30326057,21549986,39168728,70082869,195037202,235677551
315122,323449,404227,487048,501747,833981,1193579,4690784,7696762,25731878,21473912,38567435,72202673,195456948,294790227
313167,287690,414741,474396,486802,818171,1147382,3216462,7403041,21253646,38155154,38280024,70043996,200235744,217185340
313611,284459,390676,452528,466598,836556,1144966,4423455,7879188,21240359,37625544,38316058,69427550,194533146,274409211
325480,295205,395427,479923,495943,840125,1133071,4424968,7541754,17912095,36829661,38276027,70031077,193621303,292932155
315719,285643,398308,470968,469026,813286,1126371,3565840,7668791,20982547,36816826,38472673,69511545,194663168,298804741
322452,283201,403983,459210,474232,833894,1188489,5550805,7387705,21425780,35302644,38770236,70121926,189219340,302502105
319290,291191,412771,481991,460704,830532,1127956,4673813,7628682,21285939,36992954,38371893,69523087,194933690,267941884
329178,283026,418811,470617,482183,827019,1159643,3200753,7417107,14320165,37423485,38681727,69967960,194441360,268917500
317569,296029,393464,459188,466959,840953,1135020,4319977,7660711,20605998,36983468,39242026,69476371,189363694,295136765
319316,345537,403591,471011,478408,813119,1166593,4401587,7368671,22916508,36996678,38297571,72088977,194254136,349667751
313126,318451,409006,488632,470158,843869,1115197,4845852,7959233,13071177,37403665,38442984,69580279,194681286,350309800
311940,298355,407073,466922,480488,817061,1153659,3289921,7356299,16365905,37330960,38371040,69866509,193968428,284341377
315180,311533,402642,474425,478586,819881,1224650,4616754,7698125,14208831,37311735,38399571,69495761,194589206,305362420
314682,305840,403938,478164,481448,835909,1186638,4572182,7370272,21458652,37351121,38518604,69906095,193357984,267434335
325052,294585,416125,478652,473329,801221,1264128,3318647,7676177,20952456,36966635,38688926,69641934,194507356,257884416
312722,282320,401388,450632,479869,828514,1214716,4956463,7409497,21209293,36826117,38548669,69992429,196824365,236335587
323776,284517,409997,476018,469810,837301,1191145,4654416,7834545,20962458,36979161,38246930,69593390,194729736,311979104
310899,291099,406010,470237,480470,806877,1115407,3400421,6071201,21049133,36884880,39541311,70066092,194553628,305677969
325050,287722,407512,463629,475672,834895,1146421,4407417,7850565,20905889,21392987,38471145,69541344,193156864,226770755
317685,358901,401092,470319,482402,802995,1209141,4517109,7779403,21595626,21428804,38264789,69929819,193879510,217660470
323844,308691,410127,499512,488111,825363,1184135,5064079,7388716,21257953,21460371,38676565,69538316,194936015,222260232
314987,282884,406329,469457,464478,828025,1147043,3380554,7892379,21373626,21555140,38348790,69936214,189203469,218335485
316229,292273,415150,500656,469184,783054,1163965,4537775,7403924,21784745,21489855,38683333,69482619,195227834,219769722
313680,284144,383310,454753,495817,787929,1117857,4501783,7676971,21657483,21503904,38377257,69783897,194183215,217878850
314717,282886,391176,482048,466011,804260,1093010,3484151,7415637,21557809,21453265,38377835,69836431,193811399,220140275
312767,293216,392239,464744,472964,799916,1215795,4768238,7781894,23587347,37947294,38734301,69910406,193208765,217823358
315280,283560,391701,466459,469442,802943,1108525,4720370,5983014,21546274,37049601,38407954,69333031,194213125,218422596
322088,282794,393937,479075,476937,784573,1104435,3275213,7870233,21512363,20403800,38450407,69937294,194413589,220369089
313476,293679,393158,470140,473917,796125,1211880,5253785,7835298,21025372,21524153,38637269,69573121,194668587,217809047
328466,352646,387714,487192,498570,795288,1106200,4860638,6170776,22066780,21543491,38315495,69850292,194650400,217851363
316228,308008,403371,496169,484427,787312,1194629,4767340,7767572,21018335,21550895,38900779,69717825,194759748,217737158
320942,296551,413225,485965,460280,797882,1177483,3300477,7850844,21305914,21581258,38706058,70023329,194260195,220251686
315408,282047,422238,460449,462251,799535,1114778,4211343,7424538,21028499,21568570,38499917,69477724,194468575,222249894
322102,280673,384336,482536,476918,875175,1208074,4474951,7733317,20035263,37509600,38477676,69964070,194157538,219773314
313669,282573,382810,475748,466994,849148,1085559,3757980,6055271,21547549,37128727,38371900,69481781,194265554,217663625
313330,283269,405446,456596,475368,825247,1069499,4581296,7794120,21282519,37181319,38587663,70123477,194514553,217952372
315275,292275,393474,465318,495880,836611,1068780,4536642,7704097,21035289,36887710,38392679,69226849,194433370,220555394
319299,283703,401088,475578,496010,807140,1160941,3348070,7387041,21271429,36832050,38387405,70289857,194530879,291804002
314983,283145,405490,446813,470157,793044,1064994,4802607,7673466,20670041,37203374,38665029,69247479,194679990,220279654
320962,349598,406328,449411,483028,792297,1039224,4619052,7447367,23921185,37469244,38206369,69860334,194353639,217435394
355367,314546,402708,466116,487890,805353,1140548,4791531,7800354,20983586,37384474,38371830,69299069,205346574,220345939
314983,296875,419141,489060,478013,796164,1072310,3350206,7602407,23159444,37395018,38379332,69683722,203802526,217471476
325339,313467,407325,465409,465932,790795,1023038,4670291,7797448,21794632,36894373,38109624,69265391,205744453,219916211
312214,282423,398209,472872,468806,784138,1144604,4597145,7472922,21098084,36989334,38837525,70046477,203480831,219960114
320895,281850,397474,542286,442237,800393,1137128,5188323,7635592,19923344,36969676,38383284,69467925,205365008,217917906
315412,288498,390545,469998,471897,795078,1201112,4455291,7413339,21740973,36682233,38861517,69958651,203470528,219631111
313493,283966,400714,453470,468402,790427,1073632,4377844,7779866,21051078,36710297,38426330,69453336,197513170,220368227
311896,291316,390518,472688,472679,888101,1195742,3589818,7453573,19965408,36776000,38258036,69984102,204953222,217878827
311173,282361,405359,466233,467240,873676,1171417,4731178,7728681,21498223,37720560,39248887,69351291,205238595,217934571
325387,314267,403786,469327,457843,850550,1109964,5053535,7472636,20975482,36733852,38383159,70131596,203589712,217857003
312269,333695,397376,458253,478620,870994,1234289,4980977,7655977,20918542,36943366,38203976,69270988,197718353,220514175
321221,300987,394570,526946,479803,877679,986772,3720300,6026124,19936969,36777206,38540394,69685485,203289749,204795182
313258,280119,400796,462554,494040,836547,989122,4780363,7851599,21462222,36882601,38577746,69405687,205317524,220433400
325670,289797,380970,507478,491341,865885,1060016,4580761,7647528,21286847,36951070,38706430,69738854,196281203,220227539
313806,279319,390556,477422,487676,820699,1154885,3271201,6157754,19953924,37481785,38275842,69362135,204884761,220226221
325945,277918,404777,457756,486861,848851,1185676,4506128,8061789,21692100,37404015,38568855,69962845,203748217,218004531
311334,280670,406894,478330,478015,848858,1111132,4726058,7804759,20810710,36946255,38197598,69499207,198012012,219289617
319686,283046,401784,482416,466708,855364,1111232,3414850,6046797,19982704,36977719,38233034,70072956,203688142,217955326
310556,288319,404621,463721,478190,915156,964596,4457349,7785601,22064044,30423342,38315990,69287760,205267950,221178059
313694,336473,398999,465416,465521,816122,1186406,4567012,7757250,21642352,30188674,38367133,69942065,205397884,217622325
310963,309924,388065,484574,478586,831707,978592,4746203,6045734,21462438,36832275,38517822,69469701,203824571,264633049
309783,307851,413320,475755,449016,826758,1125575,3593364,7823835,21075783,31010014,38435240,70074105,205334647,362587598
320970,280021,399934,474621,474810,823909,1011262,4618103,7736145,20886300,36758959,38542687,69433380,203476611,270295844
312785,280524,409024,491450,489223,824445,1194315,4459312,7436085,21205757,36778292,38690327,69916857,202980494,299312626
320875,287014,400373,487215,1389922,854393,984201,3170929,7718454,20807810,26567140,38421604,69266045,203453998,314870205
310696,280801,406296,461164,516992,818162,1050657,4357382,6085101,21003118,36957217,38521233,70031610,205199888,349290299
319982,279758,412733,487928,490189,809520,1033686,4651043,7823747,20874232,21206875,38290349,69331782,205132075,296639976
311584,278263,392703,482625,470882,822710,1099485,3337308,7805479,20598038,21237938,38262164,69743676,203749002,310568107
318559,278142,403008,461322,495251,826515,1137647,4843468,7427864,21616581,21238876,38338579,70237934,203630476,325820903
315633,367567,398752,463153,468617,835648,1111740,4742749,7707275,21108006,38111679,38169840,69778979,203556545,311659882
312709,297815,393558,474000,465962,861507,997521,4802184,7422321,21024715,36959848,38962473,69417977,203011198,320501037
311587,280643,410123,474761,475695,809981,986594,3365050,7664869,24359166,31005152,38628354,70187009,205362380,328994166
316003,291410,390534,454487,474712,823980,1169420,4658181,6222644,21859551,28686652,44339023,69579401,205226474,286720558
313788,280945,399640,469086,488788,799384,1042810,4841232,7769232,22683951,36728846,39688775,69848942,204326283,206076417
313122,278541,402699,463378,467452,849368,1129480,3591420,7924107,21131776,36936078,38316708,69940768,204903267,208324447
320773,286716,388168,475153,471333,859490,1161276,4805161,7394876,21437051,36947623,38370347,70027585,203439758,220495610
312480,278196,405689,463556,489486,836511,1143668,4544830,7781641,20988168,31299491,38361464,69773841,205150364,220328019
320478,285865,400618,473477,476848,827560,1154558,3256025,7436106,21316336,22893298,38389543,69930663,203651846,287654017
307998,281691,399020,477611,485726,825100,1733995,6454122,7833693,21081024,21215845,38448087,69613610,211849145,220055260
324089,345943,413453,462570,471719,787346,1403173,4461707,7562520,22250073,21101246,38367539,69867116,216150182,219861227
308363,323855,407260,465819,473308,826441,1295296,4951725,7657975,21122810,21159579,38493850,69618811,211332644,291742672
322508,292420,408244,485653,486453,797522,1253912,3386292,7427437,20143897,21172812,38764681,70012582,195704354,292859668
309764,279254,409353,458557,484441,843910,1272588,4652448,7778079,21933540,21152241,38263337,69756673,214485190,274012203
312024,288928,414690,470732,473208,816511,1237767,4734313,7445173,21293260,36835748,38546495,69985140,201556937,322362399
313266,281611,408255,480908,479475,814450,1347974,3445411,7923091,20176552,36682241,38380875,69368211,205318947,261566285
311224,279351,418016,455783,466108,809995,1220565,4423193,7398019,22296041,36949592,38870940,69935227,203019870,276126157
310386,286291,376181,448744,486058,829669,1253407,4340938,7826664,21110411,37723360,38488018,69504753,203718089,298305025
312661,279951,385967,562493,469123,792276,1270185,3291907,5988899,26292582,37226184,38426997,70048892,145538677,274552955
310563,288269,406905,443771,472631,820777,1327285,4362103,7769892,22589225,37156670,38263324,70087044,203709130,294498311
316950,313569,409230,451006,455216,799102,1255229,4368849,7761840,21869549,37162623,38539147,69846914,204244635,288101928
320822,315583,424132,495699,488353,818083,1196258,4569804,7457256,20968630,36812973,38556287,69689215,202937440,260395163
310013,311520,416956,467762,492915,803252,1224998,3586259,7711996,20847123,36832780,39074548,69904622,203312874,307646562
323093,282056,398384,454400,473468,826938,1285558,4636285,7410585,21510446,36696964,38460233,69578033,202477645,326346633
307891,278253,400287,490987,461293,798391,1141782,4514625,7764773,22181759,36960255,38250017,69985406,204294162,291848439
321801,292380,410531,462873,475655,819773,1210167,3541738,7381104,20875475,36334736,38513536,69522551,203631049,303621310
308643,278974,405296,492802,477214,788163,1168491,4794945,7932800,22777968,37224428,38338471,69860920,197209374,290513729
319750,276163,398162,471502,470678,830720,1139029,4774958,5999184,21545489,37335244,38334490,69565334,203381805,324040292
309398,278212,393372,471761,480550,799226,1127119,4134735,7851619,21601193,36884979,38411968,69875616,206675196,309211707
310178,277967,399122,489653,470494,826172,1188019,4784398,7762424,21731171,36891648,38275012,69382006,197083535,345047250
311125,353100,392633,460875,460433,798924,1179047,4583810,7427567,20294225,36846211,38434333,69889017,196526186,310317394
308954,313095,406007,477312,474660,827649,1175978,4398964,7737781,21759933,37381203,39493279,69404363,195093095,294013014
320764,296065,390538,475947,482073,786933,1121674,3284321,7460033,20016339,36901563,38226108,70018168,198928339,218022646
309044,314757,408239,473632,470126,809012,1154369,4410909,7795851,21268092,36669903,38417592,70137049,196763049,220197928
322643,290792,401555,485192,484351,802515,1251583,4836876,7393184,22662352,36826849,39176357,69854827,196385510,219992886
312770,278087,397775,474595,477284,838707,1131386,3397674,7824554,21507509,36802943,38340009,69783373,193443992,206730713
322177,290830,389080,470041,479963,835529,1197635,4492104,7404795,22727794,37393651,38416728,69792401,196620248,292871206
309489,279359,401984,464446,480438,833639,1148072,4321333,7692168,22204694,37612973,38418673,69577168,194285085,223549204
321151,278207,401947,469697,485509,814371,1241379,3141349,7433712,22615471,37221914,38514500,70051270,196356656,220148275
309976,279658,403428,476397,474694,830580,1070031,4541062,7899227,20768133,37105338,38381365,69440062,197225211,219729341
317257,333323,416044,474791,474143,822875,1220171,4071682,7393252,23220408,37195850,38445408,69930949,196779915,219836213
310154,310766,420392,510647,474166,826221,1129861,4552084,7663254,21529194,37314428,38287041,69716955,193895377,220550091
311311,303150,404772,472616,461346,831476,1038653,3608192,7369667,20791536,36815958,39342844,70203349,190804864,217958614
311355,280208,401482,478394,462108,841233,1056103,4516900,7970270,20075874,36915776,38555968,69811890,197077291,218119914
312688,286073,402490,477707,471504,840000,1060062,4548856,7380693,21061745,36872237,38356193,69906086,194321795,220513938
314748,280179,401257,475927,478144,844884,1178939,3313344,7699915,19926983,37156593,38377523,69653440,195584458,220732810
309547,280370,399401,462050,461378,855074,1027594,4479804,7405265,15750023,37333527,39173810,70015151,196452980,219840358
322619,287920,418706,466956,490513,852163,1073643,4332638,7796177,12741262,37289030,38321558,70824215,196929164,220282602
309179,277517,403581,476894,470970,820133,1123806,3628561,7375827,13476078,36864339,38197271,70105918,196323327,226630745
316224,278833,391520,461609,467776,830512,1198226,4708738,7816530,13049308,37399271,38446410,69842630,190940338,223996866
313267,332166,392525,469708,479661,857480,1100195,4523379,7410322,13498730,37245714,38448199,70166006,196378917,218567664
321734,307847,409973,491059,492434,825818,1093461,5463202,7889787,12649967,36958352,38288992,69484172,194547908,217392982
307275,301034,399013,482727,485359,862980,1171694,3586006,7456398,13442349,36887594,38318982,69889925,196834925,218157323
310534,278272,408174,459919,474321,861607,1051205,4655831,7670063,12599216,38032686,38388872,69499789,192739853,219092855
308020,278648,403371,470169,472452,852646,1173334,4416835,6115846,13465559,36927531,38422769,69930767,195851780,218699625
310621,293375,407921,474770,481121,839580,1100879,3480280,7894357,13297825,27857631,38473511,69382073,194229332,219064475
310045,277590,409204,456004,474271,825209,1174450,4587402,7727845,12050719,26066156,38787037,70063065,193680306,220390234
307060,279434,379054,482651,462565,818582,1132212,4445925,7576839,13264310,21185868,38349364,69444309,196521772,221298444
307753,286828,398129,475076,467889,835884,1061431,3251277,7289061,13947282,21147953,38446155,70156030,196103462,220985347
309246,277832,408609,460957,467010,816135,1046041,4838370,7425128,11958144,21309603,38572742,69524445,194400797,221207622
323412,327147,405591,469008,451541,832076,1051587,4930734,7839888,14584675,21201537,38274670,69654761,193972990,220177899
309921,321394,395544,476607,472725,839607,1012942,4554257,7403953,12859968,37809490,38582400,72013172,196848018,221585618
318950,296108,414507,466091,478316,821318,1103888,3365764,7756515,13832394,37381556,38432791,70010901,195570252,220430907
308354,279716,392858,463310,451995,828701,1185048,4456775,6125235,12796007,36878482,38315692,69654166,196977949,221359290
315068,280426,420596,477845,482192,826065,1127464,4749575,7811787,12008724,36847487,38582467,69938250,191086396,225552581
309776,279931,407683,483243,476954,836580,974193,3304129,7784812,13452605,36782574,38280676,69710411,194612830,221312890
323157,287529,394760,466752,486427,809772,1137348,4936610,6004874,13890758,37441424,38350443,70000770,195866892,218086410
309106,278517,402667,470148,487853,814675,1107010,4755127,7926616,12602498,37216703,38342350,69575210,197104708,221389866
320585,279275,424398,465329,484025,807049,1122484,3313313,7819812,13874886,36828235,39317493,70283932,196553184,220445135
307957,279341,397086,450123,476943,834297,1153360,4506571,7419000,12806475,36904467,38357863,69732907,196741740,219006343
313054,344362,412701,466835,480734,785982,1081518,6173226,7818539,14702114,38237552,38997978,69882870,196434899,222833126
308992,308554,405424,499420,462271,847435,1157301,4658863,6257194,13780186,22545094,39303164,69680089,188487467,225921065
309316,308102,393148,484814,471515,798735,1129707,3212893,8080008,14475053,36957698,38459234,69880022,196093480,218469562
317986,278589,392822,464130,475796,832736,994589,4246864,7741567,12853069,37367661,38181390,69392568,196679089,219481679
311345,288378,403700,464153,472075,811144,1132675,4948088,6042779,15898603,36902595,38432119,70207513,196364849,220072855
317022,278751,395725,484735,452432,821506,1194859,3565133,7853866,13012603,37156896,38138050,69697052,194378235,221049315
311846,276312,397214,471003,470639,780437,1109683,4489754,7778921,14043317,37547802,39117885,70192722,196277676,225182166
321447,286031,395241,492719,460721,831999,1006342,4418551,7441342,12925412,36952886,38330564,69695888,194469811,220932653
308793,279697,414585,470393,472214,795179,1167251,3088779,7782074,13907490,36973225,38693376,69774347,196700810,219003973
321135,276749,408101,468724,469477,833541,1129602,4400249,6224551,12804918,30227121,38437848,69347566,195975898,219277934
318752,323042,417304,463589,465203,792173,999592,4351290,7927301,14556843,29615982,38260955,69842535,196016915,205974939
408073,317526,415110,492723,471191,830994,1047377,4558857,7819673,12862047,35526573,38302487,69882162,194373589,217395318
309586,297954,394643,475427,484258,793733,1043913,3072317,6294437,13897710,36803671,38358665,70015816,191120638,218263675
313297,288897,397991,454047,481025,830286,952679,4712687,7821048,12785497,36845552,38328695,69629409,194295830,218879668
317155,280770,396180,479605,489327,809239,1075347,4713396,7880112,13807453,36942427,38424232,69968028,196331193,219082019
315991,290887,407782,472198,463908,820150,1004532,3570051,6208722,14491210,36827281,38243248,69718680,194352082,219313371
320389,281821,404028,456082,478261,786483,951774,4682811,7811812,14203423,36768932,38212451,70105509,196503918,219270518
310123,279966,408724,478122,487545,828712,1020535,4612953,7796052,12749337,36879471,38353613,69763372,194228092,219089542
323984,288216,415617,510172,467184,809444,1114609,3196017,5998100,13941799,36804106,38138632,69810027,196767255,219623431
311420,278974,411541,461507,486429,825163,1035279,4613517,7776067,12767904,36885667,38324626,69675737,194158885,220812872
324281,345228,409092,476151,466853,812949,1002087,4414892,7813798,14420933,36959962,38414218,70097171,196303311,217059969
311712,304854,397546,459593,477538,826862,1140738,5581967,7426936,12686824,37276435,38360512,69392905,194284086,220583562
308253,279041,390716,470237,476416,836319,1023136,3943579,7707056,13746502,37321259,38524239,69977779,191066592,219952011
308941,279732,401394,502329,481754,824810,1114737,4831031,6171776,12675737,37245176,38544005,69461523,187662681,221406415
308496,278882,400177,493656,463969,839846,1098865,4733796,7838273,13812532,36817828,38447114,70146720,194265182,218658644
307993,279026,413307,465186,479705,835439,1142343,3491989,7712147,12789572,36778752,38087956,69754126,194388717,216641814
311722,285552,405343,453921,475107,807775,949864,4609164,6016696,13757385,34778813,39358409,69978987,196524137,223089236
308644,279266,398286,491284,476984,829065,1129439,5134981,7814169,12785932,37156956,38291233,69372603,194400689,221182928
311047,277692,386612,468087,488793,792020,1012284,3720861,7587343,12357809,21478357,39154244,69831843,195058776,217522311
328915,277359,409324,456498,476889,826958,1001380,6069330,6175447,13451774,36904476,38597509,69411735,194531039,221209800
315811,312845,399082,458295,479471,817641,990348,4646848,7772378,17082071,36467439,38665004,71705201,196491734,219955831
320546,302993,406503,472066,481716,834205,1140966,4528107,7692327,12813058,37265226,38255793,69738600,197571496,219025184
310948,310252,409663,488959,469602,825117,1038916,3311761,6174316,13734746,37502203,38434268,70293442,193960120,217844074
323996,280164,412105,461329,475071,852582,1057500,4915030,7765925,13225947,34889176,38791778,69661508,196129251,221025369
308908,289906,415635,503180,1008043,863132,1128638,4750118,7784603,13735051,30785873,38395767,69943445,193798803,219917823
314003,276766,396497,560472,496708,853894,1058453,3447837,6035417,13002263,28605404,38380440,69672788,194197028,221028893
312161,275879,407450,456814,493995,839073,1133013,4497053,7884491,13745981,36722412,38320147,69947906,200314159,218249994
311666,285863,400409,473175,476566,830996,996194,4625037,7773996,12641525,35381293,38512014,69338459,196700128,217647451
308352,277146,382517,488201,476415,835278,1122306,3678285,6194874,13777393,36925607,38340661,70236257,192395796,218720713
309657,282547,402394,459827,479419,825539,1139603,4765421,7982648,12885303,38151285,38459947,69576858,194930567,221025939
325208,347494,407930,464680,473392,850186,2146662,5305782,7735661,14407403,36985704,38479558,70021982,194082517,220021063
307065,309660,404644,478059,477077,831856,1463688,4859909,6023617,12787490,30842880,38524487,69360273,194673684,218956013
315964,295767,402781,477553,475068,864332,1342298,3550548,7851945,12103576,24347047,38884282,69782576,188587735,218572795
311848,279235,378241,468393,472292,843269,1276383,4479377,7724586,13316380,21169343,38283103,69644647,194825544,220904055
320379,279976,401133,477591,469633,1636099,1330239,4362567,6137452,13734569,21198725,38552125,70238341,164958313,220562224
308448,289152,401574,471413,498839,859453,1309012,3234452,7972401,12858759,21183209,38643490,73148466,194132389,218989443
321762,277202,416778,447887,477796,850979,1337880,4456482,7897742,13788709,21184579,38764574,69960582,156646918,220044463
307907,279374,400764,468864,472790,830564,1277334,4296447,7423532,12726057,21260090,38348035,69539254,198949315,221139983
323189,283058,417994,472111,484829,836844,1214493,3229188,7718567,13720811,21173104,38413541,69911207,193973421,218256790
311002,279107,409596,462477,489435,823080,1232380,4387288,7434055,13071967,37247066,38236689,69871663,197696442,220850566
314791,342652,395212,479760,496127,809426,1279607,4865426,7721076,15060889,37017391,38851087,69909651,196245285,219665579
310339,322921,404205,460713,484264,880857,1280514,4649495,7430859,12775108,36900887,38545230,69453006,197976810,220961400
310838,287412,405617,479297,470034,799727,1253592,3335718,7703277,14866274,37111769,38377357,69647198,184106863,220409100
310920,279816,395892,467823,469592,820057,1156854,4407475,7414355,15725454,37155171,39272327,69934244,198966122,216902950
309828,278973,397046,475504,487644,809201,1106105,4522514,7940811,14190809,37067909,38484793,70208119,203673540,220473509
316649,278461,416836,473990,464210,829519,1085038,3271618,7378040,12673906,36781374,38496589,69806846,196357508,220682609
316656,287368,418612,448333,464943,840081,1131455,4652638,7757424,13646311,36866474,38422619,70120633,194042361,219265463
