SHIR FPGA b16,SHIR FPGA b32,SHIR FPGA b64,SHIR FPGA b128,SHIR FPGA b256,SHIR FPGA b512,SHIR FPGA b1024,SHIR FPGA b2048,SHIR FPGA b4096,SHIR FPGA b8192
13244892,25716919,49737351,105406094,204390520,395469841,790308638,1585990902,3171040848,6408692690
12017906,25757191,49801509,103721442,204380115,397325713,791944794,1585362816,3168859205,6362575812
11933085,25729716,49711380,103419973,204584045,396302218,791832353,1583086068,3170942407,6406977263
11946564,25797674,49701429,95134992,204554813,395499248,794589890,1588651884,3169478148,6375815182
11949137,25775311,51670077,103399044,204242426,396000073,790372204,1585138025,3170289084,6443420180
11983156,25745681,49720822,95185449,204371087,395525852,793493548,1583545074,3199124874,6417477150
11914664,25755033,51653567,103878469,204379419,395256944,790253672,1564605745,3170425455,6418811327
11931729,25770989,49775652,103911092,204427100,392824589,790063591,1585605878,3167337568,6408939030
11920298,25732648,49808346,103550495,204360547,395690292,791075456,1583942560,3171285337,6522281424
12076506,25730549,49797150,103433151,204484719,390134402,789819419,1586399053,3173246875,6451629168
12160439,25719421,51963212,95061890,204403061,389020428,793901541,1585779720,3214779645,6464657827
12203168,25737553,49804042,103356655,204365158,388712736,793262097,1583173060,3200863752,6396594668
12177854,25717985,53139280,95206194,189603212,395439827,791043090,1586299998,3207793652,6408233561
12206623,25708701,49832823,95125053,204397744,395388928,792220080,1585748419,3212890870,6416279669
12181558,25736272,49788535,103304304,189649098,393814447,791109952,1584401138,3184383837,6525338593
12173467,25732467,49748466,103788502,204688596,395421888,787777589,1547136541,3172018398,6444585186
12187156,25724901,50227791,104167455,190645757,388959352,789979396,1585401412,3170070248,6407706625
12207975,25717494,50210094,95374322,190183694,389943630,790254873,1583227436,3173344677,6362969307
12149983,25716566,49906173,95115680,204387674,390068201,790217533,1585968752,3183120020,6375400713
12191698,25713066,52106821,95143128,204418646,395265957,784956959,1585825526,3173667559,6322663077
12150939,25729163,52157393,95192335,189619748,395234396,790164019,1583609799,3189440922,6330363435
12215955,25756612,52144357,95111660,204408284,397200817,790390081,1586221454,3218217599,6332605227
12154059,25750420,51679556,103274219,189661378,396399682,775891567,1585149856,3201594707,6322715508
12179769,25711721,51665849,103875693,204391889,395391062,792515278,1583223113,3205620520,6330753091
12169585,25729565,51645983,104150483,204331877,392398007,792505270,1588719200,3182505194,6329228623
12184135,25758831,51681109,103724495,204230615,390063530,791317040,1581714634,3171598521,6330033321
12154925,25738612,49736955,103424087,204390745,388989952,792321834,1583799562,3220061496,6331141083
12199352,25785523,49692470,103474373,204397646,394277926,790641980,1586312571,3195968969,6329754622
12180995,25763815,51728542,103447280,204386834,395548120,791078754,1585381052,3170657945,6329403996
12207566,25758304,51049814,95111644,189646463,392017092,791540447,1583476089,3194533957,6329070293
12678406,25756451,51013312,103970481,204234836,390022996,790712414,1588732256,3181657573,6328561951
12702031,25723876,51613912,103809913,204409675,389811921,793670661,1585842403,3177303327,6332993153
12672604,25954428,49404165,95338144,204372802,394043136,791477816,1583148339,3171017462,6329131044
12698276,26001375,49779775,103469596,204256067,395406834,790804721,1588628501,3167305749,6330926890
12696693,25764643,49770320,95043772,204565245,391587543,790733868,1585543556,3173272123,6328711041
12698855,25746933,49762242,95176764,204286672,390019110,792272272,1583494544,3171380268,6329605122
12701932,25743805,49734765,95124337,204362264,398050985,792951885,1588190652,3202828248,6328615953
12685331,25720959,49785943,103939270,204388559,397506525,791862719,1586084878,3173599802,6329785814
12693430,25716158,49718551,96437413,204304865,395498117,790646149,1583258546,3202945196,6335180425
12715764,25728505,49705641,95494341,204373925,392169999,790622145,1586184963,3168905368,6329639969
12700210,25712455,49937744,95151046,204387607,395372672,790669837,1585532430,3189210245,6334906756
12703554,25791675,49834871,103374003,204359746,388733615,792338897,1583903160,3181270462,6332243896
12680019,25741970,49756943,95184072,189669921,393291809,790632734,1585899637,3215042822,6329285530
12691543,25739233,49735459,95145373,204256224,390073120,790980147,1585920892,3184619490,6329143960
12694370,25744596,49738657,105139382,204378147,389841219,784108312,1583697470,3212566738,6329059682
12666815,25732898,49716262,100606506,204344445,395379303,790848620,1540305072,3182104135,6330395071
12670162,25741794,51676230,100778630,204515890,397441088,790606904,1585956407,3186064722,6329113806
12674514,25749971,51642853,103526079,189599301,395484755,796216771,1584389288,3180952939,6330071099
12665261,25714282,50869826,95243018,204352215,395206598,792551622,1588633388,3187596767,6332530957
12667557,25739836,50156753,95172230,204375019,396070418,791520799,1585722948,3172864481,6329801423
12671613,25772801,50119677,96597101,204330124,395366544,790549127,1584014547,3214348305,6328547907
12673904,25776608,51955574,104314112,204406264,397461196,790588747,1586256457,3207531246,6325547606
12678695,25788115,50311902,95335162,204439077,395513308,790427199,1585846179,3170359214,6330436241
12675765,25705639,51089928,95178270,204272128,389612257,788727386,1585176816,3178895087,6330021618
12684372,25733861,49754797,103940159,204373501,396140664,790362973,1585770328,3185241238,6329192764
12682669,25752808,49729727,95202558,204363467,395404975,790988462,1583783472,3202578416,6341257835
12727636,25736788,51674001,95549344,204409647,397382027,794800868,1585833218,3181870631,6331544204
12698237,25722729,49732161,95571486,204308372,392940057,792325808,1585784051,3171733394,6331105748
12684630,25770668,49764872,104118682,204363185,395392894,789817056,1538182193,3168826088,6330132347
12702141,25774662,49707644,95248634,204345832,397436110,790587169,1586389843,3171747187,6331505223
12720426,25765348,51651755,95152405,204391087,395354955,792090069,1585351380,3168627649,6322554015
12684083,25724309,51005946,95645625,204356161,389005747,787227305,1583093375,3175484739,6330604736
12718848,25705488,51642021,103818789,204328658,401409464,790120942,1540155377,3169173247,6419141094
13205759,25726483,51644437,95351117,204393560,393539359,790262526,1594867232,3203394486,6388872129
13178341,25753427,49737936,103314474,204388991,391144823,790271786,1583947654,3164224987,6388043745
13189680,25710830,51681475,103484238,189675516,396341188,794750847,1586026226,3167342178,6440757910
13170177,25702879,51628802,103396913,204329267,395557621,792959949,1585264153,3191021278,6443999915
13187363,25736772,49936912,105164876,189654690,397513035,790926188,1583133947,3186172511,6449804149
13189165,25725092,51716499,103723910,204402795,389977205,791159122,1539854170,3178409925,6436501840
13192932,25723362,49726340,103772968,189649290,391706600,786373409,1585706391,3171042125,6486650695
13162623,25735084,51692311,103409558,204449014,396091628,789920304,1583059119,3181682518,6436376832
13250850,25710713,49810122,103469888,204491187,390000900,790209016,1585839998,3191750145,6389102075
13195723,25698479,49747107,103828804,204268927,391197489,792028869,1585003988,3166139978,6422033160
13211202,25748851,51683759,103920384,189669419,390946309,791249518,1583343502,3178235545,6390878164
13190810,25699417,49715931,103581664,189641966,386866646,790170308,1578668841,3162997439,6390165196
13192839,25698571,49715728,103481466,204353029,396143264,790175355,1585748810,3170214008,6390982488
13189728,25700108,49728055,103387358,204310279,395342470,790509172,1583006921,3170888896,6335713344
13200131,25709644,51646251,103752456,189648332,390053591,792622746,1586180622,3167087911,6331627149
13168061,25680910,51650100,107418845,185351913,390754190,791649583,1585055994,3173316573,6329721567
13176309,25758201,51641042,95436122,204334297,395352959,780859952,1584243738,3201188797,6330100664
13187255,25696350,49859479,103501948,204347726,395484932,791539952,1561543002,3208173692,6330112622
13179988,25688131,49779215,95173054,204284750,396393328,788444335,1585392921,3170581173,6329843672
13171320,25695809,49805899,95595021,204335063,390058822,790415393,1582886493,3210067942,6329493638
13199819,25736143,50079230,104447029,204467821,392120225,790561986,1586068718,3163862238,6286012022
13196304,25730767,51762229,103822484,204315469,389710649,792263569,1585659653,3168272744,6340862042
13238693,25700619,49799293,103334608,204368416,395383969,791516979,1583850736,3167800383,6339319361
13163006,25715726,49761421,95211198,189661611,390833392,790559782,1585758965,3170727068,6345508323
13168360,25721439,51715970,103895755,204323628,395416329,790562801,1585436899,3157654537,6331260847
13188297,25724958,51732048,105658145,189615714,397322056,790853210,1584240789,3167058706,6370385082
13182577,25764980,51603119,103562762,204413587,396201478,794255183,1585708261,3163081305,6368225689
13157422,25735585,51011896,103337025,204422208,393067093,791702176,1584847573,3146114397,6360772708
13186411,25713541,51643780,103371169,189679549,397474165,791264126,1585231283,3167608137,6363387026
13208472,25786092,50993647,103430447,204464824,392869621,790620255,1582581018,3162164875,6363717490
13182618,25745188,51602157,105961186,189722227,395205113,790476471,1588633570,3167664652,6399485615
13184938,25770107,51820964,100157893,204231129,391475309,791378557,1585857259,3166541261,6366688927
13185523,25728417,51750358,95478841,189673293,395474223,790598223,1583424060,3163450909,6329457838
13169158,25719660,49778090,103525216,204408602,392071462,790439099,1585771924,3171029344,6359510869
13199975,25724455,49751339,103439936,204295073,390645047,790621088,1585806331,3167747084,6364018620
13172960,25726289,49727949,103803180,189638778,395527127,794222731,1583601021,3159249260,6359112700
13188323,25695244,49724404,95479861,204293717,397477587,791410492,1586145031,3167241413,6359549278
13197857,25709191,49764620,103689876,189602603,393576595,790644069,1585514857,3163151323,6371335947
13181301,25697328,49766035,103581221,204380642,395466102,790759755,1585404231,3167770350,6365461584
12935213,25730698,49830253,103397897,204335147,395524508,792933934,1589110168,3163302674,6356255068
12933465,25721861,49712959,103922743,204358458,396281690,794282020,1583736595,3167435548,6362239072
12940236,25704275,49720565,105261360,204371655,397374184,791277581,1585825850,3164515979,6362493752
12937459,25689522,51653875,103107350,204581229,393692241,790631025,1585536763,3166980967,6363904353
12926606,25723979,51718846,103449736,204476156,395402860,793706651,1583882877,3164518964,6360492390
12944318,25743521,51083240,95214543,204279061,391131542,790578725,1586238691,3160645826,6365038145
12950102,25727291,51617700,95623949,204527009,395198571,787938073,1587885927,3164476618,6398584132
12945061,25703674,49712488,105243123,189666284,391347515,784957001,1569413189,3167471167,6413553743
12947659,25708512,51673879,103665750,204347794,393457508,788965740,1585610402,3163528522,6359025080
12941937,25724421,51670996,103515623,204293568,395429860,797881986,1586068287,3167695939,6358434436
12944096,25712162,49746113,103418563,204249552,392097974,798265960,1583776634,3164578919,6360145740
12955638,25708011,49735532,103827626,204291000,395772689,790749968,1586735037,3167843601,6359247717
12932651,25739134,51658112,102721383,204490798,395439626,793231561,1585167886,3163630339,6365611058
12921909,25746199,49757087,99617075,204378411,393325416,790443827,1584530184,3167904318,6361505824
12943153,25700778,49770739,103484177,189686066,395407784,791529225,1586086427,3164698933,6369439097
12940921,25705344,49738853,95676109,204345936,395182985,789557383,1585606605,3167378582,6360948186
12936974,25700269,49760113,95535916,204816046,395299444,790238205,1582656117,3163957173,6369836191
12949214,25727686,49717065,104393624,204766416,395346263,790407906,1586274786,3152952234,6362734370
12953540,25773761,50111470,103372999,205138753,397490166,778376974,1585108443,3163977908,6380041617
12956739,25707490,53995127,103438227,204395535,395355575,792447672,1585877580,3166985419,6360131280
12906454,25872523,51941936,105023880,204450939,395104609,790291798,1575436168,3164741465,6359704613
12983305,25841413,51721485,96009891,204367921,394970355,788904185,1583877081,3167335589,6386025719
13232486,25718173,51775397,104799410,189666613,395485244,791121149,1585942450,3164448031,6368403146
13260200,25716209,51710142,103514902,204426638,393977119,790391656,1585705766,3167917620,6396384462
13217124,25738499,51782507,103930888,204430605,395296253,790095011,1583800392,3164482594,6360780763
13222405,25714921,51755763,103841807,204380236,389243893,790248862,1586891408,3167207218,6363791142
13213308,25735753,51691222,104334751,204267825,394818704,792114893,1584924082,3163276604,6378269545
13217866,25751852,51683046,103376526,204374579,390594323,791137410,1583832551,3167403579,6387558823
13246180,25753121,50192454,95165832,185245926,391750874,778582388,1585844361,3164372219,6359090136
13230975,25716471,49828008,104864770,185345669,390244685,772951709,1586036820,3167989783,6354918025
13212295,25708615,49812614,105997577,204552977,395764570,798068764,1584148310,3163801554,6360854054
13224419,25785266,51669194,95330292,204285699,396377819,792609668,1586799296,3167658963,6359813901
13202242,25717366,49744802,103371023,204371796,393459627,791247144,1584910177,3176834482,6376766151
13213346,25728670,49717231,103557853,204431786,393800530,790403867,1583842244,3179447136,6360816312
13204998,25730463,50051214,95107367,204310387,396639214,792020043,1585976056,3164355327,6361280519
13196074,25748889,49747268,96433779,204436403,395415212,791270372,1586311140,3153894933,6354234263
13414837,25711482,49776644,104034694,204474482,395306492,790470793,1583414962,3162378254,6361242842
13327982,25738463,49778396,95476419,189615481,395246632,778966131,1586465057,3166648240,6360401458
13251370,25758709,49731010,103338367,204343852,396553111,776146200,1585158762,3163581168,6355308933
13218173,25727397,49746123,103498506,204251770,396320748,790296499,1583551691,3167692432,6362553183
13237845,25737266,51665420,95118611,204454315,389786841,790325015,1586372855,3189198307,6358789559
13207568,25719092,51631371,95574304,204316613,395273626,790363829,1582197458,3194098149,6360937778
13208383,25763838,49773638,103797939,204508386,388835646,791153910,1580602173,3204110337,6360446820
11934361,25745793,51674199,95505059,204408976,388712630,778318921,1586495295,3166169202,6359349775
11888478,25764270,51800958,95108505,204153060,389188831,791558536,1585466837,3163587972,6371945898
11894531,25740068,51409204,95095253,189661009,390049579,793979550,1567164993,3157607323,6361213305
11889733,25693884,52046126,95179223,204363532,395050643,791184238,1585973619,3161130531,6359640976
11891847,25715456,52058033,103389482,204442003,389901034,779465973,1586342888,3170922934,6355054430
11909194,25709109,52056434,103239328,204476896,392499280,790052846,1568241574,3165646747,6360931071
11888887,25699672,52034053,103289052,204306205,390934985,790314713,1586786356,3164780801,6362825177
11896155,25719191,52113773,95574446,204433248,389790925,794030732,1585376368,3165913647,6370789424
11885698,25724730,49792718,95482061,204239763,391239651,791160537,1584265920,3164606783,6364009541
11911173,25697502,49752296,103560723,189656947,390654042,790656594,1588512667,3147264539,6358600014
11912166,25722811,49775681,95098445,204375775,390679590,793530559,1586790314,3165032041,6359167595
11937548,25700435,52055905,95032593,204251865,397332509,783698654,1583629942,3164707679,6354903651
11917855,25747453,52042005,103290449,204372994,395297451,794397700,1589070461,3165401557,6395837677
11897229,25750259,52050697,103306078,204289610,393451874,794855933,1585291034,3162752699,6376941256
11896230,25879618,52031873,95223565,204429145,397453883,793662282,1584425191,3164422471,6358960322
11925184,25895488,52046535,95112278,204366579,396441697,793403106,1588353488,3165459785,6359361142
11922076,25890313,52057599,103397545,189604484,389782267,786971861,1585915491,3154801873,6391175425
11925103,25857093,49809013,95020327,204375156,397592361,789943480,1568694695,3164930857,6360765313
11923912,25859730,52066431,99349837,189630239,394382403,790809920,1589488793,3164160255,6397023246
11914141,25844468,52038631,103371476,204461386,395417440,783144075,1585765979,3165264705,6361620457
11944229,25901853,52001762,95102527,204354335,397884301,793522143,1584677699,3165059531,6360796676
11929877,25869362,51649932,103231071,189649779,397075550,790178144,1585800360,3165094006,6385697263
11923405,25864939,51678003,105011705,204313978,395717173,790166150,1585726171,3165481083,6360675525
11926162,25844415,51682734,103764296,204364831,397527107,791302940,1556959622,3165861930,6361114346
11928147,25873247,50836228,103625082,204507109,395508433,790697301,1586809222,3165477007,6359799063
11912063,25881702,51674938,103285226,204314830,390082083,793567352,1584919593,3156121513,6359371534
11933281,25904209,51722383,103322595,204587035,390568488,774828314,1583471641,3164993559,6342005348
11940838,25889968,49719944,94999362,204368103,395402778,790373404,1585974075,3144885325,6330311419
11919101,25866028,49709506,103296061,204325257,394637790,791116627,1585867124,3164227631,6339326492
11906349,25867047,52557776,103322632,204887497,389782356,785121429,1583594119,3153770977,6336509517
11911669,25851312,51690232,95007890,204863709,388772289,789939208,1586439494,3165170355,6337764757
11915459,25848073,51612981,103293324,189660200,396224700,790308932,1584754779,3165294222,6337970134
11921665,25893733,49722589,103299095,204240077,395314710,793484894,1583488683,3165309556,6335902668
11925337,25865205,51084543,103251568,204390848,395446516,785194240,1585669292,3162026054,6335824446
11968519,25870447,49955707,95160970,204370097,389935354,790315552,1585983472,3167317808,6331647829
11953650,25840040,49734782,103268639,204266234,391104710,791159322,1583636086,3165689207,6337067362
11920772,25833384,49714174,103272397,204537778,389213358,790532710,1586758769,3164976787,6340360637
11927540,25848226,50059719,103280568,204263751,395241724,791267522,1585083123,3146303763,6330779446
11951692,25827037,49750665,95072915,204378220,392502958,794239854,1583648780,3165108477,6331454859
11950044,25875480,49775001,103329829,204408305,395381053,794017593,1579917663,3165403384,6337728767
11920862,25869237,49832080,103316402,204275658,392021658,791004099,1580139833,3164290349,6334119999
11925493,25827266,51035368,103270161,204362716,390129989,788366597,1583129651,3146539930,6333863666
11933080,25903974,49719058,103237277,206703653,395358270,790245409,1586382210,3150972258,6340639582
11941111,25848225,51624594,103321809,204471051,393374229,784891353,1584756396,3165516324,6332951519
11938327,25835895,49709249,103312740,204276601,395497938,794025727,1584931804,3163591860,6332625786
11921869,25851305,51636765,103270125,204357970,395217975,781166556,1578654165,3164863329,6333707741
11949109,25867920,51665356,95071792,204406952,395499706,790072575,1585682745,3166953752,6333921749
11944975,25918606,51626837,103275972,204344794,395547334,788471182,1585123995,3164367921,6332734279
11931531,25904327,49399125,103300256,204654316,393524110,790121830,1585011817,3159718173,6342823283
11918534,25904533,49381948,95054350,204285708,396270045,785289414,1577917335,3163855017,6369487894
12171212,25883788,51679188,95076186,204368566,395400272,792967131,1585194271,3166696757,6340164676
12151888,25870605,51018396,103313137,204362230,397642462,791987481,1585437177,3163398099,6373770877
12147163,25868438,51203193,103319219,204252673,392054811,785068568,1572869948,3166373775,6343445732
12169861,25850338,51688411,95022187,204415588,391989227,780860657,1585108434,3163803067,6332281089
12162095,25825500,49724025,95035225,204415562,391902429,790469496,1574517118,3166311169,6328857405
12152812,25828316,51641552,103281854,204411780,390693101,793372334,1584852705,3163629548,6332750250
12665171,25863917,49742767,103331436,205064145,395452903,791352704,1585770657,3153502972,6330750662
12680846,25857160,49767260,103299824,204678871,397526531,790532659,1585423422,3163471461,6331788379
12729741,25879976,49715173,103659231,204525627,392171779,793518731,1584950102,3161205902,6332332343
12714531,25916634,51737351,103716654,204438337,395329341,772743340,1584881082,3163082548,6330329961
12702884,25936289,51017468,103760297,204628051,391071493,789973995,1585098051,3166702991,6332489668
12695740,25921310,47747051,95037731,204332198,396285794,790910689,1585119498,3163495421,6331741646
12731194,25857507,47725423,103766112,204599646,395405401,790595632,1585701380,3166215218,6329782383
12692020,25852550,47733602,103704981,204541566,397548200,793668796,1571054081,3162960445,6330870264
12728336,25846959,47694766,103762226,204302111,395320858,792169378,1585045402,3166513773,6331538222
12677971,25887527,47729975,95032354,204425178,403771423,795714883,1584889880,3162027891,6324752762
12710154,25862419,47736443,103758752,204532476,394955325,795206451,1584865381,3166107693,6337772352
12707246,25854736,47730764,103761114,204431838,395530932,783598956,1585433090,3165989880,6339954555
12727073,25861896,47730861,95286631,204302115,392388799,793518707,1585526599,3164629544,6332588941
12759223,25867519,51659842,95011458,204399368,395303824,790167034,1584828188,3165754921,6329219537
12698064,25874945,49714792,95057124,204474890,388924215,789943353,1585177055,3164911760,6329685456
12700939,25850067,51681724,95015162,189698673,394461540,791239529,1584959834,3165383704,6329639664
12746641,25857834,49762629,95117959,204576555,395385612,790302739,1581048696,3162847369,6329826839
12700028,25870133,51627328,95080148,204234835,397424238,793438510,1585363438,3165160924,6329502328
12693936,25844839,51679065,95115057,204355046,395426467,788793325,1584043535,3167069978,6331643563
12712408,25852564,49715996,103726073,204420484,389096924,790164414,1586240742,3158564635,6335524993
12704602,25855863,49751981,103769522,204320340,394074882,788584009,1585667672,3167311166,6330369850
12684446,25883197,49701318,103711773,191534352,395415460,790882104,1540231794,3164303877,6326093170
12685951,25899545,49767071,103302516,205928393,395478003,793544229,1589806074,3166400403,6332121234
12692380,25832434,48427867,103337483,204781707,395441984,779853221,1585455616,3162697636,6332770852
12698491,25852665,47708712,103325232,189774626,390861119,790095701,1583812445,3166526633,6332953466
12726807,25913265,47677961,103274824,204335960,396343312,804921097,1586050040,3162045030,6336484698
12699169,25880336,47676322,103314314,204458400,396392164,790726577,1576705650,3174208138,6330966472
12687881,25881437,47686717,103278152,204305077,392519054,793495467,1582833692,3165118750,6337402989
12703658,25878555,47767418,103302257,189579552,390418621,791428019,1587314849,3164687756,6331831176
12710254,25884696,47710716,103309460,204324934,388759432,790396299,1584864905,3165879317,6330343347
12723640,25961161,47702420,95096478,204379562,390390488,790322931,1583441347,3164405255,6332060011
12722511,25925874,48435506,103303520,190145309,388917185,757612123,1589128401,3147175811,6330235288
12710046,25918981,51640726,103401401,189876830,397401995,760110106,1585819817,3148008552,6330188758
12713056,25905862,49746138,95011153,189818825,395250877,759328854,1583230917,3164765964,6329767067
12718451,25872118,50056551,95029866,189728183,390839992,793448576,1589514748,3164918141,6330275495
12699509,25914688,49726752,103280419,189709410,393762398,757318984,1562826597,3165671905,6336798419
12683851,25876904,49694343,103328880,204530068,389775496,774363104,1584765062,3164510068,6330297406
12681462,25879348,51627242,94989251,204552037,397418896,803503510,1586037179,3165919547,6362476021
12710546,25876881,51640533,95066674,192263125,401445632,790308593,1586239664,3165110871,6344860301
12693655,25912957,51011072,94999145,205260580,388880366,802321585,1583602828,3165268649,6332864341
12721044,25874713,51662401,103307081,189968295,393323077,802501153,1589670222,3164394639,6393121730
12686574,25887850,51641575,103276168,189987451,390038980,801673606,1585648214,3165927268,6378841217
12696509,25910712,51614599,103275215,185924834,389168184,804773746,1584596210,3164530694,6332750354
12700246,26069726,51105388,103283253,205038548,395030483,803961312,1589264016,3165369937,6358643344
12704596,26001960,51611997,103297349,204485018,397419838,803640720,1586599443,3164750876,6358942243
12793624,25861054,51688219,103272460,204300519,392501561,810358375,1585478005,3164989800,6365138031
12733462,25863603,49680188,103293684,204941411,395504475,764672170,1582577490,3165119889,6360493650
12732478,25849159,49724217,95021838,206025694,391841988,760619071,1583928118,3164969903,6358119268
12716380,25881371,49686119,95065759,206233207,395035942,757342961,1586738723,3165121104,6359023049
12717905,25870081,49778215,103253602,204460074,389597347,757477944,1585617221,3164913571,6359689394
12735228,25892536,51630676,103283715,204439403,395316881,740613233,1584471633,3164897793,6328902473
12714913,25885701,49773154,95044102,204710750,395460661,752684657,1585668797,3166296339,6358012946
12727897,25899633,49734999,103253479,204492931,397545245,793344867,1568764920,3164734506,6354574583
12704320,25873210,49775393,95019534,205257720,396457924,802052431,1583996650,3147690381,6389241444
12704336,25890218,51660742,103333708,204999905,389933025,803272736,1587096280,3163844416,6358394698
12708496,25864336,51660763,103312760,204387206,393212061,810063512,1584995015,3165541035,6353473566
12720534,25874131,51644357,103265907,204668328,395365077,804082341,1584908489,3164652648,6360409214
12724887,25858570,51618465,95055359,204601140,391547840,793454417,1572574793,3165943023,6358104748
12707123,25914759,51626894,103301621,204555331,398620987,801738219,1585196509,3164934248,6358757237
12687722,25878987,51640698,103305747,204944721,389906095,801785359,1577430452,3165529439,6363166580
12775584,25864132,51623079,103333247,205092437,391231601,802658297,1582720517,3164999889,6360464246
12676672,25871946,49725551,95029454,204525572,390970669,801767961,1585700071,3165521225,6385429900
12786391,25864327,49756024,103451122,204561703,390252427,804830074,1585914613,3164478899,6358762481
12723667,25834160,51614153,103397384,204624974,396132521,801779220,1559837427,3165387238,6358139711
12670640,25849338,51625281,103287684,204854292,395386111,757406551,1587150157,3164956228,6358341430
12704127,25849664,51650345,103308195,205178168,390325031,802733449,1585183438,3165031388,6358140700
12703882,25888321,51020536,103341984,204791436,389689889,801848279,1584626782,3165014175,6362119408
12682369,25838466,49682148,103248719,204597787,390013278,793874875,1585963690,3165210211,6358142531
12686185,25832233,49704797,103303460,191889814,393434458,803882306,1585582950,3165157641,6358478946
12682761,25863013,51648880,103350650,204837672,392261730,790468322,1582962187,3165450418,6361322448
12690215,25887317,51662298,103370377,204760316,392035208,791020329,1589938446,3163033332,6358929377
12728919,25863735,49731019,96705417,204812284,395442029,791335761,1585319556,3169055090,6358842920
12710083,25873956,49723985,95616921,190287606,388735215,790147913,1572392765,3167187166,6353696338
12692039,25888754,51707631,103544991,205602281,394309884,793874879,1585923214,3164135552,6363617069
12722608,25836611,49400023,95048507,204471255,395351428,790890116,1579420745,3166236031,6385424036
12699153,25916883,49365831,103274862,199953834,391852174,790001612,1582688759,3163572853,6353602552
12692036,25917574,49428330,103316529,204846413,395375071,757240765,1589859873,3166781823,6366271645
12688872,25893950,49364732,103350244,205136375,395437301,790250735,1574458163,3163371941,6377966052
12698797,25838694,51628809,103401375,206025059,394093405,793796902,1583766056,3167487226,6359362848
12716411,25849010,49704992,103279519,205928267,395337571,794787593,1586072227,3163161090,6373757730
12732291,25840954,51588983,103333977,204458699,390168222,797540212,1585978249,3147705657,6375538472
12697798,26172855,51690513,95024633,205522074,395422769,790935120,1564354117,3163376145,6354923608
12716761,26109832,51939303,103280963,199069715,392063722,790009435,1587103429,3157632428,6370712674
12683772,25843398,51385010,103257703,206367634,395403599,792361961,1584964703,3162770737,6366030176
12722465,25865582,49753608,95123110,207012338,389771201,784029920,1583692674,3167409049,6329826528
12681446,25862475,49778139,103236526,201667271,397095371,790136785,1591040413,3163082024,6330369589
12741808,25857621,49729584,95046518,204712580,396775188,776905944,1573907814,3166940618,6329441214
12733856,25887347,49791715,103272456,204426151,392124310,789980477,1582876192,3163860539,6328812756
12701925,25862516,52021364,103304787,204380386,394725320,793329020,1586761938,3166762919,6324658260
12702685,25843281,52126078,103239715,197068578,395974844,790083409,1585154793,3162812684,6329788372
12693761,25836061,52062152,95067946,204417684,393881468,790172100,1585636312,3166325918,6331145229
12701315,25859384,52470785,95020470,204533399,404877125,791092863,1585234083,3162018259,6329212359
12693082,25897076,52080183,103260510,196976551,389813306,792559363,1585016185,3166247781,6331206461
12674677,25837991,52014178,103255972,204531940,394392843,794068892,1586268876,3164792127,6325293599
12710463,25889544,52045187,103293906,204536838,395538989,790875436,1586116458,3163008827,6330234811
12696505,25870310,49762003,103321504,205287905,388760430,790538284,1562204565,3164890182,6328869281
12700360,25851147,52041983,103340283,205386460,389978985,791482781,1589542165,3167171331,6325152759
12690627,25864515,52042036,103244150,204727502,389721618,791540342,1583510823,3163876252,6318847907
12702696,25862031,52018769,103283736,204356439,392276569,788647864,1584034785,3166892258,6331365062
12718147,25855242,52019727,103256713,197058890,395233104,794269320,1589389618,3140702860,6324280618
12690857,25839434,52022834,103285868,204404690,392066744,784492376,1576965593,3166913219,6330316186
12650819,25837518,52003417,95016943,204553744,395096104,790738854,1583381097,3164048680,6310693684
12684559,25849036,51632232,103359369,204531836,389699560,795875776,1589926705,3166443791,6328214150
12677127,25867259,49709794,103349103,204535326,392292237,802712927,1575829039,3163185132,6328553822
12701820,25860738,51615200,103246325,198385773,390281766,799954973,1584834989,3166430652,6332645083
12667905,25844628,49731067,103342627,204308965,389757780,792466712,1586195849,3163677495,6328427013
12716169,25847594,51685542,95064962,204435924,394224018,791069321,1585741864,3166817875,6328393667
12675007,25869915,51724312,95068835,204739063,392377665,790614535,1582814449,3163904476,6314727286
12691768,25906088,49753785,95079564,205006843,391841641,792756927,1589913569,3166061010,6325160534
12674384,25912345,49786840,95029559,197112271,395336073,791199664,1585268560,3163987011,6329150697
12683182,25843827,49702501,103336792,204340272,396307213,791101293,1576294421,3166570453,6328774845
12703181,25847357,49415557,95008262,204483405,394344226,790011824,1585980438,3162083753,6330147034
12676279,25847984,49374715,99173470,204365061,392351908,790235827,1585896126,3166571767,6329657412
12662395,25833219,51646200,103293012,204408788,396426908,789456489,1583252797,3165603896,6328374838
12678559,25855772,51658092,103387334,204572396,390198713,796408956,1587119566,3165059926,6328756234
12676417,25840993,51646226,103257691,196910547,397617812,786755047,1585159296,3166020232,6328290730
12690608,25903760,49693429,103326595,204535239,395563546,790535328,1583728551,3161863520,6329683625
12680706,25922550,49787868,103316901,204367572,389930914,792594065,1585976994,3164905713,6329336996
12685464,25941968,49779743,103315106,204370470,391396281,779547356,1585831892,3154932935,6329269983
12687177,25878920,51687232,103343218,196996602,395489526,790568597,1584607299,3163207384,6323588434
12684799,25864396,51624129,103319536,197066160,389398618,791651821,1587029856,3166867378,6330765301
