b16,b32,b64,b128,b256,b512,b1024,b2048,b4096,b8192
13021,13037,12039,21647,12890,41673,22280,56072,85390,69704
11632,13713,12279,36015,25732,25677,59447,81359,42230,34730
13269,13173,12100,12958,13277,16033,41206,40172,81943,71911
12851,13440,12548,27671,13765,15581,31379,38441,80716,71145
12864,13247,13492,12929,12769,15727,24234,75800,42322,39260
13031,13398,12048,13108,12973,16483,24016,36809,82780,38581
12849,13155,12033,13231,12951,16541,28715,46791,50208,69169
12926,13156,13402,12706,12963,15202,23930,72997,41722,40886
12860,13380,12275,12923,12710,22111,33869,40861,80342,35070
13018,13454,11808,26495,13670,36704,26115,78113,89886,68328
12651,12887,12193,12739,13132,14336,24240,67898,41819,41797
12680,13195,12140,13063,12697,26714,28256,40173,81566,45503
12647,13150,12306,34828,13022,16776,25422,40080,89624,39210
12910,13110,13452,12813,13226,16278,34295,75451,41301,78025
12483,13399,12366,75841,13868,16357,31685,38419,83233,68380
12754,13107,12424,24777,13272,16706,50757,43517,41162,34964
12599,13331,13347,18947,14081,14934,44392,71067,350642,68904
12812,13287,12147,14610,13552,16232,21985,35763,83340,73991
12971,13363,12724,12949,13362,13460,30597,41197,40571,35972
12547,12944,11946,14783,14314,14689,31828,39191,47499,67524
39885,13441,12034,64133,13110,20495,23818,67688,40869,69050
13084,13222,12148,37467,22231,15552,32272,49818,44573,41019
12643,16073,12273,179555,13370,41846,22494,39473,82112,35495
12612,13055,13688,13465,13339,15568,20985,37430,39540,67581
13026,13299,12006,13752,17907,24930,26838,38985,47354,40967
12869,20281,12334,13410,13675,15338,23651,37401,74017,34132
12815,25244,12295,14025,13862,16944,44068,80234,53866,68838
12761,13503,24622,13115,12925,15694,35104,45531,80062,39793
12871,13279,13448,13085,13233,14651,60460,47644,52119,69029
13385,13309,12559,13699,15604,16519,48917,38549,44203,33952
12995,13268,12384,13354,13718,14894,36547,40569,50784,38886
12537,13492,12339,13249,13517,18546,38074,87193,45766,66928
26781,13359,12021,12901,13782,15457,36243,61797,88945,34008
12733,13260,12328,14249,13625,46725,36677,50368,41084,39640
13049,13208,14861,13071,14525,78387,36038,39067,40525,68274
12513,12993,14661,13022,13550,18889,35828,40492,82490,67894
13011,12976,12672,14263,13313,774197,76618,77818,39869,36099
11836,13413,12986,12758,13344,18558,39975,39507,83755,66314
12934,13131,12464,12926,12990,53031,23301,39597,41787,38934
12685,13059,12590,14736,12772,34163,32509,39662,41287,35258
13001,13172,13409,12582,12566,16368,25937,41276,80165,67018
12869,13267,12471,12619,12693,21852,25343,79765,47577,37735
13009,16415,12877,13115,12572,43529,29060,42051,46776,92313
12700,13099,12729,12830,13404,26462,65964,38777,39310,39692
13103,13198,12929,12328,12351,21566,23178,43968,90239,136044
12632,13456,13066,13725,12442,50489,22782,47465,59940,69011
15183,13265,12365,12133,12611,32938,26046,49528,40643,31678
16296,13611,12987,13107,14014,17691,20771,78359,46624,47980
13424,13122,12625,13019,12276,14767,29757,40025,77567,573764
13674,13798,13306,12790,13371,54563,24628,33876,41556,66918
13119,13735,13719,12627,12243,37113,22522,35230,42717,247672
13321,13381,13704,12877,12603,26057,39617,40641,78859,91313
14807,13413,12264,12531,12722,32575,43910,89686,42148,68869
13025,13364,12274,12483,13139,52679,35046,38061,79774,34876
13033,13082,12299,13496,12443,23824,21184,37678,46782,364302
12743,13031,12150,12927,20241,18305,29160,34237,53442,90178
12701,13397,12364,13788,13290,27348,28533,66356,71023,106056
13010,13089,13421,12329,13536,47420,20734,44728,100645,36608
12960,13126,12279,12658,12441,17434,30861,36811,40168,68394
12930,13163,12039,12359,12511,25755,22398,50094,86941,36781
13246,13378,12237,12620,12168,47460,23662,81358,48158,37110
13211,13177,12600,12562,12461,17415,29766,43834,79918,65365
13144,15895,11884,12885,12439,24312,21739,46805,40133,241297
12980,15080,12049,12825,12383,55866,42249,44932,80786,69284
12845,15768,13334,14176,13027,26592,53963,40867,39536,32125
12875,13296,12234,12738,16144,32910,42054,80796,48077,64293
12788,13790,11889,12826,12139,56833,32960,41730,83576,64795
12406,13615,13385,12826,12398,18445,22135,43466,39503,34163
12650,24805,47945,129546,12422,18243,20130,78634,79930,72831
12627,14123,12257,12852,13298,46563,25098,43747,42411,74541
12643,13898,12546,12926,13243,25666,30052,52696,43329,45463
12815,13700,12110,12531,12888,18066,24893,43015,47214,32015
12516,13675,32265,12602,12546,22054,28047,69416,68087,90605
12850,13740,12210,12779,13717,15612,26436,37460,81125,111018
12762,13806,12177,13638,13435,50075,23736,36769,42796,35566
12436,13734,12099,12732,13299,24900,55605,36086,39949,66065
12358,33094,14330,12677,13354,21447,35044,38204,79107,37462
13026,13473,13459,12689,14029,16891,27521,86172,42707,32307
12816,13415,14581,12552,14247,16075,27300,35498,80765,66700
11532,13352,12319,13688,14212,18871,24009,36042,39939,38852
14881,16007,12705,13773,18720,15160,32720,44845,41729,65608
12999,13415,21516,12335,13059,25775,23207,36721,80239,33862
12841,13777,12704,12739,12804,36733,20027,78400,39735,39620
12661,13907,12568,12484,12962,28637,23249,45769,46666,67420
12774,13829,12908,13475,13040,18352,23228,36779,41529,33645
12784,13794,12479,13094,13410,15800,32774,36029,39718,36903
12795,13691,12656,12574,12766,18996,30957,35511,80595,71224
13251,14011,12584,13440,13129,16909,42334,34662,43237,64703
12910,13511,12630,12998,12634,15294,41193,76272,46445,34075
34809,14300,12912,12591,13072,20028,26585,35080,76044,66086
12817,13921,12594,13823,16312,15916,32573,36445,42438,67542
12443,13916,12213,12487,13866,18561,22697,35973,97434,34557
12896,13759,20515,12149,13499,21541,21816,37270,39358,87065
12859,15815,12722,14231,370107,35710,29608,67023,47796,113125
13073,17653,12381,12455,13530,18666,23463,47746,71767,77429
13124,16051,12263,12461,12612,14800,30490,37934,50992,32836
12810,17184,12395,12605,12621,30382,30388,37445,80502,39035
12929,15809,12347,13464,12915,14890,25938,35473,66403,72737
12622,13644,13388,12954,12429,14544,42000,42098,40434,40874
12739,15432,11999,13935,12417,21377,46717,68795,80394,34763
12752,16445,12316,12612,12195,15785,40007,35714,40479,89419
12570,16042,12465,12484,12325,35760,29187,45397,47838,682432
12656,13513,33971,12554,13243,15766,24239,38014,88678,35995
12580,13681,12237,12505,12457,14400,31124,36942,41416,67432
12667,15579,12416,12438,22788,19220,31704,73790,83593,66690
12469,13352,12057,13597,13408,14403,28179,37351,50090,48718
12692,13613,12332,12468,12109,17310,29054,40094,45756,33584
11675,13536,12069,12480,178549,18556,29106,38225,84215,87831
12948,13709,12048,12237,12740,14381,23824,34562,41633,131713
12812,13126,19160,375900,13206,14644,31402,36434,89996,47479
12849,14001,12359,12826,12723,19287,33095,77506,82831,81379
12536,13533,12291,12655,12555,19175,37212,37113,41806,151831
12389,13671,13557,12753,12324,47543,47345,33777,47057,39577
12576,13689,14602,12391,12514,24224,21335,36345,83030,72248
12379,13809,12758,22740,12577,21518,29357,38551,40266,44758
12889,13566,12306,13598,12913,34855,30104,74270,95100,67072
12871,14749,12405,12445,381875,25283,21212,36333,80824,47621
13182,16444,12401,15041,12896,32525,22256,37584,58082,40331
12770,13758,12467,12524,42689,51871,158845,33776,47480,76546
12873,13606,12907,13722,13690,21475,27711,36602,79378,39013
12924,13716,12438,12080,12617,50191,63080,53479,42305,73428
11561,13351,13905,12493,12354,26512,45974,76982,82173,84132
13041,13136,12373,12313,12221,32595,33371,37611,38990,39517
13315,13299,13298,12485,12612,17216,34945,40336,96794,75479
15912,13116,12807,12670,12358,16703,35420,39756,58713,74179
15282,13369,12612,12259,13299,14308,36132,40319,45775,41364
13181,13400,12850,12382,12118,103663,36085,83658,40210,47619
12777,13106,12915,12473,12130,40818,37279,37144,91185,75694
12820,12954,12843,12205,13298,45943,35973,39419,42182,43799
12903,12945,13024,12787,12326,54028,42917,39558,43867,37742
12700,13466,12723,12320,12517,16714,55504,38959,54361,76763
13207,13344,12759,13733,26116,26613,39238,43587,42871,41346
12864,13403,14180,13677,12861,43721,29557,45698,88810,74283
12952,13343,12581,12208,12600,25643,29787,35911,42944,36805
12717,13210,12340,12801,12651,15916,26750,36386,50268,42320
13011,13333,12666,12587,13004,15323,31028,39028,80918,74705
13135,13186,12583,12631,12476,25606,19502,89843,42681,39260
12745,13664,23590,13763,12431,34543,27098,36242,82919,43273
12829,13477,12446,12632,12240,17224,45730,36855,39648,76762
12842,21984,12231,12508,12142,26371,41439,39318,46226,37685
13095,13072,12324,12637,12144,46023,30554,68515,110261,42344
13073,13293,12123,12332,12092,20690,31568,49287,41981,73308
13151,13593,12482,12389,12229,19602,24835,36601,47248,388866
13067,13380,12036,13933,12145,16198,38781,36202,43709,36906
12862,25067,12544,13610,12144,17189,147638,75632,41061,74876
12658,12979,11944,12250,12267,16142,35103,36768,76339,44191
12558,13430,12330,13778,20710,15568,37544,35191,44775,38947
20606,13254,11973,12298,12176,21429,36303,40279,48282,85823
12519,13242,11863,12412,15892,25322,34353,47950,61376,43885
12702,13236,12208,12364,12436,38754,73653,37208,51223,75544
13033,13424,11900,36695,13177,18876,25644,80381,80654,38079
12665,13188,12123,12636,12455,28328,27855,37103,44199,44160
12697,13491,12323,12870,13733,17737,39670,38166,72367,71845
13126,12905,12129,12669,13056,19488,55907,74718,44693,39270
12806,13284,11844,12652,12226,17570,27977,39283,39572,42851
12783,13261,12115,12480,12094,20477,24248,75016,93831,72864
12566,13331,12073,12386,12323,16100,27737,38241,40360,65784
12657,13056,12368,12509,12955,17408,34356,48947,81864,39184
12620,13413,11924,12403,12421,15586,60582,67628,39009,75385
12589,13343,12127,12463,18593,21826,32391,73652,59538,84195
12462,13283,13336,12363,12295,52291,26832,38301,80910,37451
12405,13326,11690,12389,12734,19255,19951,76373,42058,73265
11491,13397,12036,12554,12442,18942,27309,37486,91292,71887
12974,13353,12057,12633,12650,33618,22815,75814,40173,38508
12939,13379,12199,12410,13064,18158,31014,74638,80183,74477
12653,13119,12140,12256,12324,17906,53990,38435,48048,75908
12665,13848,12287,12408,12181,16502,32150,87557,73206,43672
12816,13584,11951,12096,12269,14674,23475,38031,49516,37910
12559,13635,11845,12323,12345,19508,21732,74023,82992,75588
12654,13540,12321,12199,13117,24944,22497,36360,66082,43857
12437,13489,12049,12454,12968,40610,23939,75639,47797,394772
13013,13326,11843,12456,13554,19738,29060,35445,78959,43192
12549,13106,12086,13513,13627,34295,27368,73200,41844,74776
12803,13222,12115,12444,44731,27933,24280,87066,126520,73328
13257,13128,12008,13478,12473,26866,31406,37738,50916,38154
12931,13332,34036,14027,12472,25314,26504,74025,72422,73332
12822,13793,13719,13621,12197,26738,26455,72305,80911,74729
13378,13474,13075,12357,13119,31434,48364,35834,49221,77413
12899,13801,12255,12339,13392,62238,36654,76170,43510,74730
12962,13560,12141,12325,12370,26169,28998,36116,78406,73921
13188,13761,12068,12482,12410,18542,30204,75797,40620,39377
13087,13291,12166,12580,13247,15562,21844,36974,76982,73412
12973,13272,12306,12171,12645,15312,29154,74773,40405,73535
13024,14375,12057,12733,12469,17490,24132,39068,52658,44519
12769,13584,12052,12671,12398,15583,24233,37557,50509,37969
13052,13483,12038,13664,12676,16184,27930,36747,41290,72745
13224,13389,15208,12539,13377,14480,32688,41749,78960,43252
13200,13477,32274,12613,12385,14946,30163,86526,46582,36182
13147,13657,12238,12492,12669,22807,20727,37045,50608,74235
13137,13080,12039,12489,12308,35095,32169,39674,81571,43491
13445,13160,12071,12310,12558,16499,65295,38136,43269,71595
13065,13221,11587,12874,12375,14046,37019,35246,80813,35269
12681,13382,11997,11984,12286,23079,21259,44434,41006,43607
15267,15934,11908,12251,13569,15595,21122,69035,39427,74634
13124,13484,20553,13854,12728,14399,30271,38064,53992,494673
12695,13174,11891,12436,13397,15350,23885,35351,39782,47315
12712,13195,23086,12484,12632,25940,23851,37156,45838,72696
12937,13101,12127,12278,12164,22357,23834,36823,80355,52871
13050,13333,12171,12371,12686,18916,26851,66597,47541,37167
12664,13497,11993,30550,12282,15420,22623,38829,78431,72115
12710,13450,12052,12383,12674,24063,28902,38036,42215,47091
12776,13332,11603,12417,12716,39485,37635,35979,40545,37882
15451,13362,13234,12410,12337,16067,45895,35590,78048,72297
12982,13353,11793,14009,12484,30320,44504,44628,39676,48729
12113,13239,13333,12465,13637,15290,28118,69388,78287,39511
12602,13136,13142,13712,13148,16006,24947,37413,45200,72180
12738,13279,11803,12351,12436,17455,23978,37303,62213,48760
12550,13813,11985,15903,24314,14571,22071,36594,80794,74258
12781,13255,11839,12670,12857,16882,31932,36440,43495,36636
12503,13346,12074,13806,32471,15711,31091,77743,88546,48609
12881,13351,17516,12383,22425,14408,24553,37203,41711,72421
13223,13071,12116,12517,12671,17969,20876,37140,61934,38908
12951,13403,12108,12187,12254,15000,21782,53465,41701,47755
13047,13435,55676,12813,11971,16441,59674,36013,79495,72427
12630,13213,87314,12421,13244,13918,42030,46693,52052,70667
12663,13604,24606,12405,13077,14966,31300,38901,80782,39453
12479,13386,18109,12251,12277,26468,21492,37109,80112,73383
12524,13348,15680,13592,13401,15603,21129,36743,42431,75545
11717,13009,13682,13598,19555,38603,30155,38200,45139,39485
12844,13198,13289,13784,41350,16913,23825,37746,80831,71415
12269,13191,12784,12470,22118,17539,24269,75281,44883,71717
12601,13362,86571,12411,12678,27677,21821,36276,81555,52871
12643,13170,28671,12564,12603,20008,21883,36969,82525,36899
12864,13127,22643,12339,16748,16459,25938,34856,38974,74291
12852,13248,18876,11967,32571,16646,24429,38545,45780,45605
12569,13157,14725,12399,13478,15293,40347,44656,81300,47425
12514,13092,13752,12614,12334,17317,63372,68381,42281,43303
12927,13166,13070,13849,12158,30520,60943,36208,80439,70569
12667,13099,12788,12248,13257,16220,37595,37768,41757,47842
12540,13011,12488,12619,13148,14327,36575,39948,45156,40825
12792,13569,12490,12424,13135,20905,48909,36319,80754,72882
12461,12848,13962,12227,12219,17176,93179,75589,40130,73879
12917,13138,12531,12594,12160,47458,40445,36800,85222,41516
13102,13255,34220,12720,12448,21343,67492,42108,78090,73698
12723,13299,12584,12896,13412,42613,26354,40660,39805,72225
13161,13292,12770,12379,12476,23966,135808,36542,46886,392569
12591,13372,12271,13644,12490,17784,28075,47220,40247,71254
13086,13055,12290,12223,22009,21607,30654,70326,89325,73731
12609,13131,12233,12331,12330,49047,53035,40026,56175,45603
12667,13275,12077,12296,12602,20630,23255,35776,42898,39809
12750,19770,12425,12485,13309,53853,21249,34972,88673,70752
12927,13419,12596,12565,12190,59166,26295,36623,51305,42764
12413,13212,36312,12453,13358,34548,49513,75042,80577,38831
12515,13385,15459,12193,12608,793540,26509,36579,39748,73544
12662,12879,12310,34403,12484,16440,20228,37869,41599,45489
12483,13190,12131,14192,12274,14448,19168,36533,82988,65775
11526,13476,12074,12714,13101,14849,21465,89753,40968,48631
12651,13301,12077,13976,12491,16455,18896,35641,49577,45365
12492,13401,12409,13562,12449,125783,35986,35366,40590,71998
12608,13324,12427,12445,13330,43205,46552,64374,41830,38492
12682,13198,20968,13793,13150,126818,34522,37602,81679,44989
12711,13597,12308,23113,12424,500653,22695,63508,342257,75073
12890,13916,12397,12330,12546,19802,20585,75208,56415,39038
12809,13682,14049,12553,12655,42780,24260,34527,41726,70366
13066,13424,12241,12422,19973,39135,19722,72853,40961,72659
12676,13159,13179,12480,12430,17203,21238,36554,81014,43105
12936,39292,12464,12414,12271,16843,20537,36246,42496,33735
12832,14125,12250,13764,12442,29359,27303,333024,70251,73813
12941,13613,12218,12515,12340,15225,26524,35263,75177,46906
12744,13881,20943,13580,46058,23727,31999,75186,48025,37075
12712,13575,12389,12510,12166,49054,19272,90241,411099,72337
12920,13530,12114,13467,12633,27331,17843,35620,38429,44786
12644,14114,12527,13465,12264,16595,16317,75867,51864,72587
12638,13639,13808,12727,12069,37888,18852,36927,73793,36283
12653,13631,12465,12446,12451,21742,18049,90133,41137,47228
12903,13814,12170,13729,12746,18663,18073,35355,46652,72515
12721,13495,12426,12453,13448,65394,20476,36960,48789,36747
12827,13206,12290,13780,12480,32969,23345,38437,78926,46493
12572,13860,13212,12570,23082,24404,18882,71363,40361,75552
12636,13409,13703,12147,12318,20737,18872,36984,77809,39438
13089,13662,30532,12518,12382,18953,47857,36281,55977,43692
12510,13413,12149,12298,12297,25470,34711,35740,70309,72784
12917,13443,12176,12611,12409,19884,23272,36052,80933,74130
12676,13239,13587,12457,12331,21539,19173,89189,75430,38933
12876,13096,23231,12423,12429,33592,29104,36963,40440,69465
12860,13512,12127,12308,12936,26174,27862,35480,80816,74266
12819,13543,12228,12269,18136,54585,21814,37766,51289,38004
12645,13157,12030,12697,12996,18608,25435,34701,43034,75663
12382,13355,12020,12404,13761,29496,25447,75402,77845,42628
12854,13149,12246,12519,13173,21810,19195,35572,78220,63979
12893,13540,12175,13828,12835,20369,21097,35153,39416,47274
13062,13279,12134,13628,12691,19231,22982,36033,79106,45494
12985,13381,22121,12291,12227,19343,34739,35887,45982,73993
12773,13129,12599,12925,12745,18181,66163,38069,39618,36581
13011,13546,13415,12482,12737,21926,32269,45182,77461,45038
12716,13608,12415,12416,14123,19335,30088,35553,110921,72224
12757,13368,12147,12828,13940,19065,30959,34593,39063,38140
39679,13452,12238,12432,12588,21036,32487,56693,80837,46830
11897,13480,13851,14016,12639,18617,32301,41571,46750,72915
12937,13199,12900,13792,13397,21422,23044,77070,41814,72371
12807,13402,13711,24339,12663,31387,33877,36382,79909,39371
12706,13074,14143,12439,13425,19516,57352,36890,37921,70514
12634,26963,14059,13939,31370,50250,31716,36631,80721,71425
12804,13377,14108,12785,12715,19524,18802,35417,38265,40212
12603,13362,33121,13723,13617,19005,36990,75264,79301,72254
12736,13267,13952,13611,13600,34232,25440,36901,39424,72182
12819,29135,13681,12624,13166,19599,20827,37006,42593,45386
12744,13244,23413,13687,12295,22591,17737,44334,80077,38112
12955,13355,13796,12102,12564,21748,17542,68363,38958,73484
12594,13408,13564,12872,12423,29350,34120,35171,67161,45962
12727,13324,13844,12293,12077,23587,42533,35175,42915,38640
12541,13214,13792,12464,12201,18392,67314,38987,36169,73544
12689,13271,13995,12777,12331,23130,33709,55100,78040,45355
12823,13427,12211,13683,12471,18621,33744,73698,39894,66360
12635,13021,13518,12486,17225,19451,35097,46375,37759,36903
17171,13139,12234,13432,12202,22427,35121,34537,76947,86688
12647,13191,12340,12237,12292,18832,34740,74804,42171,73855
12650,13017,12034,12451,12303,21788,35267,35490,76396,41260
12573,13227,12277,12228,12032,17302,49665,38274,46889,72357
11711,13129,12226,12087,13340,17755,36371,74380,40633,72246
12609,13509,12092,13761,12368,23510,34561,39948,77506,64765
12635,13234,12223,12366,12379,17927,43658,73863,39876,48648
12758,13555,12533,12642,13187,31067,56748,66607,77879,73244
12783,13043,12240,12737,12107,22016,207814,46005,55481,43698
13218,13116,12273,12283,12083,19639,23498,92308,45067,35826
12891,13833,12053,12208,12325,16985,23301,67661,85328,75167
11648,13286,19246,12331,12136,18906,26519,45907,37208,44365
12712,13266,13383,12249,33500,56043,27808,42196,55504,39242
16545,12953,12255,12226,13083,32412,21560,36202,38126,74938
12837,13519,12206,12500,12250,40627,20663,69671,35910,45405
12570,12980,13111,12242,12567,31517,21692,35605,88200,73112
22595,13559,12222,12188,12313,33056,25562,34639,59281,41731
12833,13431,12084,12360,11978,35262,129634,73754,49122,45819
11563,13512,13450,12506,12513,34847,357486,35017,41834,73593
12764,13357,16896,20171,12333,31945,24279,35540,37423,37234
12681,13146,11993,12661,12510,39476,19918,36162,76197,46477
12690,13318,12044,12641,12153,58596,24091,58694,39996,86483
13087,13156,12026,12390,12371,60897,19795,66530,76662,75529
12786,12802,13604,12321,12244,36672,20738,34214,37826,38393
12727,13244,39453,12439,12169,158642,23486,33979,46016,74968
11633,13354,15088,13402,22345,150657,26965,31681,77613,44532
13166,13126,12902,12596,13456,28298,27495,54571,40034,39252
12668,13234,12910,12480,12541,39748,20891,73301,76232,72008
12480,17472,12800,12213,12272,39773,17205,35896,38783,46866
25793,13358,32613,12208,12299,23400,50789,36821,45747,39063
12739,13233,13823,18044,12458,161705,29880,37477,77276,71297
12376,12919,12473,12847,12348,31195,24053,35548,39500,390137
12729,13172,12241,12816,12978,22366,22962,72882,76156,73616
12749,13462,12278,12554,12099,25087,20275,34356,76920,38496
12383,13252,13272,12745,13398,25202,24542,36790,38709,46343
12178,326445,12259,12884,13387,55134,19034,36849,96497,72593
12604,13372,13260,12632,12506,39932,17071,38199,46023,39153
24141,13148,12454,12564,12337,24613,19485,41533,39621,45745
12587,25466,12269,12595,12087,26599,17257,80845,75477,71922
13277,13436,18620,12662,12277,141843,20210,35213,80902,72835
12492,13567,12573,12567,13323,19213,21921,34652,38173,39031
12200,19984,18644,12723,12982,19426,26483,36901,74567,87346
12545,13149,12211,12657,16857,616577,44114,35038,39105,686089
12959,13470,12599,12494,12309,223325,35824,74324,76862,35239
12858,13116,13187,12852,12748,25836,19234,36635,36698,66860
12785,13063,12239,25567,13291,55551,17816,35768,75968,63786
13069,13350,12149,14128,12467,18395,17438,35198,40564,37821
12912,13010,12153,12399,12297,18026,18936,38489,40127,33954
12675,13510,21000,13010,12514,26989,23983,74816,77644,65352
13022,13211,12466,40003,12438,42697,19340,34621,44014,39166
13095,12980,13466,12938,23142,25604,19029,36846,38701,37050
13017,12571,12050,12542,20795,16398,16051,36065,84167,63176
12920,13101,12067,13811,13021,53711,20462,36927,40869,41493
12832,13380,12177,12408,12459,17173,22508,36511,44217,63695
12616,13226,12444,24073,12154,15830,28075,73632,47992,34017
12756,23502,13098,12486,12448,143011,49102,34867,37030,65730
22723,13115,12380,12818,13117,21680,86044,34518,76313,66776
12679,13454,12336,12343,39229,528998,29875,65686,39223,34372
12637,13254,13513,13873,12789,196658,28205,44618,67139,66379
12763,13471,13588,12559,25808,17899,23004,37947,42704,65153
12812,13420,12342,12620,24115,28173,29615,73990,37638,41117
12764,13093,12655,12523,12675,51800,28155,36521,76895,62249
12949,13174,12412,12433,12517,16924,33641,36329,40319,62614
12661,15257,12232,12136,13402,15417,38515,75584,38237,39769
12838,13362,13137,12659,12630,19126,46176,36763,76472,33075
12682,13008,12328,12151,13441,44396,192839,91544,39108,65227
11437,13309,17153,12351,13095,14911,33138,34568,79660,38623
12594,13332,13873,12646,13454,13958,31247,88728,38226,30471
12792,13335,12636,13548,13086,16005,45582,35237,39071,63103
12951,13357,12623,20238,12474,15438,22315,80974,77551,40088
12717,13383,12706,12297,12565,13584,21232,46905,39066,63273
12758,13360,12334,12722,12476,24086,21736,34930,80370,31699
12549,13426,31031,12229,12042,21637,32457,37217,38655,37079
12711,13415,12471,12142,13197,38452,31252,73405,37754,69583
12699,13566,12693,13595,12042,31861,24945,33726,91093,34200
12858,13260,12207,23760,13555,17020,142621,35768,40094,48787
12600,13403,12648,33223,12254,19107,324590,36066,80484,64534
12931,13171,12369,13708,12197,17607,28748,34336,45739,33152
12882,12868,12501,12444,12158,17316,36239,33768,46071,49255
12913,13155,12663,12163,12000,54903,20401,74567,79573,62864
12602,13112,18679,12308,12338,37180,19222,37983,81354,39386
12798,13182,39552,12539,13174,24053,19188,33963,36369,33368
12610,13245,12484,12300,12172,24912,24473,34991,87215,67974
12820,13313,24553,12437,12133,27028,24215,34814,45825,38011
12638,13500,12494,12454,12299,32583,20039,77305,38825,33470
12712,17674,12333,12379,12073,45967,27235,36069,84896,62170
12762,13376,12248,11942,12159,31904,26711,58524,77417,38502
12531,13487,12265,12492,13163,17195,31536,44155,38309,67473
12906,13469,12040,12064,12106,17517,68094,35075,42867,33118
12733,13523,12089,13556,12029,27150,28501,35068,76439,40754
13092,13418,12198,12243,13242,51122,29681,90159,35277,67855
23763,13235,12153,12229,28741,17848,29153,38181,79427,30999
12852,13121,11932,12501,12467,15218,29024,37470,79621,41471
12894,12903,12166,12535,12588,20420,30789,37756,37667,68815
12823,13483,12074,12449,13091,58173,44583,34514,42037,64696
12997,13342,12352,12462,40691,19085,44778,64892,79088,42795
12630,41115,13355,12209,13673,22584,38287,45705,48697,68050
12699,13806,12164,12052,17376,38189,24252,35725,76923,64786
12666,13417,11785,12346,13979,15216,18470,37000,38785,35600
12517,13538,12153,12115,12883,18295,21462,46841,36937,65239
12551,13515,37558,12426,12998,17604,27001,43167,47784,63018
12576,13447,27095,12375,76609,27510,56040,67536,41827,40428
12722,13390,27607,12229,23936,19575,35402,34706,75643,62140
12462,13217,15259,12382,17220,17543,20414,35259,40183,65668
12668,13500,13661,12869,16425,17440,19757,35379,39960,41011
12661,13412,12625,12452,14073,15584,21349,42828,75864,32945
12809,13126,12246,12576,13136,41393,18593,69287,42346,38683
12538,13111,12403,12277,12539,17765,28239,37004,93613,66453
18733,13227,12219,12149,12339,16336,25841,37920,47371,34193
12612,13584,12384,12343,13587,17524,16992,36181,39829,40085
12922,13707,17549,12558,11947,26942,26019,73114,78012,66658
12595,13384,12566,12195,12687,14607,41102,35609,35530,61419
12857,13490,12239,13551,11765,17909,40288,35673,69604,34352
12827,13438,12657,12170,11868,15155,21940,65718,55888,64911
12457,13444,13483,12377,12095,15755,19025,38839,37870,67183
12603,13233,13377,13758,12054,16122,21067,34951,77234,238530
12738,13030,12141,13555,13589,18254,20293,76609,37826,65623
12720,13520,12223,12331,11932,17863,24952,37683,37407,65610
12665,13604,13578,12514,12178,38303,26066,37823,45355,37979
12658,13141,12058,12499,12079,26240,18828,78815,44989,32819
12375,13200,13542,12269,13131,16686,23937,37921,77831,65472
12308,13168,12500,13759,12453,15428,30223,37912,38602,38511
12592,13448,12151,23085,13350,14688,44168,36759,45003,32854
12424,13031,12237,12354,23132,14660,35516,49226,95188,67147
12647,13081,13246,12345,11955,15258,18963,649001,37131,39941
12844,13254,11922,12031,12327,15588,38047,33375,73875,99880
12763,12928,12217,12459,12727,15424,25552,32266,37848,40267
12842,13234,13497,12331,11954,13460,20622,31823,73891,129770
12542,13077,11919,12769,12438,23774,18124,30790,34928,84257
12830,13311,13586,12465,12040,21678,18180,36993,40484,36923
12929,13254,33054,12421,11739,18333,23843,61944,224051,45275
12806,21904,12300,12370,12778,32815,24175,31194,48007,65799
12847,13115,13548,12268,12298,40100,21781,32596,78270,44312
14736,13036,13617,12417,12000,18676,17668,156729,38996,32888
12664,15087,12044,12211,12069,29545,32443,43962,36603,65505
12679,13307,12176,13416,11831,16149,44471,44784,46130,39948
12645,13162,12134,13850,12415,14796,31036,743761,42354,33528
12914,13280,12024,12335,11867,13642,20520,37877,85700,63908
12576,12876,12095,12903,16344,14438,17298,36984,39501,38997
12862,13091,12238,12677,12044,19540,17521,36748,37269,84790
12855,12906,12146,12233,11857,16244,20288,73586,76255,79368
18495,13114,13242,13432,12301,16252,18826,37842,36124,45578
13714,13455,12293,12226,12138,16491,20215,34052,68173,72727
13167,13017,11691,12559,12117,15765,17174,36007,50090,39065
13280,13163,13388,12113,12036,15859,24264,36406,37571,45738
13159,13150,13428,12056,11988,15921,130876,35493,82382,71848
13156,13367,12235,13457,12411,14462,41730,90131,39684,39792
13176,25680,12087,12509,37446,16987,30785,35348,37891,45782
12973,13247,11933,12217,12631,16513,27535,33962,76879,550635
13151,12851,11961,12371,13586,15386,35416,36848,40335,65779
12015,12755,20825,12499,11990,17337,27196,34207,77620,32326
13321,13269,11765,12607,12905,20019,23924,73225,60179,67993
12990,13228,11902,12302,13518,15462,647993,34503,40263,68450
13409,13150,12062,13437,11947,17951,258848,36863,78797,41808
13333,13092,12439,12060,12383,15967,31519,35588,36752,66825
13167,13109,13652,12305,12116,17599,25599,37585,79011,66491
13003,17252,12205,16941,13453,39250,24269,40339,37703,39887
12806,13855,12251,12300,187250,14550,28312,67370,82144,31520
12984,13855,12201,12356,22088,18517,23872,34879,39440,38028
13371,13779,11911,12368,12280,15281,31956,35964,56119,64076
