SHIR FPGA 16,SHIR FPGA 32,SHIR FPGA 64,SHIR FPGA 128,SHIR FPGA 256,SHIR FPGA 512,SHIR FPGA 1024,SHIR FPGA 2048,SHIR FPGA 4096,SHIR FPGA 8192,SHIR FPGA 32768,SHIR FPGA 65536,SHIR FPGA 131072,SHIR FPGA 262144,SHIR FPGA 524288
301192,394289,420695,552797,834005,1309190,2652794,4891678,10132057,20003757,89065035,339772121,349124970,686450688,1354734760
291690,392301,423358,542021,832599,1301899,2591825,4746892,9806648,20036137,90202168,333283353,348279294,685641211,1348874650
290114,393000,423077,528725,835871,1315897,2632642,5033511,9411770,20068168,89444122,343096867,349591400,685718105,1353635695
297786,399562,434004,526224,815313,1239895,3328635,4962683,9278158,20176180,89721791,329205929,349064027,686498551,1348819568
292818,398558,411901,550036,865146,1283226,2662040,4884537,9227903,20163690,89609951,339812397,348669751,686876488,1356905227
288069,409337,421433,570221,811781,1294097,2690155,4743746,9774209,20026143,89288892,325446881,348779621,685849205,1344994281
292373,407427,406213,554245,832328,1291600,2691100,4726982,9749454,20002237,89510613,337366588,347885610,684625871,1348931600
291765,404205,415814,561428,804751,1257050,2608036,4692228,9847096,20036213,89976894,422543048,347937162,687050607,1347066437
299833,403730,420076,582549,837204,1303327,3336261,4719275,9741394,20064398,89311527,339932450,349963629,686168819,1354158649
291462,403620,424863,543100,850479,1286372,2687126,4655240,9571334,20027723,89606495,336307728,348607626,686035646,1347661661
298316,394966,399095,527112,835009,1298198,2671697,4760193,9156347,20097408,89312185,338620386,347152361,686364358,1349283188
291500,405794,410180,534477,810145,1269769,2693297,4769165,9160006,20087775,89998157,336665616,347562451,687793257,1341512919
303211,398525,420344,528677,805573,1290778,2666562,4788555,8937100,20134779,89322270,340100787,348494520,686102641,1348375845
290620,393940,413566,540498,830598,1278978,3363498,4643691,8999083,20029584,89418073,345435472,348270157,687525534,1336624975
291694,400245,402226,531260,840773,1265546,2687477,4761054,9759058,20082333,89609980,353485215,347340979,688152914,1346545141
293453,377131,411691,548324,811897,1291415,2707209,4565114,10116959,20076981,89259156,341484359,348318609,686605381,1345996682
287069,416493,405559,540603,817981,1296935,2673124,4693758,10395820,20039505,88927590,341133841,348723039,686490182,1356023319
292250,405820,408548,568168,804269,1290771,2648653,4614847,10287158,20065068,88943312,336213673,348038340,683749925,1339795216
285831,409905,400231,532562,828136,1326969,3286863,4717767,10261478,20123685,88924223,341080783,348535926,686355530,1354222502
291888,410615,446211,536950,801349,1272202,2699706,5016396,9891059,20123018,89459958,337594707,347231032,683167433,1342548273
286826,381732,406184,551624,808263,1286258,2730957,5168339,9489796,20019245,89085454,340913937,348169787,686416373,1351994998
283218,398972,429389,555152,802579,1280589,2691737,5036277,9232857,20087092,89832248,338842288,348663174,685087647,1345808061
285655,398520,422600,536872,813374,1334294,2591212,5689615,9287578,20057648,91567778,341027855,348736207,686844318,1348842125
365260,395026,414558,549136,796722,1320765,3282652,5260388,9141069,20008213,88904251,343746789,348655813,689441134,1340939775
376001,409879,408772,547535,802705,1357749,2639866,5942418,9012775,20076494,88762881,343810795,348048521,687179197,1346727556
365169,399495,399558,543452,796092,1334673,2735174,5262762,9495852,20093668,89701304,336867494,347957628,689698899,1347196521
373878,394399,412798,537240,808372,1305801,2654129,5086738,9387191,20003993,89145646,340950936,349276173,687567718,1348207346
290804,401650,412320,543013,799623,1304792,2663361,5682533,9318491,20046788,89236008,336983191,347521037,686831425,1342889597
274748,409523,409526,538737,896881,1330266,3161706,5170091,9593605,20177094,89175860,340265496,349352225,687506422,1345600923
281520,394609,413170,545752,821833,1327087,2557225,5934592,9902319,20069669,89150053,338449501,348643917,687486637,1346017302
287877,398163,417094,527037,805788,1313962,2577182,5179185,9825609,20144683,89162536,341154469,349220949,684523384,1347246838
282700,393029,419671,535846,792621,1269288,2587874,5261984,9874281,20158415,89298669,338515417,346429252,686306738,1343933715
357805,403025,414463,539756,806031,1298372,2523960,6008180,9799439,19972993,88636860,342424672,348791231,688148176,1347787551
301975,387528,413224,554064,810769,1313114,3232914,5258846,9862243,20193536,89482515,339838181,347706711,685653087,1329538013
291729,395603,414474,541235,854921,1308362,2592650,6013651,9760737,20052353,89497753,342549659,348983662,687958142,1347648054
289570,409402,426185,518833,837488,1268795,2596190,5181802,9948041,19998431,88950200,338956709,347539417,690253040,1341960982
289562,403305,415953,525293,845881,1288280,2532149,5080076,9922696,20037871,88786307,342931910,348992467,685230858,1342447626
293374,413875,413873,539854,823740,1301543,2495758,5727358,9794837,19953775,89062352,340002942,349370632,687575958,1338298076
274501,401401,414375,564029,840106,1260457,3167513,5301404,9792614,20138324,89250644,344145009,348245667,684015967,1345813740
287402,411549,420725,508192,838667,1280704,2529582,6194869,9865243,20100053,89037837,338919721,347999260,687223658,1336351700
281879,397819,417467,541261,869690,1303040,2588977,5411075,9909354,20083733,88736233,343013320,349302761,684750850,1346291336
293825,403434,414522,549473,808289,1304736,2559554,5169754,9620137,20066457,89161613,339353847,349486695,686783931,1336189952
283862,400340,411023,519151,835078,1303479,2536466,5995251,9721937,20176990,89322188,343283530,347169562,685509611,1344029549
284876,400651,413756,516511,799269,1273553,3230461,5169579,9856389,20043547,88836782,359310203,348052195,685869229,1332522514
281167,395920,432573,529428,817936,1292429,2679968,5949745,9759473,20008728,88753498,341723702,350051102,685593674,1345796334
285981,400407,416518,534011,794533,1289567,2623222,5153749,9637233,19997424,89169789,340355584,348332397,685241077,1344728320
291783,399578,420592,517528,831388,2225839,2516650,5013449,9688683,20067287,89218855,344127889,348381564,683702378,1344206029
283388,397518,421847,515362,803502,1270613,2483606,5746873,9867493,20082305,89360313,340972255,347271243,686679622,1341778421
288387,411220,414544,546481,809686,1319688,3170810,5133732,9885624,19992706,89018617,354733847,349427157,687485841,1347769208
278929,389890,421931,545306,812056,1311125,2547142,5879020,9911082,19914120,88994643,340070287,348038274,684311979,1340271719
294400,398981,414159,516955,843626,1310908,2603681,5109422,9784312,20092035,88808267,354627558,350020445,684843640,1345271288
270672,394200,414833,531386,803055,1278706,2573738,4943102,9794598,19976202,88597900,339124377,349211679,684472367,1346282833
284531,399835,415915,536899,812221,1307969,2514061,5679249,9878463,20030236,88431212,342103195,348371087,685563761,1353270379
283341,391718,424614,557962,792537,1314760,3171895,5098618,9929746,20040283,88973128,339067205,347760978,682823527,1343084440
275714,394881,423211,547874,807768,1301147,2591987,5736020,9742813,20034638,90337247,342772149,347857629,687656745,1353513209
280702,395750,418922,523600,795288,1273939,2573227,5104633,9842467,20074350,88833673,339368097,348709688,685819998,1345027861
282879,390603,416381,541383,842241,1286700,2710469,4966789,9677059,20052759,88456192,349078661,347389607,685847028,1353591191
287368,412757,437145,550024,798878,1311827,2627945,5782484,9360409,20052710,88850257,336634864,357805579,683590022,1344422139
283384,408995,422327,519106,809101,1345773,3370392,5144676,9216252,19973279,88247148,338876697,348731322,686552146,1349707558
291639,414024,416541,526061,830180,1354819,2711280,5630417,9499702,20053993,88367964,336485792,347654485,683317658,1348721351
285297,381846,408482,526400,832422,1275905,2741415,4999618,9134106,20051397,88481810,340485511,348621023,685423129,1352598555
291748,398258,410805,543121,798080,1266106,2781118,4908517,9701728,19969231,88926019,340946040,347138199,686223738,1345512646
282511,392336,408315,552847,808551,1285073,2871432,5472775,9721546,20022575,88896820,340294450,347559474,685960140,1356506818
283543,397916,420021,522764,809400,1276266,3492097,4950004,9660309,20125691,88963188,337165677,347684812,685637235,1345336852
281038,389610,421795,551422,814222,1301000,2839918,5575142,9451081,20169799,88667156,339944655,347886798,688372430,1350702769
285273,409393,427664,556814,836772,1283120,2796930,4988363,9555249,19947649,88642462,339584372,348235231,686062017,1344230403
277708,407063,421344,527259,840790,1298274,2715702,4899031,9311089,20056550,88829011,345255763,348418354,683709958,1352750113
273772,401760,413512,526231,824884,1272328,2843902,5544474,9768744,19942955,88818889,336733097,348792548,683523185,1344358778
282808,391617,402490,522000,846027,1283150,3431725,5008707,9344254,20130072,88500792,340474538,348198034,686288695,1355007242
1097702,397783,407539,536085,793670,1279739,2803686,5393281,9161030,20024620,88719430,337482031,347027539,683620569,1349834690
292092,396168,411559,532242,819579,1260514,2741039,5017365,9124917,20098490,93351510,338762080,349456292,683485350,1351664849
289669,392801,421140,521342,809312,1273851,2836433,4890490,9121758,20045674,90041551,334865783,347458096,685635933,1347223586
277254,401568,415420,540815,810796,3018177,2679512,5326168,8956447,20072221,88837653,338048771,348643626,684007008,1353182846
312638,401133,419411,532442,794128,1491662,3483866,5225170,9526063,20066495,89462197,335368605,347049802,684473998,1346872971
280607,395036,431893,527132,815988,1437625,2754978,5582199,9416991,20119376,89087462,338022524,347312657,685025701,1351913574
284806,407185,421489,518630,808140,1405571,2787984,4934314,9289937,20083970,89887196,335059270,347415580,684441010,1349164067
311878,404602,419627,533524,805094,1387065,2722616,4911620,9149974,20118671,89523358,338561345,347839855,683913389,1354166736
281786,409998,413465,532509,796149,1400633,2793673,5325188,9081050,20055686,90035294,334976018,348025906,686222961,1338426178
292602,397794,442858,535405,847022,1379650,3406900,4991647,9039247,20088935,89329765,338296118,347959152,678450693,1350645477
284385,397769,409608,515873,799756,1364320,2801830,5505363,8852968,20043970,89850141,335419633,348204963,681915591,1344149146
295473,400136,406996,543847,807901,1389249,2761269,4981629,9159787,20051845,89348449,337811962,348805273,682118096,1348680320
296252,395691,401837,543199,817956,1360445,2822090,4891911,10231158,20114758,89600107,334790609,349002980,681828878,1341604914
282040,389682,402091,518800,834460,1339807,2725956,6164539,10434310,20033357,89801836,340016924,347277698,677761890,1343595765
279734,395984,412356,521884,808742,1363947,3490288,5092586,10388943,20077494,89952500,335228789,348472430,679812272,1356039947
315187,398501,410507,538594,817970,1342328,2660344,5764484,10534655,20060148,89692994,337833589,349594316,679196654,1348722258
406250,417858,401272,570593,817197,1373859,2751788,5153502,9944164,20135196,89930122,335237906,347784366,679273062,1352386227
274794,406829,412907,541915,832540,1368168,2589036,8300411,9767492,20025638,89490546,339047338,347830902,678495701,1353618831
307200,405161,409542,541105,797947,1341734,2645586,5781900,10578010,19978048,90000270,336383465,347630104,680948149,1350185014
315888,393296,405575,552922,844824,1344732,3062397,5076583,10575390,20121218,89915785,338482044,348220289,680096025,1353190687
302443,384054,402626,556009,810386,1352858,2662576,5696142,9827472,20119777,89679447,335635628,348136339,681501189,1348996658
310759,382825,404720,544228,880043,1346931,2580615,5108166,9834919,20080108,89755139,343020578,348225144,681546252,1354733922
301202,407345,412531,512942,821922,1305346,2672381,5026435,10472674,19990274,89578679,338595897,347292625,678338044,1346356551
335596,397507,413176,552851,848840,1374439,2466339,5685495,10587293,20061051,89613383,338648226,348127454,678431944,1346153923
303522,416597,410569,545042,827972,1289290,3100612,8024111,9812048,20102381,89424976,336593780,347264331,677909653,1343605636
304116,397148,421122,529777,852534,1287779,2541353,6342023,9829626,20022994,89612543,338935539,349870145,677945690,1349241599
305156,401011,423067,529705,806036,1295074,2709568,5110378,10602938,20132220,89750645,335287876,347326152,680690785,1346876048
301816,409025,406194,545236,815902,1296355,2545047,4953090,10563774,19995550,89371190,338151533,347867861,680147182,1370004091
340625,406066,414491,543167,802363,1298660,2619364,5461699,9809509,20084630,89656979,335862616,348086667,678764214,1345889206
302575,405319,405392,530698,814383,1286433,3155834,4981139,9734398,20120290,89444409,346776578,348699217,679996534,1350218811
303489,394634,416004,536578,802247,1284564,2649428,5593390,9829707,19984726,89913226,342128458,347221573,681897119,1345994405
311636,396250,427075,543002,818679,1287426,2575061,5186382,9801083,20156568,89560350,339076409,349445993,678497318,1347464679
329886,400119,416219,540338,806820,1299106,2605343,5140648,10323961,20030991,90098644,336128163,347974259,680254531,1341202968
311180,397813,430825,573553,845341,1265161,2533140,5583285,10291477,20052544,89532051,338290550,349697258,690896467,1349242120
301052,398774,418800,527148,807946,1254523,3229395,5033446,10535458,20103987,89649314,336211285,348165385,686498204,1354304214
305723,391004,414079,535740,840552,1264800,2538825,5590467,10542843,19920158,89731943,337495054,348749105,684008419,1351877977
311769,394916,431318,524496,823609,1508396,2668925,4985429,9896337,20011481,90126753,335506361,348869459,681245525,1340806542
296186,390103,465517,536602,829747,1520101,2568706,4959260,9922064,20118017,89603917,338304972,351039660,684757454,1345844344
282813,406307,449182,515346,809360,1547966,2598616,5396530,10490056,20048053,89886435,336091176,347857373,680333899,1347759398
268735,407241,458996,546138,840945,1527115,3119831,4936384,10594613,20116472,89309810,338304921,350298149,678441232,1346877131
283577,415603,449678,518990,808537,1531972,2612687,5543179,9852404,19970961,89677851,335827442,348044725,678103019,1338115012
270019,401151,453221,521978,826710,1507326,2909162,5011870,9754386,19964406,89531953,338664933,351362026,679263383,1343957472
271450,405526,449406,510289,799619,1530471,2592172,5299607,9828533,19971995,89661252,336537026,349502350,682358108,1358950489
273430,385102,460919,550943,847207,1597917,2503918,5689409,9826914,20020289,91486155,338099489,349254902,678421963,1346333263
274349,404395,446294,541169,808043,1611033,3178068,5051513,10649146,20042217,89338316,336349512,346072237,681702903,1348011851
272617,402030,456463,519361,830062,1544913,2613828,5608921,10233526,20038172,89200556,338880673,347945889,679589896,1347373172
294780,399992,452398,533391,814064,1579276,2673388,5022050,9667540,20018259,89081931,335407265,348738865,676905690,1345485204
273466,415062,452597,540897,818598,1550265,2547895,5016999,9413051,19990382,89405845,338481064,348095059,680650511,1345951719
268728,396924,477074,530560,806668,1611333,3092873,5574712,9246578,19912137,89743367,336078096,346846461,678895865,1344999351
281563,413046,446049,546334,834107,1561829,3134726,5048134,9824350,20030853,92914464,338568033,347880908,680255501,1345964834
272882,408848,468240,511050,806505,1321977,2665168,5395730,10171224,20027190,88964165,337212267,347625847,680786300,1340775814
274612,406764,451651,553706,810181,1328063,2643257,4910029,10441946,20080317,88849830,346703035,347373885,680219978,1342399245
272938,400452,472250,540374,810206,1354768,2594441,4999852,9802615,20093272,89619014,335587742,347158275,677959421,1341348890
285301,397396,451045,528104,831145,1326816,2526078,5445916,9550374,20059420,88601279,342346853,348486769,677881928,1346897290
277924,402416,453854,535565,801937,1337699,3161772,4887208,9291493,19997981,88963525,359868266,349002297,678565801,1340225958
286692,396500,450222,529290,830980,1334178,6676925,5444770,9185915,20058194,88788059,343178157,348607353,679392156,1347353960
274627,411619,439654,517030,803435,1285053,3198544,4885489,10909175,20077114,89046857,338527181,346526019,680272829,1344491466
315833,410713,457034,530654,813550,1295915,2488284,4940235,10561182,20025632,89060142,358160970,349250223,678661632,1349188885
272458,407915,446929,531839,824094,1279949,2568070,5466314,9900076,19914540,88972296,347476914,348541676,681816316,1346348842
274524,406046,441346,556842,812167,1257040,3149296,4922863,9566129,20027847,92653954,339930221,350094792,680811385,1347541831
271621,405651,455708,548193,805146,1271900,2599198,5776806,9337430,19988424,89153604,344614948,353376174,680492630,1337367692
272439,383004,441947,526319,866396,1250737,2608856,5301390,9109364,19822352,88565756,340278883,353103054,682730835,1365428907
274812,396065,446168,531213,847812,1261905,2652101,5202399,9967207,20014114,89254842,345117381,352990625,682896718,1341654504
270890,398999,452694,549368,855471,1265416,3229056,5545443,10408211,20026381,88456682,338379409,351596169,679509441,1348567582
273169,396396,441585,538824,873591,1264201,3284850,5015845,9941237,20034711,93206281,336596228,352154182,680838913,1347407404
267911,391448,452522,525996,797372,1247274,2534461,5493376,9508892,20083679,88629786,354867311,353590444,681073790,1346342941
277506,385578,454037,545314,788789,1222402,2615393,5020886,9321978,20003389,89164282,348202398,351613370,681452020,1339437275
271861,405031,474496,565209,807784,1252179,2544691,5206351,9204224,19942053,89088776,334706764,352286321,680852735,1348207971
273871,399618,463310,553758,777828,1290263,2659083,5542577,9641202,19973914,89335563,332625732,351969941,680988455,1339631586
269035,393281,469833,545916,801988,1281148,3576870,5156691,10031520,20024261,88755324,329105474,352333512,680856165,1344883367
279716,391976,443200,552290,794605,1300590,2814172,5776048,9923978,20014750,89418787,345213718,350440767,678090274,1340512797
269642,398340,445320,569870,801835,1285648,2770970,5097608,9850885,20064205,89013290,335708696,353262879,679896393,1354311711
272860,395523,405649,527348,800556,1297763,2845617,5126755,9896610,19908112,88999748,334741668,352298003,679704700,1338975675
271769,396006,411287,520342,803287,1267717,2717437,5589683,9724391,19905809,89387078,344832562,352335517,678415164,1344502918
278554,390538,440761,523114,792692,1247909,3523217,5090083,10615948,20128163,88994086,330826042,351883301,679884599,1335586683
270646,406647,403350,536956,805963,1277444,2762625,5568463,10864223,26194343,98192367,338189823,353914504,680328141,1338185763
276891,404864,404380,539216,806054,1275077,2839353,4905413,9891059,20147033,88901607,332189588,350354918,680560961,1338089278
271559,410462,402831,520988,801672,1314173,2720709,4964781,9867728,19892719,88711909,335937294,354047574,680327811,1345541158
289743,405687,398760,523554,885812,1323915,2821039,5392285,9803039,20130318,88893014,329892599,352459313,681808096,1334555267
264664,399971,404462,604463,928661,1328982,3408667,5066505,9988080,19936849,88621418,331865060,352483484,676735986,1343879774
271993,399257,421480,595765,891258,1336731,2822732,5823093,10405444,20163081,89107448,331368158,352215252,679388221,1338925932
268204,389724,407495,580838,908970,1349143,2763010,5118647,10785190,19837043,88584696,333637986,353971511,678086776,1347031452
268029,403583,426725,605306,826442,1326552,2818252,5058242,9997315,20047105,89220613,362262755,350780334,697246589,1342608006
266094,402306,409077,604543,817783,1336955,2720450,5509348,9963083,19931217,88660702,330940609,352715012,678976769,1344389500
299890,390228,443818,535151,825253,1324651,3424771,4982591,10441322,20092992,88848871,341871420,351484588,678378068,1340170436
297564,404510,395639,519011,819696,1291082,2759000,5483302,10851566,19828553,88617609,334447952,350467460,677898959,1342583870
321203,407620,413861,501742,804471,1365476,2845283,5052783,9976944,20051301,88626824,343879452,350627574,681708205,1339883887
317343,385569,416735,531896,823882,1435776,2711991,4974800,9887012,19925297,88620367,353962628,353725851,680119111,1336334350
303766,409444,419412,511351,806516,1336421,2848062,5416604,10641457,20067010,89267991,339798485,352685099,677097149,1342447401
305174,402527,419977,502831,832024,1339411,3351723,4922744,10868838,19853713,88653479,331195459,352821445,678874605,1349987690
284447,384076,408513,523310,838938,1339913,2848052,5735139,10591828,20143477,88839366,344084931,352261592,677524489,1342615733
283186,397938,408604,539757,828039,1351345,2747669,4959425,10737045,19950730,88908150,334807547,353591680,677653591,1345703282
283491,404250,413042,525532,824129,1367396,2843404,5020997,9989307,20164637,88704804,341899534,353314692,679214718,1339762486
284258,397643,421146,510583,820522,1353967,2665847,5413676,9861239,19921003,88879716,332178754,352420354,677221230,1345737791
275228,404937,403601,501727,781529,1339038,3471972,5015156,10582197,20154458,88691466,343719200,353039800,678611905,1340834850
279553,407723,418544,546923,835179,1318713,2738390,5775594,10838523,20062743,88751612,330415698,352698347,680202400,1345324375
313644,410148,398501,521846,803266,1315989,2831070,5319298,9867734,20122635,88899046,342600987,352502663,677020775,1337242964
284894,398714,410839,503195,832398,1325087,2638460,5256819,10000858,20015855,89019364,333888464,353040659,679459330,1345678065
290956,403906,415987,523043,821993,1272267,2702289,5605124,10295946,19919715,88466699,342114963,353174844,678474386,1341752865
274972,396912,404441,534617,829625,1282559,3206561,5026158,10626702,19897143,88971697,331048803,352459895,678756925,1342930196
292314,401798,443330,540505,827909,1299504,2690164,5608356,10503159,20027555,88335664,341315044,353048999,676881869,1340210290
283574,388506,402360,513495,858996,1278152,2534783,4926668,10268163,19889782,88839697,331475652,353504006,676772728,1353700770
283248,398045,400720,530578,838537,1293160,2659943,6011066,9914219,20077208,88446026,353216889,352080425,677669098,1350216884
281535,400271,397678,564722,862079,1286047,2510790,5393488,9653926,19947744,88714796,331964325,352371289,680083385,1352607536
280581,405106,405225,540779,868023,1278626,3070647,5108034,10168864,20012243,88647480,341787832,354154859,678380850,1339681326
310643,393824,396501,516271,863944,1305968,2518448,5482739,10646455,19939472,88692741,328689871,353654188,677535480,1346868200
276856,409512,417211,534732,853846,1281052,2634050,4903574,9879740,20101539,88727695,339305213,352774414,679809967,1342449210
289742,402126,400524,542438,874604,1302595,2538256,4946092,9455050,19897379,88962626,330254735,353249885,677964796,1347200687
281868,397075,406254,539229,885473,1288513,2567686,5422268,9244239,20134358,88658728,340923767,351802788,679522894,1340240861
290910,393125,404467,639331,847318,1273883,3064129,4968444,9210717,19965974,88805499,332113293,353366648,677933656,1345467440
279740,404767,410977,522997,841612,1270566,2647489,5425125,9748739,20108438,88494458,341986578,351865317,678628268,1353278846
283393,397659,402590,535732,880526,1270093,2567443,4952768,10166767,19926904,89185290,331023188,352272968,678121569,1352562115
278247,379712,406555,537527,829304,1290665,2587615,4937787,9945880,20147400,88685447,341981936,352350142,680384157,1339554943
281930,405101,412105,521136,837956,1289705,2453755,5680946,9505654,19951635,88947376,331463416,353416097,677803445,1347544232
269076,395505,407674,553778,849189,1245393,3188892,4957823,9272345,20066919,88772208,341895814,350981434,680704282,1342690488
282916,404230,409190,556023,861475,1287690,2568758,5591019,9089798,20002953,88876806,331404921,353287330,678570870,1346855995
282567,411086,400484,610328,860514,1282988,2608979,4996991,9779815,20097073,91681602,341764527,353480597,679522449,1340524436
282805,391618,398669,537932,862063,1266012,2480945,4990069,10082753,20095874,89205291,332485735,353567203,677713748,1344155464
281216,405172,419334,531268,864265,1311808,2515777,5389274,9930004,20093770,89360193,341933026,353585373,678773167,1342994749
286287,405556,403258,528027,882876,1280607,3061346,4987732,9502109,20066429,89336381,335949280,353696944,680756418,1351417127
291903,396026,403046,548110,835156,1276077,2650197,5452406,9314543,20048959,88906268,339908924,353224941,678312031,1343113959
282266,401358,399204,559185,887651,1291864,2512622,4891947,9091990,20068371,89314144,332090334,354462942,680632725,1346957272
296656,391672,399243,594528,855965,1261688,2668954,4985307,9800151,20035976,89266668,341890885,353146476,680942820,1362949924
271452,388721,400669,602200,892189,1261569,2495498,5354031,10476814,20022627,89204513,331513267,353121325,681302124,1341616381
283275,399869,396449,628435,844695,1281616,3119770,4959857,9940117,20012073,89199025,342456980,353105237,677964445,1339916839
270474,401701,392210,573731,890178,1276068,2645283,5373883,9832079,20006579,89642741,345642177,353856413,677726882,1342343385
285649,404256,391993,573389,856696,1335782,2794518,4917885,9978473,20087842,89179687,341753860,352491744,680084741,1343687737
285170,411264,390630,586998,853984,1328121,2626528,4959686,9881390,19987739,89163102,332623561,353866659,678865802,1353109959
283906,399707,394139,553534,846612,1354577,2794794,5438219,10662146,19942303,89476862,343765116,352941877,678373944,1348631816
308181,403614,425466,517769,860149,1355813,3261319,4941099,10699031,20069855,89153198,339298254,352946796,682910419,1349465328
328224,392922,407422,563480,875609,1335995,2755191,5566385,9948797,20005220,89363813,341446179,351808579,679875580,1343110433
302454,396243,404668,529242,857963,1337289,2732165,4888670,9872753,20066421,89233642,335825571,353454275,680205418,1348348146
288996,399891,401563,540998,812145,1351313,2726152,5090552,9896000,20046783,89303665,341504474,352767673,683430291,1342972034
293180,385644,397882,543148,882871,1349236,2678600,5518422,9802980,20082793,89002911,333953243,353041563,681605441,1349802679
280096,408690,401651,528009,819208,1341953,3263110,4942426,10615131,20109149,89116043,341749708,351265403,681784375,1342749041
291232,412020,398612,537984,827404,1339367,2765445,5491823,10568824,20123553,88988197,333117908,353835242,682396662,1350589615
288837,403990,406484,550360,822081,1347447,2754921,4906595,10586522,19951980,89262750,341270984,352860887,679832554,1343930285
289242,403363,398822,537728,844671,1367075,2614359,5164812,10587294,20089503,89603674,333029409,353610388,681002609,1348223414
298747,396905,399711,522838,823508,1347309,2730080,5786811,9869870,20123412,89041798,342896890,353170543,682310946,1343620619
278231,394972,403092,515447,834130,1345548,3276063,5177800,9781791,20069566,89054858,333022264,354403278,680240060,1350271420
284672,396371,397337,537676,865715,1370577,2781765,5674455,9994896,19960630,88530093,341748175,352668700,683411438,1343053665
314652,400286,408120,527398,882077,1348112,2685340,5060786,9874150,20000451,88875348,333712259,353290240,681796633,1346666039
289578,389334,399957,509447,824281,1345458,2764432,5024204,9914583,19971928,88441190,343204591,353059622,682414242,1344637975
309128,392122,408187,512277,878450,1344909,2644174,5496627,9903650,20044176,88832794,333143647,353955263,682840109,1348723707
289481,391490,403029,527928,838146,1313404,3411750,4978735,9703023,19843786,88538184,340249561,352241309,682726789,1341833612
279508,402539,394565,562435,863723,1363166,2690764,5456244,9671425,20183497,88695453,327961610,353660301,681670191,1353234674
302281,397853,411760,540862,875002,1348875,2835427,4924611,10647746,19999836,88935532,333852391,352473180,683094732,1347560863
297010,407064,399998,539653,840826,1337652,2819813,4948535,10624009,19965210,88794452,334596538,353338733,684199774,1348590410
287630,400050,407072,558126,842454,1375167,2874534,5439476,10557262,19888968,88805620,341895246,352701522,682159736,1338668393
333413,384810,393346,561659,842516,1351571,3435716,4952616,10414698,20118710,88615221,333818993,351988048,680757633,1345717995
368396,404386,406030,522481,817436,1363169,2745748,5492366,9897058,20151531,88964793,341470808,351829638,681290251,1340112254
299072,396799,409678,515971,834046,1303210,2777290,5166933,9775423,20042206,88892558,334096159,354327204,680174088,1353633692
315952,408777,420277,557042,805675,1270312,2779739,5165764,10451184,20010851,88419553,337401181,352261283,680571769,1343242047
310185,401851,386445,535601,866924,1278435,2728868,5584511,10607575,19927574,88899063,332987946,354026795,689818227,1351737616
333522,389959,397471,539584,909091,1266119,3345988,5006110,10565607,19936471,88589279,340272532,353364458,678930872,1344353980
313538,409554,409278,538033,893922,1277658,2792011,5532124,10477355,20052297,88700270,329122582,353519591,681256414,1351108396
310446,412915,411262,568764,887855,1286888,2755877,4968582,10325201,20063295,89303887,340697503,352430936,682083336,1348139964
292919,401902,401121,548440,906042,1280300,2774055,4987862,10374911,19988623,88839110,334163617,352325131,679109076,1355617402
292942,396950,402746,543755,890059,1269518,2724670,5340230,9827435,19986035,88993750,341100089,352010387,679901240,1346096791
311584,392138,403356,540380,922786,1290566,3400550,4923672,9352864,19997546,88770505,335179654,354132478,680021734,1348582761
317644,399504,405013,536786,902485,1283460,3006175,5420426,9270189,20082380,88883541,341677777,353154180,679096835,1345213791
312923,399129,405090,544466,918206,1280098,2748472,4953993,9508560,19861144,88578155,340442956,354394708,679260450,1355407530
308778,394897,411560,534802,899993,1260813,2683286,4968747,10256403,19972087,88760537,331285267,352170705,679123300,1346995275
317665,393890,408938,544176,916358,1286339,2685949,5337835,10319771,20127110,88989347,334740060,354011241,680252801,1350317108
307021,402044,408564,616146,887264,1270998,3397210,4962300,10244363,19889165,88853773,343464439,352691548,678549182,1344161570
312542,397005,408591,611879,916700,1378140,2680272,5430952,10226219,20084917,88884807,341187848,353712784,679278477,1352209583
311168,409325,415217,598395,903589,1354200,2728804,4948275,9966956,21567165,88667744,332899995,353386886,677667030,1346303739
310291,399954,402975,605889,916712,1331238,2705766,4914171,9574668,20236555,88812587,347524148,353858670,677621968,1350530285
323344,404714,422386,603517,902095,1329488,2688593,5386144,9343425,19960494,88962309,331653381,352348894,679516242,1346790000
295314,400251,413240,600399,912856,1345237,3313121,4883679,9712564,22710428,88715523,352548872,354692747,678566634,1352556532
314093,395602,424765,537259,896342,1313191,2669011,5696072,10094480,19830262,88723133,332515980,352709027,680618688,1352445687
318690,391315,407138,540514,931870,1324734,2753347,5105702,9750195,19752943,88733799,341150058,353237437,680591374,1354358344
306595,396311,417336,536923,910782,1342085,2764914,5022377,9927117,20027419,88680455,332050276,353061822,678225486,1348330405
313508,387700,408061,531115,899639,1336769,2667189,5463275,9598315,19940628,88540184,331167123,357664383,678697558,1356551644
291405,411735,406631,558085,879356,1309206,3304941,4949750,9276555,19923132,88999163,340564635,353185089,681143982,1351825122
291148,403349,412115,516006,905739,1324030,2624599,5533018,10268787,19975956,88531204,355863107,353121365,679825827,1356901947
295491,404972,419077,532691,889958,1306868,2742354,4991845,9486846,19917366,88836010,340416760,352802048,682121162,1349260069
