SHIR FPGA 16,SHIR FPGA 32,SHIR FPGA 64,SHIR FPGA 128,SHIR FPGA 256,SHIR FPGA 512,SHIR FPGA 2048,SHIR FPGA 4096,SHIR FPGA 8192,SHIR FPGA 16384,SHIR FPGA 32768,SHIR FPGA 65536,SHIR FPGA 131072,SHIR FPGA 262144,SHIR FPGA 524288
388888,625429,903562,1403437,2548124,4835729,18515227,37473295,74884137,151488434,312938995,700592666,1233117635,2453444428,4892762296
391359,610217,896062,1407263,2531601,4849246,18602151,38242357,74867687,151371112,312763901,706258168,1234358475,2456522986,4886093775
397657,631655,898595,1405513,2536067,4835891,18474369,37328006,74911245,152228249,313053333,701671129,1234057736,2455493148,4886489735
400324,612064,893885,1419848,2542020,4823368,18411001,37153067,74797352,151540385,312782771,707545405,1235057624,2454917518,4885392612
391133,621061,892471,1402825,2551824,4851238,18479207,38269157,74757662,151561687,313107361,707299254,1234280071,2455632920,4888025957
406285,622507,904735,1411821,2544690,4863889,18517164,37284517,74846675,151823696,313430534,679024271,1230782319,2455623788,4887720096
388011,628002,902284,1409984,2564203,4845387,18459799,38076423,74763992,152230258,312946365,699211108,1233574301,2454027048,4891044512
398071,612568,899013,1414464,2529612,4830129,18392360,38247727,74880244,151363467,312914421,705751842,1230494959,2453584476,4885721502
383205,616082,900713,1399460,2569386,4764297,18565829,37382341,74846191,151436854,313374105,698481027,1229897952,2453907023,4891073888
385867,619346,897066,1432046,2547434,4792067,18472600,38016869,74842738,151417246,312994576,706744922,1228450450,2455467823,4887742048
397040,633948,896978,1431003,2546091,4800114,18321664,37455314,74835877,152236961,312935020,699023119,1228956532,2454755883,4888055390
395934,617072,897293,1431046,2531985,4766738,18740477,37082129,74903639,151421117,312766345,706115675,1233128983,2454900290,4887634054
381872,618801,901053,1385269,2538690,4838971,18637801,38668040,74944983,151954284,313404528,697557423,1233156957,2452162661,4887763072
393579,621912,899811,1403239,2552772,4796494,18659199,37309639,74874361,151323587,313178017,706546755,1231787954,2453432936,4891150526
381956,630040,901401,1380364,2549200,4785774,18434388,37885512,74966657,152060451,313277064,698347100,1235035157,2455221332,4888540986
391144,614199,906679,1394119,2533085,4806593,18453591,38344567,74755878,151446443,312835953,706409406,1233520690,2454511139,4888303211
385433,618951,898672,1389717,2532001,4785229,18471368,37416900,74949699,151518604,313268416,700852375,1234483049,2454887963,4886148741
391260,598525,839960,1387937,2527024,4805334,18562064,37868901,75043111,151582934,313523672,706539891,1232310393,2455408139,4889044000
385855,627567,859631,1401363,2547839,4767408,18603001,37118865,74816623,151684502,313068533,698135832,1234129134,2457093963,4889947488
396092,618869,847503,1396986,2554510,4750131,18517529,37465617,74808280,151377698,312915710,707457358,1232480954,2453717990,4887442191
384623,619324,872688,1410433,2543826,4787990,18468818,37914500,74833945,151577564,312837597,701117088,1233291327,2456739036,4888480685
395984,622079,838504,1414259,2543835,4774451,18517716,37161072,74843792,151441204,312937522,708416165,1233230458,2456866732,4881419719
384747,633474,862408,1411903,2564098,4777473,18537209,37990518,74865777,151393976,312950002,708717480,1233340063,2456403926,4890760875
391089,609915,844922,1388752,2540216,4823795,18735404,37936664,74835629,152189788,313118640,703176359,1231910182,2453705984,4883520636
399778,616141,835822,1417848,2539797,4823778,18635694,37537036,74741609,151768874,313336484,679712983,1234671382,2455982416,4885188412
383043,622365,833044,1416562,2534858,4829646,18999398,38194608,74733559,151551068,313001500,670427128,1233244987,2455595198,4888864539
386749,630319,826716,1421177,2541366,4855527,18833832,37481678,74754428,151691192,313738062,713178962,1234788985,2457787749,4893353934
384284,607209,865085,1422677,2532325,4816908,18757934,37356556,74838905,151517456,312637371,699865590,1233391996,2456919400,4889587765
380205,621957,846757,1428263,2559323,4858859,21463018,38387438,74798770,151575453,313618424,680353325,1237790052,2455294862,4899125067
390590,638778,843674,1435078,2544968,4873230,18877423,37394834,74904507,151319663,312870824,679897780,1232579767,2455121318,4893134745
378482,624744,839856,1427560,2541734,4828172,18623815,38327962,74741321,152852951,313730717,722186577,1235035877,2454229249,4891660273
381427,620516,823653,1445267,2534489,4864539,18750693,38628828,74785210,152896896,313039997,679911715,1235925343,2452639655,4886822627
379610,617491,837708,1435818,2540960,4872665,18543848,37504934,74698130,152154666,313568892,720104940,1235255706,2455928603,4887815487
381228,599724,839858,1409670,2578446,4846519,18497796,38150446,74751041,152150299,312534397,678260304,1232579225,2457164517,4888038817
378240,617136,853174,1393828,2592079,4842256,18389714,37584924,74758191,152033571,313424669,686459637,1236287018,2456627316,4888875963
391391,606838,845942,1418561,2562779,4836869,18541260,37526920,74783811,152121393,313141950,702445183,1234864876,2455316799,4890957543
378522,622525,835837,1399762,2575397,4872794,18453162,38217964,74791599,152362469,313719826,708683963,1233584774,2456375766,4881946289
382608,606052,836116,1404339,2551510,4840346,18527041,37270615,74839645,152176020,312903234,680096665,1233316600,2453331370,4885079320
379777,621115,852633,1393894,2553777,4835559,18566005,38465266,74730059,152323430,313532105,703818784,1234244717,2454818397,4885108560
385099,626505,845609,1403498,2553407,4868624,18421719,38464222,75290551,152745348,313033239,681556269,1233374614,2457384045,4882855515
380756,616552,850901,1403750,2578931,5464361,18497286,37549424,74870400,152450464,313494158,669955615,1236090739,2455739362,4885196614
383813,610060,839450,1408590,2587389,4788393,18466035,38190769,74852745,152084541,313289637,679107619,1233314976,2454129863,4891172331
390453,620232,877135,1394147,2633620,4806254,18527406,37464364,74785017,152363631,312870169,698213240,1234409168,2456019326,4912210373
380435,613461,860236,1401391,2604733,4798800,18626365,37395227,74797517,152188524,312796255,710002166,1234186763,2454671926,4894076450
374868,621717,861667,1401154,2599452,4817629,18491809,38379847,74800775,152411961,313494132,716808650,1234914178,2454753516,4890964674
381480,614733,865919,1411628,2594822,4783724,18558458,37472126,74790425,152055354,312926549,711742142,1232685792,2456124797,4881637298
373101,614111,873701,1409355,2602670,4804768,18659696,38237243,74773221,152407968,313374390,695579346,1233518968,2455004910,4884144818
396876,613711,893183,1393909,2585077,4812307,18732389,38409511,74749302,152434166,313476018,705931767,1234096840,2456313851,4888270409
374883,617326,863385,1399170,2607739,5242074,18529689,37487253,74657257,152193852,314125894,697030656,1234360519,2458833633,4886176793
381988,641580,862133,1401993,2583556,4810319,18530787,38324342,74896426,152426487,312906405,708780839,1233357917,2459010309,4888558053
379765,603875,865863,1421719,2586629,4813270,18390422,37632059,74736231,153316997,313395356,697517569,1235984579,2459962571,4886306726
380662,609313,862240,1404768,2569205,4770529,18571318,37765068,74968267,153115559,312998822,708508506,1233069527,2459714548,4881744210
377536,612053,857413,1404986,2581476,8564238,18471874,38097426,74804496,152732507,313121759,698730024,1236358451,2460197261,4885534016
385981,613068,860772,1400297,2571836,4824885,18512014,37449288,74918745,152229335,312981075,708777698,1233065248,2458851285,4884123002
375273,625380,872222,1427303,2587413,4803225,18346369,38120376,74934171,151879364,313268198,698108511,1233795166,2458339175,4888125044
384699,619520,875002,1404244,2570698,4904040,18586059,38177606,74870967,153741198,313126876,708673218,1234999173,2459318790,4890227687
376048,629728,859235,1430924,2577690,4882668,18513970,37322965,74884385,152594657,313141466,698763525,1236893016,2457742333,4884665072
381448,607415,856508,1401653,2561215,4872862,18463667,37665071,74833126,153334283,313213691,709109630,1235629340,2458146985,4886423752
384068,603248,859446,1408421,2561625,4844923,18532039,37496467,74794275,152990202,313465746,698969270,1231600478,2459602433,4886015219
384277,608593,857901,1399619,2551881,4835288,18535623,37593930,74891293,153590031,311890665,709189881,1239286425,2459377844,4884833543
386622,593813,867317,1418196,2571739,4899677,18373979,38030029,74845885,153224094,311838812,699143699,1230535669,2459942247,4891231056
385180,611307,859577,1411002,2557465,4840207,18541167,37447728,74869018,155790159,312314894,708147124,1242010301,2459888258,4889754077
369882,612100,863887,1410101,2575741,4879309,18471081,37974213,74825218,152082449,312567538,697322336,1232315202,2459256813,4885340122
379651,623504,857017,1393547,2552998,4883038,18478374,38290839,74900961,152230400,312439248,705257815,1233806385,2463092649,4888730129
367914,613248,884355,1416028,2562743,4885388,18390025,37369007,74812018,153683850,313055412,697098088,1233735996,2457492275,4882284439
380279,614337,859380,1403540,2546214,4885358,18456501,37790678,74914495,152400797,312233631,706649819,1233249028,2459145594,4885816549
371022,611665,849621,1431724,2554655,4875113,18721010,37346128,74816383,153237873,313179809,696566027,1234488554,2460952028,4886672190
375545,608513,847602,1412163,2539571,4848355,18712608,37348045,74843151,153467127,312264789,705607220,1232810328,2461225418,4889505588
377280,611675,847429,1417578,2552783,4895354,18497079,37883000,74964196,153262907,312679871,695131791,1233211626,2456581826,4884848218
374515,614617,827433,1402935,2547285,4877750,18601057,37263450,74964141,153384797,312356919,674515697,1232348960,2458909454,4885816599
372204,613172,833864,1403439,2572610,4870271,18503348,38362207,74836237,152959250,313198478,721145217,1233686626,2461508651,4886153888
371690,613065,826405,1412731,2554769,4896709,18507426,38528047,74888918,153062683,312493257,698077551,1233317681,2457235923,4887030707
377068,618725,844743,1407641,2539588,4879790,18348376,37118778,75052452,153107888,312984361,679007924,1234190789,2459227674,4887230424
370991,611551,839512,1393238,2532686,4866587,18555491,38216251,74848905,152173107,311981043,700860777,1234225095,2459015095,4887806884
373824,624117,825899,1410693,2543493,4897148,18378312,37218629,74752608,151944104,313024705,708197660,1234441453,2458664838,4884271517
372054,602446,833099,1402818,2536283,4806494,18526056,37370443,74763226,155029299,312247231,697482223,1232799859,2456881929,4892879345
375146,615629,838141,1437325,2546329,4819590,18375004,38053001,74867811,152169530,313003228,708701566,1232716982,2459123373,4888713402
380890,595857,834022,1413157,2543430,4792131,18589131,37238275,74974228,152387001,312259835,693945624,1232778089,2459940725,4886620558
370458,620428,825362,1403086,2550855,4792547,18412357,37895035,74775205,154146637,312354643,716277482,1233624881,2457380833,4883006085
374802,623809,849446,1417308,2539989,4824732,18478095,38224940,74918842,152449338,312638579,690746644,1232404155,2459670041,4889454036
369985,618742,837543,1398361,2541588,4824399,18357753,37501746,74657026,152428086,313198404,699101990,1232462830,2457337768,4886183160
374318,623553,837669,1402648,2542999,4834903,18477328,38165631,74835882,152474785,312570718,690082036,1232938594,2453867762,4888774132
378539,615667,856985,1399970,2537139,4894227,18501012,37487491,74808453,152040260,313251307,705143166,1233646402,2454622351,4890144874
377706,608372,838945,1415427,2570742,4765075,18690604,37525713,74807966,151800102,312645087,694313952,1232041008,2456700193,4889259898
370659,610861,822369,1394444,2574597,4826141,18608135,38321427,74743192,152010658,313165123,704089079,1237200169,2459950707,4886031105
376014,620006,839411,1408315,2555912,4821234,18612387,37535240,74722449,152393486,312495138,695411750,1232555001,2456419062,4890080416
372260,618851,841313,1417513,2552627,4829030,18521298,38332023,74819980,152242354,313343831,776018728,1235881245,2456916478,4891817029
384914,621629,854998,1411829,2529677,4826022,18563884,38411950,74806213,152016416,312338965,690498798,1236176943,2456682715,4889204939
368692,606819,847466,1398852,2552408,4825559,18451481,37635010,74812233,152149066,313039700,699565688,1233634744,2454797954,4895226477
377165,620107,843706,1395789,2543916,4821818,18476243,39104557,74753409,152072079,312876353,688990529,1235196206,2455667248,4885477737
370845,615751,840985,1408199,2544236,4797203,18470847,37605377,74906330,152317708,313159966,673412584,1233332253,2458554637,4888341655
374187,601591,893442,1403607,2530784,4792624,18571310,37625505,74879485,151916144,312038096,712970898,1232793462,2455438869,4889776135
380270,610418,891395,1417991,2546501,4831038,18513037,38195673,74784042,152049758,313127424,704893837,1232981307,2458173170,4884223209
376957,614034,886096,1396810,2529564,4809112,18452181,37422300,74895722,151905584,312606984,693612372,1234491860,2456115077,4889082630
372892,611617,896281,1406341,2575690,4807735,18371075,38496393,74774561,152309547,313023838,676875924,1231141696,2454779259,4890430474
373643,610808,889649,1408676,2539595,4823011,18543282,38178898,74863758,151692555,312498362,693339544,1233913041,2456357904,4886987488
378307,610523,890836,1414977,2530237,4812984,18535371,37518331,74774958,152493296,313231316,670886236,1235522838,2456509736,4888377636
385094,605993,892939,1395469,2541495,4857276,18434541,38195891,74791499,152184525,312646646,674933358,1241405028,2456119649,4882147442
368156,634193,897247,1398300,2535777,4826609,18449120,37643073,74766928,152241296,313560105,682503177,1232504723,2455749054,4881249212
374715,623237,894142,1409777,2539858,4785304,18447395,37523816,74873477,151884171,312205818,695316868,1235132010,2457145172,4886088843
378800,609557,891546,1403667,2544512,4856605,18380441,38288971,74843108,152790199,313150822,675274426,1231640564,2456669116,4882225112
375758,621349,893548,1401953,2538042,4827630,18475123,37465254,74785891,153649300,312432368,710008496,1239138528,2454045422,4887989442
367511,626035,897268,1410689,2537001,4809202,18686906,38252265,74853505,151948757,313633131,707737378,1229641827,2456214526,4887091022
380947,631132,904792,1396738,2531943,4818090,18663759,38265087,74831640,151537182,312149244,678405726,1229600157,2456543941,4887888055
371949,616082,892638,1451414,2571377,4803848,18467102,37425664,74725709,151439769,313104740,697944314,1230367411,2455939854,4889078040
378761,619586,891564,1455321,2531340,4815614,18480943,38149849,74809865,151403337,312655249,713289134,1230240003,2454078042,4891237598
371843,627151,893945,1430162,2541763,4786826,18514389,37619497,74825080,151781342,313068565,667207679,1231813101,2456613780,4882308055
376963,618461,895177,1417742,2594386,4825166,18555967,37389548,74914573,151251773,312196441,706131840,1232837283,2454474691,4884593471
379847,620891,896666,1438058,2550873,4818387,18380313,38017240,74850882,151616363,311726399,695048214,1235161383,2456082151,4889147581
377893,612986,899455,1397329,2550135,4790823,18555858,37384200,74895274,151508589,311462649,680324275,1231460041,2453848824,4884445803
367999,636806,817798,1409025,2547041,4797095,18479424,38214949,74822781,151556741,311660067,689002346,1235073436,2457035844,4875303504
374627,610243,823926,1403735,2530433,4855127,18555987,38093459,74866077,151486710,311149020,679960908,1235125250,2455077184,4883214836
392516,623032,825966,1404745,2544198,4877359,18520774,37157398,74874166,153055281,311192342,696282109,1234716995,2455654382,4886224838
374930,605968,839200,1420867,2554911,4869558,18480496,37737365,74800332,151616768,311712324,680392239,1235853302,2453828419,4886601384
372015,623275,846088,1407683,2571872,4850754,18492216,37252345,74837060,151484688,311660750,679497543,1231855335,2454707098,4880750391
374831,632082,845088,1403361,2548234,4829903,18445772,37406289,74935743,151593033,311495229,713950385,1235701824,2454302516,4885409543
370059,608966,825805,1414246,2566302,4916496,18455429,38263045,74826539,151867450,311275289,696740005,1233960198,2455238491,4893999822
380981,622100,832973,1399230,2546351,4876965,18635762,37392878,74849420,151669508,311166134,703813161,1231821317,2456599726,4885907939
372357,611989,822754,1400452,2577038,4870483,18501578,38077386,74757714,153203405,312485024,709457246,1235550053,2453774215,4894679285
373110,626664,848524,1393629,2536293,4898370,18440990,38103316,74867026,151557230,311505351,678916686,1232599427,2456855262,4886863275
369549,624297,839661,1405330,2545028,4844161,18480931,37059134,74865252,151331660,312066499,700874192,1233728677,2455846081,4890014737
374595,615399,836343,1400622,2530690,4909551,18829459,38286425,74846221,151956668,311913698,679728064,1233304916,2453884664,4889229889
377132,633286,847300,1408359,2650326,4883659,18593149,37534125,74826150,151504409,311939002,678215325,1233583607,2453256145,4888181733
374971,616445,832137,1398434,2609795,4843068,24992529,37496924,74862962,151838823,311909813,700048814,1231862361,2455643081,4882524282
371584,624921,822549,1418763,2615664,4827611,18600196,38127470,74797667,151752746,311982885,712442394,1233953799,2454670660,4893643940
374739,607557,838025,1400575,2628994,4793058,18863346,37382441,74843560,151527426,311581728,704785496,1232118118,2454689862,4883820351
376235,610883,831358,1411285,2604372,4787972,18620630,38097190,74853129,154707982,312183180,677385841,1231534942,2456624447,4885370188
381055,623711,835372,1401170,2607683,4811881,18686888,38573639,74816660,152366382,311566124,676383958,1232802846,2455735867,4872673759
373766,613392,820032,1400347,2604381,4815484,18575635,37252876,74815310,152090912,311931533,675805617,1233689460,2453981058,4885773909
372845,612796,832502,1397127,2592710,4785406,18646063,37692061,74905624,152654598,312010371,678038755,1234515630,2452545801,4877090281
378778,632513,839921,1405828,2602992,4793242,18577180,37492302,75035041,152062332,312091289,724990278,1234451602,2453558306,4881958661
373529,626175,845928,1405205,2587823,4743867,18617416,37338168,74870249,152240101,311844939,703107554,1232465703,2453081260,4877321242
376193,608299,841003,1410437,2579992,4799970,18517137,37884485,83931377,151779472,312276084,705352081,1234589203,2453057643,4880644831
370423,626469,850295,1474329,2582311,4786240,18528546,37432246,78413675,152151434,311382040,624367133,1233493934,2456232734,4883398031
369659,616097,827754,1405123,2598855,4780175,18514015,38094548,74898257,152079813,311489968,678658166,1233793887,2454500715,4882308642
376833,630315,828685,1425552,2583256,4787601,18634462,37813450,74901445,152653128,311710435,622263652,1232989275,2452421239,4882692577
368371,627919,835130,1411121,2578286,4768247,18454381,37147441,74778671,152015534,312344513,677756965,1232918635,2454876887,4880378681
367826,592885,821730,1406923,2578621,4798886,18735193,37921824,74921023,153917656,311305921,623673280,1233114106,2454955605,4881737701
372626,630444,836007,1392682,2565168,4764350,18597413,37077399,74923478,151824751,312123008,705137392,1233592308,2454421706,4880994254
375786,621832,829602,1412064,2553203,4743561,18632414,37635347,74892330,152116978,311646084,624186066,1233958702,2455415142,4880829059
373465,605894,815336,1399131,2561256,4811605,18575598,37950717,74838311,152040126,312204921,625566570,1233456145,2454643874,4878728455
368813,610232,814511,1412321,2566655,4772755,18560462,37375248,74838958,152166396,311347615,623954705,1232783699,2454447921,4879784685
372431,616571,819543,1400709,2570098,4767679,18586116,38055299,74870078,153718377,312029526,623240440,1234211075,2454275009,4877088613
373833,618376,825219,1421949,2568197,4878992,18616730,38177469,74944894,154812590,311728903,623471167,1233429582,2456781223,4877172297
381637,617424,823760,1395304,2580110,5034363,18508348,37180131,74891350,152646305,312207836,622328160,1234816160,2453997015,4876684989
372806,610302,819497,1415517,2554780,5049749,18528809,38129819,74908942,151948539,311033903,624596146,1233733420,2454633285,4870817305
371323,611445,846958,1416667,2577947,4801700,18483025,37150828,74984243,152222410,312136462,623228278,1232484123,2454624203,4875705262
369592,624632,833461,1406671,2561370,4780344,18715137,37502105,74877316,151961295,312083434,623192375,1233752805,2452456357,4871122196
368495,631447,819157,1398190,2596620,4820837,18552115,38062855,75002135,152319820,312478381,623298858,1235189868,2454716963,4880706207
379392,601552,813610,1411125,2544299,4786662,18531322,37423719,74994624,151677723,311646918,625018430,1230793341,2454263655,4865806205
369021,616016,848415,1412211,2566425,4771864,18576513,37891370,74957347,153934478,312546179,622851728,1233163899,2450922162,4874575110
370005,620483,830359,1419213,2570832,4826391,18615572,38178561,74888717,152614054,311651141,624530481,1231585086,2452358366,4869095746
375195,602862,812954,1401018,2553691,4848410,18520119,37303586,74903027,152353506,312255946,626934877,1232801297,2452636693,4873988013
369295,633730,839618,1402737,2510712,4840608,18521384,37822372,75036186,152225237,311494436,623055303,1232197858,2452496655,4879302681
373085,615862,815929,1412624,2508430,4783901,18463111,37346773,75038413,153640795,311732745,623494096,1234223569,2450251915,4872124978
372294,615958,815769,1420923,2515428,4759583,18643439,37260044,74754614,151718540,312089761,620403508,1232860122,2449280684,4877124286
372327,621991,823806,1400995,2505181,4807498,18562749,37947034,74885991,152296712,312328440,622909022,1232511933,2451809693,4873984997
366926,626863,825221,1408717,2533192,4769262,18756089,37539876,74914366,152105697,312055150,626365958,1231904655,2452323042,4883784503
370207,625553,823293,1398227,2504827,4775473,18578446,37916664,74975803,151395370,312176067,623625517,1233072983,2451137650,4884808561
371346,612982,824022,1398507,2524647,4814368,18652101,38314525,74955473,151856078,311666341,623520334,1231938292,2451387116,4879555117
370393,613684,826298,1406662,2533000,4846870,18523411,37065160,75053315,151654251,311976543,625167221,1233338489,2453008613,4881894905
379288,618186,825324,1434936,2516448,4814314,18639627,38039018,74978087,151325319,313147157,622564902,1232375045,2453501999,4882605394
371060,617040,833260,1462882,2568184,4790576,18563302,37207287,74962371,151716838,312820743,625839475,1231842526,2451610529,4869762372
379277,594489,833029,1401883,2535553,4772907,18526268,37448635,74827550,151733241,312924147,622775881,1234389970,2451938662,4884128131
369341,631301,827144,1426167,2597250,4849566,18415543,38487607,74927091,151570938,312631387,622908495,1233977111,2453206957,4882184389
367826,623288,840480,1411590,2550954,4792074,18379032,37614680,74838524,151400072,311873664,622919321,1236111633,2450855400,4877858811
378024,615701,822242,1410321,2566513,4801989,18235860,38495965,74814562,151488713,312724120,623422018,1239017554,2452826080,4872715133
374396,615602,826391,1398335,2550421,4819796,18383222,38232263,74898200,151334493,312306824,623977429,1235004952,2450000760,4883474757
370109,598449,823689,1401665,2608285,4810601,18364104,37566254,74903384,151665397,312296491,623239359,1232642420,2450913528,4883909641
372904,612965,834206,1397804,2601357,4833384,18309642,38419973,74832349,151447578,311347419,623862058,1232205012,2453431417,4882413052
368817,617786,837979,1397826,2594559,4831420,18310968,37536919,74839741,151645589,313059153,622433656,1235538743,2452566084,4884037890
375077,609272,837871,1408304,2574268,4792173,18418729,37691810,74897882,151568249,312104248,623598613,1231233760,2449447313,4882926034
368448,628713,832922,1395290,2572569,4844767,18342940,38524466,74853796,151740472,312669883,622811504,1241376534,2451567259,4871657656
371827,618860,837134,1418582,2594278,4811325,18193969,37660428,74749395,151675586,311804558,622225297,1230183498,2450718383,4871463000
382893,621345,832826,1403707,2602469,4831622,18767886,38416841,74860612,151552503,311578933,620677731,1234296905,2451316655,4874392489
414745,614555,835536,1414793,2547359,4836745,18553017,38628652,74833648,151693091,311779424,620811361,1231532275,2452712242,4878378831
372445,621870,836663,1422594,2540773,4903539,18342116,37569727,74749061,151632064,312496173,622052790,1230917074,2451512556,4878376726
379992,609589,851590,1404456,2536326,4851247,18370394,38319874,74794544,151816862,311681340,621764608,1232486197,2450456970,4873130344
369799,607510,829181,1393138,2544748,4828742,18547934,37522222,74672611,151568190,311195795,621551915,1234833742,2451800482,4870392193
371914,630608,831855,1407278,2530309,4815654,18362375,37685043,74766422,151661111,311825945,621940562,1232081690,2451877672,4867328571
370254,637136,830253,1401299,2536232,4841557,18355979,38329474,74928049,151460499,312807366,621186871,1231358440,2450152531,4872146469
376603,628160,842831,1425445,2534426,4832401,18301358,37423690,74840785,151754676,320802092,622204330,1230474042,2451613833,4874379409
372392,613824,834850,1397487,2550219,4833645,20080069,38303061,74856323,152306830,312198010,621990031,1235937473,2450518980,4876767662
372272,616335,844174,1393781,2552436,4851043,18893138,38421718,74787054,152146079,315454130,623173103,1232899685,2452390734,4880332693
368575,616742,839669,1402758,2545540,4825933,18490852,37503931,74787043,151666681,313237857,621058276,1234301372,2449984034,4879519786
368170,614816,823361,1398990,2542007,4852915,18340040,38362314,74757132,152069449,312364935,621365954,1236073200,2451601957,4873817805
376292,624311,843656,1420019,2545351,4821818,18342998,37316245,74808094,151318441,313799237,621608722,1233284216,2450896696,4877673127
369153,626238,826090,1480186,2523836,4832611,18325148,37650664,74852430,151725067,311146634,621623815,1235720041,2452418338,4875380120
367266,620133,820023,1399156,2537792,4853858,18377924,38545598,74775706,151945773,315379483,621440492,1227294648,2452483054,4875561366
372208,618199,823450,1400513,2545487,4855101,18426311,37576263,74716319,151240124,312653508,622630025,1231612361,2453282446,4869723186
369364,636943,845781,1480653,2532284,4790072,18345976,38152800,74804075,151619852,312171598,622029583,1232073990,2452785039,4873828062
376297,625445,831426,1422470,2531623,4845663,18277518,38360835,74870479,151150415,312401661,621722074,1232991879,2450520611,4873228705
372099,620680,816036,1420695,2528503,4861815,18263114,37372206,75035212,152037022,312148657,621705857,1231456184,2452688993,4877378542
370253,614029,817463,1423334,2525609,4874269,18780232,38197293,74844974,151292705,312023818,621726981,1234291290,2453935938,4878344150
380472,629309,829253,1408181,2777660,4846924,18454120,37256382,74920035,152143684,312463666,620679791,1232839969,2451132540,4876884719
371096,628125,845908,1430057,2547892,4841331,18456052,37517057,74898635,151065276,312238748,621836901,1232550943,2450844038,4876116698
380966,615309,837670,1412608,2547829,4847294,18326274,37938859,74917903,151358760,311608278,622270219,1232622635,2453256428,4887859312
370908,625481,844629,1415786,2525901,4807828,18366973,37333329,74854641,151213997,310950732,620935656,1231243480,2449854390,4873958099
368412,623838,840155,1394699,2539029,4805977,18405908,37652065,74820554,151931587,313110903,620958579,1236447772,2451076315,4870993655
369239,619822,841630,1405319,2536569,4833053,18344858,38131116,74929513,151462496,312365466,621441797,1233764250,2453429231,4865216395
369642,617193,835459,1409755,2539860,4878512,18365747,37426874,74939752,151853536,312566301,621448125,1232886620,2454510590,4863653568
368549,633365,822246,1417710,2522457,4903432,18422340,37775282,74883314,151816713,311492369,623468875,1232836033,2454692651,4869876523
370491,605889,828096,1397870,2529152,4861717,18306931,37307081,74915652,151716991,311341379,621801982,1233265001,2454077636,4869683292
374628,624804,824634,1402084,2535994,4832353,18460920,37240791,74977307,151822185,311784917,620158495,1233185930,2452601538,4878649854
368334,617762,825260,1410053,2533798,4909177,18420528,44101006,74933445,151909482,312798143,622191314,1254034291,2453684977,4876216870
370896,614839,833274,1429051,2562199,4972477,18415900,37474124,74926438,151826186,313613672,621692064,1245046235,2454186966,4882844281
370306,617072,820172,1398539,2535038,4807750,18289311,38018623,74806692,151643174,312868431,621228266,1240157571,2455555221,4876598745
369264,636433,831790,1408699,2528168,4823721,18315229,37961174,74890140,151456624,312256139,622780680,1239186978,2455586435,4865864090
376636,598646,815954,1408210,2528958,4814691,18318994,38620898,74827062,151928783,312591794,622734885,1237701898,2454447749,4865574088
369309,617131,820084,1395851,2525873,4827948,18285899,38210770,75001928,151699874,311450799,623128739,1236588615,2454246535,4862848423
370912,618634,814617,1420608,2548623,4782018,18244770,37526167,74852512,151489035,312531517,621927840,1238462755,2453916366,4866087119
783876,618068,4191863,1427532,2532192,4763048,18413516,37578905,74832704,151501393,312077288,622537341,1240948909,2454257163,4871799621
367537,613134,1368720,1397203,2535986,4798580,18581392,37856269,74861550,153745892,312755338,623815613,1238244204,2454220114,4867570949
369053,615909,868756,1406842,2521366,4813287,18542850,37141801,74931355,152510670,312399044,624675467,1237814063,2459990682,4869787670
373400,609727,855867,1393949,2527376,4789814,18408014,38040994,74940819,152901189,312304081,628882461,1237236765,2457337153,4881831113
368743,620272,859973,1423236,2519477,4820372,18550506,38080115,74937721,153050727,311541390,622032191,1239165542,2455854520,4875050473
373282,631312,859816,1413869,2512146,4804336,18399339,37391531,74875844,152563555,311658621,622558339,1237064894,2451359783,4878705197
375316,617947,881135,1399109,2496731,4844430,18398710,38356235,74928163,152544114,311913221,622601964,1236527979,2451976572,4878869170
370230,603475,856438,1431737,2521623,4808547,18295584,37414794,75113268,152442335,313291448,623224263,1238763608,2450124058,4876787788
372801,623327,848645,1461621,2495736,4910837,18392900,37608598,75164293,151895191,312114362,622257696,1237377425,2450904384,4873006187
365873,619352,863118,1425132,2510363,4881016,18353793,38297740,74903315,152249968,312335084,622666987,1236885332,2454250724,4883903118
373964,610017,854418,1445713,2498482,4907999,18359972,37449163,74784087,151978754,312199864,630432923,1252164051,2452996125,4882981403
373767,599977,861287,1396870,2507675,4966179,18354217,38336963,74705725,151806609,311994275,623089708,1241030193,2452710636,4876948472
369064,615418,910552,1397981,2495835,4960748,18449809,37539349,74848202,151837974,312543151,624358819,1239054965,2452417062,4877172465
371003,620243,858671,1399266,2506928,4968192,18417761,37491383,74897180,151689788,311997780,623554140,1238240784,2453190591,4882499652
369182,618545,857290,1414212,2500679,4970889,18429827,38317402,74794995,152261268,311232591,622318585,1239443677,2453282152,4879496448
368151,611852,854152,1407810,2509240,4949923,18448124,37321184,74764313,152421367,311554621,621866128,1235751491,2450901916,4881326129
367473,631522,893026,1400425,2507363,4933791,18423927,38169844,74854077,152362857,311425548,624024577,1236233136,2451408232,4869226118
374225,615341,871357,1416626,2505541,4969916,18520809,38166256,74827524,151641432,312995796,621736479,1235666324,2451161308,4883014309
370885,609280,877224,1395775,2502498,4858145,18628995,37515348,74774335,151606226,313219310,626132871,1235826247,2458582816,4876296241
