x86 inductor 16,x86 inductor 32,x86 inductor 64,x86 inductor 128,x86 inductor 256,x86 inductor 512,x86 inductor 1024,x86 inductor 2048,x86 inductor 4096,x86 inductor 8192,x86 inductor 16384,x86 inductor 32768,x86 inductor 65536,x86 inductor 131072,x86 inductor 262144,x86 inductor 524288
275556,402700,518078,302462,385818,578773,1100132,4148475,6011761,10914891,19953618,38667847,140673116,122074573,213877271,425225012
266636,373934,559636,282812,382775,596128,2804448,2735699,7561690,10902872,20660372,37541176,141101220,121896681,215096938,426306127
277194,393476,507341,308042,390468,568860,1646589,2438558,5678822,10813078,19931210,38800511,127944394,121366077,213178290,425473774
268351,364138,562658,298864,374689,562648,1201902,3273321,7335169,10832772,20697735,36835272,141826188,121653669,217211662,393457733
269344,423460,510909,328730,378015,637563,2828986,4506119,7415411,10800491,19865661,38743109,120264405,121644663,204870112,432155893
271751,372387,573831,311182,368645,508475,1700968,2377394,4867066,10791569,20648774,36895363,150058731,121058685,215952860,407965139
275061,381121,506295,300224,389064,509227,1098992,4877862,7208632,10826319,20023256,38860894,141871504,122466790,207547720,426367835
267262,358365,558959,289630,392225,527174,2781788,3157640,5647770,10741625,20768922,38111286,123459029,122788522,215986775,434839253
253497,402376,525689,295494,409460,492295,1682779,4430652,5870062,10741667,20038587,39025769,142585000,122853396,207427761,428121356
271103,369931,563244,302715,394675,493416,1007696,3092444,7725966,10583845,20627381,38055965,120569060,122234694,218103765,415367115
268827,394660,518603,300439,386983,519092,2802074,2875521,5728615,10847473,19877435,38879381,145518901,121718784,216299358,424751113
269768,359620,568551,317337,386387,505346,1704830,2740437,7416311,11012168,20672703,36919914,117138353,121677929,205081753,422241570
264147,389756,494657,316200,372737,477457,1097746,3999237,7550327,10912629,20172663,38576325,127026367,121888266,217859907,419657847
270431,372970,556247,323205,381598,555945,2802643,1936991,4901819,10782009,20786837,36754528,117955074,121448022,213144877,418009017
268558,402542,526991,315656,396132,498739,1709284,4080984,7121026,10673385,20046808,37943560,127159193,122101135,216463843,429953151
271271,366074,566385,325603,412570,508653,1103739,2633682,5621072,10931291,20861710,36670147,117359561,122303034,217158742,409691384
270095,396389,506180,288730,432531,579243,2763753,3989362,5557057,10776401,20193433,37958162,127655767,120868790,213494711,425309965
265497,378326,560259,291673,424798,499808,1637940,2764080,6959890,10757357,20839209,38123170,116442072,125245850,205602112,423558003
250275,384269,496047,310909,415793,553392,1112228,2515130,5689822,10677374,20317237,37737074,127541572,124705584,217095721,437244656
268304,367419,561897,290109,388360,542786,2777447,2496973,7182613,10794649,20848668,37797560,116885635,122372487,213145568,429124530
274946,394710,492692,294337,377100,554613,1712626,4103146,7334698,10864630,20122820,38032206,127133394,121143918,214982372,411034424
261481,374428,539786,289366,383925,560928,1113786,1794730,4903865,10705451,20531775,38013996,125611535,123012949,221587512,420515812
274614,400654,484859,311646,397038,639787,2809778,4174038,7470205,10908087,20200995,38854119,123009656,122259331,218972439,405728976
273183,379851,541943,299792,394420,626532,1631896,2553003,5596621,10785242,20732385,38191449,126979999,122416869,216333310,425842530
269336,394072,510306,312072,362178,687431,1029918,3960772,5307123,10743164,20085832,38955251,125166488,124026394,207158265,432073410
267315,372714,545134,307186,370945,642084,2549882,2667762,6459954,10867533,20754158,38051520,139131630,124766258,213719486,423089969
270776,398043,479311,302460,398533,651804,1617228,2306418,5338226,10717436,20073498,38940355,125812278,121704457,215425701,424439396
265898,367625,547261,301657,378088,726933,998539,2393918,7042157,10880409,20848332,38026903,140085414,126685685,214765448,427979003
263720,384900,474297,289345,395974,655967,2480269,3785672,6971780,10779304,20008010,38970513,135986118,123894064,215407752,422625885
263637,371276,540788,345342,402562,719135,1602773,1798590,4999846,10934491,22848227,37824820,126769826,121994038,216728824,427944666
275156,431490,488501,307521,392198,665595,977016,3982436,6702825,10761064,19783993,38877254,136173029,122674540,216600647,420580832
264884,401051,532767,319724,423794,721619,2555334,2460754,5573140,10737666,20575994,38108729,142081405,122849013,207737406,424358603
272397,385612,480153,320446,400294,706108,1613010,4006346,5097905,10963943,19742983,39116096,123456286,122661180,209751521,411689554
267048,383193,542761,307798,390325,663954,1011071,2547511,6388512,10742807,20511880,38214916,142023814,120851650,207214918,431214683
281825,380869,474132,324371,391130,664510,2534151,2349008,5405332,10705961,19763773,38989643,136546276,122137139,217955165,440821627
300283,370280,534134,295971,376613,646892,1613490,2675393,6872278,10587409,20640886,38259543,126340205,120577420,210820951,430008488
264639,390094,495170,315507,421172,705952,1025462,4493576,7378880,10879569,19764851,38612585,125823856,122703605,214426686,433103275
274464,370477,539829,292243,425192,705543,2590541,2180261,4929821,10898917,20501138,37146393,142358705,121249742,214094605,421421926
252521,393431,476069,306126,394273,762016,1623346,4397763,7078957,10658044,19847426,38687662,141670080,121713387,207533979,411725166
274334,369307,519059,308202,387620,669678,1038969,2783943,5466601,10781335,20640044,38187250,121587208,121455069,206367411,431893397
269106,387856,454626,304762,397724,640213,2541252,4125181,5819878,10626075,19830935,37736759,130264847,121579491,218620565,403237863
278693,379215,520508,334167,382227,716172,1605414,2767624,7191377,10668525,20467770,37736856,118819366,124178716,212962454,422425724
264896,387794,463896,322554,382624,738533,1016029,3216368,5504302,10821315,19413077,39025332,128900933,121089813,212848202,420043755
279183,373747,508353,324492,393117,640777,2516541,3079860,7027418,10809424,21005639,38055162,125085662,124820843,213902222,420809270
265499,389236,458983,315536,415607,629683,1549603,4387676,7345912,10585558,20135721,38859470,142671551,120958887,217177960,431051670
279698,374651,530948,300382,378198,719863,1009348,2115400,4861916,10839873,20448057,38956052,119316877,123230760,209895432,434916361
265907,384972,475538,326965,368893,665732,2523427,4293044,7037797,10749057,19882089,39043349,129470896,124730454,212559759,426134777
276362,389527,528363,300420,367318,613665,1601994,2678728,5677627,10694412,20541786,38176754,142269670,125087523,207345551,421010073
248837,386913,469563,312272,384527,651176,993060,4025052,5503648,10751536,19829069,38986010,121820526,128554860,212013572,416677752
265103,371083,519975,307008,385557,598518,2561784,2709773,8517876,10714924,20530062,38061806,141690480,124487243,212124248,419873383
266186,388695,466470,317724,384584,524001,1613155,2499732,5576468,10651408,19749897,39042558,119969287,122315231,216840909,434917383
271693,373779,520043,308811,372058,461867,1073803,2839733,7842565,10792423,20603404,38003140,128069198,121556108,217439649,412825366
266056,380517,459270,326582,409774,458731,2751246,3975254,7389492,10561045,20040073,39070878,141095222,121779730,217745071,424771576
268602,367284,544298,308985,444366,444486,1694136,1831908,4941902,10627164,20495953,37746710,122567035,121241644,215592448,418619250
260420,385000,478662,299174,383140,425552,1100368,4166837,7673198,10797562,19957001,39025558,129511662,120558896,215944309,424593455
298083,384622,526341,316475,406045,458512,2788643,2676119,5511977,10745578,20653799,37988409,141480018,124082098,217608002,432253214
283085,398245,491143,317233,375111,440387,1675140,4171323,5855314,10806102,19942085,38985809,123061057,123297969,219606391,416446368
263831,364799,525972,327405,374645,425136,1026855,2787505,7633074,10735468,20578687,38205697,127709260,121581843,208454023,414953761
257298,398393,461324,317719,410389,443453,2783588,2555205,5639730,10668763,19854145,38838962,141802345,121530894,212754830,415573933
265580,374365,515013,329521,385840,450551,1697478,2474139,7520680,10732933,20459878,38279602,123127161,121217842,214678732,431753786
271653,386967,457325,318115,399130,425345,1086383,4120970,7490751,10626566,19992570,39140692,127953148,120814740,219373372,421119998
265668,384349,514124,309469,405717,450918,2879075,1742307,4925597,10752803,20613196,38131864,141070389,121583822,211112866,422182743
273889,388445,456808,328405,391797,441674,1677415,4083897,7773206,10627488,19938088,38958602,122485289,122067358,214650448,421048819
269489,361765,515905,322417,487146,431667,1123110,2577762,5582371,10602614,20177451,37937654,140517777,120731175,224964339,410853613
259163,392948,454101,324870,439063,456669,2742882,4227920,5885386,10631885,19959209,38786543,118274348,124241027,217173017,427623906
300949,378837,523545,345062,375801,424672,1703313,2762471,7501593,10729853,20468894,37963383,141515642,121604489,203414062,408224908
305068,409323,463986,324050,409552,420353,1069982,2477681,5599509,10653719,19928082,38607030,117337963,121595826,214464439,420707352
297476,387060,509574,311814,388980,446819,2777750,2470633,7382512,10723267,20563811,37696402,141178835,123521954,219157475,427866531
300094,396835,452499,325692,388659,438144,1683773,4035551,7560485,10775562,19941910,39072385,119252583,121335678,212348722,430192395
302005,370628,515938,309023,411374,429622,1113291,2238142,4924589,10743482,20659271,37657731,128268651,123132337,214461237,434361702
267975,379082,447416,310423,392816,434160,2761399,4919460,7638855,10610632,20183087,39065282,141677640,124168262,218125994,430277658
267962,362757,508825,316728,404200,431920,1723283,3199759,5524623,10728582,20846859,36837178,122487814,123665383,214935714,409349921
268769,376405,445904,323881,391129,429820,1090901,4810817,5955122,10768081,20094050,39090041,128848346,123313454,213098093,420184095
269065,376426,514774,332282,413794,459071,2695167,3137019,7639998,10670618,20924999,38172999,118132958,123420269,217967419,427296604
261177,381625,458264,330217,394858,445906,1685949,3189080,5592702,10561325,20017954,38975519,128965422,121686552,209064636,437405131
267559,357052,506046,329035,383293,415575,1105459,3304820,7443582,10646208,20866232,38018027,137839907,121495422,214538964,395448395
266415,376966,447564,342372,402591,464976,2758569,4918186,7428213,10711955,19904898,39116442,130567189,121699278,212462862,425059810
267456,367626,509570,315978,415977,443541,1693769,2453255,4930568,10882148,20711426,37916031,132072092,122844216,217171998,436643122
251252,394624,433107,362517,394128,442953,1025315,4765234,7615749,10634405,20002963,38681233,137840295,123020637,214780822,434928223
266583,365270,494047,337342,390861,460761,2600042,2940666,5556966,10643433,20842969,37825642,140971477,123502041,218368505,428236937
266590,401681,444216,337284,392429,439742,1621942,4251483,5398397,10833678,19894119,38958364,149189732,124633634,220789017,434466527
266150,370083,488883,342249,382607,428231,1020502,2903704,6440749,10626345,20859771,37301360,140675790,123482586,215605530,439986073
265227,373103,433977,347829,403748,452904,2567484,2624230,5642043,10757326,19882752,38689681,142509771,123134940,217036264,446433224
266603,355073,492963,337643,384067,456712,1583874,2559379,6808586,10745654,20764432,37130129,141107955,124915264,213394644,439773070
260515,397298,433359,342553,396837,571446,997353,3957957,7312002,10662175,20029913,38891591,142097618,124491376,218955238,429845442
270054,350428,489988,367365,407061,521616,2443841,2123269,5853275,10724993,20772798,37310895,141576812,125735674,219485961,429278014
262239,388461,430068,334318,418583,487751,1674616,4313075,6472805,10624180,19862896,38857033,142073777,123270791,216044514,423786678
265235,360540,517345,331571,418883,595364,1003560,2651850,4855446,10617340,20799101,36810754,141134802,126118587,218241727,443485799
255219,382220,442226,376420,427229,533043,2470683,4115052,7014076,10703971,20047610,38330458,140658636,123682326,217955296,439328185
261940,365902,494947,341921,410422,743760,1631497,2713525,5502007,10739552,20281201,36794302,141435251,125485084,209777474,447127423
266771,381917,442981,348709,407155,499771,930200,2444236,4403421,10653202,19967206,38506895,141342627,123370431,214713780,443065993
268764,352626,517001,359456,424939,542632,2480910,2462611,6271163,10702214,20757745,37962909,151252271,123101454,215629032,443965815
265593,370504,420583,335102,406158,504658,1601992,3887900,4637213,10670008,19946071,38681730,142362142,125844397,218672263,431434454
266015,364982,480431,341444,398824,496793,996552,1700411,7047990,10624795,21114599,37881753,141595690,125517520,216078574,448080516
260082,392842,432570,333111,409351,524809,2500887,4005440,5394035,10629419,19996974,38790317,141586204,126186525,218273304,449183061
267809,354518,507341,324503,399123,514048,1586391,2486636,4835458,10677147,20928153,37387352,150018122,123955830,217280576,451158379
262926,353809,436382,346914,389932,481822,970312,4009740,6555595,10720596,19803425,39169506,138408715,124643174,212016484,437068731
264685,316172,489776,333486,415737,511212,2946258,2548039,4775985,10614548,20234242,37974808,140640387,124841118,214295137,451036117
249974,368318,423551,330380,394433,484323,1863152,2319873,6847288,10556205,19949150,39019115,141456584,125500298,206933399,445818367
263349,305975,482524,351304,410538,501332,1110970,2406679,5640338,10675860,20389487,38192659,144062456,125345924,217110163,450856530
265281,360372,418464,328189,414501,494855,2674982,3863701,4434665,10697359,20251147,38911681,147517008,125153810,213174969,451263662
268599,322632,489982,345856,415463,481469,1720506,1684965,6296561,10650529,20720478,37827415,119557059,124031425,213422983,435635871
270997,378374,422942,364564,401783,519066,1071076,4011294,4645091,10815961,19986495,38806922,138481966,126358099,217741391,456211023
266307,316590,484764,334041,404011,505422,2574931,2972030,6520982,10611247,20975129,38244459,140444697,126392357,202469352,452144011
259121,380889,428463,349437,399898,484302,1700260,4998768,5434975,10757104,20178793,38894083,140593045,122867110,213177054,434268945
269495,320325,485302,350163,395249,503819,1065531,3415359,4550277,10608335,21015205,38364111,140102888,124555107,212154563,430321263
265785,370485,433637,345754,408908,555631,2556150,3023415,11629445,10636961,20188067,39099640,141249648,124801725,212688243,438350159
267843,310640,490842,331490,375965,564622,1674046,2871986,4487548,10703566,20927263,38206924,141141596,123702039,211605515,445708022
250347,386544,433593,354899,390002,572432,1638332,4203590,7008711,10715922,20167957,38951039,141235165,124777910,212818279,427985773
266490,321159,487007,352020,414537,600216,2640488,2000209,5584158,10714504,21091934,37944966,141201855,124962007,211269677,441380029
264305,368499,425852,332979,387505,621092,1782005,4250513,4485536,10536572,20598546,38939605,141914902,123314956,217898373,446439055
265880,329221,491980,324695,387062,602768,1029066,2652126,6347791,10682933,22974981,37977825,118444221,122981129,218244299,431514448
265426,376802,429307,293611,415494,606604,2547606,4123748,4927837,10658479,20332407,38064314,141959565,124003793,217190070,453546511
268770,303393,499243,333127,395518,609927,1712105,2796492,7042901,10711472,21390679,37889149,143314624,123560824,213152688,438017482
258927,390177,429574,310518,389374,632623,1025085,2492431,5489027,10649473,20411141,38837150,143568284,123510274,215810869,448953733
265224,334538,498169,312557,388549,704302,2613986,2480145,4401574,10640861,21534633,38053659,143961207,125056614,216511439,431559804
285390,370902,435925,302617,397795,703356,1740194,3827873,6717490,10686551,19891962,38075749,144247382,125039474,208230193,431829517
288903,310301,501194,310862,369914,660342,1008593,1716332,4880618,10696314,21044233,37060196,141986683,124905084,214871903,445273233
249152,375370,426717,295910,394572,646503,2596903,4028163,5880680,10639895,20018683,38454580,122711280,125695297,216890105,446955158
267521,315066,492620,292214,400088,775289,1724760,2455221,5551083,10677102,21059546,38157183,141831642,125446127,208806235,450958881
268079,364517,434367,323842,397786,657733,1030533,3985453,5113857,10677965,19978794,37881405,120285030,124842898,218535293,446254107
267461,322900,505405,296478,376178,702109,2557961,2555058,6191901,10662293,20963932,37244138,128772768,124497886,213284008,437607465
266214,379143,429379,305842,371365,660079,1721593,2397147,5633526,10823178,19975044,39245664,140594413,126657818,213911634,428773609
267185,310183,486196,300888,389734,654490,1275074,2402966,6784756,10649356,20906440,36855472,123306195,125581397,216283514,444491757
259450,370500,445650,308938,393971,713563,2603275,3925059,7104089,10598156,19799471,38913866,140168188,125565346,208000083,442842560
268343,314791,502346,312880,457217,699156,1691199,1739335,4929767,10660017,20924360,38211722,142561192,124459089,215513148,422161041
263762,366678,429894,309185,422196,728649,992925,4040990,9627746,10815625,19888312,38950226,124647057,125092295,213032554,419272122
267969,309906,479196,302036,351775,640249,2584095,2434583,5436577,10795846,20941219,37861610,142142090,125205154,217388343,424082511
251257,383106,429326,315265,344924,663953,1713397,3930748,5815439,10746710,20056197,38837513,142026202,125797625,215909374,427834832
266845,324813,488342,320129,370355,677153,1044786,2583445,6757428,10827147,20994294,37688122,118412875,126312976,212408259,441107086
269461,373447,434500,317091,362847,702366,2513999,2402458,5497372,10702815,19821288,38952286,128995909,126912410,216833136,419787164
268515,324415,495452,295237,351661,685157,1686653,2316698,6942010,10787218,20447767,38349946,136256841,126887208,214563506,440557725
266336,367685,427823,329240,336929,653287,1000861,3745482,7375166,10513286,19971881,37559231,126925948,123294261,215869137,433516373
270548,325324,480592,312521,345710,663069,2568263,1735801,4900422,10622370,20887286,37803813,128747976,123179907,220079340,417794275
260499,370531,433789,342878,352258,691358,1742518,4103457,7544218,10854874,20380922,38249927,143370848,126595278,217122390,420040867
266953,312456,484248,329857,355793,663042,1054557,2568326,5557039,10681054,20858578,37949740,122772247,123044440,216083231,425428431
262186,367747,427059,328452,352021,629092,2747026,5414182,5692426,10857554,19763160,38600300,130073168,124454769,215378349,421629839
296170,330586,482422,322450,367530,678874,2190065,3527289,7308513,10754695,20797759,36436101,118765957,125038819,215036826,436788713
268023,354509,435190,314222,344012,623235,2092775,3110864,5793212,10761141,19982045,37547449,142364939,124783580,207154618,427657272
265630,320214,493232,350442,380413,671652,2827461,3115920,7586351,10895296,20925384,37960138,130785178,123813711,215066067,432236556
265489,377841,422160,339040,349601,650376,1791461,4530934,9706133,10923746,19847296,38284192,141805612,124589778,213968338,433527769
267696,312300,495011,359907,362295,688225,1051398,2087360,10307261,10695853,20900962,36502200,121104921,123636200,215776769,429140725
265343,368357,422020,364718,393689,643662,2767053,4344727,7377453,10800445,19953147,37838221,140596468,126524425,218211110,424104092
274118,315120,486906,348422,372918,676014,1749057,2828596,6255667,10783848,21078695,37805581,124857564,125081638,214356781,423465498
258698,383678,425657,341460,375106,669992,1087377,4323690,5787922,10637887,20007171,38564332,140243530,125721869,217378144,407606038
264436,312536,493015,358035,374593,650957,2733730,2817395,7157177,10567835,20929338,37778456,119997001,125594691,219092740,433907011
258219,375249,433553,334721,378359,678446,1839971,2564481,5649742,10606558,20112367,38583456,133453737,126051815,219790961,429836719
261959,336380,488798,353947,374033,673413,1095885,2476643,7574426,10638112,20886145,39748992,122288320,125455829,212970186,425986700
251857,382076,421635,289480,399844,640239,2797735,4131642,7479692,10678020,20048089,39240826,143956787,125846080,217173702,431692260
266914,328698,487511,297590,389935,714915,1816786,1823930,4911385,10619561,20945085,38247936,134845876,124769926,216942402,424275146
276509,352389,422848,315104,385651,672710,1118545,4187343,7273984,10648386,19836604,38890306,142908907,125656856,215307421,425520351
266777,333820,483457,327787,371035,637376,2707853,2654506,5673174,10685820,21119949,37392016,145204411,125165360,214951828,428814391
266769,361544,431564,336615,403687,660659,1790676,4155316,4804458,10619678,19962062,37742777,169190947,124934547,217438830,428359163
265841,310874,502828,304790,391350,649820,1055665,2831733,7077884,10681490,20936082,38392830,124221890,124778851,208336946,411429537
262254,353910,434496,311872,380118,651211,2713445,2513633,4911796,10817211,22166116,37423486,144835066,126337266,213832390,407290724
267772,332204,485900,315207,382576,641006,1788678,2476751,7738189,10674181,21231220,37479937,120556173,127973676,214497616,410132259
262880,366558,434428,351460,373294,613627,1050929,3996303,5613999,10754647,20055104,37754518,142426141,128559917,212914774,431017993
262121,308493,488854,300688,369428,633883,2740999,1861342,4794489,10567866,21154863,37285651,141839821,128006314,217889778,406256063
250294,387606,439955,338468,348099,654786,1766063,4178998,7107936,10665809,19963883,37842082,127962771,127973205,214976857,425420535
263375,330023,490452,321838,358780,637102,1072902,2658111,4959810,10786992,20892954,37206349,128800094,129999234,214105797,439251833
265688,367048,436878,318916,364440,586030,2733695,4086000,7759565,10757648,19941488,37733901,142572366,130016376,213490683,430794469
265785,310060,495840,301422,379145,453820,1802405,2766395,5664975,10848129,20334852,36984779,127402414,129732296,216207016,418107929
266614,390393,445027,321327,371307,428460,1012033,2448159,4501499,10740870,20380908,37779716,129559275,130244412,206498530,423108070
261663,322311,504715,292309,376945,449962,2559171,2485442,6369405,10758791,20969989,37447313,117622729,130220307,205626145,409906828
266555,376799,436262,289035,370209,434352,1713278,3836733,4821604,10758891,19919223,37546293,142994145,127679546,216593272,424898693
269647,321644,498798,342714,658266,440305,969175,1746139,9211781,10671929,20858727,37445259,118651656,127181388,212820591,423090571
263188,370749,447820,309618,655176,454546,2572901,5939101,5638682,10745559,20322878,37638715,142038104,127917782,216517071,423302558
263548,312108,490410,316322,645135,441862,1737197,3144296,4481963,10675414,21038966,37396540,119079182,127538526,218607843,419571254
249460,374318,431176,298756,587704,437550,1060884,4460786,6364139,10714475,19894350,37609449,143242277,129794775,213946166,418018463
267408,330727,480129,292149,585541,451715,2540263,3064644,4792060,10624851,21021175,37470579,142101373,128228700,215077276,424029695
267713,368841,438157,308126,573375,451257,1701727,2656403,6504275,10556642,19975331,37795324,141349392,128341689,208687554,424774693
264382,319535,479107,319838,532652,430795,986347,2560456,5590017,10683405,21158422,37433298,123900237,128066177,217949095,426165646
268417,360609,424175,317331,589327,537639,2578154,3926794,4733724,10642874,20214046,37574821,128712943,128686836,208682939,379957065
266430,317973,484373,321455,524171,444233,1678462,2188156,6552947,10733076,21204400,37354733,136957524,128551104,215053932,417746901
262248,370670,426572,359978,507112,417540,1014648,4492205,4848138,10703888,20117219,37688334,135243766,128627138,216655110,415834502
266253,302066,476463,338714,485769,445564,2527753,2670955,7173723,10636683,21225717,37372697,125006273,128028998,210561000,417068398
262296,373394,432065,312391,479496,441032,1708304,4025894,5610430,10657606,20211533,37647024,141824524,130496008,213573863,423526208
263405,312479,485843,319177,475122,426988,983072,2712574,4976774,10717706,21348032,37479122,140010188,129709265,220067569,413920617
280304,373859,434476,314252,457361,445900,2526654,2459798,7084520,10407840,20293878,37025414,141964996,127752748,214374112,419960763
288977,315934,488515,321027,477170,437173,1728762,2366675,4923806,10778268,21285222,37576033,121591806,126528739,218495548,415307335
264642,381206,424134,303465,476294,416729,1029403,3831580,7215555,10641576,20218270,37769807,142697222,127474839,219137671,416795135
266220,319142,486740,337502,471306,453856,2589807,1633718,5452733,10696203,21276381,37348253,117331364,127159561,219285729,417854516
266106,367409,429649,324454,461155,437851,1701688,3996979,4345779,10612780,20269913,37709440,142663843,127638853,216129267,398220906
266377,320949,491811,335372,477487,421328,995837,2482409,7542845,10746907,21169535,37376927,117606831,127578794,214701661,424567134
260893,384662,422606,324783,443310,448396,2631769,3971048,6043198,10632293,20238793,37829063,128673250,127622725,211389887,420192992
270081,323475,501930,350926,448975,430513,1711237,2666986,7066942,10726232,21179763,37266927,118450523,129397114,214220679,417322410
261308,352872,434851,333030,436338,429118,999354,2436105,7645133,10645938,19596702,37737622,142167944,129854302,218579186,418060918
262115,318599,494259,355891,440057,454014,2533738,2432405,4973348,10728135,21254364,38639107,117431829,128533046,211559896,430994173
250317,370557,438466,368311,440957,422047,1640337,3879398,7318347,10625509,20246654,38647235,129124860,129562082,213547155,425737136
267989,316184,485962,349966,411076,476681,1001997,1746279,9098992,10655683,21198076,38549942,140715256,128938055,215489331,426278264
265868,377893,445502,360588,427103,579953,2659995,4120516,5616693,10645892,19442704,38573252,122872685,128531725,215737801,409800019
266145,318165,479691,372683,410994,512574,1783157,2600326,7214548,10778819,21134155,38360710,140500390,126433303,214307939,424546768
262253,370375,447976,379802,434911,545116,1075944,4184064,6134688,10866419,20398573,38875509,118555777,127718389,220561316,418028039
270028,316638,494259,368509,454961,578697,2775723,2706390,7353609,10792894,21334882,38626404,129099703,127307818,212421321,421063871
259104,379879,428999,384293,441619,501924,1883458,2473804,7207727,10888748,20140340,39118729,130643325,126930438,209864412,421585696
266561,311457,485826,359301,417666,484945,1051003,2602759,4876644,10803213,21330702,38430792,140613770,127892339,215045979,417182961
261505,370235,433404,371272,449065,549901,2846394,3943084,7195662,10758444,20214420,38903564,143471303,128077242,213024476,417748100
263880,317845,491892,378241,437047,697237,1717972,1768332,5793749,10734834,21367551,41686505,141261679,127644983,217005110,403594951
250056,389773,445161,354388,411270,507099,1079127,4714370,5615448,10848347,20153841,39807159,141897930,128346743,214629676,428306529
265389,319570,492795,357679,404001,613870,2751495,3253714,7185602,10789339,21425955,39277003,117857273,128217565,215283595,415257706
264552,369160,431159,356316,414318,516792,1783934,4670182,6168204,10739427,20347174,39536020,140915895,129728318,218802090,409547420
268485,323551,489153,357897,407545,586046,1040477,3266001,7276829,10708289,26922008,39995590,141706241,129940832,216059115,423222967
268074,377853,426544,383374,415377,514092,2828697,2813952,7260513,10712015,21258940,39044764,134746531,128275889,217486425,409012624
268588,309254,494377,365214,385737,544922,1682143,2749745,4953488,10861672,21057146,37963370,139093246,127983630,205796632,409586053
264077,365129,438372,355326,418991,561560,1077140,4071480,7220231,10700812,20121285,38151070,131148292,125457566,210194715,424790496
349875,334316,489090,356855,417146,665679,2725781,1921255,5796152,10576858,21172625,37944278,138476095,124497540,206835595,414734478
385959,375597,426763,358284,390710,612570,1682497,4177014,5548676,10837131,20441142,41768659,149253289,125189405,208443951,430326151
377356,312170,481723,339786,401487,582215,1073511,2661498,7178514,10649945,21185404,37882162,141612233,123652715,215786208,424250686
377535,359074,443863,299857,396048,617681,2763487,4460930,6161419,10801588,20471230,40635579,142780663,124285996,213627984,425401828
291015,314035,482168,321078,415847,651467,1756311,2815629,7224087,10776441,21247371,37995189,141848135,124204367,214070920,416902378
266584,383324,434938,331349,422288,604716,1063672,2557243,7314022,10783513,19918101,38192743,143264419,124710139,213932008,427427957
266658,324717,484470,309489,423824,650917,2820123,2488374,4969255,10614204,21251940,37853837,142085488,125915954,216986596,426855864
265474,369050,432407,330284,400689,589682,1691680,4043129,7254213,10713014,20229969,38414126,143759541,124906139,217177989,424129183
267101,306579,487066,323881,371987,671951,1047338,1783927,5767569,10859900,21181520,37906810,141475336,125290344,219826390,418358091
256798,360424,448489,337985,400646,612114,2752804,4198555,5591682,10685689,20289550,38236471,142757320,124742640,215003070,410518529
270892,319097,668226,364177,373831,678034,1860482,2615512,7155958,10876309,21222915,38075057,141228167,124003643,202439033,429827134
260672,378695,998082,333414,362427,617437,1030524,4131482,6183882,10834111,20173512,38266639,141704214,123337238,219233189,405841068
262913,311041,1038935,342933,385947,530075,2699180,2645244,7278258,10750554,21213138,37903072,141438039,121706428,213498456,419548610
250425,365577,964303,333640,362880,501384,1658443,2372590,7356764,10669506,20266485,38189971,143419837,125867269,206279159,431003285
265204,322521,1043370,356339,401912,493629,971122,2411529,4886225,10680597,21119622,38014676,141817160,122258729,212981590,421385188
264494,376516,985135,330449,374790,510827,2543546,3862755,6802447,10707343,20237018,38112722,142596682,122899242,214796656,421058851
268237,314225,961602,339942,481286,492059,1598127,1756923,5763919,10866454,21291808,37720965,141509493,121591453,210241601,422390267
264393,359896,899550,310208,380974,433259,1018598,3981337,5063469,10612945,20359770,37907591,117514046,122937103,221552804,424942871
264035,324966,942386,334882,381672,445046,2521248,2456777,6440285,10579776,21086598,37963677,134452167,121776606,212206212,418342107
258029,370701,924525,331508,386527,432100,1683596,4021150,5931828,10659711,20262335,38221186,120264649,122338682,214734488,428973721
267274,319453,955102,336337,392473,435503,1053353,2644292,7228443,10597326,21133428,37824686,141924890,122636734,214278749,434609765
261707,375826,854406,312103,378670,444547,2670927,2406396,7369847,10792784,20279969,38072653,129282038,123484898,213910083,415175105
262247,315347,904288,336093,413247,428109,1563704,2384409,4971680,10644363,21177241,37936727,128507021,122781570,216119413,429865750
249564,372967,853809,310069,398674,426179,1000617,3820306,6882205,10608208,20212896,38185263,131985163,118202286,214765846,430049764
262829,321325,895001,324554,426348,439103,2482102,1723174,5821479,10614200,21099417,37875719,128678196,121853327,215043232,408118329
266983,382533,842994,318994,401774,434991,1636890,4054968,5269683,10651686,20248545,38033300,142907644,124363484,212943080,428221739
276125,324839,858365,395803,386466,417644,1006868,2500299,7239380,10761389,21081065,38011299,123574580,122398501,203378755,434581484
262437,366628,820169,399147,402514,441769,2497223,4878735,6273615,10748419,20357519,38067786,137123521,123119710,212845921,425413449
268432,326875,870793,398526,402650,420360,1649195,3445822,7025702,10527136,21037389,37717223,138950648,124620310,213321567,432336970
261002,378662,809497,392857,413920,435801,979475,2932307,7287554,10811082,20067223,38163685,141965046,117449823,215566125,435745186
272565,308389,872947,405699,400386,445251,2529070,2845014,4851275,10769044,21099417,38037562,140186533,120547584,218918137,417651391
260730,372480,806791,386293,480191,423742,1612105,4142437,6659497,10721853,20318824,38183196,128154238,121739128,214627621,421453594
263673,323915,813023,401624,404558,428942,940115,2018837,5669839,10652392,21298993,37796661,142633608,121199491,212293724,437540551
