b16,b32,b64,b128,b256,b512,b1024,b2048,b4096,b8192,b16384,b32768,b65536,b131072,b262144,b524288
15890,24751,14855,14958,18560,18361,20003,63460,103457,184961,233082,399918,756808,1545745,3124039,7213300
16017,16238,14626,14810,18878,18103,19970,83796,104130,176196,219643,399317,763556,2082281,3038496,6985523
15806,15762,14933,15048,17961,18030,20185,82426,105390,188026,228351,406583,763135,1525889,3093678,6921381
16203,16070,14515,15050,18959,18232,26023,66335,100612,176121,221588,404916,768153,2044810,3101921,6898680
15300,15911,14426,14993,18045,48860,19835,69655,111307,181164,226178,402305,776677,1531203,3046992,5986250
15173,16142,14613,15433,18191,27778,19698,67784,108399,182568,228687,396367,757368,1999456,3106215,5995316
15259,15548,14856,14992,18637,22906,18369,69363,106279,177341,230672,397863,760347,1577325,3045580,7256054
15369,19353,15013,14770,18661,19387,18529,69059,112759,183258,227187,400812,771977,1651564,3070094,8346364
15292,15998,14789,15306,18695,18941,19763,72794,93534,181689,231648,393099,771402,1588007,3122300,6118798
25909,15949,14842,15343,18028,20685,19910,89372,93422,191174,229520,397355,755692,1549847,3055624,6034048
15187,14814,15259,14705,17447,19074,19971,83651,90522,187043,227398,409309,758643,1480715,3140153,7060082
15631,15804,14859,14797,18507,18501,19866,80957,85904,184271,229868,402829,764605,1560841,3146886,7127074
15863,16117,14768,14861,18898,18480,20526,81951,98464,179965,227952,405006,761536,1514823,3114573,7093950
15911,14124,15127,15422,18563,18337,19555,82215,97778,186239,227570,397688,765023,1549296,2919486,7001918
15430,15980,15043,15321,18245,18241,18235,87572,81968,186894,230116,402267,756430,1529506,3025332,6874146
15932,15901,15161,14977,18332,20446,18211,84271,84304,178970,226281,396340,760275,1560131,3046076,8427116
15232,15675,14979,15389,23555,18482,20288,82411,80787,180826,229849,398797,761403,1604625,3134802,6975685
15590,14183,14737,15033,17404,18206,19910,83551,104283,179503,222934,404664,764625,1582678,3035817,6954841
15140,15574,15071,14807,18230,18466,19999,85147,90830,179837,226145,395477,763917,1559439,3059219,6085989
15330,14375,15583,15186,18777,18195,19551,88025,86752,182050,238880,401064,771162,1580427,3036751,6778551
15241,14049,14854,14978,18563,20114,20286,89380,84616,184380,224931,400349,775728,1583739,3085929,6210740
15669,15798,14928,15385,18861,18304,18106,84096,80743,188366,231987,401100,761392,1550591,3026475,6105497
15078,14446,14737,14989,18243,23554,18224,86637,81616,177686,222611,400918,757157,1547768,3132845,5962086
15741,16010,14482,15132,18039,18119,19964,82286,106880,182290,227815,397452,978836,2047563,3023030,5974442
15689,15760,14731,15325,18534,19919,19880,84812,87174,189280,230604,402262,901620,1766500,2843647,5933435
15569,18133,14677,15081,18201,18267,18208,83251,81062,182733,228825,397017,1176501,1750598,2871516,6932988
15469,16409,15103,14787,17248,19904,18070,82362,81229,183035,221877,399823,764412,1676148,2849728,5976685
15156,15973,15423,15348,18467,17941,43529,88312,93902,186350,250743,405518,755908,1703703,2908611,7426612
15094,15898,14706,15082,18026,20187,31648,84716,82934,192483,229870,410574,759013,1477603,2869726,5776260
14987,16014,14782,21918,17515,18489,29106,85678,114074,188055,235901,403908,810918,2030977,2867519,6133447
15367,16014,14867,15123,17083,18390,27139,85420,100175,185657,223802,399180,819905,1692579,3138986,7322941
15180,21729,14905,23472,18352,18113,24015,83348,83958,182378,227050,431721,815176,1758114,2903005,7263268
14987,15989,15499,15142,17712,17993,21908,84889,86222,185594,225745,402329,822303,2029731,2837428,7700546
14963,16538,14935,15737,17805,17950,21593,83020,85476,184689,227348,405056,831649,1736178,2849543,7321709
14759,15588,14828,15136,18525,18303,21908,89319,82732,184821,232097,404876,808831,2051712,3003977,5869486
15849,16446,14849,14968,17792,18122,21430,84325,113244,184199,226360,412287,830915,1705845,3036489,7185700
15121,15736,14679,15084,18284,17975,21993,72928,109676,181066,225274,394095,805784,1737805,3086779,6910107
21604,16291,14828,15252,18020,18297,21327,87936,108067,184776,231484,395243,811383,2032804,3004302,6967081
15101,16487,14684,15001,17364,18183,20883,70415,111520,176300,230213,407743,824371,1711674,3046312,6787111
21685,16138,14300,24275,18498,18560,19727,68801,119687,177072,228290,395315,819595,1483940,3030642,7191945
15615,16189,14622,15070,18226,17831,18171,67357,108686,183462,222704,396472,818229,2030861,3046130,6972694
21438,15658,14935,15500,17825,17943,19714,60004,112268,179066,226140,398739,822179,1693095,3041960,7444596
15098,16153,14517,14888,19072,18348,18189,65471,114899,178028,226453,397706,830754,1490956,3047109,7238135
15027,16298,15009,14954,18345,18406,18030,68534,101786,177756,230551,403925,822967,1481993,3156969,7907993
14744,15638,15065,14807,18112,18114,18462,65259,108943,179973,225398,404470,836847,2024497,3079767,6128721
14874,19097,14370,14880,18429,18161,20101,65521,112521,177434,228363,397048,822396,1724906,3111144,7127670
15127,16754,14913,14688,17847,18363,19795,60967,106840,182591,227150,405502,810669,2024581,3075240,6811608
14902,16199,14801,14713,18484,18083,20950,74912,109788,177760,225914,405167,812258,1973325,3085857,7436623
25296,16108,14982,15260,18114,18188,20009,63767,109000,181644,231563,396059,817933,1754845,3044345,8350291
14677,14567,14865,15000,18488,18387,18138,72083,116419,187486,226427,395205,985482,1943845,3027038,7987938
15169,15971,14641,14943,17842,17615,20116,65413,108453,179793,237181,405534,1028649,1873710,3113977,7444732
14721,16287,14879,14929,27187,20346,26949,62901,121896,186791,226927,401799,1033535,1956607,3122406,5893396
15031,14629,14877,14678,18596,18236,18218,68814,110619,175989,229554,401030,912938,1884281,2931729,8511194
14650,15956,14785,15088,18011,18620,19833,58606,119460,181342,237655,397209,767770,1965526,2881561,6034255
14567,14907,14740,15264,18562,18627,20336,60989,104204,183124,233710,401839,763433,1862278,2889113,5900127
14872,15962,15273,15129,18255,18534,19859,65698,111457,179765,226987,399389,1039298,1944399,3126587,6990773
14455,28824,15071,15464,18574,18390,19929,82765,106816,180115,235522,401897,995552,1767181,3124180,6021666
14503,16980,15085,14888,18409,18282,19512,84799,112196,186543,227205,398463,894511,1955097,3074839,7511134
15177,16716,15024,15111,18538,18281,19669,68649,110996,185820,228283,396271,761869,1861482,3128231,7023874
15024,15509,14897,14735,17886,18058,19799,69717,103978,175294,225020,408509,997896,1959582,3045585,7042811
14963,16120,14879,14926,17499,18027,18161,69685,107435,186195,225557,398568,967888,1847330,2916151,7385052
15072,16082,14646,15087,18253,18265,18212,61571,111801,183759,225210,419043,895614,1959301,2854388,5808959
14890,15618,15152,16840,17731,18452,19791,85265,114273,176273,226355,398210,1042080,1721352,2872077,6850003
14628,15738,14987,16829,18399,18283,19474,72728,96827,185257,231254,400494,898899,8549060,3422296,6942853
14869,16091,15130,17885,18516,18462,21543,79811,95083,181162,228307,402971,764354,1868216,2908292,7082404
14732,15444,15078,23595,17994,18103,21279,82373,103511,182279,230871,395510,761308,1932957,2896961,5925433
14647,16316,15009,16401,17640,18002,22040,79040,91944,174946,223552,396004,989235,1918043,3504474,8238765
14921,15844,14705,16125,17504,18267,20227,83673,85697,178891,225212,398731,892055,1797620,3058463,5883961
14764,16353,14944,16182,18004,18157,20583,80610,85115,186233,224457,397596,768310,1844249,3056370,7819031
14626,16690,14694,16057,18128,18061,20859,86402,82418,186765,232575,397722,775419,1818032,3050408,6041283
14697,17106,15148,16392,17826,18184,20261,84191,81543,182693,227671,395545,979289,1838835,3104419,7037326
14849,15881,14833,16329,18135,18417,21541,82609,104005,180361,236278,401014,972738,1793326,3101023,10144533
13907,15903,15019,16387,17544,18500,20592,89271,92306,191288,245247,397569,911735,1885289,3125325,5998812
14693,16334,15005,16588,17325,18193,23008,86859,91033,182568,230315,394936,788054,1854458,3058286,7371965
14507,15669,15367,16185,17908,18714,22366,86325,97379,177079,227317,404310,1029264,1701638,3091586,5832664
14698,15929,14616,16214,18575,17890,20512,87842,88713,180449,227249,396184,967457,1843560,3098967,5733008
14527,15589,15126,16232,17595,18223,20840,89774,96046,180239,230293,400588,911182,1737305,3032133,7040843
14589,16256,14579,16387,18764,18126,22524,84709,85236,180692,233278,391906,986809,1482733,3119077,7347085
14279,14831,15048,16346,18606,18308,20616,83415,90900,189135,228032,396067,1021535,1695286,3065589,6507886
14411,15663,14999,16167,18708,17881,27517,87652,77856,184757,225484,404933,868615,1478682,3057148,9061316
13985,15770,14735,16229,18572,18110,26115,84557,72375,192450,228193,398096,1034031,1483325,3045711,7359713
14030,15931,14859,16349,18129,18249,24089,93847,73007,180735,230741,405309,878789,1472159,3055578,5869831
15118,20336,15075,16338,18475,18239,22953,84419,72020,178893,227976,398640,767466,1481009,3049126,6995163
14739,16519,15008,18903,19379,18192,25676,85325,81360,181639,234613,402831,764889,1562494,3063977,7438438
14297,15817,14966,16953,18793,20038,24306,82743,86352,181157,232451,404704,825042,1483765,3064204,5810860
14546,16325,15066,14929,19082,18242,24126,83785,80737,182109,227273,399599,817873,2058513,3062085,5811405
14027,15415,14852,14638,17568,18082,24331,83502,71497,181962,229579,398441,826135,1729431,3105985,5806383
14344,15796,14817,14614,18680,17990,21781,87705,72113,182347,238259,397472,824740,1479948,3115160,8381071
14372,16196,15015,363461,19113,18565,21315,83787,102402,187871,225028,404270,818036,1469124,3034175,6484137
14292,16091,15186,14499,18833,18236,23213,84699,100749,185019,237520,400978,772868,1475426,3086925,5723664
14608,16063,14538,13959,18804,18314,23435,87952,83371,183135,221965,395978,756746,1864980,3039806,5842898
14347,16016,14771,14825,18988,17721,22707,83704,82366,181773,224810,396827,2254651,1705797,3056895,5967357
14650,16097,15108,14350,18398,17871,23471,86828,77888,180321,233934,400170,903028,1900871,3047203,5961268
14318,15247,14808,14626,17876,15770,25280,81500,80428,180556,226701,398839,779051,1755566,3035784,5922887
14365,29542,14688,15326,24649,15631,25292,85029,78457,178037,226496,406777,785612,1470388,3058061,5888508
14109,16635,15423,14049,18459,16067,24709,88221,103995,186717,227451,409490,1017032,1477795,3077986,5927008
14543,16529,14718,14324,17332,17621,27149,81257,86378,188485,234836,398102,899467,1858928,3135212,6984933
14230,16499,14837,14226,18499,16681,22742,85057,79688,179278,223879,400758,968628,1802788,3023598,7478954
14371,15628,14820,14126,17665,17270,23188,86394,79019,184173,226525,395619,1018520,1693664,3051462,6963983
14437,17353,15068,13993,18342,15462,23921,97483,81244,178279,228373,397314,896197,1878907,3093678,6998085
14143,16601,14520,14387,17822,17490,24025,84371,83982,181245,226717,395398,987417,1704529,3078046,6034375
14129,16345,16033,14461,18276,17489,20759,83003,98899,183729,223951,394832,890821,1923877,3084579,6006182
14034,16398,17748,14204,18184,15766,20965,83939,84245,186987,225522,403933,773165,1708950,3068290,7017972
14103,16430,16116,14319,18161,15958,24717,84742,84500,185856,229108,402394,1020654,1473954,3091492,6084462
14026,16708,16514,15651,18337,15707,41728,84607,98590,184562,226301,396351,778140,1853313,3097957,5947144
14024,15409,16181,14929,18282,16079,31914,86055,103747,176979,229442,407144,778395,1801012,3056410,7528236
14532,16267,16073,14475,18529,15886,27546,80091,87410,180780,228558,402465,776568,1878862,3078770,6266228
14183,15930,15976,15609,18293,17424,26763,86285,118212,176829,230095,396301,1002835,1739562,3067462,7251273
14462,16384,16446,14477,17526,15685,24148,81768,82465,178940,229176,403166,896460,1936230,3020422,6071509
14063,16468,16012,14330,17549,16223,23326,95467,88192,187923,228636,400165,764783,1842733,3071379,5854046
14043,15884,16006,14346,17529,16099,21891,86423,82243,174653,235491,396812,984034,1805830,3094720,5900394
14239,14895,15750,14296,17497,16088,21215,83973,96368,186289,228330,396617,896207,1824584,3067193,5962313
14304,16415,16155,14558,18337,15698,23201,85460,147994,180763,222711,398240,765803,1890014,3041593,5869942
14504,16441,15780,22706,17647,15966,24281,95117,112726,178907,233977,397255,778226,1704422,3019105,7291850
14479,15977,15935,14418,21833,15934,21876,85673,82946,178384,229262,405189,1029049,1910754,2874784,6897169
14062,14951,15983,14336,24474,15983,21457,85553,85321,190285,226399,398033,867603,1796813,2869640,7315975
14319,15830,15734,14283,20013,15762,24112,86664,83043,189425,227734,538013,762496,1800578,3049752,7016843
14203,15731,16007,15590,18658,16186,37312,86413,88048,181312,228453,540577,1030944,1864612,3079051,7003200
14265,14625,16013,14311,57837,17155,21481,78017,98789,188038,253374,528371,1155087,1907133,3049404,6968429
14110,16033,15547,14501,19609,17594,19869,79850,119285,178524,232736,540292,977934,1880349,3019386,8187604
13944,16045,15934,14325,19117,17448,21520,74263,106233,178605,230526,532117,890591,1813829,3034143,7636505
14065,15004,15689,14369,16303,16708,19463,67339,121414,177612,229447,536527,972086,1798060,3043805,7216360
14399,16293,15918,14516,20163,18178,20921,69853,110078,186884,286508,549902,890524,1806110,3073888,6862168
14009,15599,16383,14353,20424,17696,19063,63495,116417,187016,224235,582209,768694,1917280,3089640,5928413
14264,15471,15868,14489,18294,17889,21219,68042,102718,176389,228182,434277,1004322,1722634,3101306,5958688
14143,16243,15869,14627,23676,17744,20470,71632,108435,188800,225780,568189,874300,1469642,3025283,8496286
14278,15227,15983,14740,21750,17873,32500,64253,124005,183385,235394,543308,777882,1899247,3086134,6705789
14191,15812,16642,15414,20840,16204,20185,70837,111174,183326,223943,518951,774054,1488985,3036229,7747175
13986,15139,16182,14043,22243,17344,18421,84536,106578,182116,229824,577874,981019,1470138,3032837,7069480
14467,16147,16285,14444,18680,15798,20213,80065,103753,192079,226795,447779,983481,1501345,3059279,7289826
14379,16280,16242,14849,18057,16097,18738,75884,110416,178492,227555,451134,1009099,1919989,3121395,5894056
14143,16129,16122,14631,17853,16051,19982,68308,105020,180613,227161,440581,898414,1911966,3079959,7170341
14129,15091,15831,16035,19469,17717,20144,78155,105667,192143,226389,441035,981410,1805319,3025681,7109487
14315,16770,16083,15511,17691,16043,20284,66986,111287,178844,224364,440178,900332,1813127,3122531,7016853
14431,15297,16314,14487,17235,16192,19810,70489,120271,177617,233622,435901,782507,1823315,3027819,6938382
14336,15782,16113,14751,17870,16192,20306,67004,112593,183085,228060,434955,983487,1902065,3094535,6813734
14701,15422,16072,14269,17119,15852,26889,61721,124682,190652,232674,446369,1084328,1694835,3088935,7178360
14438,16297,16106,15269,16791,16243,18418,71617,103518,183878,224601,437680,780790,1469623,2907414,7337844
14348,16107,16324,14216,24161,15673,20090,63497,112483,182124,232259,437556,1008590,1933760,2913589,7430529
14318,16258,15869,15525,20425,17476,19810,67996,108032,184401,228737,441915,884107,1725273,3139797,7399346
14371,15915,15671,14851,19978,17541,23964,66947,110463,175885,229216,436780,769882,1467353,3023635,5974929
14158,15802,15628,14634,19862,17499,23569,59352,109446,176656,232111,446382,776126,1465461,3094966,5962685
14240,15592,16049,15849,19285,15904,23358,79887,117471,195396,228740,449048,998524,1476172,3019728,7022596
14347,17294,16049,15473,18812,16225,23183,64087,113119,189136,238298,431642,891678,1467649,3039858,7277976
14554,16111,15956,14682,18468,18254,20385,66895,108459,176813,227457,432940,784655,1479088,3073534,7394877
13982,26778,16065,14688,20519,16639,20108,66160,117168,183322,224989,439387,765799,1475307,3068420,7206106
14159,16110,15696,14707,20074,18213,19799,65314,107490,190509,225234,434622,812416,1468514,3030612,5796669
14316,15531,16251,14820,29706,17509,18960,88878,195913,178894,231296,435867,823446,1463840,3038656,5876311
13979,13527,15932,15097,19933,16340,21436,87686,87621,190417,233754,442449,822037,1487426,3059267,5788598
13693,15101,17403,14966,19930,16216,21438,87601,84850,183219,230339,443529,823505,1453238,3080250,5865604
14293,14878,16642,15338,19597,17641,21717,93238,95831,182543,225242,441774,824153,1460763,3043943,7992083
13925,14758,16711,15642,20982,17803,22776,81810,87790,179235,226195,440795,831366,1462827,3075654,5892004
14229,14902,17063,14965,18375,17346,22787,87355,88161,191389,229890,436604,770359,1450773,3022428,5888824
14510,13524,25687,14656,18794,16253,22309,86656,86127,182998,225983,434701,773444,1454170,3066775,5885139
14446,14827,16611,14669,20253,16037,23021,89037,80263,181142,228812,440477,765174,1464286,3103583,5857919
14294,15157,16800,14732,21469,17797,20871,89006,86865,178989,231232,447937,777172,1477268,3064520,5811738
14614,14407,16575,14805,21847,15795,22494,85590,100882,179746,224452,437864,773365,1456911,3065694,5825548
14283,14821,16523,14808,19922,16249,21860,98459,81671,186885,226687,441768,779156,1466160,3081176,7368892
14001,14993,16569,14587,19673,16192,21401,96592,82573,174856,224986,443397,773179,1472628,3090603,7269690
14190,14557,16296,14443,19044,17605,21704,89616,81639,177115,231463,435036,779002,1459758,3061444,7037922
14244,14813,16541,14677,19576,17717,23454,88316,79372,194691,227398,433243,764946,1450258,3018563,7022096
14184,13254,16633,14583,19822,17448,23218,85387,102128,186552,228234,445144,772804,1463777,3008310,6858905
14073,14908,16456,20715,19597,27063,21095,89200,90701,182123,225435,438563,774433,1461127,3002424,7420000
14406,15228,16450,15621,20360,15936,22164,90640,91272,190855,233470,443644,983383,1453264,3019090,5828151
14358,14487,16538,14764,20530,16105,20892,90969,86696,175623,237983,435124,880045,1452276,3069995,5753719
14312,15105,25840,15195,27987,17820,22776,89602,84104,182462,237801,435770,780496,1466278,3096224,5826804
14448,14978,16550,14633,19058,17519,21555,85984,86786,176644,228225,441185,770969,1455052,3000072,5920979
13802,14591,16733,14719,19675,17980,22986,90016,102877,185132,227311,436912,766618,1467764,3013560,5800485
14210,14803,16692,15336,18180,16218,22754,89024,87207,180848,235729,433425,1000899,1466908,2992279,5813659
14281,14729,16129,15452,20421,16117,21373,90221,87903,182772,224861,434484,961725,1478275,3027291,5808571
14195,14532,16444,14943,19730,16252,22512,91987,82393,182411,233075,436164,962072,1476978,3038494,5810676
13851,14805,17271,15734,19359,18516,23175,89217,85705,177922,233869,436055,1257276,1926178,3072511,5832115
14238,14749,16827,14797,20366,15992,21710,88272,81318,181170,230490,438139,996388,1710852,3055847,6222920
13873,14808,16802,15493,18683,17901,22134,88517,100613,182651,227495,432671,999283,1486026,3069475,8880687
14143,14510,16291,14756,19997,17752,19539,85857,98830,183848,226121,439248,949646,1924801,3099774,7059878
14406,14521,26061,14807,18895,16529,19172,78436,104074,182367,230184,550959,764634,1817791,3070590,6865173
15039,15070,16982,14574,19476,15965,19318,68159,104236,182352,229082,532203,759665,1859765,3048464,7040552
14055,15184,16845,14732,19422,17901,18376,78339,112661,177022,227358,525935,768803,1821179,3047666,7374868
14280,14921,20289,14842,19994,16329,20155,65678,103234,181243,222122,583161,1016830,1836150,3073666,6850740
14146,14739,16563,15052,20352,15962,20446,84242,111332,179899,225394,476526,1007096,1934732,3111416,7455732
13900,14772,16281,15562,20971,17622,20354,67087,104186,185503,226824,446205,968327,1797859,3100316,5640732
14162,14525,16642,14422,19492,17828,38908,61404,107213,176658,225260,442872,1032479,1884663,3012913,6190363
14098,14732,16315,15449,19816,17379,25899,70987,106900,182505,228277,442381,870451,1843505,3067079,5997792
13935,14995,16137,14769,20130,46233,22126,81689,108652,213168,229059,436513,767062,1921661,3033171,6057646
13632,14618,16736,14817,20319,17622,28072,78024,104723,185266,222271,436714,769457,1904397,2993778,5934193
13969,14830,16615,15554,20098,16205,20873,73498,109900,176166,230500,436565,1174753,1946266,3063363,5949246
14200,15063,16242,14830,19043,17748,18578,65783,107661,191361,225883,455399,1007932,1945147,3100001,5882776
14059,14841,16696,14764,19842,15776,19157,71952,109606,189469,224773,444670,997741,1877341,3025748,5909053
14140,14553,16494,22035,20164,15827,18939,67652,106641,191700,229243,451140,1000498,1827336,3061307,8173255
14197,14655,16310,14357,19750,17605,20651,67376,106000,181068,224716,449996,884915,1933430,3076651,6972737
13823,13528,16124,14859,18348,17711,18659,66566,110181,180811,229645,442097,1001555,1821781,3082148,7188799
14074,14456,16663,15060,18926,16425,20241,63428,107768,179061,224289,441485,977002,1808315,3038824,6040746
14442,14649,16593,14728,20685,15902,19933,74252,108346,183205,228354,446231,1048802,1844966,3106590,6037347
13936,14351,16469,14929,20330,15729,19869,64785,109926,207386,234944,450350,881205,1909135,3002722,5860785
14190,14622,16851,14830,21137,18159,18205,75504,107177,152652,226929,442652,764737,1810537,3076637,7561732
13711,14390,16800,14877,22906,15904,20156,66553,106856,141366,236778,552268,764616,1722029,3067906,7409108
14185,14588,16718,14766,18823,15978,19925,60140,106206,143058,227224,530866,1359727,1930004,3002939,7013867
14016,14221,16731,14508,18458,17402,19647,75390,104855,142000,222810,586040,1074740,1855243,3107631,7443736
14237,14457,16214,15668,19205,16112,18271,67709,102814,141050,229209,451345,780266,1949369,3124229,7427697
14074,14432,19494,14856,18842,17424,18143,70909,102612,145611,227189,441621,1026962,1945252,3114470,7081133
14683,13354,16801,14898,19648,17885,20086,85930,109586,146880,224185,443384,894325,1921643,3003007,7181252
14353,14663,16411,15450,19270,17349,20091,71220,100879,141928,227547,441195,776948,1943953,3033477,5866942
14919,14589,16405,14734,19944,15780,20029,89482,102034,150176,222734,444552,757883,1806805,3050652,7579465
13803,14702,16339,14472,19129,15828,20488,86701,98339,144977,231414,562904,804836,1838906,2777186,8059994
14019,14791,41489,14501,20137,17368,20635,88999,87328,141848,231231,551746,1032346,1825197,2948881,6410214
13684,14423,48472,14416,20533,26550,19787,88216,81426,143242,224354,574466,1033706,1834780,2868456,5704363
14268,14704,34384,14553,19371,15726,19762,84525,81514,140380,233349,435792,994286,1817991,2888165,5807977
13634,13075,34162,14866,19697,15800,20083,89239,79787,156096,228296,443142,991449,1702131,2885030,5830205
13894,15970,34852,14632,20453,15903,25618,83758,86434,142571,229131,435944,1027647,1878358,2826694,6817786
14384,15316,35170,14670,19498,16191,22132,87717,104049,142317,227584,449087,958548,1715497,2921528,6001231
14087,14629,32205,14837,19650,16015,21967,88506,87169,141329,226167,436802,1006312,2223153,2860507,6253479
14521,14418,31945,14774,18857,18590,22085,95392,82945,143776,228060,555891,980835,1686551,2926721,5921307
14110,14458,32397,14548,19237,18025,21738,90475,86128,139553,261164,566697,909978,1465855,2891159,6035991
14289,22066,31936,14897,20579,16353,21784,87539,86020,143809,230972,446674,998563,1921193,2908539,7255270
14041,14452,32692,14800,19084,15703,23037,87762,80813,140860,228051,446423,878135,1701940,2844003,7070473
14319,14351,31831,14569,19382,17453,22286,87478,103335,141804,230720,440959,998881,1478266,3042005,7146376
14008,14515,30182,15904,19844,16007,21584,87814,90194,142672,230012,441385,994128,1477159,3452033,5867262
13927,14369,43157,15015,20092,17472,20941,86174,75575,143269,227239,448637,765545,1884400,3930248,5762807
14273,14365,32123,14839,18454,15931,21785,85085,78299,141207,233711,624134,1005934,1705008,3021748,5876581
13891,14452,31912,14806,20002,15712,21818,87654,78047,144530,227321,567493,867777,1479249,3038230,7180350
14043,14319,26499,15017,19716,17355,22213,133619,82169,140727,235450,539708,995566,1479788,2977372,6405320
13694,14276,26410,15359,18928,16149,20749,88341,80022,144018,231579,551335,869992,1877371,2977358,7251767
13829,14502,25880,14694,21154,16063,27373,84025,103393,147671,223603,552570,766154,1709133,3008427,6659390
14227,14611,70746,14736,20030,16126,21445,82472,84811,142308,236137,541070,1032772,1478513,2984387,5963388
14309,14634,27236,15350,19325,16297,33614,104102,84018,142045,231321,555040,918561,1893029,3014810,7372046
14096,14700,27548,14755,19492,17431,22409,85161,79000,139240,231258,441527,981825,1693404,3048731,5956827
14071,14784,27345,14628,20828,17312,20772,82900,87201,154030,227367,439542,971778,1490904,3015376,6995219
14230,14545,26917,15082,18356,17683,22625,85475,85028,144659,229033,444524,874183,1476528,3087197,6025694
14129,14778,25824,16361,18728,16035,20884,91603,106023,149403,222855,445707,756803,1479380,3056083,7336515
13969,14533,25817,15073,24839,15723,20078,89783,89612,141397,230315,443195,1036824,1880556,3029977,6044817
14081,14659,25942,15005,17000,16028,19102,79046,106887,149096,227499,438772,1104765,1713425,3018915,6044171
13736,14372,26138,14953,16871,16030,20394,69998,104015,140957,226624,596863,780712,1496295,2991667,6797816
13754,14442,26184,14709,17298,15985,20116,127361,108796,141978,225809,544837,773577,1486332,3033605,6715619
14117,14490,25327,14642,16813,17594,18225,67578,106588,140976,228988,434656,763343,1471523,2979210,5955711
13597,14719,26308,15390,16685,15688,20318,71983,113669,143053,227815,710683,769598,1476350,3078415,6819445
14046,14665,24841,14548,16673,17317,18136,68137,109015,143781,232870,555354,982804,1473598,3015533,5921640
13811,14466,24828,14898,18344,15970,20145,62489,102149,143940,234158,548580,997108,1486694,3017160,6979838
13887,14410,33731,15562,16924,16042,19697,72993,107882,146665,227216,544414,966848,1475469,3029386,8522709
14104,14676,25136,14633,17231,16032,18148,81584,109705,137495,225502,548363,889013,1475092,3057713,5915895
14088,14251,24895,14774,16880,17503,19839,79683,111150,141746,228748,446541,986575,1469231,3037990,6938606
14457,14438,25009,14780,16756,15782,20312,73772,107134,137320,228599,532895,867317,1515128,3023155,7034739
14205,14438,25556,14661,17917,16070,18221,64881,110983,142573,224478,526826,761587,1872400,3039844,6096687
14027,15307,25778,15789,19070,15811,20463,69655,103072,140707,235280,533830,1040702,1833577,3000377,7313867
13898,14980,24030,14800,18922,16368,20045,64828,110069,138914,227302,442880,967824,1746342,3016615,5865541
14097,14636,23613,15014,16968,15912,19880,69459,103729,139453,232329,440622,860853,1904015,3083493,8160443
13924,14443,24020,14758,18334,17627,19806,66305,106802,142554,228284,438642,1030525,1703846,3041955,7280518
14091,14448,21322,15427,16925,17279,18317,62958,99342,141499,227546,440468,892790,1876178,3012440,6047439
14486,15160,20920,14843,16901,15902,20008,65291,107942,142585,225966,458803,766826,1899558,3059947,6018695
14342,14815,20768,14977,17020,15622,19836,57120,109464,143793,232899,534910,994954,1710762,3068225,5917730
14164,14999,20301,14442,16438,15911,19785,60030,108597,143395,227004,549149,984171,1924500,3008803,7197401
14232,15348,20128,14621,16416,15846,19476,61690,106993,148359,223476,434054,993571,1850192,3004822,5862562
14325,14375,20302,14298,16674,15516,17668,53091,108779,142068,224337,437627,1014283,1724460,3035039,6531101
14118,14303,20587,14759,16773,15998,19891,67471,107056,139623,236053,446546,892886,1591175,2969883,5961057
14368,15004,20843,14258,16768,15720,20011,56334,108715,141110,230169,446321,764163,1472281,3021356,6713766
13994,14307,20368,14437,16885,15932,18380,80632,115827,142639,229382,447475,767136,1465053,2992794,5700087
14163,14866,20870,14607,16715,25825,19736,75378,101449,142958,239025,442587,1178471,1458158,3053768,5717904
14557,14546,20533,14498,15972,16028,19856,66821,104997,141030,227878,445988,1035109,1467931,3032989,6021292
13721,14384,20297,15140,15309,17452,18311,76962,106543,143247,230537,533669,969864,1461032,3001791,7051987
14064,15173,21712,15325,15064,15761,42646,81631,99901,143147,227515,537522,968673,1454426,2996409,7259463
14098,14551,21359,14542,15096,16373,38584,85878,92829,146704,239736,537180,885089,1463173,3014957,6967146
14207,14326,20811,14628,15033,15860,34951,83942,91397,140304,245862,547574,1029808,1462349,2996842,8091461
14220,14678,20144,15564,14893,16124,33135,83224,87507,141934,228288,530013,969181,1865954,3012687,7059440
13960,14768,20500,15006,15024,15780,30916,84723,84277,142788,227374,539894,979297,1743255,3031713,5806893
14092,14761,20500,14612,15327,15796,31067,84328,102052,141586,228551,453221,891102,1481329,2979437,6948431
13769,14955,20800,15081,15198,15747,30113,85688,92295,140896,234144,440995,765270,2244857,3013278,5909115
13625,14066,20417,14414,15145,15857,29692,82892,87199,141483,233291,635897,765561,1914006,3042661,7000115
13854,14156,20708,14550,15133,15859,28952,85137,83927,147087,226495,550009,1007338,1908079,4024265,5856622
13711,14528,20805,15426,15194,16091,26956,86175,86568,141231,226961,533123,977340,1711920,3061404,5893922
13684,14120,20516,14569,15074,17568,29384,86448,82728,142720,228614,548508,1016289,1872614,3092674,5891574
14089,14008,20554,15246,15310,16095,28488,82668,103932,141506,229128,453503,867986,1701503,3020454,5882094
14323,14579,20047,14558,15124,17399,28529,88352,84266,139230,229830,438064,1132403,1927334,3089819,8180277
14679,14007,19849,14450,14921,15906,29814,98238,82676,143883,235358,548596,989638,1698809,3026452,6001239
