b16,b32,b64,b128,b256,b512,b1024,b2048,b4096,b8192,b16384,b32768,b65536,b131072,b262144,b524288
3011,5688,11057,21819,43339,86343,172360,344395,688488,1376586,2752999,5506508,11010366,22020405,44041454,88080706
3020,5680,11048,21825,43338,86355,173270,345464,688500,1376587,2752845,5506170,11010373,22020446,44040502,88080730
2992,5716,11071,21811,43325,86324,172342,347558,688471,1376551,2755541,5506410,11010360,22020419,44040506,88080733
3049,5729,11070,21817,43357,86337,173451,344367,688450,1376606,2752867,5505370,11010609,22020399,44041473,88080758
3005,5699,11081,21815,43360,86345,173813,344399,688485,1376624,2754133,5506940,11010355,22020382,44041655,88080698
3030,5724,11047,21834,43339,86351,172362,344399,688459,1376553,2754024,5506664,11010388,22020433,44040680,88080732
3002,5711,11081,21855,43333,86323,172326,345656,688464,1376605,2752846,5505316,11010615,22020386,44041410,88080741
3011,5680,11079,21823,43357,86343,172396,347566,688459,1376571,2754238,5505367,11010373,22020430,44041686,88080719
3015,5688,11102,21800,43307,86360,173992,344395,688448,1376587,2752821,5506300,11010346,22020392,44041611,88080707
3034,5685,11084,21856,43362,86335,172399,346832,688449,1376587,2752918,5507624,11010845,22020437,44041515,88080727
3010,5698,11086,21872,43362,86353,172369,344416,688506,1376595,2754134,5505722,11010374,22020391,44040505,88080715
3045,5732,11083,21861,43306,86326,172361,344388,688448,1376591,2754387,5507663,11010334,22020393,44041621,88080725
3015,5722,11062,21852,43339,86320,172367,344365,689623,1376575,2754235,5507362,11010378,22020459,44040506,88080700
2999,5693,11109,21830,43309,86910,172326,345549,689699,1376618,2752862,5506343,11010380,22020444,44040496,88080704
3025,5732,11046,21852,43334,86323,172325,344408,688448,1376585,2752838,5506716,11011194,22020408,44041744,88080701
3041,5722,11070,21804,43305,87680,172370,345484,688498,1376598,2752840,5506527,11010366,22020427,44041599,88080705
2991,5714,11111,21856,43314,86358,172365,347159,689635,1376551,2754405,5506413,11010356,22020409,44040519,88080700
2988,5715,11085,21848,43350,86328,172373,345304,688470,1376627,2752821,5506567,11011790,22020425,44041552,88080713
3037,5706,11058,21804,43306,86347,173629,344396,688497,1376590,2752848,5506676,11011237,22020404,44041541,88080716
2993,5729,11061,21826,43325,86366,172571,344387,688464,1376596,2752845,5507537,11010336,22020431,44041553,88080690
2997,5676,11083,21824,43305,86319,172324,346014,688479,1376612,2752867,5507310,11010727,22020387,44041515,88080727
3066,5673,11075,21802,43331,86322,172383,344380,689751,1376588,2754004,5505926,11010355,22020423,44041117,88080723
3035,5707,11105,21807,43319,86362,173623,344387,688498,1376559,2754051,5506601,11010389,22020441,44041877,88080712
3020,5702,11086,21798,43307,86360,172400,345713,688488,1376602,2752857,5506901,11010368,22020449,44040517,88080686
3014,5672,11101,21800,43309,86324,172372,345905,688472,1376594,2752874,5505361,11010742,22020412,44040864,88080734
3009,5711,11084,21852,43347,86349,172369,344372,689840,1376589,2752856,5505360,11011604,22020434,44040538,88080730
3023,5687,11107,21837,43339,86340,172374,345463,688510,1376612,2754084,5506668,11010383,22020441,44041731,88080731
2990,5673,11061,21857,43354,86362,172383,344373,688452,1376607,2755500,5507094,11011740,22021100,44041593,88080719
3017,5713,11063,21861,43329,86343,172327,344370,688482,1376619,2752813,5505352,11010354,22021039,44040502,88080720
3022,5733,11078,21850,43337,86349,172346,345872,688449,1376556,2754008,5506624,11010382,22020451,44041563,88080757
3005,5720,11105,21833,43691,86368,172337,345977,688482,1376596,2754134,5507856,11010368,22020430,44040518,88080743
3008,5873,11088,21815,43346,86325,172375,346130,688473,1376627,2754140,5505363,11011684,22020393,44040510,88080750
3048,5717,11084,21842,43327,86380,172388,344384,688487,1376598,2754205,5506529,11011301,22020423,44040504,88080735
3015,5720,11061,21838,43330,86327,172359,344443,688470,1376601,2752811,5505359,11011405,22020422,44041584,88080728
2988,5731,11094,21801,43305,86338,172361,344437,688468,1376586,2752823,5505350,11010353,22020421,44041493,88080757
2990,5695,11071,21809,43346,86325,172384,344396,688447,1376584,2755301,5505380,11010376,22020426,44041651,88080696
3021,5697,11078,21827,43348,86337,172371,344378,688517,1376599,2754040,5506750,11011645,22020440,44040512,88080709
2990,5695,11093,21842,43345,86323,172382,347360,689697,1376599,2754142,5506411,11011500,22020464,44040705,88080745
2998,5726,11112,21800,43358,86351,172386,347691,688499,1376591,2752839,5506424,11011233,22020628,44040827,88080745
3028,5724,11057,21855,43346,86332,172378,344416,688456,1376575,2752811,5505313,11010404,22020458,44040694,88080722
2991,5697,11080,21798,43306,86346,172329,344410,688474,1376600,2752834,5505316,11012118,22020426,44040499,88080727
2987,5710,11059,21803,43336,86357,172323,344398,688525,1376556,2753755,5506555,11011721,22020419,44041565,88080702
3038,5713,11079,21804,43374,86366,173768,344387,688466,1376580,2754019,5505329,11010410,22020655,44040552,88080723
2995,5727,11047,21838,43330,86322,172387,344426,688450,1376601,2754560,5506589,11010899,22020416,44041681,88080708
3052,5735,11085,21806,43309,86343,172372,344369,688495,1376597,2755173,5505334,11010395,22020951,44040934,88080681
3022,5711,11101,21816,43340,86338,172381,344396,688447,1377428,2755468,5506544,11011453,22020578,44040569,88080740
3008,5682,11077,21802,43361,86330,172358,344388,688469,1376610,2755385,5506583,11010874,22021556,44040879,88080727
2988,5731,11072,21850,43365,86320,172391,344390,688491,1376594,2752808,5507086,11010686,22021244,44041663,88080705
2988,5717,11094,21800,43347,86340,172357,344424,688491,1376579,2752850,5507390,11011010,22020446,44041723,88080693
3028,5687,11112,21840,43363,86355,172388,345947,688450,1376573,2754183,5506271,11011354,22020411,44041621,88080699
3007,5713,11091,21849,43378,86347,172329,347382,688499,1376604,2752814,5505325,11010379,22020416,44041269,88080703
3016,5675,11087,21858,43331,86335,172344,344918,688450,1376550,2754001,5506030,11010424,22020403,44040487,88080688
3039,5733,11047,21859,43313,86321,172341,347285,689705,1376610,2755045,5505372,11011531,22020461,44040514,88080733
2989,5695,11109,21803,43363,86383,172333,345104,688455,1376594,2754187,5505687,11010381,22020415,44040809,88080713
3017,5692,11101,21853,43340,86325,172324,347414,689680,1376607,2752840,5506493,11010384,22020383,44040550,88080707
3020,5714,11081,21812,43349,86325,172368,346089,688484,1376557,2754346,5506395,11011056,22020400,44040500,88080693
3003,5844,11107,21838,43372,86353,172375,344368,688486,1376580,2754104,5505337,11011608,22020399,44041222,88080688
3008,5716,11078,21859,43319,86354,172350,345910,688481,1376595,2755463,5505325,11010357,22020433,44040498,88080717
3006,5709,11090,21797,43334,86379,172395,344384,688499,1376586,2753990,5506966,11010381,22020398,44041575,88080729
3027,5735,11069,21852,43359,86337,172338,344385,688451,1376574,2752855,5505339,11010358,22020420,44041721,88080720
