x86 inductor b16,x86 inductor b32,x86 inductor b64,x86 inductor b128,x86 inductor b256,x86 inductor b512,x86 inductor b1024,x86 inductor b2048,x86 inductor b4096
132417,181261,269221,359201,616816,1161795,2169904,4077914,8322583
130696,181541,267557,359443,609639,1141964,2153133,4242167,8394645
131166,180987,267958,359936,606908,1160381,2129328,4146249,8197044
131994,181753,265904,362039,612805,1159682,2147262,4108912,8215841
132581,181666,269423,364972,618697,1164589,2115396,4069090,8239154
130154,181391,267144,359342,612003,1157801,2156008,4077378,8325422
129049,183413,265698,360635,608774,1154072,2149917,4064384,8385633
130778,181896,283992,358368,605955,1157078,2127722,4091445,8284183
131151,179332,271648,358321,616179,1169466,2162347,4047083,8145982
127897,182828,270429,359977,606419,1159217,2142574,4059014,8319549
129167,183013,270261,361451,605675,1161656,2139189,4127363,8416317
132172,180989,268892,362228,607699,1152193,2160343,4033973,8350240
130245,183445,273255,360525,608802,1155839,2156022,4066869,8379094
130393,181335,266085,363095,613104,1156197,2156823,4033824,8377565
132233,181438,269313,361181,612300,1157568,2142431,4094653,8090798
131458,182287,266938,361354,616125,1139229,2114465,4075109,8403917
131483,183044,273644,360738,611159,1150570,2177241,4021298,8296063
140208,184188,267130,361248,609674,1165066,2146402,4048739,8508060
132912,182432,265102,361078,609218,1160302,2164842,4073312,8335939
132960,181930,270839,366526,606986,1160595,2129274,4126981,8372465
130017,181866,285776,363060,605178,1159189,2139947,4058726,8100610
131441,181291,277266,360971,614890,1167053,2110961,4117675,8437047
130668,183731,274944,361015,609458,1145569,2140305,4063210,8501601
130890,180628,270336,360425,609834,1157272,2196486,4055761,8182366
131500,179077,273118,357826,607661,1155317,2163242,4693888,8299220
131073,181763,267496,360106,608424,1165836,2167912,4167656,8530742
132066,183505,267304,359351,613226,1160150,2142115,4079707,8223792
131042,181032,269722,361210,609663,1152270,2154410,4042293,8482093
131449,180211,263935,362587,610852,1174790,2150367,4089826,8351541
131062,179311,265751,363064,606205,1144927,2150926,4053164,8216619
131710,184900,267620,359917,607755,1140793,2131435,4035559,8455172
129128,187463,269932,365024,608128,1162302,2161491,4047091,8195625
132341,184952,267997,363465,603872,1161372,2128253,4050914,8013333
131309,181048,274067,364298,614923,1149636,2131094,4046761,8008304
133146,183327,272793,359542,608817,1158909,2151334,4164746,8400658
133880,184164,270541,358007,605389,1171162,2176370,4083805,8268022
