FP32 eager b16,FP32 eager b32,FP32 eager b64,FP32 eager b128,FP32 eager b256,FP32 eager b512,FP32 eager b1024,FP32 eager b2048,FP32 eager b4096
146983,257130,432355,738170,1388643,2604426,4816212,9374024,17678457
154327,259902,422095,748432,1399492,2670880,4879470,9447817,17869025
150616,260539,431342,739623,1482414,2600185,5024919,9370972,19480256
155840,252241,442649,741809,1430954,2621767,4939705,9399578,18011611
151959,259067,425569,765768,1414643,2629234,4835585,9360094,17781888
153553,255024,440059,748395,1408320,2684345,4863532,9408419,19214324
153017,259096,435864,753012,1401853,2689610,4869301,9402048,17649063
152894,255745,445434,753410,1406883,2751521,4828327,9444043,17498888
151900,254866,426596,752394,1411334,2611086,4915655,9466096,19234504
154873,257705,436182,742278,1425733,2706425,4949817,9273845,17249302
150540,267559,434316,757983,1461542,2660834,4802589,9342411,17885075
154633,262873,425012,748159,1405673,2670859,4807440,9332007,19284042
151553,264404,435310,752038,1468467,2761162,4847834,9767183,17797387
153271,264812,436605,754382,1407433,2659175,4851644,9338241,17800584
153592,257000,433476,749195,1916972,2590203,4967388,9288582,19458916
154396,254408,429473,748440,1500526,2638229,4866814,9414360,17790380
150759,262940,432745,755727,1482848,2631310,4839592,9379083,17793757
150613,258767,423170,747535,1461077,2604663,4854320,9331938,19169594
151033,256646,432036,738765,1409280,2644037,4794459,9392006,17636417
154127,259808,434224,762523,1405019,2682280,4903762,9388861,18076817
147723,252053,426792,755725,1414367,2701589,4874918,9282957,19133709
152892,255791,442578,743142,1406006,2708460,4828100,9330260,17750602
149159,250684,440904,759392,1421955,2730205,4826215,9257731,17947141
154385,259646,452952,743474,1404291,2620996,4835559,9351977,19150010
151824,257632,433761,749273,1409118,2659123,4832171,9369374,17775638
152521,253071,454462,758086,1406920,2630584,4869490,9236750,17631785
153305,257829,435590,755431,1411279,2648416,4937705,9438060,19195952
155726,260182,431779,752577,1406504,2695163,4857674,9387857,17539781
153018,271148,441068,750205,1400555,2667011,4881685,9280829,17877118
153681,261161,432106,762331,1400593,2699873,4854239,9391939,19368980
155015,262992,453291,753769,1420701,2634774,4901938,9285755,17481647
154869,262963,431567,756800,1399558,2713809,4879396,9386849,17946331
151295,258337,441795,749960,1403907,2648007,5415524,9307431,19213180
155433,259932,431376,743443,1419006,2664709,4892459,9352254,17650865
147590,258854,441527,757806,1412540,2673496,4898375,9386447,17794299
152006,255812,429593,755917,1411257,2579932,4855422,9300035,19095728
149726,258753,429564,750755,1400306,2705027,4898677,9371395,17908638
152598,260738,432584,737694,1401259,2630567,4929813,9300811,17871292
149956,261645,428890,743409,1406098,2680331,4830839,9351401,19291627
152580,258891,447764,757371,1405045,2693272,4893469,9726716,17536248
148293,262026,432282,745733,1417436,2659358,4937182,9358694,17826817
154881,254904,422162,756835,1430676,2674799,4887289,9309553,19309786
151571,261787,433383,753021,1422858,2686795,4862047,9322208,17896163
154277,260312,448663,752090,1439354,2681668,4835944,9309447,17839513
153498,262614,440726,751762,1405508,2723598,4886667,9321690,19185856
155585,260388,448910,745833,1406723,2595909,4875780,9381929,17254696
152498,261464,446107,816712,1408851,2606224,4862829,9296400,17910482
149794,259301,422601,749945,1409863,2640581,4830948,9380038,19211353
152057,262707,439816,755385,1407185,2643157,4886875,9347501,17882276
156678,263644,443608,772200,1419382,2691555,4822311,9374827,17840341
151946,264099,444986,744549,1469510,2642051,4872904,9306442,19176169
152787,256792,432845,754213,1404210,2742910,4882846,9348443,17593181
156142,258293,426795,757440,1407132,2651469,4868089,9342597,17760907
147785,255958,496538,754139,1404751,2690840,4849656,9723069,19171381
155975,251024,441509,737256,1398487,2620245,4838769,9307308,17711977
157453,255367,439068,757237,1413094,2698601,4867678,9429594,17682463
150393,261581,433549,749324,1408107,2638242,4842010,9286954,19009163
153818,257508,424685,764125,1405216,2721270,4877186,9385668,17638028
154016,259768,437348,751294,1403167,2579653,4899291,9295268,17780831
152017,256997,450788,751109,1410608,2690778,4905592,9379212,19500338
150842,264340,428839,746529,1416395,2691812,4783678,9363564,17627544
157458,260315,450581,750702,1409673,2645979,4873105,9400477,17941653
152429,265625,422466,751944,1400536,2691987,4908277,9369800,19279524
152932,258361,425706,747117,1415959,2670371,4846888,9274019,17567803
150009,259532,434566,752960,1397906,2640973,4907434,9263170,18099597
157312,259052,435317,813036,1406724,2680792,4858470,9339241,19440247
151799,258465,423572,746369,1419127,2661630,4873065,9368616,17735988
153139,259622,423227,759235,1430320,2655674,4869305,9335052,17786293
148061,259281,441509,744984,1418887,2632153,4926558,9757070,19390501
155204,262390,427983,750831,1469633,2661207,4955646,9301194,17761436
153348,254260,449595,740584,1409154,2610531,4898834,9321550,17464222
156106,255319,444977,747908,1401715,2677617,4894575,9421591,19546190
152019,267622,427966,750833,1421577,2654660,4872555,9407663,16732078
156650,258428,433760,754826,1400530,2696674,4862468,9319512,17667818
151842,250056,446570,748778,1392169,2667697,4845513,9336024,19235193
186003,260939,440048,748038,1412409,2636953,4856365,9351722,17592856
158632,262966,450166,760111,1405809,2674372,4821810,9353723,17824357
155725,259799,450954,741734,1398495,2630938,4926135,9375804,19367588
154938,253536,438471,742270,1470958,2702791,4878145,9391069,17769949
151678,254732,439250,756922,1407121,2680875,4852993,9352561,17632546
152184,259329,445185,760426,1411893,2644462,4924148,9356996,19698516
158279,258473,444008,746595,1401745,2622141,4823894,9335960,17791931
153997,256122,451172,761973,1405111,2607128,4864721,9697001,17971189
156509,259746,433903,766169,1420819,2677593,4876892,9415002,19319920
153278,254716,434166,760179,1391787,2718251,4893448,9352820,17686643
155787,250250,443591,757558,1430477,2681187,4845431,9285164,17900972
151555,257004,435451,738888,1399045,2632383,4922063,9329166,19295906
154257,250146,452223,758344,1411405,2636269,4946979,9327609,17609371
151660,256824,451090,749448,1475850,2691995,4890030,9283225,18107926
154700,258511,431326,750893,1406721,2604412,4848169,9399172,19267891
155709,258322,429678,748395,1397034,2666460,4875954,9289310,17672481
155434,253778,437811,751298,1410098,2610466,4942581,9416195,17675085
150386,254882,449231,743562,1405939,2673287,4842770,9341796,18762864
149499,266940,432474,759175,1405966,2701781,5427274,9255995,17833780
149841,253516,442568,763215,1393810,2617683,4910692,9294986,17783562
156683,259515,435554,745123,1413904,2679071,4817555,9584034,19209676
152062,257776,432917,738655,1404093,2663904,4887921,9370887,17546215
155151,262443,425325,755457,1415714,2619423,4887632,9298444,18148744
153349,262268,445146,749518,1415974,2660323,4826710,9331081,19350038
155641,259560,432604,746490,1416206,2649677,4833245,9320620,17586367
152774,253563,440975,752625,1402880,2636839,4869034,9271791,17952868
151803,255837,450749,752487,1410776,2607355,4864774,9444360,19617595
152175,257508,426023,738209,1402936,2628647,4920516,9358058,17713667
153279,258775,438044,751506,1403790,2669530,4894922,9273483,17946662
150881,257980,450276,753092,1401961,2706108,4875960,9400226,26793378
153589,259013,431389,749092,1400031,2736774,4796420,9319281,36854816
151347,260768,430061,750970,1481767,2682218,4911587,9426045,56313747
151453,263971,442096,738732,1424443,2628967,4826126,9362306,45180533
153482,258213,418895,740448,1400386,2707077,4914766,9306994,17722423
152036,263251,433405,759015,1402496,2643400,4879835,9508823,17632194
153185,259902,499364,743871,1404801,2696979,4846061,9440670,19076809
154779,258828,434042,736759,1411080,2675561,4878429,9392298,17872115
148690,264034,444496,744683,1406389,2569650,4887449,9301164,17625729
155164,258553,456876,745835,1415520,2785838,4816707,9339296,19407393
152965,260642,436066,745650,1392493,2648006,4836199,9433233,17717157
152725,250580,838354,752214,1482721,2670544,4846914,9423589,17667178
148088,258793,457370,745888,1397669,2593447,4879808,9341567,18872179
158511,254370,443030,756424,1413227,2591343,4892927,9303082,17636942
152710,254332,452993,771193,1402293,2629693,4880417,9330748,17742493
154125,253225,455585,751447,1406083,2684809,4881624,9294380,18984915
150562,263954,461768,745161,1406960,2673467,4879719,9421546,17611968
152577,267631,437051,750480,1404860,2592343,4800544,9292313,17810806
148502,258488,439611,748548,1397007,2609523,4846230,9257051,18866354
153219,260580,432017,745823,1409814,2623159,4876237,9347213,17507793
152880,258263,450062,755588,1402111,2637387,4907656,9740336,17759987
150530,252625,442563,754115,1407565,2606434,4851536,9409625,19125743
150526,255986,449328,750035,1409365,2671198,4830280,9433858,17570218
153116,261206,449869,768872,1399963,2657549,4854997,9358475,17593586
155688,255991,432275,755787,1420554,2666840,4824847,9355357,18926507
156443,254970,448940,752866,1402072,2582772,4854161,9371135,17577321
155407,257332,433812,763247,1405540,2605300,4935458,9340259,17779083
155215,261266,435093,743015,1403580,2598873,4780810,9269857,19104256
155593,260407,436369,746140,1405444,2737623,4914337,9350832,17506156
155692,260506,436949,746545,1427881,2626502,4833849,9359786,17776327
148077,260178,433788,747024,1402645,2650662,4794821,9358909,19304845
152716,257972,433033,821743,1403090,2659217,4752921,9325531,17760902
150030,257686,434306,762935,1440163,2690151,4847973,9382860,17666410
152292,254933,446254,760125,1406966,2632977,4799417,9394412,19092601
148249,272258,443368,750222,1411599,2729420,4889438,9669409,17233079
153951,259467,444564,748682,1419811,2637657,4820812,9398458,17665235
148405,258059,491285,744156,1403605,2619522,4865054,9335775,19005622
152886,250133,453898,751088,1413999,2630485,4830632,9356406,17525810
