x86 inductor b16,x86 inductor b32,x86 inductor b64,x86 inductor b128,x86 inductor b256,x86 inductor b512,x86 inductor b1024,x86 inductor b2048,x86 inductor b4096,x86 inductor b8192,x86 inductor b16384,x86 inductor b32768,x86 inductor b65536,x86 inductor b131072,x86 inductor b262144
537122,985620,1871718,3652772,7178052,13995173,28368130,57375855,73505135,110356226,174625121,304054704,557680496,1103063241,2056624684
534908,981477,1873410,3650133,7147931,13983193,27697188,55921030,73951634,114632181,170037597,307920947,549642728,1086314135,2110053179
539035,985880,1870717,3653359,7177892,14316675,28982405,74003245,77451527,129565023,160389766,287974340,589918672,1050023430,2100477146
538227,983496,1873286,3654758,7182023,13962006,25803039,87012617,73837360,149178863,176365924,301030346,557965974,1084483508,2065193408
537281,980915,1869862,3652673,7167217,14515513,24443140,93086955,73115782,128878093,173461421,303995071,550395017,1046803771,2080452032
535255,982683,1871649,3657028,7182461,13947386,33922043,99029086,80541584,130286358,169985373,290145693,536156948,1088491811,2078619227
536762,984121,1872539,3651980,7181041,13972065,27683372,87268135,97063506,193348276,171138728,294746597,546699316,1106108902,2058273533
533848,986797,1867626,3657984,7186082,14314822,30353403,94519938,89603313,110508129,182441608,325856992,586709560,1118098055,2059928545
538235,988784,1869684,3656032,7191860,13951679,26992002,67109301,81007567,109225873,200361441,307039563,556157635,1065093147,2099852800
537803,986292,1873038,3651197,7184418,14512692,26980361,88203460,89250113,146812355,172210363,280146541,557951650,1083174418,2065430285
540267,983956,1871726,3651623,7185343,13977027,28355651,92622802,86546284,140544565,156887760,312984188,567357063,1078906691,2057363591
537026,983839,1871733,3650715,7184145,14002188,27572079,60315381,85802563,96794312,170386483,296224541,557669691,1059508465,2065692056
534245,984728,1869778,3652114,7187113,14289131,28354100,56677088,71139957,82712217,188460642,286741637,549523583,1081683765,2063803242
536126,983076,1871665,3648481,7185453,13996579,27551498,73981957,87233913,145330898,163348274,315702963,570729962,1087857222,2064024766
536071,985357,1877416,3654352,7162254,14487710,27463875,54581043,82270289,123810677,157826548,326272941,565850120,1072612907,2036058462
532414,980592,1872692,3652008,7195569,13995652,27974375,112794624,67704409,113305817,156090702,316388778,567290178,1145872156,2077161411
534433,982434,1873408,3647303,7231486,13944710,27671165,67830536,70426041,108004234,163302814,335408673,562175424,1129793968,2051072182
535106,981840,1866863,3652438,7231653,14312768,27747125,61146699,74556718,122612731,155157494,310257803,560425455,1136105438,2062702106
534561,986016,1868220,3654135,7197672,13984704,27542587,52591448,83333163,124974005,170755079,297066160,559294095,1084449773,2088344771
538156,986273,1875088,3650484,7196608,14503484,27456894,104511866,74254028,115556838,167321396,327717279,593185392,1062399991,2096264061
538411,985457,1872977,3649793,7194352,14013150,28205060,62850770,78187820,117314021,168247994,309002818,584885772,1127563144,2054699671
531733,983306,1868135,3652656,7195347,13935151,27553157,98604617,79608464,169644262,158889180,292513184,606526841,1076281452,2073901605
535909,981002,1866408,3651076,7190296,14313964,28516561,52321864,72449094,118823914,179691091,289358905,537058612,1126561898,2060534887
540738,980768,1871390,3649631,7182982,13987422,27574896,110606653,75531133,144850357,155977993,303851749,587982603,1102847220,2075974843
533293,984832,1870185,3651733,7180099,14516762,27504886,80186044,54352788,85993268,159922145,282770740,572328465,1129999344,2065512579
534798,983783,1871765,3653185,7228951,14016158,32480829,84403582,80262550,93501215,156425829,306194300,582795270,1168801676,2061801010
532683,987763,1873792,3651114,7247528,13978394,46923998,103814097,84583267,105026241,190241489,301495082,552239914,1070728135,2074712122
530812,981257,1871698,3653900,7211000,14353984,28673682,66987137,76098669,92045352,173694268,300173147,586026997,1078734603,2078477970
539246,984318,1878174,3649586,7204442,13992192,27685647,63713097,91181496,133837262,172062990,288459980,562440599,1053137473,2076557110
532767,988095,1880618,3655458,7176219,14526680,27632109,108026453,75222799,123580113,163863112,299972093,575710241,1101056051,2062490751
531501,990041,1873221,3656159,7195516,14018631,28371294,116352093,74034730,116324341,151372992,326622237,578770678,1062983446,2088101290
534905,989457,1871777,3649883,7190778,13963644,27676498,101152980,79033384,124062263,175186651,298358677,537500967,1065166866,2083648130
531731,982348,1874603,3652368,7186880,14309216,28839467,47661596,57757491,156978540,173946820,316071401,572610502,1063148846,2090227401
537656,983130,1868393,3650975,7189946,13972296,27541619,76132760,76731396,102673029,176818495,311269098,530937757,1055939725,2079170178
536577,981344,1871758,3648602,7180634,14520883,26806988,93591557,81749252,130029777,166476367,293919010,554023917,1056799524,2071215204
531661,981860,1870518,3655230,7184819,13979111,28132440,99260059,63857737,87661734,158744437,312456633,543164725,1153022339,2060539438
540167,984491,1878693,3648056,7188678,13943791,27557747,110233012,100861642,118099057,146327693,332075204,542714940,1077133217,2079621040
537687,982442,1875808,3647137,7157049,14319195,28620466,46289065,64307607,87985576,196128755,346671525,561443002,1086480023,2058601513
531365,982084,1873768,3652101,7182018,13946836,27575191,81729551,87073022,87031222,172236713,304644697,549382834,1087059510,2054540168
533018,983074,1871543,3645035,7187715,14526585,27676141,63921360,73264467,90136511,157246810,299709787,564527284,1047298702,2041036847
534145,985588,1870564,3653031,7166448,13932393,23771937,98647258,85329193,137598625,182351843,297582483,543255341,1050297150,2057273474
530664,983311,1870565,3646092,7185296,13938892,27613855,82719156,88457608,147439562,188710578,320722087,552792713,1100797936,2080229579
535259,985133,1872179,3643597,7199462,14326060,28139904,106584382,75621052,124381987,215597861,288440153,573045233,1055834884,2071955728
534316,982903,1869125,3645985,7201572,13977653,27609956,63717248,95824735,152332724,171596552,314855320,558773588,1076547614,2062347408
539794,982421,1871795,3653268,7195852,14531643,27571032,86642225,81994803,118598894,178718536,300349917,547160086,1075947942,2062709761
535581,982376,1880732,3652317,7184457,13987790,28443154,49323629,85629466,105765704,193215897,286810146,553904905,1051648415,2086156208
533472,982197,1886781,3653426,7167539,13936472,26943879,106828552,82196009,143572122,157482416,305819587,544698064,1065955240,2089331166
531925,984825,1877636,3653943,7182644,14371701,28895184,91458063,99474540,149656395,191988550,315367566,565261550,1063300407,2049104819
533617,983854,1873014,3662207,7186292,13999729,27549115,113076004,112398867,112898601,152265707,291168548,564246767,1129085736,2045015369
531782,980595,1877810,3679148,7177452,14503100,27798559,109153391,73985901,160795572,174181686,333277058,583718976,1092639770,2060974570
535825,982836,1877927,3666903,7173318,13985278,28361484,54707923,84458802,165402617,161816187,296316713,559713455,1065357657,2039758155
532151,979376,1872375,3655863,7180018,13960347,27655974,119150601,78474772,116369007,150076610,281054639,570321710,1063032146,2051354048
531075,980587,1872852,3650183,7183541,14350340,28916120,86184335,66024038,140278888,167000740,338025675,554834457,1070041090,2052899733
532125,986363,1868726,3654774,7195376,13983372,27415172,50226423,83071588,146408129,186815818,321348043,571105834,1052313107,2085981224
536258,992794,1874974,3658904,7179793,14504480,44047157,62894186,62302699,110943064,160579460,290751916,550588769,1057793246,2086264061
531231,986076,1874362,3655765,7194444,13962056,37770415,108332206,80725838,99946626,169263690,333161015,549757474,1081155216,2112009343
532685,985701,1875651,3657829,7161493,13944591,32838236,80968606,136292450,121097487,177540157,300481819,534890003,1075156759,2078112870
531413,983993,1870207,3653066,7159201,14350277,67912505,58517854,104452027,132084201,179477949,284323220,565397683,1082747424,2071796323
531136,985120,1867276,3646286,7181487,13956263,46477672,82238766,148552842,145278397,167487926,310194162,586699081,1099577764,2036459701
532869,981797,1867882,3656849,7188144,14539805,27525364,74258919,71177139,128972045,172164453,298100250,567764340,1106052695,2061321622
533071,984626,1872128,3654307,7180734,13960418,28177235,101226621,65716127,118089487,194228281,285540710,551380802,1052579219,2038742378
532169,982852,1869171,3651563,7209795,13935097,27557745,133757262,90704663,108526747,175186391,319860966,560074114,1112111134,2117419125
533115,981493,1871659,3653967,7175951,14312674,28621324,64299372,94470130,152084275,154099636,312713676,565563127,1084342443,2064219356
529934,984832,1892244,3654265,7187766,14020976,27515139,111110602,78340288,141976144,173312461,291255822,560748279,1073007915,2047984588
537396,984231,1876798,3646310,7185354,14511205,27555115,79011523,86487688,109495914,151420579,280039798,561709301,1088025107,2051221299
534343,988239,1869816,3648265,7185322,13947864,28299894,58669400,90146596,123712284,159983763,314513937,546968799,1110374515,2050495085
533109,987898,1868591,3661224,7185517,13909852,27519067,73694553,60910857,167346393,157004210,307022600,564174288,1083096639,2062624353
537104,985474,1867682,3654132,7191524,14346838,28348603,41912585,70588735,117649372,156956789,304282563,584017795,1049105301,2064700239
535584,985743,1874633,3653314,7164195,14036389,27566686,58677387,72535320,132765697,156285915,289267832,552213256,1065730504,2054764170
535322,982045,1867636,3656272,7181223,14533775,27599789,73934512,88265663,121092450,162156993,297229678,551133655,1094470534,2056093966
536794,983331,1868825,3654691,7184954,13929212,28171664,44135179,69902637,134719979,156670778,279614835,545343942,1092316320,2055772780
536687,984671,1870283,3647367,7187194,13962602,27548056,92669111,63113439,143420976,176247847,314584688,551415106,1074705418,2071946763
533030,982820,1873653,3648417,7186886,14321464,28474648,93808797,84374978,121048049,176739442,305192342,549221085,1081406814,2047740628
536614,981643,1877576,3650025,7187523,14005218,27560947,71414326,81359381,136302704,159523129,297412956,538667823,1103884554,2076570565
536168,983285,1876155,3653205,7185914,14538158,27503515,63911157,89220545,148473486,152846233,297060203,559111415,1072939127,2046295188
534032,982607,1870795,3653725,7181562,13993092,28199619,70890827,53023779,90985893,191618010,291244802,555966227,1075638789,2048126362
533015,985350,1871246,3652606,7191626,13947071,27537957,107051549,81386346,144278528,184952540,330912398,539367640,1044512954,2100960450
530780,986327,1870850,3644080,7189455,14366899,28451436,52038842,73081885,116579602,167001747,291875621,547651302,1091294590,2118849420
533619,982459,1874024,3654189,7181372,13976392,27544776,59255677,82873450,131081712,178656417,312556894,572870765,1097626460,2065436034
535966,983641,1876882,3665603,7173003,14497927,27354676,105395043,84730632,101778636,162506688,306744073,550460297,1057390328,2096063354
532726,986534,1875965,3661669,7131986,13993249,28174124,103368511,87237779,140907051,174831985,338182849,573473239,1086643027,2061365352
536397,985506,1876658,3662779,7178455,13960915,27554263,64767388,92168542,127038397,158722619,323820015,545253841,1063322965,2091219650
538661,985101,1874630,3653938,7186467,14458705,28705903,82411779,95163224,173915392,163031189,298864503,563773944,1100402501,2069071883
533076,983237,1873533,3651130,7190125,13996024,27534411,79213191,61267813,157855172,202057162,286938266,568347257,1076550278,2060863583
538766,982366,1871516,3655012,7175276,14555879,27565678,49013180,89244619,130760019,170077517,304740920,560981808,1074851046,2036321389
537225,984012,1867895,3646856,7189717,14029692,28321382,61553018,89071170,137547995,149761869,313436704,547680487,1104606440,2040800136
534368,986986,1874980,3648592,7187977,13967114,27496519,93884327,84324690,153615714,177947758,288953178,572842036,1073622056,2062820307
535629,987530,1874401,3651661,7185737,14334413,28467334,76819083,97353733,117694669,164886520,284884463,560062143,1114642558,2062249713
536252,984758,1870319,3652079,7188439,13959890,27382736,107502046,100630273,86263974,177350375,328234454,563426813,1115304230,2061920425
532367,981411,1866055,3655238,7182091,14525116,32560805,77626584,102912164,140851233,171094273,294780033,564870458,1070108337,2057333007
532526,981843,1867912,3647002,7162163,13946174,26936660,96368642,79690373,97973955,196205519,301657967,608713292,1079642472,2096175908
536375,982724,1875447,3649022,7190831,13963797,27006910,46017306,57925505,133578157,176250999,367197321,541853968,1081307490,2053954626
533793,983243,1875964,3652227,7160198,14309792,28460341,53834051,76770030,104030425,171940912,307438336,557643291,1090438066,2079846825
537886,991772,1872854,3652250,7180236,13977171,27279529,107568250,88332383,108678445,179658809,288699058,537392356,1073914818,2072227590
533430,991690,1872761,3649085,7183482,14531059,27221412,104691573,73921998,116255424,200187680,311689569,562777475,1086250589,2050819956
534942,983397,1875687,3651998,7175284,13996027,28338588,71406739,87806157,95585958,189476199,302456650,589440470,1068426770,2063996126
536706,982631,1877481,3648606,7214433,13924583,27727528,53043716,77044927,119940883,189398149,298970077,555930214,1102531602,2057275341
534660,983381,1874655,3654641,7187876,14337192,28871580,49794332,83697602,111644113,163743839,329064368,534726547,1092672563,2049599951
532832,984069,1868209,3654912,7160962,13949724,27446740,58115720,79359625,105167454,202470669,337784993,556505430,1093307946,2043688152
534632,986980,1866842,3646891,7189456,14525848,27677363,70069811,77048538,127473484,186362679,334832333,541588083,1058907951,2077712520
534089,982876,1881791,3650003,7181741,13936026,28331954,63060880,72159893,84902454,170326398,313761283,573656531,1066275543,2064351897
536671,981276,1879681,3654756,7180273,13976865,27687441,63032514,66870948,134212074,178453276,288239412,561785404,1062273663,2054368812
535498,981680,1872947,3650555,7188584,14307671,28683164,110979518,88986527,119530202,170164268,289333903,543328173,1118250217,2046227356
533578,987350,1870501,3648747,7189704,13941094,27580429,104543037,75426762,167043084,168848263,297426685,564713733,1156611890,2076130542
534778,985238,1869777,3650382,7185468,14535198,27553061,117105657,95685012,150432798,182013129,315179180,546960387,1077501993,2052042152
534481,985175,1872850,3643709,7190414,13919291,27995449,84697737,90473177,136696394,175174188,303794529,541629339,1085231428,2084975617
535623,980948,1870425,3656130,7182809,13933079,27563619,88428786,89107312,132386529,185689515,289790788,563451614,1076053893,2056117254
532456,980877,1867752,3653694,7195348,14358374,28393500,73165973,89105032,128061533,174480761,285385206,549099998,1066857047,2061796686
538385,980754,1870387,3648383,7180441,13976901,27329899,83447929,83738588,129777356,167050424,291074085,562239895,1070327001,2057917875
532652,983646,1873156,3651064,7186123,14500697,27465499,89120399,93135500,94637836,163312922,307982854,571494812,1072783666,2064741152
534896,988307,1874489,3652755,7189079,13958487,27526643,78069339,93838891,109170351,158874578,319784894,553996313,1069856917,2074178088
533935,984383,1874432,3656633,7174379,13918256,27003167,51334304,87728006,120499927,170153926,335253072,545088528,1067459712,2041903278
537022,979648,1868166,3649959,7182413,14316156,28308553,65366384,85090418,148441563,162498154,297273949,542211134,1081637991,2051756397
537407,981126,1876510,3648690,7185298,13977838,27536136,90505159,72804556,119287143,169128284,295010645,543454173,1053791315,2057409513
530346,987173,1878924,3652590,7179674,14553327,27515833,57895009,84391722,154800903,173144449,294284073,540831300,1059331711,2079471553
535446,984307,1878084,3652897,7183179,13951173,28186204,50132962,113066389,137724082,156401951,285480052,558825055,1057177324,2103366265
535405,984692,1872716,3652757,7181012,13931954,27562994,91726142,73075958,132615977,168641159,302007187,567220304,1053145915,2039267387
531390,982354,1872481,3657080,7157653,14293353,28422728,85619340,90828996,88666602,173630914,290473864,548022542,1087249871,2090666406
535617,985289,1879391,3663992,7157578,13991520,27574108,85789006,77969268,96046026,153649552,335856083,551581836,1076640541,2096238033
533865,983041,1874317,3655186,7141980,14511829,27553034,91455980,87286028,136070851,164769948,303832931,533850744,1060226842,2080401762
531093,985242,1872748,3660775,7183518,14027770,28197200,57335503,80236882,129149800,193494272,328080998,554714682,1110364833,2046252411
534489,984082,1869099,3652933,7189758,13935150,27506114,77562894,88839841,117906146,169280832,282582639,581276875,1060693069,2096404389
535992,988067,1871636,3651370,7195428,14286724,28594770,80865568,95660327,114245667,193162601,304208207,541830721,1067268695,2064405818
532123,983946,1871643,3651786,7177673,13998901,27309422,55646726,88733797,93626534,163369469,297679656,549760657,1059476883,2077922530
534984,983315,1870674,3648293,7171369,14518794,27545545,92988424,84798028,150718648,181642607,290211932,561385183,1072426950,2054800400
530636,982518,1865995,3654868,7181424,13992701,28147162,70174788,112146441,145105028,200409455,319131211,555010521,1117678981,2054505332
530186,985428,1871226,3675509,7186672,13985032,32809361,57306531,101665951,107606337,178608134,325528406,545146607,1098086843,2080712019
530933,983925,1876820,3647177,7180286,14312269,28965916,115856212,88292203,120580639,180465171,293099992,557615374,1071822481,2068535455
531555,984486,1878291,3646638,7183480,13990875,24465732,102408808,82060358,115915663,173548621,285986709,551404749,1154419056,2042164497
536660,976391,1876024,3651373,7188678,14531343,61162583,87477470,76728179,93128424,160037433,309838125,545516546,1101385226,2084247707
533677,982253,1869239,3653080,7175522,13989463,28230896,85411675,87461769,112578599,168859328,288654908,546473140,1101374894,2079277797
530558,985261,1871668,3654715,7183644,13952134,27734831,69686256,80781837,121852950,151444028,285244537,576307148,1051150505,2077444475
535010,985561,1875253,3652309,7184902,14338741,28615306,90282020,86815512,113053300,181066452,314501469,557303464,1085104443,2056096544
533400,985614,1875225,3653666,7169233,13983412,27519755,116094970,59233622,128005852,157003358,329801726,566580283,1083053137,2056884001
532191,983547,1870876,3649252,7176312,14523242,27487989,102622427,85642149,129089054,180422969,294003054,563477354,1112502468,2059041801
533749,981227,1868593,3649140,7181692,13996812,28349017,100055533,90012704,140965213,207983419,290617720,550761588,1084372817,2065405318
534682,985320,1867745,3645270,7188921,13977123,27440233,85042633,113290560,119070136,168368865,295138499,576061918,1100371802,2086151290
531488,986362,1867647,3647735,7185296,14393567,28669901,58399831,92475152,123707423,183114390,296151717,583736629,1078683695,2072936669
534550,986859,1868581,3655104,7178355,13997555,27580135,82195202,86479996,134997455,159545571,288220004,566462885,1071390845,2056433003
532056,983887,1868552,3653384,7185875,14569928,27329551,94141032,65618599,118726159,167902716,287977214,544488186,1142384971,2069354124
530248,982250,1868553,3651496,7186648,13957924,28211939,75656226,88701296,116105543,168339317,285652556,566080091,1091922141,2058417947
532376,983673,1873873,3652645,7179220,13982546,27636682,75230184,89705190,129601661,189629516,321607547,541194894,1073427007,2053295486
531171,986607,1873232,3648581,7185488,14364865,28869916,81373377,68308405,143247155,172945391,347022693,565146047,1084966848,2048248260
529732,985338,1875579,3651349,7183491,14014663,27558145,75078377,73653362,99952885,166378704,331398689,578697225,1088313853,2059643207
535991,987527,1871057,3646574,7151784,14543147,27673301,60871514,65553839,101798729,206860777,300411825,555961894,1087734860,2079609779
531407,985661,1868272,3655039,7183434,19124726,28397348,97588513,53340516,123788789,212884726,309390509,599114339,1103212439,2082200205
539411,983235,1871063,3652082,7194480,14029891,27696587,67251293,78022349,137657571,173879930,309975099,589487994,1091565119,2063730365
534645,983709,1874446,3649982,7189239,14463347,28882719,58987022,84616847,114733453,183479400,286667820,579462665,1148950663,2081327839
533873,983367,1880874,3652314,7183549,14068271,27637857,86053411,66031152,138115650,205695075,296310068,555993382,1084339267,2086612907
535806,983114,1869607,3651965,7175674,14676214,27698450,94862435,83675199,128154753,156035023,283071155,593431019,1127207228,2042625678
537613,983171,1868245,3650990,7184608,14055311,28404699,83089454,79882071,153402264,187066362,295101076,600207929,1059637760,2068241378
562675,982619,1875333,3652027,7175371,13970155,27632217,96548266,89199830,117800769,147843859,296017155,544919933,1071632601,2063011877
538768,982632,1874408,3645602,7208524,14371686,28702709,69415965,81464428,147973399,196128552,287323333,592664318,1070045568,2051121190
536645,980542,1868134,3649029,7192507,14061574,27571508,97709563,82245622,88614555,180243215,289809264,581921928,1085665358,2102759196
535972,980808,1868091,3651265,7190206,14672277,27629511,83457636,69893885,114033701,161373869,284730320,592604362,1057729424,2073374079
536494,984213,1873603,3650384,7181588,13986927,28265723,79853934,72154344,126646638,196763838,317680658,552956474,1088159977,2069644309
535782,987852,1872368,3654066,7181087,14023860,27630877,84485619,78264218,114503956,196259719,322273981,574223191,1100303899,2116213491
534879,980776,1868323,3656482,7185944,14389007,28374590,71963294,80644344,112537813,173186982,302709764,545670386,1068070267,2032013582
534058,979348,1865706,3655721,7194422,14004015,27583851,58047366,65159714,115113778,210492900,299210109,549128267,1110983803,2050624629
532602,980498,1872632,3677641,7248019,14603579,27502899,80570198,72150571,118875580,160345390,298817928,557736843,1073953025,2083353354
534304,983958,1878502,3658870,7216360,14024154,28582173,56660572,73998448,116464779,171193958,284507612,573486991,1126925920,2109246101
532713,984331,1875104,3658407,7213937,14002635,26668806,71515463,128669453,119188591,173807143,290113235,583907062,1076197270,2077345677
530481,983159,1871481,3654150,7201303,14357321,28575418,85142311,84001304,116609101,165877894,289850681,585419019,1045975519,2040409837
536134,983259,1873827,3652537,7212866,13959559,27615200,68372873,72258463,91051847,165801203,287244240,565260566,1083191853,2049274134
536424,981765,1875027,3662105,7185890,14610894,27619925,72280852,77763876,171124452,165307330,294150255,554602364,1073598404,2044112171
530820,983976,1870640,3655513,7166484,13996337,28306416,93067918,72218807,120624963,175338421,302630124,591588383,1077176449,2058527765
533040,985628,1871411,3646952,7194519,13969022,27694471,63625555,102755707,120849813,180321511,294505579,572394158,1076751400,2066332793
534776,985478,1867203,3656302,7189941,14363812,28696174,78934909,71371677,130954093,174057909,284659014,564017928,1071330375,2078694491
532418,982640,1870883,3651386,7184435,13992605,27597476,66079763,88566407,141577663,179463691,294866255,566059904,1147084070,2080389282
532711,980936,1870912,3655309,7180953,14605845,26779162,114875567,85900961,132565641,156939135,305956442,565517818,1081559188,2071658471
534407,982734,1872422,3656301,7178034,14016540,28323229,74868272,87607225,134504643,178003716,297992112,543254625,1073323419,2068461677
536268,986464,1870551,3650638,7185257,14011712,27672963,67900013,81402541,94999606,173381073,304135716,541388688,1056152639,2050362659
534681,985842,1866266,3652693,7201015,14634485,28666065,94930478,74818571,167129866,160876019,292427959,559967447,1070824392,2063689412
530851,983405,1877992,3653669,7167522,14242575,27583570,65888250,78898547,109905064,184266116,292738306,531460006,1090519293,2051409234
531517,983144,1873333,3648772,7188403,14592371,26969654,77686497,83024742,172503300,172423355,320949429,554320978,1094974095,2054233084
534296,981667,1886932,3648710,7186477,14014095,28439871,54086278,76941630,159660506,163771037,336055885,573179710,1085665268,2073906159
530288,982902,1884206,3644714,7172246,13970534,27367493,94564296,78351087,161262317,188085105,291931910,541079281,1072011127,2063367617
532833,988322,1869482,3651556,7202248,14378837,28667984,89691261,57126610,88832829,187967933,289262229,566460870,1081967857,2053369535
535021,988747,1868091,3652735,7233793,14035678,27621519,111514328,84390522,113876737,179649004,333554322,565303083,1085472225,2074208633
533136,987008,1869020,3650082,7180317,14573012,27682687,70373603,101311530,156332418,184065446,315403934,561998699,1067263736,2080715554
538271,986487,1868362,3653183,7199759,13996076,28355648,60216285,81329434,141401952,149918550,287160013,565285319,1073535249,2102655103
533295,981500,1873714,3649520,7236307,13942565,27730066,80355970,73330291,111739888,164226520,315175346,607130121,1119419240,2063127391
529285,985894,1878658,3644580,7270276,14334663,28727850,63134541,75512762,108668823,157667714,292806661,553577330,1087723357,2088463363
532237,984414,1876579,3657361,7224310,14033669,27612400,49550543,105617887,151651989,155268603,291013597,557392682,1074486170,2059696417
533282,985962,1872694,3655224,7215363,14738677,27678313,115063323,88341960,118114803,172945048,328229757,571886895,1066033835,2050243031
529637,982526,1866891,3651573,7203107,14083454,28308894,92600428,82572727,130440260,172205049,288671010,556836956,1103385668,2039229896
533795,983134,1869061,3652360,7198366,14021946,27601200,74616588,82607753,127230720,183850854,284180411,563131732,1072723349,2058160988
531990,983854,1872221,3652902,7209251,14397094,28706492,92889248,80113074,112427884,151378953,311323957,553405348,1100992635,2087737703
532303,986977,1870553,3648911,7178679,14019618,27699214,82035001,111389453,139039149,153325008,296402657,568619766,1071354641,2059028063
1227804,985223,1865309,3649029,7194361,14645269,27628095,113734420,87818291,120600459,163768972,297554494,564501537,1059559689,2103102556
544486,986988,1868344,3654538,7149601,13974701,28234051,80755354,79241635,132427105,160776146,318820333,561113770,1086947910,2097885373
539362,982750,1868686,3650488,7178914,13974570,27650991,115626276,53099599,121086028,194391567,288491925,541819576,1066774405,2090681303
535908,981945,1875838,3655445,7195057,14337124,28662379,90375627,71829596,114078683,172314979,285616430,585776285,1082841548,2058328322
537216,986769,1921086,3649382,7194662,14071553,27692608,104732333,74212086,115135688,168134952,315469292,589989205,1060476273,2053540184
536112,988074,1872424,3652392,7183169,14677862,27633496,53084138,90395026,84905856,157826491,298011816,540209048,1085029979,2056990449
532492,984078,1876969,3646920,7182414,14048160,28438763,92567380,79959951,146313892,163855550,290288866,547353299,1069918228,2059971002
536003,980223,1873719,3645411,7167279,14156638,27278340,81914535,55651801,143342636,188627546,312206372,544454198,1061648687,2086993203
538279,982991,1874542,3651573,7188304,14497384,28161990,50341454,83642801,139136502,154710101,293162676,539105437,1112079077,2063888484
530266,983980,1874356,3649176,7150200,14059718,27298837,100479407,77587787,151042813,157458159,305967147,549779923,1075383502,2064748966
546401,987335,1872272,3646473,7172515,14649613,27633614,115301960,88417002,123844852,165929157,325397604,550308858,1083397688,2059878013
559051,988908,1875778,3653500,7190910,14056618,28470388,56350756,87663716,128305037,152968699,328057125,564935978,1080326434,2073225964
544689,987511,1872108,3646504,7160017,14011016,26703115,73780781,84127536,84195107,155515338,302177736,554697071,1096332414,2042902638
542255,985864,1880587,3651498,7187829,14373672,28776373,93159670,84126768,118471237,175724164,286064714,557714068,1121505999,2075125159
535620,984110,1870278,3652335,7192975,14028032,27668492,105940767,83539687,101731152,170358791,293165534,560902797,1076338952,2078054883
533087,983942,1879763,3646391,7171825,14681536,27683881,44107017,84189457,159830759,166494130,285333419,558753756,1063369830,2062857737
536942,984594,1874959,3648635,7182339,14024463,28363619,68570751,89890384,174722846,190783645,303950979,575869927,1075836128,2065812022
537629,984059,1879031,3650042,7178533,13958874,27638827,56755130,80834983,146346826,184796010,299121749,556514065,1082172619,2079192817
532650,984769,1872926,3649326,7178401,14389355,28959721,70667316,88157539,125369626,175946301,303259592,563709817,1101637218,2068441312
547380,986026,1873075,3648147,7172885,14049250,27506956,81117283,84735569,134864618,160687719,289730869,572427778,1059238616,2087501860
540181,983388,1878712,3645793,7156264,14652245,27604008,50518147,86537577,139450138,155474396,309374635,586076604,1089715249,2094242381
535178,980838,1876230,3645696,7185135,13989171,28280865,68122305,71670062,110519069,175629216,302802346,601872530,1099773252,2048792928
533198,984550,1872592,3649427,7139007,14017938,27683344,59866433,83725784,135356346,168965686,310908961,583454123,1069262545,2054184690
530553,984307,1872892,3653568,7169828,14597271,28652517,61421342,84706961,92562776,181500539,294152995,569291663,1058877828,2046023392
531144,986222,1874881,3650684,7187969,14121588,27701785,59442413,85627353,138366217,156733059,284028333,561909182,1086788420,2067353902
534189,983574,1870992,3646713,7192085,14678573,27647604,55281650,87244983,87738103,170774480,287725850,536683775,1067889021,2049030743
532049,988176,1869278,3646483,7173460,14032284,27619261,52823028,85450221,110211804,173826097,297280317,553667861,1191053110,2081477903
547700,985789,1872243,3715323,7192735,14033252,27712811,86678660,68022452,180322538,175334553,294149970,557001457,1123160796,2055390208
538232,985370,1866215,3798428,7158145,14368049,28799519,93405095,56371694,160802911,191755089,288112830,567873363,1082265790,2063076489
533794,984906,1872177,3718399,7219627,14064299,27659262,73031614,70166075,145171929,165917669,299783270,566689805,1098795615,2052864905
549779,984569,1873821,3686984,7207929,14736276,27652179,58441264,92246138,127251005,184334581,302494403,550521858,1086094563,2148700184
542923,980933,1872579,3691065,7187797,14063773,28369081,82885703,84146149,123328839,153552255,338426938,568717056,1068146104,2069777343
535811,988088,1868314,3678686,7190113,14034702,27702368,64054856,60107019,93618866,177474397,295463092,566969434,1046322273,2053857640
540080,984634,1868198,3664853,7188608,14353356,28733140,76595004,96447046,111713551,223411994,285196745,555507257,1067879675,2098666867
538467,985788,1869192,3673079,7159979,14052069,27699682,64431719,85767117,139712118,172250117,295950819,560788775,1092784268,2103531872
537289,993587,1873557,3670918,7185533,14669445,27677840,74303378,71978024,112894122,162714453,332602944,569460955,1065196978,2439668699
535149,985249,1872840,3665696,7189114,14030510,28281728,77423997,80360752,152587626,193100891,335581641,543121304,1127304272,2088474805
534323,984620,1870849,3649961,7173734,14012833,27674864,73624273,62028565,109355257,166193064,292501394,590494886,1099924759,2215374707
531016,981970,1876560,3662840,7185545,14327383,48406694,114997966,61951299,115120354,181050146,303893693,548358000,1089061121,2084746851
534021,983843,1873222,3666674,7183147,14053578,45457701,109432117,87269083,132862215,176885419,287003276,557992659,1127497233,2081955160
533179,986017,1870493,3663016,7183087,14620523,46169314,58179592,66762831,101943902,150529053,291132477,562583535,1215387283,2068828749
